INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2025-05-15T08:00:00-00:00,2025-05-15T09:00:00-00:00,2025-05-15,2,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,36.60934,1
2025-05-15T17:00:00-00:00,2025-05-15T18:00:00-00:00,2025-05-15,11,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,7.34037,1
2025-05-15T14:00:00-00:00,2025-05-15T15:00:00-00:00,2025-05-15,8,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,25.83389,1
2025-05-15T22:00:00-00:00,2025-05-15T23:00:00-00:00,2025-05-15,16,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,6.56409,1
2025-05-16T01:00:00-00:00,2025-05-16T02:00:00-00:00,2025-05-15,19,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,33.24097,1
2025-05-15T10:00:00-00:00,2025-05-15T11:00:00-00:00,2025-05-15,4,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,35.83686,1
2025-05-15T12:00:00-00:00,2025-05-15T13:00:00-00:00,2025-05-15,6,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,41.83812,1
2025-05-15T19:00:00-00:00,2025-05-15T20:00:00-00:00,2025-05-15,13,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,3.49,1
2025-05-15T21:00:00-00:00,2025-05-15T22:00:00-00:00,2025-05-15,15,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,5.84935,1
2025-05-15T20:00:00-00:00,2025-05-15T21:00:00-00:00,2025-05-15,14,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,5.74015,1
2025-05-15T09:00:00-00:00,2025-05-15T10:00:00-00:00,2025-05-15,3,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,35.82548,1
2025-05-16T06:00:00-00:00,2025-05-16T07:00:00-00:00,2025-05-15,24,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,34.9206,1
2025-05-15T15:00:00-00:00,2025-05-15T16:00:00-00:00,2025-05-15,9,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,21.98337,1
2025-05-15T16:00:00-00:00,2025-05-15T17:00:00-00:00,2025-05-15,10,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,14.01616,1
2025-05-15T18:00:00-00:00,2025-05-15T19:00:00-00:00,2025-05-15,12,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,5.58463,1
2025-05-15T23:00:00-00:00,2025-05-16T00:00:00-00:00,2025-05-15,17,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,10.07,1
2025-05-15T07:00:00-00:00,2025-05-15T08:00:00-00:00,2025-05-15,1,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,38.4837,1
2025-05-15T11:00:00-00:00,2025-05-15T12:00:00-00:00,2025-05-15,5,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,36.08706,1
2025-05-16T04:00:00-00:00,2025-05-16T05:00:00-00:00,2025-05-15,22,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,39.30973,1
2025-05-16T00:00:00-00:00,2025-05-16T01:00:00-00:00,2025-05-15,18,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,17.91182,1
2025-05-16T02:00:00-00:00,2025-05-16T03:00:00-00:00,2025-05-15,20,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,42.80752,1
2025-05-16T03:00:00-00:00,2025-05-16T04:00:00-00:00,2025-05-15,21,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,45.16601,1
2025-05-16T05:00:00-00:00,2025-05-16T06:00:00-00:00,2025-05-15,23,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,35.95589,1
2025-05-15T13:00:00-00:00,2025-05-15T14:00:00-00:00,2025-05-15,7,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,44.14624,1
2025-05-16T03:00:00-00:00,2025-05-16T04:00:00-00:00,2025-05-15,21,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,MCC,LMP_CONG_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,0.54832,2
2025-05-15T11:00:00-00:00,2025-05-15T12:00:00-00:00,2025-05-15,5,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,MCC,LMP_CONG_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,-2.30013,2
2025-05-15T23:00:00-00:00,2025-05-16T00:00:00-00:00,2025-05-15,17,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,MCC,LMP_CONG_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,5.31691,2
