INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2025-05-13T15:00:00-00:00,2025-05-13T16:00:00-00:00,2025-05-13,9,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,22.43674,1
2025-05-13T23:00:00-00:00,2025-05-14T00:00:00-00:00,2025-05-13,17,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,8.18504,1
2025-05-13T18:00:00-00:00,2025-05-13T19:00:00-00:00,2025-05-13,12,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,8.39681,1
2025-05-13T09:00:00-00:00,2025-05-13T10:00:00-00:00,2025-05-13,3,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,31.92257,1
2025-05-14T03:00:00-00:00,2025-05-14T04:00:00-00:00,2025-05-13,21,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,40.0295,1
2025-05-14T06:00:00-00:00,2025-05-14T07:00:00-00:00,2025-05-13,24,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,31.41415,1
2025-05-13T19:00:00-00:00,2025-05-13T20:00:00-00:00,2025-05-13,13,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,4.16947,1
2025-05-13T22:00:00-00:00,2025-05-13T23:00:00-00:00,2025-05-13,16,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,5.36734,1
2025-05-14T02:00:00-00:00,2025-05-14T03:00:00-00:00,2025-05-13,20,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,38.086,1
2025-05-13T11:00:00-00:00,2025-05-13T12:00:00-00:00,2025-05-13,5,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,33.4378,1
2025-05-13T13:00:00-00:00,2025-05-13T14:00:00-00:00,2025-05-13,7,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,38.79367,1
2025-05-14T04:00:00-00:00,2025-05-14T05:00:00-00:00,2025-05-13,22,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,36.29378,1
2025-05-14T05:00:00-00:00,2025-05-14T06:00:00-00:00,2025-05-13,23,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,32.45479,1
2025-05-13T20:00:00-00:00,2025-05-13T21:00:00-00:00,2025-05-13,14,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,5.99056,1
2025-05-13T21:00:00-00:00,2025-05-13T22:00:00-00:00,2025-05-13,15,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,3.79017,1
2025-05-13T07:00:00-00:00,2025-05-13T08:00:00-00:00,2025-05-13,1,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,29.82623,1
2025-05-13T17:00:00-00:00,2025-05-13T18:00:00-00:00,2025-05-13,11,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,12.33247,1
2025-05-13T08:00:00-00:00,2025-05-13T09:00:00-00:00,2025-05-13,2,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,29.62644,1
2025-05-13T10:00:00-00:00,2025-05-13T11:00:00-00:00,2025-05-13,4,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,30.59111,1
2025-05-14T01:00:00-00:00,2025-05-14T02:00:00-00:00,2025-05-13,19,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,29.82517,1
2025-05-13T14:00:00-00:00,2025-05-13T15:00:00-00:00,2025-05-13,8,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,30.61373,1
2025-05-14T00:00:00-00:00,2025-05-14T01:00:00-00:00,2025-05-13,18,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,17.65113,1
2025-05-13T12:00:00-00:00,2025-05-13T13:00:00-00:00,2025-05-13,6,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,36.46784,1
2025-05-13T16:00:00-00:00,2025-05-13T17:00:00-00:00,2025-05-13,10,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,20.0,1
2025-05-13T07:00:00-00:00,2025-05-13T08:00:00-00:00,2025-05-13,1,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,MCC,LMP_CONG_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,-3.20731,2
2025-05-13T09:00:00-00:00,2025-05-13T10:00:00-00:00,2025-05-13,3,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,MCC,LMP_CONG_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,-2.61427,2
2025-05-13T15:00:00-00:00,2025-05-13T16:00:00-00:00,2025-05-13,9,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,MCC,LMP_CONG_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,14.43378,2
2025-05-13T18:00:00-00:00,2025-05-13T19:00:00-00:00,2025-05-13,12,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,MCC,LMP_CONG_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,8.05478,2
2025-05-13T20:00:00-00:00,2025-05-13T21:00:00-00:00,2025-05-13,14,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,MCC,LMP_CONG_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,7.0447,2
2025-05-14T00:00:00-00:00,2025-05-14T01:00:00-00:00,2025-05-13,18,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,MCC,LMP_CONG_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,12.20044,2
2025-05-13T10:00:00-00:00,2025-05-13T11:00:00-00:00,2025-05-13,4,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,MCC,LMP_CONG_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,-3.05386,2
2025-05-13T12:00:00-00:00,2025-05-13T13:00:00-00:00,2025-05-13,6,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,MCC,LMP_CONG_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,-3.13509,2
2025-05-14T05:00:00-00:00,2025-05-14T06:00:00-00:00,2025-05-13,23,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,MCC,LMP_CONG_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,-4.58792,2
2025-05-13T14:00:00-00:00,2025-05-13T15:00:00-00:00,2025-05-13,8,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,MCC,LMP_CONG_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,8.75424,2
2025-05-13T23:00:00-00:00,2025-05-14T00:00:00-00:00,2025-05-13,17,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,MCC,LMP_CONG_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,8.08366,2
2025-05-13T08:00:00-00:00,2025-05-13T09:00:00-00:00,2025-05-13,2,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,MCC,LMP_CONG_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,-3.29892,2
2025-05-14T06:00:00-00:00,2025-05-14T07:00:00-00:00,2025-05-13,24,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,MCC,LMP_CONG_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,-4.63344,2
2025-05-13T19:00:00-00:00,2025-05-13T20:00:00-00:00,2025-05-13,13,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,MCC,LMP_CONG_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,5.89747,2
2025-05-13T11:00:00-00:00,2025-05-13T12:00:00-00:00,2025-05-13,5,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,MCC,LMP_CONG_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,-2.9193,2
2025-05-13T13:00:00-00:00,2025-05-13T14:00:00-00:00,2025-05-13,7,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,MCC,LMP_CONG_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,-2.0314,2
