INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2025-05-16T07:00:00-00:00,2025-05-16T08:00:00-00:00,2025-05-16,1,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,33.65592,1
2025-05-17T01:00:00-00:00,2025-05-17T02:00:00-00:00,2025-05-16,19,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,34.07976,1
2025-05-17T02:00:00-00:00,2025-05-17T03:00:00-00:00,2025-05-16,20,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,37.64883,1
2025-05-17T04:00:00-00:00,2025-05-17T05:00:00-00:00,2025-05-16,22,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,38.67134,1
2025-05-16T22:00:00-00:00,2025-05-16T23:00:00-00:00,2025-05-16,16,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,19.80513,1
2025-05-16T08:00:00-00:00,2025-05-16T09:00:00-00:00,2025-05-16,2,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,33.72416,1
2025-05-16T10:00:00-00:00,2025-05-16T11:00:00-00:00,2025-05-16,4,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,31.89825,1
2025-05-16T15:00:00-00:00,2025-05-16T16:00:00-00:00,2025-05-16,9,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,25.07724,1
2025-05-16T20:00:00-00:00,2025-05-16T21:00:00-00:00,2025-05-16,14,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,16.99075,1
2025-05-16T12:00:00-00:00,2025-05-16T13:00:00-00:00,2025-05-16,6,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,34.67449,1
2025-05-16T09:00:00-00:00,2025-05-16T10:00:00-00:00,2025-05-16,3,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,33.30838,1
2025-05-16T17:00:00-00:00,2025-05-16T18:00:00-00:00,2025-05-16,11,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,15.61864,1
2025-05-16T23:00:00-00:00,2025-05-17T00:00:00-00:00,2025-05-16,17,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,20.27717,1
2025-05-16T13:00:00-00:00,2025-05-16T14:00:00-00:00,2025-05-16,7,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,37.23306,1
2025-05-17T05:00:00-00:00,2025-05-17T06:00:00-00:00,2025-05-16,23,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,32.75328,1
2025-05-16T21:00:00-00:00,2025-05-16T22:00:00-00:00,2025-05-16,15,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,20.46599,1
2025-05-17T00:00:00-00:00,2025-05-17T01:00:00-00:00,2025-05-16,18,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,28.15734,1
2025-05-16T14:00:00-00:00,2025-05-16T15:00:00-00:00,2025-05-16,8,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,32.75555,1
2025-05-17T03:00:00-00:00,2025-05-17T04:00:00-00:00,2025-05-16,21,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,41.3358,1
2025-05-17T06:00:00-00:00,2025-05-17T07:00:00-00:00,2025-05-16,24,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,30.96986,1
2025-05-16T16:00:00-00:00,2025-05-16T17:00:00-00:00,2025-05-16,10,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,22.96566,1
2025-05-16T18:00:00-00:00,2025-05-16T19:00:00-00:00,2025-05-16,12,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,17.34648,1
2025-05-16T19:00:00-00:00,2025-05-16T20:00:00-00:00,2025-05-16,13,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,17.0768,1
2025-05-16T11:00:00-00:00,2025-05-16T12:00:00-00:00,2025-05-16,5,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,33.31534,1
2025-05-17T04:00:00-00:00,2025-05-17T05:00:00-00:00,2025-05-16,22,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,MCC,LMP_CONG_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,1.12662,2
2025-05-16T18:00:00-00:00,2025-05-16T19:00:00-00:00,2025-05-16,12,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,MCC,LMP_CONG_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,9.95502,2
2025-05-16T22:00:00-00:00,2025-05-16T23:00:00-00:00,2025-05-16,16,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,MCC,LMP_CONG_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,11.4185,2
2025-05-16T11:00:00-00:00,2025-05-16T12:00:00-00:00,2025-05-16,5,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,MCC,LMP_CONG_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,-1.3312,2
