interaction_count,mean_raw_ramp_reward,mean_raw_incremental_ramp_impact,episode_count,mean_completed_episode_return,elapsed_seconds
2048,-2.3652417021175441e-07,2.3652417021175441e-07,72,-1.3573636555229389e-05,34.31161389988847
4096,4.6614962927042936e-07,-4.6614962927042936e-07,76,2.108413394420319e-05,66.85808289982378
6144,8.495940133891194e-07,-8.495940133891194e-07,76,1.7073479240120858e-05,103.18517640000209
8192,5.809506075788403e-06,-5.809506075788403e-06,76,0.0001650210230800748,136.7785745000001
10240,7.030405479964361e-06,-7.030405479964361e-06,76,0.00018742809911247025,168.71514989994466
12288,1.0792202106215694e-05,-1.0792202106215694e-05,76,0.00027486223395324676,202.05455799982883
14336,1.2017745348603692e-05,-1.2017745348603692e-05,76,0.0003289077588325242,236.11690000002272
16384,1.704992754258526e-05,-1.704992754258526e-05,76,0.00045022132989351273,269.38030859990977
18432,1.8602318325836633e-05,-1.8602318325836633e-05,76,0.0005107113966588795,304.44909080001526
20480,2.1271195449944895e-05,-2.1271195449944895e-05,76,0.0005733525399890006,339.7899136999622
22528,2.29769976910469e-05,-2.29769976910469e-05,76,0.000607284313268332,373.6942304999102
24576,2.5542514478448132e-05,-2.5542514478448132e-05,76,0.0006874381803555014,404.5782146998681
26624,2.715980937505187e-05,-2.715980937505187e-05,76,0.0007326661401949753,438.02550349989906
28672,2.875624867641867e-05,-2.875624867641867e-05,76,0.0007810773039563058,469.9568798998371
30720,3.1930407931667376e-05,-3.1930407931667376e-05,76,0.0008587945545095003,502.9848036998883
32768,3.211037697267467e-05,-3.211037697267467e-05,76,0.0008603317199774441,537.2069158998784
34816,3.6338929661326176e-05,-3.6338929661326176e-05,76,0.0009840503704544182,571.7650394998491
36864,3.3877316961851786e-05,-3.3877316961851786e-05,76,0.0009139732832240133,604.3113894998096
38912,3.477734758406808e-05,-3.477734758406808e-05,76,0.0009245782670944383,636.659088099841
40960,3.534201654823167e-05,-3.534201654823167e-05,76,0.000962623882742387,668.645225699991
43008,4.2202278498205095e-05,-4.2202278498205095e-05,76,0.0011368716095561165,701.2227572998963
45056,3.7525011986540386e-05,-3.7525011986540386e-05,76,0.0010183070591077822,732.2979955000337
47104,3.9240141238609496e-05,-3.9240141238609496e-05,76,0.0010535196751412467,763.8575720000081
49152,4.135907430331917e-05,-4.135907430331917e-05,76,0.0011222236766389973,795.1525850999169
51200,4.048363396323097e-05,-4.048363396323097e-05,76,0.0010942474396638542,829.0035066998098
53248,4.306877536550116e-05,-4.306877536550116e-05,76,0.0011629830846994205,867.9948732999619
55296,4.237336973843102e-05,-4.237336973843102e-05,76,0.0011423312392012815,905.8664367999882
57344,4.385088522762164e-05,-4.385088522762164e-05,72,0.0011845435541123334,945.8595328000374
59392,4.246259791575594e-05,-4.246259791575594e-05,76,0.0011409101456752544,983.1084010000341
61440,4.626147924747189e-05,-4.626147924747189e-05,76,0.0012621407993247487,1021.9454895998351
63488,4.543254390546287e-05,-4.543254390546287e-05,76,0.0012168764827232253,1060.2527126998175
65536,4.7368769879229416e-05,-4.7368769879229416e-05,76,0.0012916367934679286,1100.3838223000057
67584,4.695295406137261e-05,-4.695295406137261e-05,76,0.0012554001781058144,1138.0753611999098
69632,4.6872180671170036e-05,-4.6872180671170036e-05,76,0.001269908039453459,1180.833725699922
71680,4.673689706007116e-05,-4.673689706007116e-05,76,0.0012569585506182889,1222.8732412999962
73728,4.776044729115978e-05,-4.776044729115978e-05,76,0.00127082258816257,1268.532765599899
75776,4.9460993809431786e-05,-4.9460993809431786e-05,76,0.0013626153053904802,1317.0858422999736
77824,4.922510101286557e-05,-4.922510101286557e-05,76,0.0013216719590653208,1363.5240127998404
79872,4.81491359857165e-05,-4.81491359857165e-05,76,0.001300698965601991,1412.891236800002
81920,4.888525424193274e-05,-4.888525424193274e-05,76,0.0013104609126128243,1459.3419280999806
83968,4.996644419363676e-05,-4.996644419363676e-05,76,0.0013525859554812754,1502.265987199964
86016,4.989882557903447e-05,-4.989882557903447e-05,76,0.0013543024223145236,1544.984218499856
88064,4.96143429446073e-05,-4.96143429446073e-05,76,0.0013420346570909491,1589.7963068999816
90112,5.107489664923779e-05,-5.107489664923779e-05,76,0.0013714507338249647,1634.5361242999788
92160,5.166248921054972e-05,-5.166248921054972e-05,76,0.0013955631114713663,1681.223376999842
94208,5.2468282671714296e-05,-5.2468282671714296e-05,76,0.0014106197272307146,1727.377927799942
96256,5.534365799884768e-05,-5.534365799884768e-05,76,0.001490438542592326,1773.8037461999338
98304,5.258991447042008e-05,-5.258991447042008e-05,76,0.0014185950516358552,1817.4205006998964
100352,5.197524802500717e-05,-5.197524802500717e-05,76,0.0014056096659461966,1858.9273429999594
102400,5.1666929548066994e-05,-5.1666929548066994e-05,76,0.001392116610290614,1900.7321975999512
104448,5.604399303876377e-05,-5.604399303876377e-05,76,0.0015161244696350103,1940.8478661999106
106496,5.302211606384978e-05,-5.302211606384978e-05,76,0.0014408085792061906,1983.1786461998709
108544,5.347158575150171e-05,-5.347158575150171e-05,76,0.0014424353695171477,2025.8116666998249
110592,5.5188599499283347e-05,-5.5188599499283347e-05,76,0.0014862868990512135,2067.7100374000147
112640,5.321315164828061e-05,-5.321315164828061e-05,72,0.0014345850477729255,2107.1254604998976
114688,5.1435946782917363e-05,-5.1435946782917363e-05,76,0.0014075364275676402,2151.7030552998185
116736,5.556681838367289e-05,-5.556681838367289e-05,76,0.0014665729611238632,2189.7219954999164
118784,5.47667663386076e-05,-5.47667663386076e-05,76,0.0014879366435799457,32661.866419499973
120832,5.3811814364447246e-05,-5.3811814364447246e-05,76,0.0014682189211638285,32721.312969999854
122880,5.828681925323847e-05,-5.828681925323847e-05,76,0.0015614878075537876,32773.92882100004
124928,5.60780703547079e-05,-5.60780703547079e-05,76,0.0015058689806850493,32824.53564879997
126976,5.5841923850534305e-05,-5.5841923850534305e-05,76,0.0015052259411100835,32866.05516420002
129024,5.4433114812527655e-05,-5.4433114812527655e-05,76,0.0014773939846126098,32905.27860409999
131072,5.9349108162479614e-05,-5.9349108162479614e-05,76,0.001598523496928582,32943.25805299985
133120,5.343506803968338e-05,-5.343506803968338e-05,76,0.0014648657625248042,32978.16796460003
135168,5.4804967672725884e-05,-5.4804967672725884e-05,76,0.001463178266861817,33015.61463789991
137216,5.594770854660324e-05,-5.594770854660324e-05,76,0.001516701644537756,33052.02201740001
139264,5.821206826510912e-05,-5.821206826510912e-05,76,0.0015805928115771011,33087.374111199984
141312,5.463886717211566e-05,-5.463886717211566e-05,76,0.0014693377424271274,33121.81146889995
143360,5.9413999689524516e-05,-5.9413999689524516e-05,76,0.0016009857475025439,33154.65652660001
145408,5.712702408155904e-05,-5.712702408155904e-05,76,0.0015346752445277204,33186.932843299815
147456,5.6057224016442314e-05,-5.6057224016442314e-05,76,0.001516980103617194,33219.878943499876
149504,5.5917913849728976e-05,-5.5917913849728976e-05,76,0.001506868867763555,33248.49710979988
151552,5.9655404067201706e-05,-5.9655404067201706e-05,76,0.0016091892244978036,33276.94074209989
153600,5.5805868066903595e-05,-5.5805868066903595e-05,76,0.0015064916080311179,33305.731044200016
155648,5.713016419493501e-05,-5.713016419493501e-05,76,0.0015380285027664416,33333.82811839995
157696,5.679308657070603e-05,-5.679308657070603e-05,76,0.0015367322962864791,33363.82863230002
159744,5.8923290216274804e-05,-5.8923290216274804e-05,76,0.0015938732623618774,33393.34408549988
161792,5.9494994550558306e-05,-5.9494994550558306e-05,76,0.0016140311310981264,33420.978370599914
163840,5.668577454662251e-05,-5.668577454662251e-05,76,0.0015313480830382905,33449.34067069995
165888,6.048596939898921e-05,-6.048596939898921e-05,76,0.0016275486263285885,33479.171645799885
167936,6.04806235772882e-05,-6.04806235772882e-05,72,0.0016424374275046867,33508.436294100014
169984,5.9616444219090094e-05,-5.9616444219090094e-05,76,0.0015986762282336464,33536.23895479995
172032,5.545481944402212e-05,-5.545481944402212e-05,76,0.0015042596092565224,33567.25726710004
174080,6.0046200158235656e-05,-6.0046200158235656e-05,76,0.0016279468494586652,33597.87521489989
176128,6.076280545406028e-05,-6.076280545406028e-05,76,0.0016228524785726073,33626.44205479999
178176,5.882585531959348e-05,-5.882585531959348e-05,76,0.0015871952819721668,33654.60917069996
180224,5.8330424327101104e-05,-5.8330424327101104e-05,76,0.001588885983423005,33682.778516700026
182272,5.864914221978062e-05,-5.864914221978062e-05,76,0.001573417632385083,33712.333341399906
184320,5.907001314819951e-05,-5.907001314819951e-05,76,0.001601765698564245,33743.04555349983
186368,6.064336573859633e-05,-6.064336573859633e-05,76,0.0016503429457439785,33773.311348399846
188416,5.9320353606401614e-05,-5.9320353606401614e-05,76,0.0015881066642750288,33805.18255319982
190464,6.078700299614879e-05,-6.078700299614879e-05,76,0.0016450525504833142,33837.02465859987
192512,6.041478005056587e-05,-6.041478005056587e-05,76,0.0016221489867521658,33871.900685
194560,5.812418079183998e-05,-5.812418079183998e-05,76,0.001578227012837865,33904.736282199854
196608,6.115716292343e-05,-6.115716292343e-05,76,0.0016521976435904986,33934.934938099934
198656,6.091462358905833e-05,-6.091462358905833e-05,76,0.0016320868056157467,33964.833659699885
200704,5.96196478677851e-05,-5.96196478677851e-05,76,0.0016187890599119136,33993.667682799976
