timestamp_utc,market_id,gross_demand_mw,net_load_mw,wind_mw,solar_mw,market_scale_mw,da_lmp_usd_per_mwh,forecast_gross_h1_mw,forecast_gross_h2_mw,forecast_gross_h3_mw,forecast_net_h1_mw,forecast_net_h2_mw,forecast_net_h3_mw,forecast_issue_time_utc,forecast_vintage_id,quality_ok
2026-04-24T21:00:00Z,CAISO_NP15,23422.0,7281.0,3399.0,12742.0,32722.8,-0.99148,23896.559868902874,24944.099570029462,25677.40072523154,10586.675233830734,12202.686769721502,13179.392180639676,2026-04-24T21:00:00Z,bundle-7c9cd8b3c5e3cdaef57583cc,True
2026-04-24T21:00:00Z,ERCOT_LZ_NORTH,68538.066108,37533.861461558336,4736.099821586112,26268.10482485556,71754.41932255,49.17,64789.46616066125,65050.66645211404,64656.04887680365,34369.60648618707,38028.85165012126,39872.20996678161,2026-04-24T21:00:00Z,bundle-109861ef5e61f980f9d7e90b,True
2026-04-24T21:00:00Z,ISONE_NEMA,9141.0,7756.0,712.0,673.0,17608.25,41.38,12526.709275656862,12677.570300942776,13208.910256811816,11376.747968113757,11668.036422603687,12235.635532956381,2026-04-24T21:00:00Z,bundle-300300ae302ff22f5c9d57a4,True
2026-04-24T21:00:00Z,MISO_MINN_HUB,74358.0,58114.0,7052.0,9192.0,91510.75,24.75,74988.32968312361,74248.27734794808,72240.07580781382,58776.836206641645,58963.3870402615,57446.550112533056,2026-04-24T21:00:00Z,bundle-fbcddb17c6afab4b862b2d0a,True
2026-04-24T21:00:00Z,NYISO_NYC_J,5467.7886,5467.7886,181.0,0.0,7054.87155,40.39,5310.235582614005,5221.983709352478,5151.720548520469,5310.235582614005,5221.983709352478,5151.720548520469,2026-04-24T21:00:00Z,bundle-5e6c704f87cc84392722a1dc,True
2026-04-24T21:00:00Z,SPP_NORTH_HUB,34251.0,23346.0,9333.0,1572.0,41569.45,42.0524,33616.03058253864,33714.57878184391,33801.54209871955,25094.107560511704,23500.3171091824,20929.4836970689,2026-04-24T21:00:00Z,bundle-2f15011435d8697103800f66,True
2026-04-24T22:00:00Z,CAISO_NP15,23373.0,6864.0,3787.0,12722.0,32722.8,1.3256,24944.099570029462,25677.40072523154,25498.881037744424,12202.686769721502,13179.392180639676,14321.148593579448,2026-04-24T22:00:00Z,bundle-7c9cd8b3c5e3cdaef57583cc,True
2026-04-24T22:00:00Z,ERCOT_LZ_NORTH,69051.3822,38311.213177461104,4727.550883927777,26012.61813861111,71754.41932255,49.33,65050.66645211404,64656.04887680365,63609.95368091765,38028.85165012126,39872.20996678161,39300.81860513346,2026-04-24T22:00:00Z,bundle-109861ef5e61f980f9d7e90b,True
2026-04-24T22:00:00Z,ISONE_NEMA,10630.0,9597.0,636.0,397.0,17608.25,65.86,12677.570300942776,13208.910256811816,12733.241564127875,11668.036422603687,12235.635532956381,11908.619578943571,2026-04-24T22:00:00Z,bundle-300300ae302ff22f5c9d57a4,True
2026-04-24T22:00:00Z,MISO_MINN_HUB,74091.0,59330.0,5830.0,8931.0,91510.75,30.03,74248.27734794808,72240.07580781382,71374.96456208109,58963.3870402615,57446.550112533056,58410.01133683685,2026-04-24T22:00:00Z,bundle-fbcddb17c6afab4b862b2d0a,True
2026-04-24T22:00:00Z,NYISO_NYC_J,5356.1001,5356.1001,196.0,0.0,7054.87155,53.61,5221.983709352478,5151.720548520469,5065.410016613992,5221.983709352478,5151.720548520469,5065.410016613992,2026-04-24T22:00:00Z,bundle-5e6c704f87cc84392722a1dc,True
2026-04-24T22:00:00Z,SPP_NORTH_HUB,34692.0,22410.0,10763.0,1519.0,41569.45,39.9846,33714.57878184391,33801.54209871955,33602.17962229033,23500.3171091824,20929.4836970689,18908.24021844817,2026-04-24T22:00:00Z,bundle-2f15011435d8697103800f66,True
2026-04-24T23:00:00Z,CAISO_NP15,22820.0,6518.0,4139.0,12163.0,32722.8,4.44096,25677.40072523154,25498.881037744424,25405.84974786177,13179.392180639676,14321.148593579448,15514.262759288213,2026-04-24T23:00:00Z,bundle-7c9cd8b3c5e3cdaef57583cc,True
2026-04-24T23:00:00Z,ERCOT_LZ_NORTH,66601.547388,42570.98922731112,4515.508479322222,19515.04968136667,71754.41932255,127.83,64656.04887680365,63609.95368091765,62095.030835972284,39872.20996678161,39300.81860513346,38423.00368151329,2026-04-24T23:00:00Z,bundle-109861ef5e61f980f9d7e90b,True
2026-04-24T23:00:00Z,ISONE_NEMA,11963.0,11393.0,438.0,132.0,17608.25,65.61,13208.910256811816,12733.241564127875,12376.753444876804,12235.635532956381,11908.619578943571,11786.992637316736,2026-04-24T23:00:00Z,bundle-300300ae302ff22f5c9d57a4,True
2026-04-24T23:00:00Z,MISO_MINN_HUB,74082.0,60591.0,4843.0,8648.0,91510.75,66.93,72240.07580781382,71374.96456208109,70836.57320003986,57446.550112533056,58410.01133683685,58401.887850289255,2026-04-24T23:00:00Z,bundle-fbcddb17c6afab4b862b2d0a,True
