interaction_count,mean_raw_ramp_reward,mean_raw_incremental_ramp_impact,episode_count,mean_completed_episode_return,elapsed_seconds
2048,-1.8223816654104472e-06,1.8223816654104472e-06,72,-5.387576363834201e-05,33.87983480002731
4096,-3.663325049602156e-07,3.663325049602156e-07,76,1.516102363884804e-06,66.90610190015286
6144,3.8084453314106374e-06,-3.8084453314106374e-06,76,9.389723056711545e-05,102.81758429994807
8192,9.429830715037973e-06,-9.429830715037973e-06,76,0.00023634373025736922,136.52659100014716
10240,9.745390432487531e-06,-9.745390432487531e-06,76,0.0002762635980712677,168.77079810015857
12288,1.506006825068524e-05,-1.506006825068524e-05,76,0.00040401666115245916,202.34607070009224
14336,1.554044538069074e-05,-1.554044538069074e-05,76,0.0004161233427394192,236.17498850007541
16384,1.9277762631136463e-05,-1.9277762631136463e-05,76,0.000491946254918752,269.5078543999698
18432,2.3081709257360557e-05,-2.3081709257360557e-05,76,0.0006444239372361157,304.9518474000506
20480,2.458109671258759e-05,-2.458109671258759e-05,76,0.000650476868700875,339.8275780000258
22528,2.8869997876876823e-05,-2.8869997876876823e-05,76,0.0007727244336693085,373.4098060000688
24576,2.813210335014487e-05,-2.813210335014487e-05,76,0.000771203225333654,404.13928110012785
26624,3.1695615208186675e-05,-3.1695615208186675e-05,76,0.0008499692433700189,437.39999340008944
28672,3.204306682192353e-05,-3.204306682192353e-05,76,0.0008687468309632788,468.9406024001073
30720,3.3321030965218916e-05,-3.3321030965218916e-05,76,0.0009004045133788655,501.589291700162
32768,3.2212748408678634e-05,-3.2212748408678634e-05,76,0.0008680226921061362,535.7182305001188
34816,3.6113794972999184e-05,-3.6113794972999184e-05,76,0.0009651139188472299,570.2272708001547
36864,3.824121375510326e-05,-3.824121375510326e-05,76,0.0010415082680470971,602.8817034999374
38912,3.947008506688135e-05,-3.947008506688135e-05,76,0.0010487036136217793,635.3642394000199
40960,3.917501595619168e-05,-3.917501595619168e-05,76,0.0010608575994938436,667.133627000032
43008,4.165571286440857e-05,-4.165571286440857e-05,76,0.0011231693409919866,700.4787795001175
45056,4.150282481969775e-05,-4.150282481969775e-05,76,0.0011242833930916359,731.951881099958
47104,4.017804876691494e-05,-4.017804876691494e-05,76,0.0010793351072988615,763.3173390000593
49152,4.205897931586207e-05,-4.205897931586207e-05,76,0.0011447300346582668,794.7787065000739
51200,4.3277466590921335e-05,-4.3277466590921335e-05,76,0.001168114390182897,828.044973500073
53248,4.511998029387276e-05,-4.511998029387276e-05,76,0.0012199640414591692,865.9303824000526
55296,4.4779329038340166e-05,-4.4779329038340166e-05,76,0.0012063250293457355,903.8252499001101
57344,4.606075359510838e-05,-4.606075359510838e-05,72,0.0012461591370110396,944.3580722999759
