INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2025-05-29T10:00:00-00:00,2025-05-29T11:00:00-00:00,2025-05-29,4,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,32.03202,1
2025-05-30T02:00:00-00:00,2025-05-30T03:00:00-00:00,2025-05-29,20,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,55.94259,1
2025-05-29T08:00:00-00:00,2025-05-29T09:00:00-00:00,2025-05-29,2,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,33.36623,1
2025-05-29T16:00:00-00:00,2025-05-29T17:00:00-00:00,2025-05-29,10,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,21.60065,1
2025-05-29T17:00:00-00:00,2025-05-29T18:00:00-00:00,2025-05-29,11,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,18.86983,1
2025-05-29T20:00:00-00:00,2025-05-29T21:00:00-00:00,2025-05-29,14,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,18.60069,1
2025-05-30T00:00:00-00:00,2025-05-30T01:00:00-00:00,2025-05-29,18,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,35.81759,1
2025-05-30T04:00:00-00:00,2025-05-30T05:00:00-00:00,2025-05-29,22,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,51.0075,1
2025-05-30T03:00:00-00:00,2025-05-30T04:00:00-00:00,2025-05-29,21,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,57.3934,1
2025-05-30T06:00:00-00:00,2025-05-30T07:00:00-00:00,2025-05-29,24,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,43.34795,1
2025-05-29T19:00:00-00:00,2025-05-29T20:00:00-00:00,2025-05-29,13,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,17.25895,1
2025-05-29T09:00:00-00:00,2025-05-29T10:00:00-00:00,2025-05-29,3,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,32.14867,1
2025-05-29T11:00:00-00:00,2025-05-29T12:00:00-00:00,2025-05-29,5,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,33.63014,1
2025-05-29T12:00:00-00:00,2025-05-29T13:00:00-00:00,2025-05-29,6,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,36.23721,1
2025-05-30T05:00:00-00:00,2025-05-30T06:00:00-00:00,2025-05-29,23,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,44.77722,1
2025-05-29T18:00:00-00:00,2025-05-29T19:00:00-00:00,2025-05-29,12,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,18.16043,1
2025-05-29T07:00:00-00:00,2025-05-29T08:00:00-00:00,2025-05-29,1,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,33.27445,1
2025-05-29T13:00:00-00:00,2025-05-29T14:00:00-00:00,2025-05-29,7,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,36.25,1
2025-05-29T15:00:00-00:00,2025-05-29T16:00:00-00:00,2025-05-29,9,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,21.87921,1
2025-05-29T21:00:00-00:00,2025-05-29T22:00:00-00:00,2025-05-29,15,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,19.27957,1
2025-05-29T22:00:00-00:00,2025-05-29T23:00:00-00:00,2025-05-29,16,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,25.59543,1
2025-05-29T23:00:00-00:00,2025-05-30T00:00:00-00:00,2025-05-29,17,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,27.33685,1
2025-05-30T01:00:00-00:00,2025-05-30T02:00:00-00:00,2025-05-29,19,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,46.53588,1
2025-05-29T14:00:00-00:00,2025-05-29T15:00:00-00:00,2025-05-29,8,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,27.34,1
2025-05-29T10:00:00-00:00,2025-05-29T11:00:00-00:00,2025-05-29,4,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,MCC,LMP_CONG_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,-3.52328,2
2025-05-29T19:00:00-00:00,2025-05-29T20:00:00-00:00,2025-05-29,13,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,MCC,LMP_CONG_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,-2.4071,2
2025-05-29T11:00:00-00:00,2025-05-29T12:00:00-00:00,2025-05-29,5,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,MCC,LMP_CONG_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,-3.52005,2
2025-05-30T06:00:00-00:00,2025-05-30T07:00:00-00:00,2025-05-29,24,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,MCC,LMP_CONG_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,-1.18426,2
2025-05-29T12:00:00-00:00,2025-05-29T13:00:00-00:00,2025-05-29,6,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,MCC,LMP_CONG_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,-3.42328,2
2025-05-29T22:00:00-00:00,2025-05-29T23:00:00-00:00,2025-05-29,16,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,MCC,LMP_CONG_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,-2.31922,2
2025-05-30T00:00:00-00:00,2025-05-30T01:00:00-00:00,2025-05-29,18,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,MCC,LMP_CONG_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,-2.39676,2
2025-05-29T07:00:00-00:00,2025-05-29T08:00:00-00:00,2025-05-29,1,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,MCC,LMP_CONG_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,-3.32838,2
2025-05-29T14:00:00-00:00,2025-05-29T15:00:00-00:00,2025-05-29,8,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,MCC,LMP_CONG_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,-2.1608,2
2025-05-29T15:00:00-00:00,2025-05-29T16:00:00-00:00,2025-05-29,9,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,MCC,LMP_CONG_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,-1.86708,2
