timestep,price_usd_kwh
0,0.1224255538143493
1,0.1170897165652662
2,0.1250690271162063
3,0.1262375914207368
4,0.1142993097576308
5,0.1173982267199965
6,0.1238071921806373
7,0.1222411711325174
8,0.1238249425101518
9,0.1205717450677378
10,0.1282250349059159
11,0.1280730998903786
12,0.125317398915581
13,0.1300861496102845
14,0.1275301585214841
15,0.1221283385484014
16,0.127573796957524
17,0.1221467985903577
18,0.1301600712164735
19,0.1264082529821329
20,0.1260177482727821
21,0.1240816670379258
22,0.132332898763683
23,0.1266311638503016
24,0.1256077439447526
25,0.1260612825303889
26,0.1299394610419291
27,0.1293392698406121
28,0.1296390352982873
29,0.1298046281653458
30,0.1371544200209467
31,0.1263941362863593
32,0.126003704213104
33,0.1247720475901651
34,0.1308890135343809
35,0.1331005949179608
36,0.1278405639505451
37,0.1247677479760766
38,0.1248393161068984
39,0.1311048889814913
40,0.131486954352226
41,0.130616717511297
42,0.1254522040370861
43,0.1292319219541436
44,0.1286982603657568
45,0.1290815585549604
46,0.1317983486106266
47,0.1289807371052462
48,0.130844727157348
49,0.1281688213492403
50,0.1290261739152054
51,0.1303898950093492
52,0.1214173592364017
53,0.1261490113725966
54,0.1253999996919645
55,0.1245695765889678
56,0.1259955506608231
57,0.1333929879317804
58,0.123228873107656
59,0.1308876844757358
60,0.119478912041004
61,0.1250612885978855
62,0.12702458993857
63,0.128667625919154
64,0.1290371823208855
65,0.1292195153433852
66,0.1241940860296586
67,0.1235346250161674
68,0.1289645527342263
69,0.1243187290352877
70,0.1195187961922941
71,0.1199277402244015
72,0.1206353200952888
73,0.1264497101968048
74,0.1247308379005379
75,0.1268437673447806
76,0.1218719342580082
77,0.1241349308023377
78,0.1258880456798186
79,0.1216774248791295
80,0.124690954481953
81,0.1196885748241347
82,0.1207054063327845
83,0.1203670852059601
84,0.1166426365017106
85,0.1235244073528424
86,0.119183909092693
87,0.1209502816727378
88,0.1226528313289742
89,0.1222140054781033
90,0.1228447927910661
91,0.1192930289091227
92,0.1176012544303338
93,0.1187441162036288
94,0.1115883394258051
95,0.1122798079247176
96,0.1124730160399364
97,0.1135145760370719
98,0.1191042463071577
99,0.113203218103232
100,0.1150846110082006
101,0.1218478615519922
102,0.1144404529067898
103,0.1187116064672319
104,0.1112261113404019
105,0.1139320131692344
106,0.1103730758822437
107,0.1125698427333595
108,0.1171767407649971
109,0.1058537796981076
110,0.114625553859041
111,0.1133690429961972
112,0.1094081546013336
113,0.1053575540759761
114,0.1113754223368493
115,0.1083798548860939
116,0.1111763555207806
117,0.1098338018479175
118,0.1160983241871148
119,0.1078199490853159
120,0.10403064188175
121,0.1086828166241167
122,0.1083936148725247
123,0.1127705134813491
124,0.1100763952603809
125,0.1075752210130218
126,0.1118073204446413
127,0.1000645044038878
128,0.1019252549428678
129,0.1002329816863319
130,0.1020405425487045
131,0.0973724958862409
132,0.1054491559663357
133,0.101332149035223
134,0.095553284357368
135,0.097016707579555
136,0.1021954604627435
137,0.103956881821245
138,0.1084147859833037
139,0.111848758295186
140,0.1007648815137436
141,0.094339845565175
142,0.0890291751611219
143,0.0987766867050098
144,0.0937363078516906
145,0.0949825860228392
146,0.0937074383061176
147,0.0952762251159702
148,0.0999757698203124
149,0.095688894128894
150,0.0939289215670642
151,0.0897891484284326
152,0.0866669797506951
153,0.0913176952104109
154,0.0927627287875879
155,0.1001187447328125
156,0.0927796370393341
157,0.096030977800025
158,0.0893683713936377
159,0.086098323364503
160,0.0866846883811222
161,0.0873646912984939
162,0.0991619505713548
163,0.0863029088651967
164,0.093044230199155
165,0.0853392586541579
166,0.0928413237571375
167,0.0902331959787796
168,0.0876562146678748
169,0.0878833839572588
170,0.0850185690207649
171,0.0894522674403647
172,0.0853882284813787
173,0.0818890805371345
174,0.0814533546342005
175,0.0874155914686537
176,0.0932016782269674
177,0.0869900144670983
178,0.0856365203828883
179,0.087197455455502
180,0.0913865385106972
181,0.0866332100925718
182,0.0838307478960034
183,0.0901668980957072
184,0.0871870674410185
185,0.0918032601670164
186,0.0859783087186563
187,0.079930705446723
188,0.0792670741852407
189,0.0920571995139883
190,0.0923373242488192
191,0.0842317860573202
192,0.0833707428742206
193,0.0912164049012537
194,0.0803184230539483
195,0.0812509909173429
196,0.0878300304074547
197,0.0834732061139808
198,0.0851949443196567
199,0.0846005288489372
200,0.0868202770990242
201,0.0914697372016872
