timestamp_utc,market_id,gross_demand_mw,wind_mw,solar_mw,net_load_mw,market_scale_mw,forecast_issue_time_utc,forecast_vintage_id,quality_ok,forecast_gross_h1_mw,forecast_gross_h3_mw,forecast_gross_h6_mw,forecast_gross_h12_mw,forecast_net_h1_mw,forecast_net_h3_mw,forecast_net_h6_mw,forecast_net_h12_mw
2025-09-30 20:00:00+00:00,CAISO_NP15,29237,2494,17712,9031,33983.0,2025-09-30T20:00:00Z,causal-ridge-shortlag-v2,True,29173.28503447211,29067.044063955713,29956.565338395212,23905.16756254914,10088.681963411002,15351.443352790033,23542.09664316925,22179.328530543768
2025-09-30 20:00:00+00:00,ISONE_NEMA,12943,1032,476,11435,18007.25,2025-09-30T20:00:00Z,causal-ridge-shortlag-v2,True,13958.75479909912,14783.340020447582,13115.312916967134,10987.71819639066,12546.495242904102,13540.62238135531,12038.692853018378,10231.17251594618
2025-09-30 20:00:00+00:00,MISO_MINN_HUB,93363,10629,11111,71623,101249.75,2025-09-30T20:00:00Z,causal-ridge-shortlag-v2,True,94125.89955872014,92127.79154151973,83139.1809822599,66191.12204376697,73302.40966580833,74087.47019507852,69692.35974547469,55980.780647452746
2025-09-30 20:00:00+00:00,SPP_NORTH_HUB,39934,10781,767,28386,46366.75,2025-09-30T20:00:00Z,causal-ridge-shortlag-v2,True,40173.243661255474,39279.630818970705,35366.248172757514,28202.747557907933,28546.862244875283,26947.047503748756,21713.320675521416,14730.195858557001
2025-09-30 21:00:00+00:00,CAISO_NP15,29714,3118,17232,9364,33983.0,2025-09-30T21:00:00Z,causal-ridge-shortlag-v2,True,29758.79597685747,29769.66106805429,30114.118186845863,23845.51142020254,11084.620094462514,16892.204769519918,23989.094248230886,22456.403993518503
2025-09-30 21:00:00+00:00,ISONE_NEMA,14330,992,171,13167,18007.25,2025-09-30T21:00:00Z,causal-ridge-shortlag-v2,True,15462.586629597574,15585.511720664173,12222.491373851064,11075.916144167411,14513.838818312224,14780.463051656247,11422.367478064047,10405.102732647225
2025-09-30 21:00:00+00:00,MISO_MINN_HUB,93872,10250,9461,74161,101249.75,2025-09-30T21:00:00Z,causal-ridge-shortlag-v2,True,93451.2835565361,89144.49286140421,77484.09886690005,64071.30662033085,75851.82594591186,74589.46055940505,67292.3125057713,54561.932276811494
2025-09-30 21:00:00+00:00,SPP_NORTH_HUB,40229,10960,745,28524,46366.75,2025-09-30T21:00:00Z,causal-ridge-shortlag-v2,True,40041.3885516882,38446.06197841802,34119.83655340544,27965.818925690834,28033.47922359812,25513.56235645762,19948.60296560305,14725.17793578324
2025-09-30 22:00:00+00:00,CAISO_NP15,29664,3636,15788,10240,33983.0,2025-09-30T22:00:00Z,causal-ridge-shortlag-v2,True,29616.016868152212,29614.736242577725,29500.47828633813,23749.43302502463,12615.082030465812,18192.35614798462,24374.24325557362,21844.799570495707
2025-09-30 22:00:00+00:00,ISONE_NEMA,14887,952,18,13917,18007.25,2025-09-30T22:00:00Z,causal-ridge-shortlag-v2,True,14783.903911217585,13518.803831013385,10968.782192140516,11484.79532796894,13886.521461702014,12710.445981870118,10262.500336947778,10777.083982978887
2025-09-30 22:00:00+00:00,MISO_MINN_HUB,93203,8660,4541,80002,101249.75,2025-09-30T22:00:00Z,causal-ridge-shortlag-v2,True,92214.32307050738,85648.32065099991,70952.34353389851,64190.473959019466,82819.13041848296,78115.9697841401,64335.86472816623,56532.411253609374
2025-09-30 22:00:00+00:00,SPP_NORTH_HUB,40009,11468,660,27881,46366.75,2025-09-30T22:00:00Z,causal-ridge-shortlag-v2,True,39332.185605864775,37101.70669319978,32822.643955731466,28509.892766141096,26784.329880825844,23507.247572274726,18198.78106164625,15452.601288260124
2025-09-30 23:00:00+00:00,CAISO_NP15,29650,3711,15288,10651,33983.0,2025-09-30T23:00:00Z,causal-ridge-shortlag-v2,True,29798.970662538904,29358.129635061858,28659.25008210526,23895.966965448162,13056.823872837653,18970.258223714005,24676.017530859084,21434.814429560705
2025-09-30 23:00:00+00:00,ISONE_NEMA,14783,937,9,13837,18007.25,2025-09-30T23:00:00Z,causal-ridge-shortlag-v2,True,14205.910325782186,12551.756084841827,10351.779267113823,11808.826824817064,13282.399933701161,11736.28879317941,9649.778480306697,11035.935789556177
2025-09-30 23:00:00+00:00,MISO_MINN_HUB,90560,7694,584,82282,101249.75,2025-09-30T23:00:00Z,causal-ridge-shortlag-v2,True,87108.18803240721,77096.01550936559,64404.94977398879,68581.34095580352,80547.42483598506,69909.65064311816,57822.209347795535,58233.24662024943
2025-09-30 23:00:00+00:00,SPP_NORTH_HUB,39069,12074,284,26711,46366.75,2025-09-30T23:00:00Z,causal-ridge-shortlag-v2,True,37777.919349570395,34656.06251722129,30431.66146162579,29965.681864207127,25149.740915228354,21232.458384491132,16539.06835796625,18246.719757486717
2025-10-01 00:00:00+00:00,CAISO_NP15,29801,3567,13482,12752,33983.0,2025-10-01T00:00:00Z,causal-ridge-shortlag-v2,True,29721.975211241726,29293.170966183134,28253.73678963051,23536.708704457615,16064.020218941328,21313.112875736948,25485.644818634537,19779.470008580385
2025-10-01 00:00:00+00:00,ISONE_NEMA,14069,944,8,13117,18007.25,2025-10-01T00:00:00Z,causal-ridge-shortlag-v2,True,13130.677422670884,11457.353188067984,10202.10620098325,11116.14840781702,12191.089746934005,10587.458244746778,9425.76866228721,10133.768790623399
2025-10-01 00:00:00+00:00,MISO_MINN_HUB,88691,8646,24,80021,101249.75,2025-10-01T00:00:00Z,causal-ridge-shortlag-v2,True,85325.94426701117,76237.94791063775,65692.22411640751,70326.53708371497,75890.50200034109,68596.81038345218,58801.959828117484,58488.863983589596
2025-10-01 00:00:00+00:00,SPP_NORTH_HUB,38078,13631,19,24428,46366.75,2025-10-01T00:00:00Z,causal-ridge-shortlag-v2,True,36670.47655072297,33237.24470355746,29140.79901118948,30760.049608917056,22011.109910115738,17786.429038944778,14081.894622206355,18748.513036088712
2025-10-01 01:00:00+00:00,CAISO_NP15,29959,3288,7110,19561,33983.0,2025-10-01T01:00:00Z,causal-ridge-shortlag-v2,True,30218.433143430142,29727.95637296679,26672.519763857297,23339.106065867447,24372.660280236458,25722.560961705996,25199.624964394043,18752.057796933703
2025-10-01 01:00:00+00:00,ISONE_NEMA,13154,947,5,12202,18007.25,2025-10-01T01:00:00Z,causal-ridge-shortlag-v2,True,12247.729557265204,10828.578478939846,10334.990161057824,10821.38223990745,11311.40870463522,9955.436871375709,9544.491309446474,9713.373673746924
2025-10-01 01:00:00+00:00,MISO_MINN_HUB,85059,9746,2,75311,101249.75,2025-10-01T01:00:00Z,causal-ridge-shortlag-v2,True,80356.15109174502,70892.13426068515,62483.20210257548,74480.29429485249,69932.83844956824,62191.8337748605,55735.50971283068,60401.95383433482
2025-10-01 01:00:00+00:00,SPP_NORTH_HUB,36922,16094,0,20828,46366.75,2025-10-01T01:00:00Z,causal-ridge-shortlag-v2,True,35425.61758598483,32100.925334278763,28647.04981070898,31355.409333910688,17845.914879182208,13906.404945326005,11546.541888994034,18376.40436488031
2025-10-01 02:00:00+00:00,CAISO_NP15,30466,3121,587,26758,33983.0,2025-10-01T02:00:00Z,causal-ridge-shortlag-v2,True,30742.374336921006,29541.69219646481,25479.37595299827,24904.75565964314,29273.357448860555,28003.269114785682,23953.05932616591,18410.921557967362
2025-10-01 02:00:00+00:00,ISONE_NEMA,12057,885,5,11167,18007.25,2025-10-01T02:00:00Z,causal-ridge-shortlag-v2,True,11136.337575756112,10198.290389692022,10545.521477003538,10564.638076709307,10287.891716031136,9435.147512609594,9845.771906508979,9419.917400248205
