Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural Gas,Large Hydro,Batteries,Imports,Other
00:00,-48,1298,752,248,141,292,0,1133,11301,4399,-73,5609,0
00:05,-49,1276,749,248,141,279,0,1133,11063,4171,759,5499,0
00:10,-48,1239,739,241,141,265,0,1133,10909,4029,1143,5492,0
00:15,-49,1237,738,242,141,263,0,1133,10762,3996,1400,5250,0
00:20,-49,1229,741,243,142,262,0,1133,10660,3996,1218,5423,0
00:25,-49,1229,741,244,141,263,0,1133,10602,4018,967,5556,0
00:30,-48,1249,742,244,141,263,0,1133,10467,4028,561,5912,0
00:35,-49,1251,742,245,141,263,0,1133,10162,4038,727,5913,0
00:40,-48,1266,746,246,141,263,0,1133,10073,4032,539,6018,0
00:45,-49,1296,758,243,142,264,0,1133,10061,4023,361,6020,0
00:50,-49,1344,764,244,143,264,0,1134,10022,4002,277,5993,0
00:55,-49,1390,766,241,143,264,0,1134,10011,3958,21,6019,0
01:00,-49,1412,764,241,143,264,0,1134,9955,3947,-127,6088,0
01:05,-49,1433,759,243,143,264,0,1134,9821,4051,165,5820,0
01:10,-49,1446,758,245,143,265,0,1134,9820,4011,320,5734,0
01:15,-49,1447,764,244,143,265,0,1133,9828,3952,354,5627,0
01:20,-49,1440,761,241,143,265,0,1134,9839,3787,265,5751,0
01:25,-50,1444,759,241,144,265,0,1134,9830,3771,150,5752,0
01:30,-49,1434,759,238,143,265,0,1133,9779,3777,100,5735,0
01:35,-49,1420,759,242,143,265,0,1134,9716,3766,78,5717,0
01:40,-49,1391,757,241,143,265,0,1133,9715,3783,45,5651,0
01:45,-49,1328,757,241,143,265,0,1134,9697,3768,124,5568,0
01:50,-49,1280,758,243,143,264,0,1134,9684,3771,105,5505,0
01:55,-49,1268,760,247,143,264,0,1134,9599,3769,99,5492,0
02:00,-49,1308,760,247,143,266,0,1134,9555,3741,123,5372,0
02:05,-49,1365,760,246,143,264,0,1134,9555,3754,38,5287,0
02:10,-49,1415,760,247,143,265,0,1133,9471,3736,-176,5380,0
02:15,-49,1456,758,247,143,264,0,1133,9440,3688,-202,5324,0
02:20,-49,1502,763,248,143,264,0,1134,9360,3685,-337,5416,0
02:25,-49,1555,772,246,144,264,0,1133,9331,3686,-521,5412,0
02:30,-49,1647,776,248,143,265,0,1133,9285,3669,-636,5377,0
02:35,-49,1741,777,248,143,265,0,1134,9234,3678,-681,5272,0
02:40,-49,1794,777,244,143,264,0,1134,9123,3689,-581,5182,0
02:45,-49,1806,771,243,143,265,0,1133,8968,3688,-477,5109,0
02:50,-49,1784,767,244,143,264,0,1133,8888,3670,-441,5089,0
02:55,-48,1771,766,244,143,265,0,1133,8759,3695,-375,5074,0
03:00,-48,1757,767,245,143,266,0,1133,8548,3675,-306,5203,0
03:05,-48,1767,769,244,143,265,0,1133,8364,3623,-220,5387,0
03:10,-49,1821,768,244,143,265,0,1133,8389,3524,-179,5358,0
03:15,-49,1872,768,244,143,265,0,1133,8434,3492,-320,5371,0
03:20,-48,1868,766,248,143,265,0,1134,8349,3501,-359,5453,0
03:25,-48,1829,765,247,143,264,0,1133,8290,3512,-353,5443,0
03:30,-48,1803,765,247,143,265,0,1133,8249,3521,-327,5428,0
03:35,-48,1793,766,247,143,265,0,1134,8270,3514,-325,5393,0
03:40,-48,1799,766,247,143,265,0,1133,8294,3517,-402,5392,0
03:45,-48,1815,767,247,143,265,0,1133,8282,3500,-418,5347,0
03:50,-48,1812,766,248,143,265,0,1133,8236,3516,-408,5362,0
03:55,-48,1784,766,247,143,265,0,1133,8220,3483,-404,5366,0
04:00,-48,1795,759,248,143,265,0,1132,8220,3407,-391,5399,0
04:05,-48,1802,719,249,143,264,0,1133,8121,3349,-161,5384,0
04:10,-48,1807,709,247,143,265,0,1132,7967,3394,-37,5370,0
04:15,-48,1813,701,247,143,265,0,1132,7938,3405,-26,5415,0
04:20,-48,1830,694,247,143,265,0,1132,7936,3396,-21,5429,0
04:25,-48,1836,693,248,143,266,0,1132,7959,3401,-78,5400,0
04:30,-48,1834,684,247,143,266,0,1131,7942,3402,-110,5441,0
04:35,-48,1796,681,247,143,265,0,1132,7938,3397,-111,5464,0
04:40,-48,1761,681,246,144,265,0,1132,7924,3407,-75,5481,0
04:45,-49,1726,684,247,142,263,0,1132,7908,3414,-46,5442,0
04:50,-49,1736,687,247,141,262,0,1133,7896,3410,-72,5465,0
04:55,-49,1766,687,246,139,256,0,1131,7888,3422,-83,5435,0
05:00,-49,1795,687,246,133,256,0,1132,7910,3420,-55,5381,0
05:05,-49,1820,685,250,134,255,0,1132,7805,3453,101,5349,0
05:10,-48,1799,686,250,135,255,0,1132,7703,3498,236,5342,0
05:15,-48,1802,689,249,134,256,0,1132,7571,3499,298,5454,0
05:20,-49,1834,690,252,134,256,0,1133,7484,3500,304,5426,0
05:25,-49,1836,689,252,134,256,0,1132,7473,3504,280,5413,0
05:30,-50,1804,690,249,134,256,0,1132,7474,3489,272,5457,0
05:35,-50,1788,687,251,135,255,0,1132,7469,3502,271,5526,0
05:40,-49,1801,686,250,134,255,0,1133,7469,3497,269,5515,0
05:45,-44,1800,687,250,134,255,0,1132,7470,3503,246,5477,0
05:50,-29,1765,689,250,134,255,0,1133,7460,3502,216,5485,0
05:55,11,1715,690,249,134,255,0,1132,7457,3508,129,5531,0
06:00,109,1677,690,246,134,256,0,1132,7507,3494,333,5231,0
06:05,277,1664,690,250,135,256,0,1132,7511,3507,772,4763,0
06:10,554,1633,689,248,134,256,0,1132,7485,3468,1031,4412,0
06:15,917,1585,689,246,134,256,0,1132,7422,3447,1071,4131,0
06:20,1368,1542,689,250,134,255,0,1132,7299,3452,825,4067,0
06:25,1895,1496,689,249,134,255,0,1132,7166,3451,544,3951,0
06:30,2526,1423,690,248,133,256,0,1133,7007,3440,232,3833,0
06:35,3239,1357,690,250,133,255,0,1132,6815,3445,-241,3841,0
06:40,3969,1294,690,249,134,256,0,1132,6705,3446,-872,3872,0
