Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural Gas,Large Hydro,Batteries,Imports,Other
00:00,-9,5557,757,233,141,289,0,1133,4328,3673,271,6810,0
00:05,-8,5529,761,233,141,282,0,1133,3916,3539,1216,6801,0
00:10,-8,5519,759,234,140,281,0,1134,3679,3437,1627,6846,0
00:15,-8,5539,756,233,140,279,0,1134,3578,3403,1500,7003,0
00:20,-8,5596,754,234,141,280,0,1133,3562,3471,1293,7068,0
00:25,-8,5580,756,235,140,280,0,1133,3555,3564,1140,7031,0
00:30,-8,5618,757,233,140,280,0,1133,3555,3618,1107,6881,0
00:35,-8,5621,758,234,140,280,0,1133,3552,3631,921,6942,0
00:40,-8,5595,757,233,141,280,0,1133,3575,3626,696,7082,0
00:45,-8,5585,756,234,140,280,0,1133,3543,3624,534,7209,0
00:50,-8,5607,759,234,139,279,0,1134,3592,3629,323,7246,0
00:55,-8,5591,759,233,139,280,0,1133,3549,3630,413,7159,0
01:00,-8,5593,760,233,139,280,0,1133,3525,3590,445,7107,0
01:05,-9,5595,760,232,139,280,0,1133,3489,3545,819,6852,0
01:10,-9,5560,759,232,139,280,0,1133,3439,3544,900,6915,0
01:15,-9,5540,758,233,139,280,0,1133,3397,3542,910,6845,0
01:20,-9,5525,757,232,138,280,0,1134,3390,3531,804,6892,0
01:25,-9,5542,757,233,139,279,0,1133,3370,3522,556,7075,0
01:30,-9,5580,759,233,139,280,0,1134,3352,3523,387,7173,0
01:35,-9,5596,760,233,139,280,0,1134,3316,3531,318,7177,0
01:40,-9,5568,760,233,139,280,0,1134,3231,3554,232,7283,0
01:45,-9,5553,759,233,139,281,0,1134,3168,3561,188,7341,0
01:50,-9,5522,759,233,139,281,0,1134,3107,3558,74,7508,0
01:55,-9,5545,757,233,139,280,0,1134,3050,3522,28,7528,0
02:00,-9,5537,756,231,139,280,0,1134,3042,3449,77,7512,0
02:05,-9,5486,757,232,139,280,0,1134,2916,3342,321,7537,0
02:10,-9,5457,759,233,138,280,0,1134,2766,3298,328,7553,0
02:15,-9,5462,759,232,139,280,0,1133,2694,3285,256,7647,0
02:20,-9,5474,758,230,139,280,0,1133,2642,3282,275,7611,0
02:25,-9,5485,757,231,139,280,0,1134,2636,3226,266,7592,0
02:30,-9,5485,757,230,139,283,0,1134,2635,3202,271,7576,0
02:35,-9,5435,764,230,139,284,0,1134,2635,3207,236,7571,0
02:40,-35,5377,767,230,139,284,0,1133,2638,3218,270,7548,0
02:45,-54,5300,767,231,138,284,0,1134,2638,3220,318,7516,0
02:50,-54,5198,767,231,138,285,0,1134,2638,3226,348,7527,0
02:55,-54,5150,766,231,138,285,0,1134,2641,3222,326,7532,0
03:00,-54,5112,765,232,138,285,0,1134,2649,3201,310,7489,0
03:05,-53,5104,765,233,139,284,0,1134,2655,3173,315,7570,0
03:10,-53,5115,765,233,139,285,0,1134,2640,3178,278,7659,0
03:15,-53,5107,765,233,139,285,0,1133,2635,3177,339,7619,0
03:20,-53,5056,767,233,139,284,0,1133,2639,3180,346,7652,0
03:25,-53,5028,762,234,139,285,0,1134,2643,3181,365,7635,0
03:30,-53,4992,762,233,140,285,0,1133,2642,3184,373,7610,0
03:35,-53,4878,763,233,140,286,0,1133,2646,3176,433,7666,0
03:40,-53,4757,764,233,139,285,0,1133,2710,3167,473,7686,0
03:45,-53,4690,764,234,140,284,0,1134,2800,3169,424,7665,0
03:50,-53,4661,766,235,139,285,0,1134,2835,3176,284,7747,0
03:55,-53,4681,766,234,139,285,0,1134,2792,3116,296,7806,0
04:00,-53,4662,766,234,139,284,0,1134,2699,3143,488,7727,0
04:05,-54,4633,767,236,141,285,0,1133,2619,3402,602,7519,0
04:10,-54,4568,761,235,141,284,0,1133,2607,3555,709,7405,0
04:15,-54,4521,760,234,140,285,0,1134,2626,3566,678,7439,0
04:20,-54,4485,757,234,140,284,0,1133,2637,3563,711,7474,0
04:25,-55,4444,758,233,140,284,0,1133,2646,3559,669,7551,0
04:30,-55,4424,759,233,140,284,0,1133,2656,3561,701,7552,0
