Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural Gas,Large Hydro,Batteries,Imports,Other
00:00,47,4537,627,246,145,271,0,1509,3610,3871,2247,7413,0
00:05,47,4544,616,249,147,270,0,1506,3496,3910,2532,7418,0
00:10,47,4566,618,249,146,279,0,1507,3344,3879,2485,7693,0
00:15,48,4580,619,247,146,278,0,1507,3275,3889,2153,8058,0
00:20,48,4593,621,248,146,277,0,1508,3262,3938,1954,8208,0
00:25,48,4593,621,249,147,278,0,1507,3319,3937,1780,8215,0
00:30,48,4625,620,248,146,279,0,1507,3321,3922,1603,8261,0
00:35,48,4594,619,249,146,280,0,1507,3306,3910,1685,8127,0
00:40,48,4563,620,250,146,280,0,1508,3340,3909,1521,8125,0
00:45,48,4514,622,249,146,279,0,1505,3355,3918,1167,8331,0
00:50,48,4465,623,249,146,280,0,1507,3216,3916,1196,8395,0
00:55,48,4451,625,250,146,279,0,1507,3006,3921,1100,8512,0
01:00,48,4394,625,250,146,281,0,1506,2791,3926,880,8793,0
01:05,48,4395,626,249,145,281,0,1507,2571,3910,924,9122,0
01:10,48,4443,626,246,146,281,0,1508,2486,3921,890,9367,0
01:15,48,4424,625,245,146,280,0,1500,2410,3920,803,9469,0
01:20,48,4414,624,244,146,280,0,1506,2409,3910,777,9411,0
01:25,48,4416,624,243,145,280,0,1507,2370,3878,664,9378,0
01:30,47,4458,627,243,145,280,0,1507,2317,3879,540,9287,0
01:35,47,4507,629,244,146,280,0,1508,2365,3872,337,9333,0
01:40,47,4540,629,243,146,279,0,1507,2370,3871,236,9302,0
01:45,47,4506,630,245,146,279,0,1508,2370,3878,203,9284,0
01:50,47,4516,632,246,146,279,0,1507,2373,3867,115,9243,0
01:55,48,4504,632,247,145,280,0,1508,2372,3852,0,9299,0
02:00,47,4491,631,248,145,280,0,1510,2371,3834,-113,9374,0
02:05,47,4446,631,247,146,280,0,1508,2372,3674,166,9212,0
02:10,46,4378,631,248,146,280,0,1506,2373,3614,152,9198,0
02:15,46,4322,631,247,146,281,0,1508,2371,3585,211,9172,0
02:20,48,4271,633,249,146,279,0,1508,2369,3579,179,9160,0
02:25,47,4191,634,248,146,279,0,1507,2369,3573,190,9228,0
02:30,47,4137,635,249,146,280,0,1507,2367,3584,254,9199,0
02:35,47,4137,635,249,146,280,0,1509,2369,3584,254,9098,0
02:40,47,4136,635,249,146,280,0,1511,2367,3552,183,9042,0
02:45,47,4092,633,248,146,280,0,1508,2364,3562,14,9118,0
02:50,48,4027,633,248,146,279,0,1509,2368,3567,-66,9175,0
02:55,48,4010,632,248,146,280,0,1508,2369,3550,-102,9201,0
03:00,48,3988,631,249,146,280,0,1508,2371,3502,-158,9254,0
03:05,48,3955,634,253,146,280,0,1509,2374,3466,32,9170,0
03:10,48,3926,635,252,146,279,0,1509,2370,3449,136,9131,0
03:15,48,3886,635,252,146,280,0,1508,2367,3445,176,9061,0
03:20,48,3829,636,250,146,279,0,1509,2364,3446,183,9082,0
03:25,49,3781,636,251,146,280,0,1510,2361,3441,130,9163,0
03:30,49,3776,634,252,146,280,0,1509,2366,3432,34,9262,0
03:35,49,3727,634,253,146,280,0,1506,2368,3423,-6,9338,0
03:40,48,3705,634,250,146,280,0,1508,2349,3443,-1,9319,0
03:45,49,3715,634,250,146,280,0,1508,2307,3442,9,9356,0
03:50,49,3720,634,252,146,280,0,1509,2280,3438,-18,9385,0
03:55,48,3709,635,250,145,280,0,1508,2235,3444,-3,9398,0
04:00,46,3678,636,249,146,278,0,1509,2167,3462,105,9356,0
04:05,49,3648,636,246,146,277,0,1510,2121,3770,114,9196,0
04:10,49,3615,635,245,146,277,0,1522,2116,3890,163,9132,0
04:15,48,3571,638,244,145,278,0,1516,2117,3903,287,9171,0
