Time,Hour ahead forecast,Current demand,Net demand,Net demand forecast,Demand response
00:00,24163,24076,19012,19500,
00:05,24163,24360,19086,18883,
00:10,24163,24415,19318,18883,
00:15,24163,24339,19260,18883,
00:20,24076,24282,19160,18883,
00:25,24076,24253,19154,18883,
00:30,24076,24230,19127,18883,
00:35,23767,24017,18973,18883,
00:40,23767,23903,18809,18883,
00:45,23767,23809,18657,18883,
00:50,23543,23623,18537,18883,
00:55,23543,23580,18433,18883,
01:00,23543,23452,18286,18883,
01:05,23354,23408,18037,18040,
01:10,23354,23412,18015,18040,
01:15,23354,23369,17982,18040,
01:20,23125,23265,17876,18040,
01:25,23125,23213,17831,18040,
01:30,23125,23086,17828,18040,
01:35,22860,22956,17622,18040,
01:40,22860,22923,17547,18040,
01:45,22860,22772,17455,18040,
01:50,22669,22670,17386,18040,
01:55,22669,22577,17329,18040,
02:00,22669,22485,17220,18040,
02:05,22466,22456,17221,17160,
02:10,22466,22416,17173,17160,
02:15,22466,22390,17199,17160,
02:20,22217,22246,17096,17160,
02:25,22217,22241,17069,17160,
02:30,22217,22164,17064,17160,
02:35,21972,22110,16961,17160,
02:40,21972,22097,17004,17160,
02:45,21972,22002,16933,17160,
02:50,21844,21973,16928,17160,
02:55,21844,21925,16925,17160,
03:00,21844,21890,16946,17160,
03:05,21792,21865,16875,16835,
03:10,21792,21894,16915,16835,
03:15,21792,21839,16890,16835,
03:20,21702,21802,16892,16835,
03:25,21702,21772,16941,16835,
03:30,21702,21707,16889,16835,
03:35,21688,21745,16954,16835,
03:40,21688,21699,16975,16835,
03:45,21688,21687,16963,16835,
03:50,21652,21606,16926,16835,
03:55,21652,21662,17019,16835,
04:00,21652,21656,17034,16835,
04:05,21820,21748,17129,17306,
04:10,21820,21755,17112,17306,
04:15,21820,21817,17212,17306,
04:20,21920,21827,17211,17306,
04:25,21920,21861,17281,17306,
04:30,21920,21901,17333,17306,
04:35,21964,21945,17359,17306,
04:40,21964,21995,17460,17306,
04:45,21964,21978,17484,17306,
04:50,22066,22015,17555,17306,
04:55,22066,22095,17629,17306,
05:00,22066,22134,17736,17306,
05:05,22446,22370,17886,18456,
05:10,22446,22534,18154,18456,
05:15,22446,22666,18358,18456,
05:20,22734,22737,18374,18456,
05:25,22734,22800,18515,18456,
05:30,22734,22865,18578,18456,
05:35,22907,22992,18706,18456,
05:40,22907,23104,18839,18456,
05:45,22907,23075,18835,18456,
05:50,23001,23139,18880,18456,
05:55,23001,23127,18807,18456,
06:00,23001,23168,18747,18456,
06:05,23407,23361,18664,16310,
06:10,23407,23544,18695,16310,
06:15,23407,23682,18537,16310,
06:20,23733,23752,18238,16310,
06:25,23733,23767,17905,16310,
06:30,23733,23816,17582,16310,
06:35,24000,23943,17209,16310,
06:40,24000,23948,16724,16310,
06:45,24000,24030,16214,16310,
06:50,24166,24126,15691,16310,
06:55,24166,24124,15075,16310,
07:00,24166,24103,14445,16310,
07:05,24388,24050,13705,10280,
07:10,24388,24364,13322,10280,
07:15,24388,24512,12860,10280,
07:20,24407,24494,12231,10280,
07:25,24407,24519,11791,10280,
07:30,24407,24449,11181,10280,
07:35,24278,24445,10805,10280,
07:40,24278,24337,10120,10280,
07:45,24278,24277,9317,10280,
07:50,23917,24219,8664,10280,
07:55,23917,24056,8144,10280,
08:00,23917,23986,7512,10280,
08:05,24007,23843,6961,4891,
08:10,24007,24108,7106,4891,
08:15,24007,24031,6882,4891,
08:20,23905,24022,6926,4891,
08:25,23905,23943,6849,4891,
08:30,23905,23823,6881,4891,
08:35,23560,23696,6605,4891,
08:40,23560,23667,6370,4891,
08:45,23560,23573,5937,4891,
08:50,23207,23342,5641,4891,
08:55,23207,23270,5196,4891,
09:00,23207,23229,4666,4891,
09:05,23166,23086,4389,2663,
09:10,23166,23002,4530,2663,
09:15,23166,23007,4108,2663,
09:20,22804,22931,4029,2663,
09:25,22804,22801,3868,2663,
09:30,22804,22668,3751,2663,
09:35,22344,22584,3740,2663,
09:40,22344,22532,3398,2663,
09:45,22344,22423,3151,2663,
09:50,21913,22410,2947,2663,
09:55,21913,22190,2955,2663,
10:00,21913,22112,2886,2663,
10:05,21802,22032,2854,960,
10:10,21802,22111,2839,960,
10:15,21802,22189,2854,960,
10:20,21527,22132,2851,960,
10:25,21527,22061,2817,960,
10:30,21527,21984,2509,960,
10:35,21296,21927,2578,960,
10:40,21296,21822,2531,960,
10:45,21296,21694,2535,960,
10:50,21130,21650,2506,960,
10:55,21130,21482,2513,960,
11:00,21130,21479,2551,960,
11:05,21225,21492,2653,-45,
11:10,21225,21282,2267,-45,
11:15,21225,21282,2118,-45,
