Time,Hour ahead forecast,Current demand,Net demand,Net demand forecast,Demand response
00:00,23731,23677,19290,19594,
00:05,23731,23751,19063,18891,
00:10,23731,23925,19402,18891,
00:15,23731,23824,19312,18891,
00:20,23679,23799,19201,18891,
00:25,23679,23686,19124,18891,
00:30,23679,23641,19069,18891,
00:35,23461,23482,18902,18891,
00:40,23461,23407,18811,18891,
00:45,23461,23245,18753,18891,
00:50,23147,23118,18617,18891,
00:55,23147,23041,18548,18891,
01:00,23147,22943,18524,18891,
01:05,22954,22942,18470,18078,
01:10,22954,23000,18625,18078,
01:15,22954,22887,18623,18078,
01:20,22693,22798,18531,18078,
01:25,22693,22715,18504,18078,
01:30,22693,22648,18484,18078,
01:35,22380,22555,18453,18078,
01:40,22380,22502,18393,18078,
01:45,22380,22411,18315,18078,
01:50,22137,22350,18191,18078,
01:55,22137,22222,18077,18078,
02:00,22137,22182,17944,18078,
02:05,21847,22025,17789,16876,
02:10,21847,21725,17472,16876,
02:15,21847,21589,17150,16876,
02:20,21593,21548,17074,16876,
02:25,21593,21433,16967,16876,
02:30,21593,21370,16887,16876,
02:35,21431,21317,16763,16876,
02:40,21431,21247,16632,16876,
02:45,21431,21199,16550,16876,
02:50,21158,21080,16421,16876,
02:55,21158,21075,16376,16876,
03:00,21158,21016,16346,16876,
03:05,20996,21033,16341,16461,
03:10,20996,21131,16487,16461,
03:15,20996,21116,16507,16461,
03:20,20892,21051,16432,16461,
03:25,20892,21015,16388,16461,
03:30,20892,20941,16355,16461,
03:35,20772,20891,16265,16461,
03:40,20772,20857,16231,16461,
03:45,20772,20830,16117,16461,
03:50,20763,20795,16022,16461,
03:55,20763,20761,15989,16461,
04:00,20763,20686,15960,16461,
04:05,20740,20731,15980,16268,
04:10,20740,20763,16021,16268,
04:15,20740,20795,16097,16268,
04:20,20685,20774,16174,16268,
04:25,20685,20759,16222,16268,
04:30,20685,20764,16255,16268,
04:35,20669,20789,16308,16268,
04:40,20669,20814,16409,16268,
04:45,20669,20818,16423,16268,
04:50,20702,20814,16451,16268,
04:55,20702,20810,16533,16268,
05:00,20702,20843,16605,16268,
05:05,20842,20902,16697,16493,
05:10,20842,20948,16729,16493,
05:15,20842,20986,16784,16493,
05:20,20971,20995,16746,16493,
05:25,20971,21031,16765,16493,
05:30,20971,21072,16815,16493,
05:35,21053,21090,16781,16493,
05:40,21053,21140,16815,16493,
05:45,21053,21133,16803,16493,
05:50,20993,21111,16793,16493,
05:55,20993,21068,16653,16493,
06:00,20993,21022,16435,16493,
06:05,21053,21128,16225,13379,
06:10,21053,21231,16156,13379,
06:15,21053,21261,15870,13379,
06:20,21003,21225,15443,13379,
06:25,21003,21220,15003,13379,
06:30,21003,21207,14575,13379,
06:35,20976,21202,14230,13379,
06:40,20976,21260,13842,13379,
06:45,20976,21169,13451,13379,
06:50,20963,21189,13007,13379,
06:55,20963,21252,12405,13379,
07:00,20963,21282,11888,13379,
07:05,21172,21134,10946,5768,
07:10,21172,21257,10688,5768,
07:15,21172,21228,10218,5768,
07:20,21197,21295,9975,5768,
07:25,21197,21211,9560,5768,
07:30,21197,21257,9203,5768,
07:35,21212,21227,8805,5768,
07:40,21212,21235,8665,5768,
07:45,21212,21047,8305,5768,
07:50,20885,21113,7789,5768,
07:55,20885,20936,7391,5768,
08:00,20885,21000,6871,5768,
08:05,21074,20887,6585,1787,
08:10,21074,20983,6312,1787,
08:15,21074,21012,6191,1787,
08:20,21021,21023,5807,1787,
08:25,21021,20859,5484,1787,
08:30,21021,20548,5108,1787,
08:35,20947,20495,4309,1787,
08:40,20947,20326,4147,1787,
08:45,20947,20550,3752,1787,
08:50,20606,20393,3594,1787,
08:55,20606,20291,3219,1787,
09:00,20606,20352,3239,1787,
09:05,20417,20043,3082,-558,
09:10,20417,20280,2734,-558,
09:15,20417,20513,1876,-558,
09:20,19976,20395,968,-558,
09:25,19976,20287,585,-558,
09:30,19976,19897,-79,-558,
09:35,19937,19623,-214,-558,
09:40,19937,19630,-163,-558,
09:45,19937,19396,75,-558,
09:50,19528,19333,337,-558,
09:55,19528,19471,50,-558,
10:00,19528,19647,-612,-558,
10:05,19478,19628,-606,-2277,
10:10,19478,19696,-657,-2277,
10:15,19478,19284,-1422,-2277,
10:20,18775,19167,-1453,-2277,
10:25,18775,18991,-1334,-2277,
10:30,18775,18912,-1116,-2277,
10:35,18747,18633,-1120,-2277,
10:40,18747,18773,-1209,-2277,
10:45,18747,18644,-1078,-2277,
10:50,18662,18573,-1159,-2277,
10:55,18662,18375,-1542,-2277,
11:00,18662,18255,-1926,-2277,
11:05,18161,18173,-2479,-4307,
11:10,18161,18347,-2626,-4307,
11:15,18161,18272,-3011,-4307,
11:20,17683,18080,-3263,-4307,
11:25,17683,18023,-3139,-4307,
11:30,17683,18057,-3612,-4307,
11:35,17579,17938,-3435,-4307,
11:40,17579,17855,-3589,-4307,
11:45,17579,17647,-3416,-4307,
11:50,17205,17419,-3490,-4307,
11:55,17205,17428,-3506,-4307,
12:00,17205,17473,-3560,-4307,
12:05,17222,17426,-3465,-6011,
12:10,17222,17270,-3506,-6011,
12:15,17222,17256,-3555,-6011,
12:20,17125,17356,-3588,-6011,
12:25,17125,17235,-3542,-6011,
12:30,17125,17029,-3619,-6011,
12:35,16733,17068,-3784,-6011,
12:40,16733,17139,-3510,-6011,
12:45,16733,17195,-3335,-6011,
12:50,16760,17105,-3778,-6011,
12:55,16760,17230,-3806,-6011,
13:00,16760,17165,-3934,-6011,
13:05,16771,16907,-4374,-6196,
13:10,16771,16474,-4388,-6196,
13:15,16771,16434,-3747,-6196,
13:20,16761,16550,-3253,-6196,
13:25,16761,16689,-3262,-6196,
13:30,16761,16298,-3606,-6196,
