Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural Gas,Large Hydro,Batteries,Imports,Other
00:00,2,3979,789,242,145,267,0,1134,5629,3284,724,6067,0
00:05,3,3968,783,246,146,265,0,1134,5637,2958,1574,5786,0
00:10,2,4060,759,246,145,265,0,1135,5572,2866,1838,5648,0
00:15,3,4086,740,243,145,264,0,1134,5424,2856,1923,5675,0
00:20,3,3984,728,245,145,262,0,1134,5302,2889,2006,5785,0
00:25,2,3911,729,243,146,263,0,1134,5225,2909,1953,5855,0
00:30,3,3876,728,244,145,263,0,1134,5178,2894,1780,6046,0
00:35,2,3867,728,244,146,263,0,1134,5168,2892,1655,6127,0
00:40,2,3862,728,244,146,263,0,1134,5168,2922,1515,6117,0
00:45,2,3874,743,244,145,263,0,1134,5171,2924,1316,6181,0
00:50,2,3911,754,243,146,263,0,1134,5172,2923,1178,6212,0
00:55,2,3952,756,244,146,263,0,1134,5170,2891,992,6257,0
01:00,2,3967,761,244,146,263,0,1135,5142,2895,911,6267,0
01:05,2,4003,762,244,146,262,0,1134,4992,3021,989,6132,0
01:10,2,4029,764,243,145,263,0,1134,4758,3078,1010,6262,0
01:15,2,4018,766,244,145,263,0,1134,4672,3088,1016,6253,0
01:20,2,3994,766,242,145,263,0,1135,4602,3089,1064,6242,0
01:25,2,3974,766,242,145,263,0,1135,4587,3059,1023,6281,0
01:30,2,3965,766,243,145,264,0,1135,4573,3058,910,6384,0
01:35,3,3977,771,242,145,263,0,1135,4566,3088,817,6357,0
01:40,3,3945,768,240,145,263,0,1135,4567,3090,758,6345,0
01:45,3,3932,771,242,145,262,0,1135,4561,3103,702,6301,0
01:50,3,3968,771,245,145,263,0,1135,4545,3073,566,6332,0
01:55,3,3961,771,247,145,264,0,1135,4488,3068,537,6353,0
02:00,3,3918,770,246,145,263,0,1135,4417,3091,418,6513,0
02:05,2,3929,779,245,146,263,0,1135,4332,3056,550,6524,0
02:10,2,3931,800,249,146,263,0,1135,4252,3090,605,6419,0
02:15,2,3878,800,245,146,263,0,1135,4257,3097,651,6353,0
02:20,2,3863,799,246,146,263,0,1134,4276,3059,554,6381,0
02:25,2,3828,796,247,146,263,0,1135,4289,3071,433,6448,0
02:30,2,3779,793,247,146,263,0,1135,4281,3091,403,6506,0
02:35,2,3730,793,247,145,262,0,1135,4285,3088,412,6429,0
02:40,2,3708,792,247,146,262,0,1135,4292,3080,403,6365,0
02:45,2,3684,785,245,146,262,0,1135,4288,3049,333,6409,0
02:50,2,3660,786,245,146,263,0,1135,4291,3054,293,6427,0
02:55,2,3639,786,248,146,263,0,1135,4280,3032,258,6467,0
03:00,2,3613,786,248,146,263,0,1136,4341,2929,226,6531,0
03:05,3,3580,786,244,146,263,0,1135,4509,2667,241,6588,0
03:10,2,3576,785,245,145,263,0,1135,4592,2553,232,6576,0
03:15,2,3567,784,243,146,263,0,1135,4572,2511,283,6546,0
03:20,2,3590,786,244,145,263,0,1135,4580,2490,212,6567,0
03:25,2,3580,793,245,146,262,0,1135,4627,2527,166,6460,0
03:30,2,3585,793,248,146,263,0,1135,4635,2536,174,6404,0
03:35,2,3565,794,246,146,263,0,1135,4640,2537,135,6420,0
03:40,2,3564,793,244,145,263,0,1135,4641,2537,101,6407,0
03:45,2,3533,792,248,146,263,0,1135,4637,2507,75,6431,0
03:50,2,3523,792,248,146,263,0,1135,4633,2526,94,6393,0
03:55,3,3529,788,246,146,263,0,1135,4631,2545,59,6394,0
04:00,3,3513,790,245,145,263,0,1135,4622,2556,56,6392,0
04:05,2,3492,791,248,146,263,0,1135,4598,2667,168,6222,0
04:10,2,3491,789,246,146,263,0,1135,4565,2675,219,6179,0
