Time,Hour ahead forecast,Current demand,Net demand,Net demand forecast,Demand response
00:00,23095,23012,21227,20932,
00:05,23095,23211,21367,20357,
00:10,23095,23305,21754,20357,
00:15,23095,23201,21704,20357,
00:20,22931,23206,21692,20357,
00:25,22931,23097,21587,20357,
00:30,22931,23010,21456,20357,
00:35,22664,22880,21361,20357,
00:40,22664,22748,21305,20357,
00:45,22664,22667,21191,20357,
00:50,22467,22576,21150,20357,
00:55,22467,22495,21036,20357,
01:00,22467,22386,20843,20357,
01:05,22383,22444,20847,20107,
01:10,22383,22527,21013,20107,
01:15,22383,22508,21000,20107,
01:20,22157,22399,20963,20107,
01:25,22157,22275,20874,20107,
01:30,22157,22179,20730,20107,
01:35,21954,22070,20659,20107,
01:40,21954,22015,20598,20107,
01:45,21954,21937,20558,20107,
01:50,21800,21877,20523,20107,
01:55,21800,21790,20462,20107,
02:00,21800,21699,20369,20107,
02:05,21562,21612,20274,19478,
02:10,21562,21417,20082,19478,
02:15,21562,21384,20009,19478,
02:20,21299,21315,19943,19478,
02:25,21299,21245,19870,19478,
02:30,21299,21216,19816,19478,
02:35,21099,21192,19813,19478,
02:40,21099,21147,19756,19478,
02:45,21099,21100,19724,19478,
02:50,20958,21014,19652,19478,
02:55,20958,20991,19598,19478,
03:00,20958,20986,19572,19478,
03:05,20888,20927,19518,19281,
03:10,20888,20879,19516,19281,
03:15,20888,20823,19459,19281,
03:20,20851,20791,19438,19281,
03:25,20851,20774,19416,19281,
03:30,20851,20756,19436,19281,
03:35,20826,20672,19369,19281,
03:40,20826,20584,19291,19281,
03:45,20826,20542,19214,19281,
03:50,20751,20551,19203,19281,
03:55,20751,20558,19219,19281,
04:00,20751,20566,19244,19281,
04:05,20851,20690,19318,19713,
04:10,20851,20809,19481,19713,
04:15,20851,20863,19550,19713,
04:20,20875,20901,19593,19713,
04:25,20875,20935,19601,19713,
04:30,20875,20952,19586,19713,
04:35,20941,20995,19580,19713,
04:40,20941,21066,19598,19713,
04:45,20941,21075,19624,19713,
04:50,21127,21123,19668,19713,
04:55,21127,21165,19709,19713,
05:00,21127,21246,19777,19713,
05:05,21545,21399,20001,20944,
05:10,21545,21430,19932,20944,
05:15,21545,21614,20221,20944,
05:20,21875,21627,20264,20944,
05:25,21875,21732,20378,20944,
05:30,21875,21818,20479,20944,
05:35,22141,21933,20615,20944,
05:40,22141,22106,20820,20944,
05:45,22141,22147,20955,20944,
05:50,22292,22159,20957,20944,
