Time,Hour ahead forecast,Current demand,Net demand,Net demand forecast,Demand response
00:00,22894,22766,17302,,
00:05,22894,22925,17295,,
00:10,22894,23070,17609,,
00:15,22894,22906,17506,,
00:20,22828,22850,17391,,
00:25,22828,22761,17295,,
00:30,22828,22641,17184,,
00:35,22547,22569,17104,,
00:40,22547,22482,17002,,
00:45,22547,22382,16911,,
00:50,22229,22263,16816,,
00:55,22229,22178,16692,,
01:00,22229,22047,16601,,
01:05,21947,21995,16462,,
01:10,21947,22063,16488,,
01:15,21947,21985,16478,,
01:20,21716,21854,16340,,
01:25,21716,21811,16280,,
01:30,21716,21739,16179,,
01:35,21476,21638,16089,,
01:40,21476,21576,16022,,
01:45,21476,21474,15924,,
01:50,21260,21398,15852,,
01:55,21260,21339,15837,,
02:00,21260,21253,15754,,
02:05,21104,21216,15720,,
02:10,21104,21215,15723,,
02:15,21104,21145,15666,,
02:20,20885,21046,15562,,
02:25,20885,21017,15518,,
02:30,20885,20961,15486,,
02:35,20731,20882,15443,,
02:40,20731,20796,15384,,
02:45,20731,20760,15358,,
02:50,20592,20723,15357,,
02:55,20592,20664,15291,,
03:00,20592,20613,15279,,
03:05,20523,20629,15219,,
03:10,20523,20628,15287,,
03:15,20523,20575,15265,,
03:20,20399,20546,15218,,
03:25,20399,20502,15212,,
03:30,20399,20441,15473,,
03:35,20310,20411,15446,,
03:40,20310,20393,15460,,
03:45,20310,20357,15444,,
03:50,20238,20330,15405,,
03:55,20238,20268,15393,,
04:00,20238,20235,15408,,
04:05,20218,20239,15424,,
04:10,20218,20247,15425,,
04:15,20218,20253,15436,,
04:20,20206,20238,15470,,
04:25,20206,20210,15474,,
04:30,20206,20198,15445,,
04:35,20151,20193,15479,,
04:40,20151,20206,15525,,
04:45,20151,20169,15565,,
04:50,20110,20148,15543,,
04:55,20110,20144,15593,,
05:00,20110,20109,15552,,
05:05,20185,20194,15659,,
05:10,20185,20199,15681,,
05:15,20185,20220,15758,,
05:20,20219,20264,15781,,
05:25,20219,20252,15793,,
05:30,20219,20237,15736,,
05:35,20181,20256,15691,,
05:40,20181,20260,15623,,
05:45,20181,20236,15648,,
05:50,19999,20176,15548,,
05:55,19999,20006,15289,,
06:00,19999,19914,15049,,
06:05,19923,20012,14786,,
06:10,19923,20038,14517,,
06:15,19923,19994,13971,,
06:20,19795,19969,13385,,
06:25,19795,19851,12822,,
06:30,19795,19827,12173,,
06:35,19669,19832,11428,,
06:40,19669,19800,10758,,
06:45,19669,19692,9961,,
06:50,19589,19706,9101,,
06:55,19589,19594,8386,,
07:00,19589,19642,7508,,
07:05,19492,19399,6581,,
07:10,19492,19585,5866,,
07:15,19492,19546,5310,,
07:20,19307,19543,4727,,
07:25,19307,19464,4212,,
07:30,19307,19379,3567,,
07:35,19163,19192,3138,,
07:40,19163,19068,2619,,
07:45,19163,19110,2533,,
07:50,18822,19016,2440,,
07:55,18822,18825,2362,,
08:00,18822,18850,2034,,
08:05,18847,18994,1440,,
08:10,18847,19079,1240,,
08:15,18847,18972,1198,,
08:20,18487,18886,1089,,
08:25,18487,18729,887,,
08:30,18487,18673,777,,
08:35,18289,18504,715,,
08:40,18289,18302,512,,
08:45,18289,18242,459,,
08:50,18125,18044,315,,
08:55,18125,17861,151,,
09:00,18125,17786,-120,,
09:05,17898,17768,-610,,
09:10,17898,17602,-1334,,
09:15,17898,17399,-1365,,
09:20,17476,17220,-1333,,
09:25,17476,17018,-1361,,
09:30,17476,16882,-1422,,
09:35,16989,16803,-1533,,
09:40,16989,16605,-1753,,
09:45,16989,16445,-1822,,
09:50,16461,16271,-2013,,
09:55,16461,16121,-2100,,
10:00,16461,15984,-2204,,
10:05,15944,15726,-2575,,
10:10,15944,15652,-2757,,
10:15,15944,15525,-2879,,
10:20,15496,15443,-3065,,
10:25,15496,15259,-3230,,
10:30,15496,15174,-3266,,
10:35,15033,15070,-3293,,
10:40,15033,14825,-3370,,
10:45,15033,14763,-3216,,
10:50,14398,14526,-3245,,
10:55,14398,14438,-3161,,
11:00,14398,14311,-3043,,
11:05,14272,14424,-3022,,
11:10,14272,14168,-3179,,
11:15,14272,14246,-3339,,
11:20,14026,14003,-3411,,
11:25,14026,13851,-3270,,
11:30,14026,13780,-3140,,
11:35,13649,13720,-3227,,
11:40,13649,13778,-3455,,
11:45,13649,13676,-3582,,
11:50,13538,13632,-3630,,
11:55,13538,13599,-3620,,
12:00,13538,13525,-3696,,
12:05,13312,13723,-3735,,
12:10,13312,13499,-3837,,
12:15,13312,13533,-3920,,
12:20,13261,13434,-3902,,
12:25,13261,13505,-3607,,
12:30,13261,13392,-3464,,
12:35,13255,13492,-3640,,
12:40,13255,13436,-3836,,
12:45,13255,13542,-3889,,
12:50,13420,13550,-3889,,
12:55,13420,13545,-3891,,
13:00,13420,13702,-3717,,
13:05,13474,13583,-3486,,
13:10,13474,13541,-3501,,
13:15,13474,13672,-3571,,
13:20,13637,13607,-3659,,
13:25,13637,13768,-3573,,
13:30,13637,13791,-3503,,
13:35,13905,13802,-3608,,
13:40,13905,13893,-3542,,
13:45,13905,13946,-3489,,
13:50,14046,13959,-3480,,
13:55,14046,14178,-3454,,
14:00,14046,14257,-3312,,
14:05,14223,14327,-3370,,
14:10,14223,14285,-3276,,
14:15,14223,14354,-3299,,
14:20,14436,14482,-3546,,
14:25,14436,14569,-3542,,
14:30,14436,14647,-3414,,
14:35,14797,14722,-3438,,
14:40,14797,14917,-3491,,
14:45,14797,14989,-3278,,
14:50,15226,15048,-3480,,
14:55,15226,15234,-3404,,
15:00,15226,15424,-3262,,
15:05,15578,15530,-2604,,
15:10,15578,15486,-2535,,
15:15,15578,15849,-2589,,
15:20,15947,16022,-3015,,
15:25,15947,16169,-2949,,
15:30,15947,16382,-2882,,
15:35,16442,16651,-2804,,
15:40,16442,16683,-2815,,
15:45,16442,16824,-2672,,
15:50,17058,17077,-2648,,
15:55,17058,17254,-2440,,
16:00,17058,17526,-2020,,
16:05,17608,17538,-1962,,
16:10,17608,17499,-2050,,
16:15,17608,17695,-1919,,
16:20,18202,17931,-1952,,
16:25,18202,18123,-1716,,
16:30,18202,18434,-1358,,
16:35,18902,18516,-1211,,
16:40,18902,18819,-908,,
16:45,18902,19132,-822,,
16:50,19600,19343,-545,,
16:55,19600,19555,-117,,
17:00,19600,19815,452,,
17:05,20070,19880,815,,
17:10,20070,20128,1536,,
17:15,20070,20491,1671,,
17:20,20753,20778,1587,,
17:25,20753,20878,1592,,
17:30,20753,21053,1761,,
17:35,21565,21342,1916,,
17:40,21565,21547,2094,,
17:45,21565,21819,2318,,
17:50,22209,22053,2730,,
17:55,22209,22315,3360,,
18:00,22209,22526,4128,,
18:05,22718,22674,4925,,
18:10,22718,22675,5459,,
18:15,22718,22864,6182,,
18:20,23293,23065,7125,,
18:25,23293,23282,8016,,
18:30,23293,23436,8913,,
18:35,23888,23595,9904,,
18:40,23888,23737,10919,,
18:45,23888,23915,11890,,
18:50,24452,24035,12793,,
18:55,24452,24202,13692,,
19:00,24452,24376,14561,,
19:05,24570,24442,15454,,
19:10,24570,24475,16200,,
19:15,24570,24604,16807,,
19:20,24825,24724,17435,,
19:25,24825,24786,18084,,
19:30,24825,24864,18561,,
19:35,25013,24905,18919,,
19:40,25013,24934,19219,,
19:45,25013,25001,19412,,
19:50,25279,25048,19624,,
19:55,25279,25118,19754,,
20:00,25279,25212,19893,,
20:05,25425,25267,19924,,
20:10,25425,25354,20013,,
20:15,25425,25441,20056,,
20:20,25502,25491,20091,,
20:25,25502,25531,20161,,
20:30,25502,25545,20171,,
20:35,25491,25540,20162,,
20:40,25491,25570,20120,,
20:45,25491,25538,20116,,
20:50,25418,25486,20059,,
20:55,25418,25448,19902,,
21:00,25418,25408,19898,,
21:05,25514,25450,19860,,
21:10,25514,25550,19972,,
21:15,25514,25460,19952,,
21:20,25379,25418,19883,,
21:25,25379,25334,19803,,
21:30,25379,25289,19721,,
21:35,25131,25205,19637,,
21:40,25131,25114,19577,,
21:45,25131,25001,19475,,
21:50,24786,24924,19406,,
21:55,24786,24819,19286,,
22:00,24786,24682,19150,,
22:05,24467,24648,19056,,
22:10,24467,24546,18985,,
22:15,24467,24397,18895,,
22:20,24144,24305,18816,,
22:25,24144,24198,18762,,
22:30,24144,24094,18693,,
22:35,23739,23988,18611,,
22:40,23739,23825,18448,,
22:45,23739,23712,18296,,
22:50,23359,23600,18187,,
22:55,23359,23472,18062,,
23:00,23359,23305,17893,,
23:05,23034,23206,17746,,
23:10,23034,23128,17776,,
23:15,23034,23093,17647,,
23:20,22771,22955,17588,,
23:25,22771,22824,17429,,
23:30,22771,22689,17319,,
23:35,22512,22576,17160,,
23:40,22512,22455,17038,,
23:45,22512,22342,16922,,
23:50,22237,22242,16838,,
23:55,22237,22103,16743,,
00:00,22237,22008,16694,,
