Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural Gas,Large Hydro,Batteries,Imports,Other
00:00,-40,3066,721,232,161,270,0,1133,8685,3696,-81,6891,0
00:05,-39,3118,722,233,160,266,0,1133,8537,3361,996,6521,0
00:10,-39,3138,734,233,160,262,0,1133,8644,3177,1308,6195,0
00:15,-39,3148,742,232,161,260,0,1133,8655,3158,1409,5881,0
00:20,-40,3147,739,233,161,259,0,1133,8599,3308,1301,5810,0
00:25,-40,3123,741,232,161,260,0,1133,8531,3407,1076,5874,0
00:30,-39,3083,740,231,161,260,0,1133,8493,3486,1115,5709,0
00:35,-40,3091,740,232,161,260,0,1133,8460,3505,878,5839,0
00:40,-39,3070,743,231,161,260,0,1133,8433,3502,672,5998,0
00:45,-39,3029,748,233,161,260,0,1133,8434,3495,509,6047,0
00:50,-40,3012,748,234,161,259,0,1134,8409,3492,324,6099,0
00:55,-40,2991,747,233,161,259,0,1132,8241,3504,212,6288,0
01:00,-40,3034,747,231,160,259,0,1133,7957,3513,233,6398,0
01:05,-40,3011,749,234,160,259,0,1133,7740,3510,404,6483,0
01:10,-40,3020,753,232,161,259,0,1133,7727,3519,466,6482,0
01:15,-40,3017,754,233,161,259,0,1133,7728,3512,340,6486,0
01:20,-40,2962,755,235,161,259,0,1133,7718,3508,266,6489,0
01:25,-40,2898,755,231,161,259,0,1133,7694,3510,247,6494,0
01:30,-40,2863,754,231,161,259,0,1133,7666,3496,180,6543,0
01:35,-40,2907,753,230,161,259,0,1134,7620,3497,-10,6704,0
01:40,-40,2959,742,230,161,260,0,1133,7610,3486,-235,6828,0
01:45,-40,2982,740,231,161,259,0,1133,7534,3474,-322,6870,0
01:50,-40,2988,741,232,161,259,0,1134,7494,3487,-332,6782,0
01:55,-40,2969,742,232,161,259,0,1134,7457,3472,-311,6744,0
02:00,-40,2933,743,235,161,259,0,1133,7463,3456,-253,6623,0
02:05,-40,2955,742,233,161,259,0,1133,7504,3334,-196,6407,0
02:10,-40,2976,743,234,161,259,0,1133,7507,3286,-279,6224,0
02:15,-40,2971,743,230,161,259,0,1133,7464,3262,-368,6150,0
02:20,-40,2944,748,233,161,259,0,1133,7273,3283,-123,6080,0
02:25,-40,2914,761,231,161,259,0,1133,6977,3288,203,6025,0
02:30,-40,2883,755,232,161,259,0,1133,6958,3283,170,6015,0
