Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural Gas,Large Hydro,Batteries,Imports,Other
00:00,-54,1562,778,241,143,285,0,1133,9417,4410,188,5215,0
00:05,-54,1538,784,240,143,284,0,1134,9070,4146,1423,4839,0
00:10,-54,1526,774,241,143,280,0,1134,8894,4078,1851,4717,0
00:15,-54,1505,779,241,144,269,0,1134,8884,4170,1764,4616,0
00:20,-54,1493,779,241,143,264,0,1134,8889,4075,1713,4709,0
00:25,-54,1486,772,241,139,264,0,1134,8886,4038,1670,4726,0
00:30,-54,1490,769,242,137,264,0,1134,8887,4022,1465,4837,0
00:35,-54,1483,768,241,137,264,0,1134,8887,3969,1329,4917,0
00:40,-54,1468,768,241,137,264,0,1134,8928,3936,1056,5133,0
00:45,-54,1461,768,240,137,265,0,1134,8966,3972,755,5246,0
00:50,-53,1470,767,242,137,264,0,1134,8988,4013,540,5267,0
00:55,-53,1449,768,243,136,264,0,1134,8858,4037,479,5367,0
01:00,-54,1440,767,242,136,264,0,1133,8784,3947,474,5399,0
01:05,-54,1429,773,242,137,264,0,1134,8751,3802,934,5156,0
01:10,-55,1414,780,240,136,263,0,1134,8745,3797,1043,5114,0
01:15,-55,1402,775,240,136,264,0,1133,8749,3799,897,5193,0
01:20,-54,1391,781,237,136,263,0,1133,8737,3813,841,5185,0
01:25,-54,1385,772,237,136,263,0,1134,8741,3797,739,5183,0
01:30,-56,1390,782,240,136,263,0,1133,8743,3763,709,5126,0
01:35,-55,1390,776,242,135,264,0,1134,8742,3767,522,5247,0
01:40,-55,1386,779,242,137,263,0,1134,8755,3761,373,5249,0
01:45,-55,1396,779,243,136,263,0,1133,8798,3774,127,5323,0
01:50,-54,1433,778,243,136,264,0,1133,8815,3790,-98,5404,0
01:55,-54,1462,769,244,137,264,0,1133,8830,3740,-158,5402,0
02:00,-54,1494,767,244,136,264,0,1133,8779,3714,-100,5300,0
02:05,-54,1523,768,244,136,265,0,1133,8786,3716,-25,5086,0
02:10,-54,1535,766,245,136,265,0,1133,8846,3707,51,4779,0
02:15,-54,1541,765,245,136,265,0,1134,8890,3731,51,4672,0
02:20,-54,1537,765,244,136,265,0,1133,8896,3688,-8,4661,0
02:25,-54,1539,766,245,136,264,0,1133,8886,3683,-7,4610,0
02:30,-54,1541,767,248,136,264,0,1134,8870,3683,-22,4582,0
02:35,-54,1538,766,246,136,264,0,1133,8862,3696,-93,4526,0
02:40,-54,1543,765,245,136,264,0,1134,8862,3719,-136,4470,0
02:45,-54,1519,766,246,137,264,0,1134,8865,3704,-205,4505,0
02:50,-54,1518,767,246,136,264,0,1134,8890,3691,-253,4497,0
02:55,-54,1519,768,243,136,264,0,1133,8885,3701,-321,4484,0
03:00,-55,1496,768,242,136,265,0,1133,8887,3710,-304,4443,0
03:05,-55,1464,767,242,136,264,0,1133,8890,3738,-315,4511,0
03:10,-55,1462,766,243,136,263,0,1133,8892,3757,-279,4461,0
03:15,-54,1449,765,242,136,263,0,1132,8889,3739,-319,4481,0
03:20,-55,1436,765,243,136,263,0,1132,8889,3734,-332,4479,0
03:25,-55,1432,767,243,136,263,0,1132,8884,3736,-301,4414,0
03:30,-55,1407,768,243,135,262,0,1132,8882,3727,-286,4407,0
03:35,-55,1373,768,243,135,262,0,1132,8885,3755,-281,4429,0
03:40,-55,1343,767,244,136,262,0,1132,8883,3735,-271,4434,0
03:45,-55,1300,766,243,136,263,0,1132,8884,3725,-289,4448,0
03:50,-54,1265,774,244,136,262,0,1132,8884,3727,-308,4471,0
03:55,-54,1239,773,244,135,262,0,1132,8870,3700,-321,4547,0
04:00,-54,1221,776,244,135,262,0,1132,8880,3650,-271,4564,0
04:05,-54,1215,777,245,135,262,0,1132,8899,3569,-48,4579,0
04:10,-54,1177,776,244,135,263,0,1132,8911,3562,38,4603,0
04:15,-54,1155,776,244,135,263,0,1132,8917,3498,169,4562,0
04:20,-55,1130,777,243,135,262,0,1132,8907,3510,193,4566,0
04:25,-55,1108,778,241,135,262,0,1132,8927,3525,171,4591,0
04:30,-55,1088,778,242,135,262,0,1132,8935,3539,111,4698,0
04:35,-55,1070,779,243,135,262,0,1132,9006,3538,144,4596,0
04:40,-55,1052,779,242,135,263,0,1132,9102,3530,141,4559,0
04:45,-55,1020,776,244,135,263,0,1132,9137,3534,106,4619,0
04:50,-55,979,776,243,135,263,0,1132,9372,3528,17,4582,0
04:55,-56,957,779,244,135,263,0,1132,9399,3543,67,4562,0
05:00,-56,950,778,244,135,262,0,1132,9472,3449,149,4577,0
05:05,-55,930,778,243,135,262,0,1132,9453,3469,338,4500,0
05:10,-56,887,777,245,136,263,0,1132,9471,3447,482,4549,0
05:15,-56,840,774,244,136,263,0,1132,9566,3435,607,4463,0
05:20,-55,801,772,244,136,262,0,1132,9661,3469,670,4393,0
05:25,-55,765,773,244,136,263,0,1132,9861,3483,578,4350,0
05:30,-56,735,775,243,136,262,0,1132,9934,3490,585,4327,0
05:35,-56,703,763,244,135,262,0,1133,10086,3464,475,4458,0
05:40,-55,678,739,246,136,262,0,1133,10152,3473,481,4523,0
05:45,-49,657,723,244,135,262,0,1133,10180,3480,481,4565,0
05:50,-34,642,716,243,135,263,0,1133,10162,3496,416,4676,0
05:55,9,636,699,244,135,262,0,1133,10154,3476,450,4697,0
06:00,94,630,711,242,135,261,0,1133,10252,3460,505,4495,0
06:05,270,619,715,241,135,264,0,1133,10098,3527,715,4511,0
06:10,547,610,717,241,135,276,0,1133,9916,3540,963,4407,0
