Time,Hour ahead forecast,Current demand,Net demand,Net demand forecast,Demand response
00:00,21979,21593,17071,17560,
00:05,21979,21829,17071,16897,
00:10,21979,22016,17464,16897,
00:15,21979,21956,17383,16897,
00:20,21932,21933,17277,16897,
00:25,21932,21847,17163,16897,
00:30,21932,21755,17059,16897,
00:35,21642,21604,16922,16897,
00:40,21642,21445,16704,16897,
00:45,21642,21343,16620,16897,
00:50,21378,21272,16509,16897,
00:55,21378,21152,16373,16897,
01:00,21378,21038,16228,16897,
01:05,21235,21059,16052,16067,
01:10,21235,21215,16170,16067,
01:15,21235,21138,16184,16067,
01:20,20941,21049,16090,16067,
01:25,20941,20985,15997,16067,
01:30,20941,20927,15917,16067,
01:35,20682,20849,15849,16067,
01:40,20682,20765,15763,16067,
01:45,20682,20749,15677,16067,
01:50,20516,20643,15536,16067,
01:55,20516,20600,15464,16067,
02:00,20516,20482,15351,16067,
02:05,20272,20321,15206,15225,
02:10,20272,20278,15076,15225,
02:15,20272,20249,15013,15225,
02:20,20032,20185,14968,15225,
02:25,20032,20130,14913,15225,
02:30,20032,20067,14854,15225,
02:35,19927,20021,14785,15225,
02:40,19927,20024,14848,15225,
02:45,19927,19924,14789,15225,
02:50,19774,19901,14776,15225,
02:55,19774,19868,14803,15225,
03:00,19774,19804,14778,15225,
03:05,19815,19796,14770,14881,
03:10,19815,19755,14737,14881,
03:15,19815,19799,14766,14881,
03:20,19727,19768,14786,14881,
03:25,19727,19726,14773,14881,
03:30,19727,19707,14790,14881,
03:35,19627,19678,14841,14881,
03:40,19627,19655,14906,14881,
03:45,19627,19615,14943,14881,
03:50,19532,19569,14951,14881,
03:55,19532,19557,14945,14881,
04:00,19532,19508,14952,14881,
04:05,19546,19577,14997,14849,
04:10,19546,19600,15084,14849,
04:15,19546,19576,15092,14849,
04:20,19547,19536,15049,14849,
04:25,19547,19529,15083,14849,
04:30,19547,19529,15157,14849,
04:35,19482,19550,15240,14849,
04:40,19482,19562,15306,14849,
04:45,19482,19513,15320,14849,
04:50,19490,19516,15306,14849,
04:55,19490,19670,15431,14849,
05:00,19490,19750,15587,14849,
05:05,19548,19858,15715,14968,
05:10,19548,19833,15748,14968,
05:15,19548,19876,15767,14968,
05:20,19629,19880,15744,14968,
05:25,19629,19937,15820,14968,
05:30,19629,19969,15822,14968,
05:35,19717,19988,15852,14968,
05:40,19717,19896,15745,14968,
05:45,19717,19858,15667,14968,
05:50,19720,19805,15499,14968,
05:55,19720,19778,15434,14968,
06:00,19720,19714,15272,14968,
06:05,19795,19808,15038,11245,
06:10,19795,19961,14997,11245,
06:15,19795,19899,14636,11245,
06:20,19682,19851,14205,11245,
06:25,19682,19846,13696,11245,
06:30,19682,19727,13087,11245,
06:35,19563,19703,12424,11245,
06:40,19563,19626,11685,11245,
06:45,19563,19609,10908,11245,
06:50,19547,19563,10124,11245,
06:55,19547,19445,9194,11245,
07:00,19547,19473,8351,11245,
07:05,19524,19251,7298,1496,
07:10,19524,19250,6538,1496,
07:15,19524,19386,5807,1496,
07:20,19303,19170,5268,1496,
07:25,19303,19104,4850,1496,
07:30,19303,18890,4533,1496,
07:35,19037,18776,4388,1496,
07:40,19037,18695,4174,1496,
07:45,19037,18716,3890,1496,
07:50,18584,18388,3478,1496,
07:55,18584,18219,3241,1496,
08:00,18584,18106,2990,1496,
08:05,18303,18123,2255,-3768,
08:10,18303,18080,1979,-3768,
08:15,18303,18008,1837,-3768,
08:20,17962,17813,1661,-3768,
08:25,17962,17671,1478,-3768,
08:30,17962,17597,1375,-3768,
08:35,17423,17510,1293,-3768,
08:40,17423,17424,1221,-3768,
08:45,17423,17305,1142,-3768,
08:50,17131,17091,1236,-3768,
08:55,17131,17198,1116,-3768,
09:00,17131,17186,1058,-3768,
09:05,16653,17407,880,-6303,
09:10,16653,17254,645,-6303,
09:15,16653,17145,545,-6303,
09:20,16460,17205,261,-6303,
09:25,16460,16923,203,-6303,
09:30,16460,16856,105,-6303,
09:35,16216,16576,103,-6303,
09:40,16216,16451,24,-6303,
09:45,16216,16331,28,-6303,
09:50,16253,16119,-97,-6303,
09:55,16253,16033,-347,-6303,
10:00,16253,15955,-570,-6303,
10:05,15887,16086,-822,-8336,
10:10,15887,15919,-1239,-8336,
10:15,15887,15794,-1390,-8336,
10:20,15312,15720,-1348,-8336,
10:25,15312,15666,-1344,-8336,
10:30,15312,15546,-1424,-8336,
10:35,14913,15391,-1549,-8336,
10:40,14913,15329,-1570,-8336,
10:45,14913,15237,-1617,-8336,
10:50,14713,15098,-1485,-8336,
10:55,14713,14935,-1451,-8336,
11:00,14713,14789,-1549,-8336,
11:05,14571,14577,-2011,-10061,
11:10,14571,14536,-2306,-10061,
11:15,14571,14377,-2578,-10061,
11:20,14495,14146,-2542,-10061,
11:25,14495,14027,-2246,-10061,
11:30,14495,14102,-1996,-10061,
11:35,14216,13916,-1907,-10061,
11:40,14216,13856,-1883,-10061,
11:45,14216,13764,-1869,-10061,
11:50,13796,13716,-1678,-10061,
11:55,13796,13671,-1635,-10061,
12:00,13796,13718,-1612,-10061,
12:05,13499,13700,-1568,-10751,
12:10,13499,13613,-1767,-10751,
12:15,13499,13623,-1851,-10751,
12:20,13315,13462,-2016,-10751,
12:25,13315,13426,-1852,-10751,
12:30,13315,13537,-1680,-10751,
12:35,13249,13572,-1723,-10751,
12:40,13249,13488,-1597,-10751,
12:45,13249,13378,-1632,-10751,
12:50,13491,13285,-1685,-10751,
12:55,13491,13423,-1595,-10751,
13:00,13491,13454,-1595,-10751,
13:05,13387,13521,-1495,-10899,
13:10,13387,13365,-1748,-10899,
13:15,13387,13353,-1903,-10899,
13:20,13361,13363,-1870,-10899,
13:25,13361,13321,-1794,-10899,
13:30,13361,13345,-1973,-10899,
13:35,13243,13415,-1875,-10899,
13:40,13243,13573,-1967,-10899,
13:45,13243,13614,-1928,-10899,
13:50,13502,13674,-1924,-10899,
13:55,13502,13718,-2124,-10899,
14:00,13502,13860,-2096,-10899,
14:05,13599,13727,-1793,-10236,
14:10,13599,13839,-1836,-10236,
14:15,13599,13866,-2025,-10236,
14:20,13820,13923,-1982,-10236,
14:25,13820,13975,-1670,-10236,
14:30,13820,14039,-1422,-10236,
14:35,14175,14145,-1372,-10236,
14:40,14175,14229,-1560,-10236,
14:45,14175,14365,-1555,-10236,
14:50,14345,14418,-1337,-10236,
14:55,14345,14433,-1189,-10236,
15:00,14345,14490,-987,-10236,
15:05,14648,14587,-958,-8461,
15:10,14648,14450,-941,-8461,
15:15,14648,14654,-789,-8461,
15:20,15307,14621,-784,-8461,
15:25,15307,14833,-699,-8461,
15:30,15307,15036,-425,-8461,
15:35,15278,15106,-627,-8461,
15:40,15278,15275,-651,-8461,
15:45,15278,15475,-495,-8461,
15:50,15773,15584,-442,-8461,
15:55,15773,15741,-373,-8461,
16:00,15773,15868,-193,-8461,
16:05,16114,15880,458,-5432,
16:10,16114,15866,540,-5432,
16:15,16114,16141,804,-5432,
16:20,16506,16365,1174,-5432,
16:25,16506,16537,1512,-5432,
16:30,16506,16874,1581,-5432,
16:35,17245,17140,1571,-5432,
16:40,17245,17327,1382,-5432,
16:45,17245,17465,1511,-5432,
16:50,17945,17703,1519,-5432,
16:55,17945,17817,1570,-5432,
17:00,17945,17950,1828,-5432,
17:05,18548,18277,2116,-658,
17:10,18548,18554,2371,-658,
17:15,18548,18839,2844,-658,
17:20,19308,18942,3640,-658,
17:25,19308,19279,4095,-658,
17:30,19308,19642,3903,-658,
17:35,19860,19989,4039,-658,
17:40,19860,20303,4552,-658,
17:45,19860,20657,4330,-658,
17:50,20728,20985,4254,-658,
17:55,20728,21211,4528,-658,
18:00,20728,21498,5130,-658,
18:05,21316,21575,5425,9825,
18:10,21316,21687,5671,9825,
18:15,21316,21953,6509,9825,
18:20,22381,22328,7645,9825,
18:25,22381,22475,8504,9825,
18:30,22381,22739,9502,9825,
18:35,23190,22911,10517,9825,
