Time,Hour ahead forecast,Current demand,Net demand,Net demand forecast,Demand response
00:00,22658,22683,20150,20075,
00:05,22658,22714,19992,19635,
00:10,22658,22866,20252,19635,
00:15,22658,22826,20150,19635,
00:20,22573,22747,20146,19635,
00:25,22573,22722,20155,19635,
00:30,22573,22554,20071,19635,
00:35,22373,22588,20025,19635,
00:40,22373,22579,20177,19635,
00:45,22373,22528,20103,19635,
00:50,22164,22434,20060,19635,
00:55,22164,22323,19969,19635,
01:00,22164,22254,19940,19635,
01:05,22020,22262,19887,19532,
01:10,22020,22438,20079,19532,
01:15,22020,22400,20162,19532,
01:20,21895,22323,20098,19532,
01:25,21895,22239,20052,19532,
01:30,21895,22167,20011,19532,
01:35,21766,22044,19919,19532,
01:40,21766,21869,19832,19532,
01:45,21766,21764,19711,19532,
01:50,21677,21730,19669,19532,
01:55,21677,21643,19652,19532,
02:00,21677,21512,19559,19532,
02:05,21529,21416,19475,18942,
02:10,21529,21247,19363,18942,
02:15,21529,21185,19293,18942,
02:20,21210,21113,19255,18942,
02:25,21210,21060,19232,18942,
02:30,21210,20976,19184,18942,
02:35,20993,20956,19164,18942,
02:40,20993,20914,19170,18942,
02:45,20993,20889,19146,18942,
02:50,20807,20798,19076,18942,
02:55,20807,20757,19047,18942,
03:00,20807,20737,18998,18942,
03:05,20755,20799,19063,18816,
03:10,20755,20772,19062,18816,
03:15,20755,20712,19003,18816,
03:20,20692,20635,18896,18816,
03:25,20692,20650,18866,18816,
03:30,20692,20679,18895,18816,
03:35,20624,20644,18904,18816,
03:40,20624,20639,18868,18816,
03:45,20624,20641,18915,18816,
03:50,20623,20571,18793,18816,
03:55,20623,20621,18876,18816,
04:00,20623,20630,18943,18816,
04:05,20764,20771,19076,19344,
04:10,20764,20778,19151,19344,
04:15,20764,20890,19292,19344,
04:20,20909,20905,19306,19344,
04:25,20909,20978,19410,19344,
04:30,20909,21024,19464,19344,
04:35,20997,21046,19533,19344,
04:40,20997,21109,19588,19344,
04:45,20997,21070,19574,19344,
04:50,21172,21138,19665,19344,
04:55,21172,21196,19707,19344,
05:00,21172,21273,19704,19344,
05:05,21592,21503,20026,20670,
05:10,21592,21429,19951,20670,
05:15,21592,21741,20221,20670,
05:20,21907,21712,20317,20670,
05:25,21907,21903,20469,20670,
05:30,21907,21942,20522,20670,
05:35,22242,22041,20648,20670,
05:40,22242,22180,20795,20670,
05:45,22242,22275,20924,20670,
