Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural Gas,Large Hydro,Batteries,Imports,Other
00:00,-58,3235,737,249,146,323,0,2277,7129,3144,282,6808,0
00:05,-56,3233,740,248,147,322,0,2276,7020,3063,1525,5922,0
00:10,-56,3212,740,247,146,323,0,2276,6837,3203,1894,5609,0
00:15,-56,3180,740,248,147,323,0,2276,6739,3207,1897,5609,0
00:20,-56,3157,740,249,147,324,0,2277,6665,3208,1845,5647,0
00:25,-56,3156,740,246,147,323,0,2278,6565,3209,1828,5647,0
00:30,-56,3161,740,246,147,324,0,2278,6482,3208,1768,5638,0
00:35,-56,3151,741,247,147,323,0,2276,6494,3203,1649,5602,0
00:40,-56,3124,740,245,147,323,0,2276,6467,3204,1642,5564,0
00:45,-56,3114,740,245,147,324,0,2277,6483,3209,1553,5514,0
00:50,-56,3075,741,245,147,325,0,2278,6400,3213,1580,5476,0
00:55,-56,3001,740,246,147,325,0,2277,6273,3208,1583,5548,0
01:00,-56,2959,740,246,147,325,0,2276,6094,3204,1672,5569,0
01:05,-57,2936,744,246,147,325,0,2276,5792,3203,1655,5862,0
01:10,-58,2879,745,244,146,325,0,2276,5806,3189,1650,5846,0
01:15,-58,2841,746,244,146,324,0,2276,5836,3178,1574,5843,0
01:20,-58,2845,747,244,146,323,0,2277,5839,3178,1419,5901,0
01:25,-58,2884,746,245,147,323,0,2277,5861,3181,1237,5915,0
01:30,-58,2912,747,246,147,322,0,2277,5797,3188,1120,5987,0
01:35,-58,2945,746,244,147,323,0,2277,5697,3183,1123,5973,0
01:40,-58,2988,745,245,147,324,0,2277,5610,3185,1120,5942,0
01:45,-58,2985,745,246,147,324,0,2278,5568,3176,1097,5949,0
01:50,-58,2945,744,245,147,325,0,2277,5578,3167,1096,5923,0
01:55,-58,2914,746,245,147,324,0,2278,5569,3159,1112,5867,0
02:00,-57,2848,747,246,148,324,0,2277,5397,3129,1098,6045,0
02:05,-57,2808,747,245,148,325,0,2276,5248,3095,1391,5914,0
02:10,-57,2784,746,244,147,323,0,2276,5339,3018,1396,5874,0
02:15,-57,2743,746,247,148,322,0,2276,5385,3006,1349,5881,0
02:20,-57,2707,745,249,147,320,0,2277,5368,2996,1369,5834,0
02:25,-57,2672,744,250,147,320,0,2276,5337,3003,1372,5807,0
02:30,-57,2634,743,248,147,321,0,2278,5356,3001,1309,5786,0
02:35,-57,2585,742,249,147,322,0,2278,5392,3002,1244,5777,0
02:40,-58,2488,741,249,147,323,0,2278,5426,3001,1217,5783,0
02:45,-57,2385,741,248,147,325,0,2278,5464,3002,1169,5815,0
02:50,-57,2336,745,248,147,326,0,2277,5550,2994,1092,5817,0
02:55,-57,2296,745,248,147,325,0,2278,5589,2991,1053,5804,0
03:00,-57,2230,745,248,147,322,0,2278,5601,3008,998,5840,0
03:05,-57,2178,745,248,147,316,0,2277,5657,3007,879,5940,0
03:10,-57,2154,744,248,147,312,0,2277,5679,3029,778,6009,0
03:15,-57,2111,745,248,147,306,0,2278,5722,3018,605,6130,0
03:20,-57,2093,745,248,147,303,0,2277,5730,3057,558,6096,0
03:25,-57,2038,740,248,147,303,0,2278,5732,3054,512,6158,0
03:30,-57,2007,738,247,147,304,0,2277,5794,3059,399,6192,0
03:35,-57,1994,734,247,147,304,0,2278,5864,3051,411,6103,0
03:40,-57,1988,729,248,147,303,0,2278,5900,3055,311,6153,0
03:45,-57,1999,731,248,147,303,0,2278,5915,3050,213,6213,0
03:50,-57,2051,731,248,147,303,0,2276,5924,3048,168,6186,0
03:55,-57,2078,731,247,147,303,0,2277,5926,3023,85,6278,0
04:00,-57,2111,732,249,147,304,0,2277,5928,3004,77,6255,0
