Time,Hour ahead forecast,Current demand,Net demand,Net demand forecast,Demand response
00:00,23385,23286,19251,18441,
00:05,23385,23482,19357,18061,
00:10,23385,23609,19695,18061,
00:15,23385,23557,19645,18061,
00:20,23345,23442,19528,18061,
00:25,23345,23341,19496,18061,
00:30,23345,23243,19406,18061,
00:35,23084,23227,19390,18061,
00:40,23084,23130,19333,18061,
00:45,23084,23023,19342,18061,
00:50,22858,22917,19316,18061,
00:55,22858,22826,19212,18061,
01:00,22858,22703,19101,18061,
01:05,22659,22731,18965,17940,
01:10,22659,22859,19096,17940,
01:15,22659,22791,19069,17940,
01:20,22508,22685,18978,17940,
01:25,22508,22597,18922,17940,
01:30,22508,22520,18857,17940,
01:35,22248,22426,18784,17940,
01:40,22248,22323,18688,17940,
01:45,22248,22302,18640,17940,
01:50,22103,22241,18581,17940,
01:55,22103,22108,18468,17940,
02:00,22103,22048,18434,17940,
02:05,21863,21946,18375,17370,
02:10,21863,21768,18246,17370,
02:15,21863,21724,18152,17370,
02:20,21606,21648,18185,17370,
02:25,21606,21554,18133,17370,
02:30,21606,21482,18099,17370,
02:35,21464,21430,18075,17370,
02:40,21464,21362,18050,17370,
02:45,21464,21333,17985,17370,
02:50,21266,21264,17976,17370,
02:55,21266,21210,17963,17370,
03:00,21266,21133,18029,17370,
03:05,21221,21156,17999,17400,
03:10,21221,21163,18023,17400,
03:15,21221,21114,17995,17400,
03:20,21119,21070,17986,17400,
03:25,21119,21026,17997,17400,
03:30,21119,21053,18027,17400,
03:35,21062,21004,18072,17400,
03:40,21062,20993,18116,17400,
03:45,21062,20976,18138,17400,
03:50,20991,20983,18177,17400,
03:55,20991,20987,18203,17400,
04:00,20991,20999,18199,17400,
04:05,21104,21118,18269,18160,
04:10,21104,21143,18317,18160,
04:15,21104,21173,18336,18160,
04:20,21219,21215,18358,18160,
04:25,21219,21286,18422,18160,
04:30,21219,21298,18478,18160,
04:35,21349,21309,18504,18160,
04:40,21349,21330,18542,18160,
04:45,21349,21335,18612,18160,
04:50,21507,21415,18697,18160,
04:55,21507,21495,18793,18160,
05:00,21507,21637,18893,18160,
05:05,21904,21797,19074,19625,
05:10,21904,21764,19173,19625,
05:15,21904,21985,19346,19625,
05:20,22158,22051,19542,19625,
05:25,22158,22210,19711,19625,
05:30,22158,22270,19815,19625,
05:35,22461,22384,19936,19625,
05:40,22461,22468,20065,19625,
05:45,22461,22464,19950,19625,
05:50,22572,22459,19925,19625,
05:55,22572,22556,19925,19625,
06:00,22572,22585,19871,19625,
06:05,23063,22822,19764,17697,
06:10,23063,23047,19831,17697,
06:15,23063,23101,19576,17697,
06:20,23310,23151,19223,17697,
06:25,23310,23227,18796,17697,
06:30,23310,23279,18313,17697,
06:35,23487,23311,17747,17697,
06:40,23487,23432,17210,17697,
06:45,23487,23443,16503,17697,
06:50,23576,23539,15956,17697,
06:55,23576,23511,15209,17697,
07:00,23576,23326,14254,17697,
07:05,23795,23353,13312,10536,
07:10,23795,23622,12897,10536,
07:15,23795,23620,12174,10536,
07:20,23675,23559,11525,10536,
07:25,23675,23570,10721,10536,
07:30,23675,23681,10278,10536,
07:35,23420,23442,9539,10536,
07:40,23420,23241,8897,10536,
07:45,23420,23031,8214,10536,
07:50,22854,23041,7751,10536,
07:55,22854,22787,7337,10536,
08:00,22854,22663,6925,10536,
08:05,22661,22691,6665,4893,
08:10,22661,22584,6463,4893,
08:15,22661,22581,6363,4893,
08:20,22104,22449,6221,4893,
08:25,22104,22333,6116,4893,
08:30,22104,22264,5846,4893,
08:35,21871,22166,5626,4893,
08:40,21871,21908,5199,4893,
08:45,21871,21813,5063,4893,
08:50,21658,21534,4920,4893,
08:55,21658,21509,4806,4893,
09:00,21658,21396,4679,4893,
09:05,21359,21379,3991,1888,
09:10,21359,21258,3395,1888,
09:15,21359,20997,3153,1888,
09:20,20936,20782,2991,1888,
09:25,20936,20614,2789,1888,
09:30,20936,20485,2573,1888,
09:35,20194,20339,2541,1888,
09:40,20194,20039,2238,1888,
09:45,20194,19867,2206,1888,
09:50,19594,19692,2083,1888,
09:55,19594,19542,1984,1888,
10:00,19594,19433,2002,1888,
10:05,19069,19544,1693,-153,
10:10,19069,19458,1473,-153,
10:15,19069,19367,1260,-153,
10:20,18853,19197,1128,-153,
10:25,18853,19124,1353,-153,
10:30,18853,19028,1391,-153,
10:35,18437,18887,1199,-153,
10:40,18437,18741,1019,-153,
10:45,18437,18656,938,-153,
10:50,18374,18461,788,-153,
10:55,18374,18457,696,-153,
11:00,18374,18498,655,-153,
11:05,18056,18331,693,-1725,
11:10,18056,18345,601,-1725,
11:15,18056,18272,621,-1725,
11:20,17798,18150,522,-1725,
11:25,17798,17952,518,-1725,
11:30,17798,18023,544,-1725,
11:35,17686,17977,470,-1725,
11:40,17686,17996,409,-1725,
11:45,17686,18003,450,-1725,
11:50,17590,17942,205,-1725,
11:55,17590,17938,202,-1725,
12:00,17590,17979,293,-1725,
12:05,17478,17649,176,-2801,
12:10,17478,17749,247,-2801,
12:15,17478,17937,440,-2801,
12:20,17744,17794,387,-2801,
12:25,17744,17738,294,-2801,
12:30,17744,17742,278,-2801,
12:35,17669,17663,361,-2801,
12:40,17669,17671,704,-2801,
12:45,17669,17705,892,-2801,
12:50,17585,17804,1046,-2801,
12:55,17585,17655,1060,-2801,
13:00,17585,17823,1265,-2801,
13:05,17674,17585,1077,-3124,
13:10,17674,17655,914,-3124,
13:15,17674,17667,1049,-3124,
13:20,17934,17597,1021,-3124,
13:25,17934,17666,1109,-3124,
13:30,17934,17798,1374,-3124,
