Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural Gas,Large Hydro,Batteries,Imports,Other
00:00,34,2916,735,242,157,290,0,2281,7006,4114,535,6128,0
00:05,35,2888,737,243,158,292,0,2281,6913,4010,1191,5917,0
00:10,35,2854,738,244,158,292,0,2281,6917,3850,1540,5796,0
00:15,35,2830,736,243,157,291,0,2281,6933,3820,1288,5957,0
00:20,35,2834,736,242,158,291,0,2280,6921,3825,1176,6053,0
00:25,35,2834,735,243,158,291,0,2281,6929,3784,1173,5954,0
00:30,35,2850,734,242,157,291,0,2281,6944,3768,1079,5883,0
00:35,35,2885,734,242,158,292,0,2280,6944,3781,906,5949,0
00:40,36,2905,734,241,158,294,0,2282,6957,3786,743,5983,0
00:45,36,2917,734,242,158,296,0,2280,6973,3777,663,5928,0
00:50,36,2908,736,243,158,298,0,2281,6969,3766,625,5830,0
00:55,35,2862,736,240,158,298,0,2280,6958,3765,479,5946,0
01:00,36,2837,737,242,158,298,0,2280,6961,3749,343,5978,0
01:05,34,2811,745,242,158,298,0,2280,6952,3783,330,6064,0
01:10,34,2784,749,241,158,297,0,2280,6907,3881,345,5942,0
01:15,34,2756,749,242,158,297,0,2281,6909,3900,395,5832,0
01:20,34,2748,749,241,158,298,0,2282,6909,3875,223,5873,0
01:25,34,2729,747,242,158,299,0,2281,6905,3776,103,5994,0
01:30,34,2705,747,242,158,299,0,2280,6903,3680,92,6058,0
01:35,34,2691,747,241,158,299,0,2281,6874,3654,68,6082,0
01:40,34,2681,747,241,158,299,0,2281,6855,3658,90,6008,0
01:45,34,2688,748,243,158,299,0,2280,6855,3658,69,5971,0
01:50,34,2682,749,243,158,299,0,2281,6874,3655,50,5893,0
01:55,34,2671,749,242,158,299,0,2281,6872,3657,-24,5917,0
02:00,34,2622,749,242,158,298,0,2281,6855,3649,3,5792,0
02:05,34,2552,745,242,158,299,0,2281,6821,3579,96,5792,0
02:10,35,2491,741,242,158,299,0,2280,6735,3569,134,5872,0
02:15,35,2411,738,241,158,299,0,2279,6638,3629,155,5858,0
02:20,35,2360,737,242,158,299,0,2280,6631,3627,142,5845,0
02:25,35,2328,736,241,158,299,0,2280,6637,3564,158,5843,0
02:30,35,2324,734,240,158,299,0,2281,6638,3547,120,5868,0
02:35,35,2304,735,242,158,299,0,2280,6641,3545,29,5872,0
02:40,35,2292,737,243,158,299,0,2280,6641,3528,3,5871,0
02:45,35,2298,736,245,158,299,0,2282,6638,3531,-52,5857,0
02:50,35,2280,737,246,158,299,0,2281,6639,3530,-93,5828,0
02:55,35,2231,737,244,159,299,0,2281,6635,3515,-94,5838,0
03:00,36,2216,737,245,158,299,0,2279,6627,3514,-61,5781,0
03:05,36,2206,736,246,158,299,0,2281,6621,3450,198,5576,0
03:10,36,2204,736,249,158,307,0,2281,6615,3440,338,5427,0
03:15,36,2220,735,249,158,308,0,2280,6616,3451,328,5375,0
03:20,35,2230,735,248,158,307,0,2282,6656,3475,274,5314,0
03:25,36,2250,735,249,158,307,0,2280,6666,3473,247,5278,0
03:30,35,2270,737,248,156,307,0,2282,6672,3480,197,5248,0
03:35,35,2289,738,249,156,308,0,2281,6668,3473,186,5240,0
03:40,35,2304,738,248,156,308,0,2280,6664,3474,210,5173,0
03:45,35,2332,738,249,156,308,0,2281,6663,3451,213,5128,0
03:50,38,2349,737,250,156,308,0,2279,6665,3474,147,5138,0
03:55,34,2366,739,250,153,308,0,2281,6663,3462,153,5111,0
04:00,34,2382,738,249,147,305,0,2282,6666,3514,72,5100,0
04:05,31,2431,739,250,147,300,0,2281,6667,3705,63,4962,0
04:10,31,2522,736,249,147,296,0,2280,6665,3736,-15,4984,0
04:15,31,2459,736,250,147,292,0,2280,6686,3741,-4,4993,0
04:20,31,2374,737,251,148,290,0,2280,6713,3744,52,4960,0
04:25,31,2380,739,250,147,289,0,2281,6724,3740,16,4951,0
04:30,31,2286,740,249,148,288,0,2280,6738,3740,60,4970,0
