Time,Hour ahead forecast,Current demand,Net demand,Net demand forecast,Demand response
00:00,22705,22527,18640,19893,
00:05,22705,22635,18368,18771,
00:10,22705,22978,18960,18771,
00:15,22705,22871,18824,18771,
00:20,22641,22792,18797,18771,
00:25,22641,22666,18721,18771,
00:30,22641,22582,18699,18771,
00:35,22335,22490,18679,18771,
00:40,22335,22428,18689,18771,
00:45,22335,22302,18696,18771,
00:50,22139,22221,18678,18771,
00:55,22139,22103,18559,18771,
01:00,22139,22092,18443,18771,
01:05,21926,22105,18382,17799,
01:10,21926,22194,18455,17799,
01:15,21926,22114,18437,17799,
01:20,21712,22059,18321,17799,
01:25,21712,21986,18240,17799,
01:30,21712,21894,18084,17799,
01:35,21538,21758,17952,17799,
01:40,21538,21610,17815,17799,
01:45,21538,21523,17775,17799,
01:50,21462,21471,17718,17799,
01:55,21462,21415,17716,17799,
02:00,21462,21368,17646,17799,
02:05,21280,21244,17564,17363,
02:10,21280,21075,17438,17363,
02:15,21280,21016,17418,17363,
02:20,20980,20941,17354,17363,
02:25,20980,20936,17417,17363,
02:30,20980,20877,17387,17363,
02:35,20823,20823,17381,17363,
02:40,20823,20734,17318,17363,
02:45,20823,20702,17328,17363,
02:50,20627,20665,17381,17363,
02:55,20627,20616,17410,17363,
03:00,20627,20585,17469,17363,
03:05,20584,20557,17587,17460,
03:10,20584,20460,17574,17460,
03:15,20584,20470,17565,17460,
03:20,20546,20422,17587,17460,
03:25,20546,20419,17554,17460,
03:30,20546,20417,17524,17460,
03:35,20517,20366,17510,17460,
03:40,20517,20329,17397,17460,
03:45,20517,20366,17426,17460,
03:50,20405,20310,17430,17460,
03:55,20405,20317,17405,17460,
04:00,20405,20339,17433,17460,
04:05,20537,20454,17547,18073,
04:10,20537,20473,17667,18073,
04:15,20537,20499,17701,18073,
04:20,20630,20544,17770,18073,
04:25,20630,20528,17792,18073,
04:30,20630,20593,17854,18073,
04:35,20739,20654,17918,18073,
04:40,20739,20725,18024,18073,
04:45,20739,20778,18123,18073,
04:50,20901,20789,18161,18073,
04:55,20901,20847,18166,18073,
05:00,20901,20946,18196,18073,
05:05,21221,21228,18459,19451,
05:10,21221,21376,18679,19451,
05:15,21221,21591,18947,19451,
05:20,21561,21689,19110,19451,
05:25,21561,21764,19216,19451,
05:30,21561,21851,19323,19451,
05:35,21895,22049,19535,19451,
05:40,21895,22077,19680,19451,
05:45,21895,22161,19754,19451,
05:50,22257,22254,19828,19451,
05:55,22257,22347,19933,19451,
06:00,22257,22440,20041,19451,
06:05,22752,22649,20219,18956,
06:10,22752,22898,20456,18956,
06:15,22752,22947,20483,18956,
06:20,23054,23001,20381,18956,
06:25,23054,23097,20189,18956,
06:30,23054,23164,19901,18956,
06:35,23298,23240,19587,18956,
06:40,23298,23329,19179,18956,
06:45,23298,23338,18726,18956,
06:50,23512,23379,18045,18956,
06:55,23512,23350,17330,18956,
07:00,23512,23288,16573,18956,
07:05,23799,23610,16063,12993,
07:10,23799,23680,15586,12993,
07:15,23799,23728,14795,12993,
07:20,23820,23598,14189,12993,
07:25,23820,23588,13602,12993,
07:30,23820,23538,13017,12993,
07:35,23603,23509,12354,12993,
07:40,23603,23397,11772,12993,
07:45,23603,23395,11089,12993,
07:50,23325,23341,10527,12993,
07:55,23325,23074,10021,12993,
08:00,23325,22767,9263,12993,
08:05,23011,22852,8662,6655,
08:10,23011,22953,8241,6655,
08:15,23011,22991,7824,6655,
08:20,22692,23000,7487,6655,
08:25,22692,23025,7200,6655,
08:30,22692,22963,6791,6655,
08:35,22387,22849,6513,6655,
08:40,22387,22799,6374,6655,
08:45,22387,22623,6164,6655,
08:50,22222,22653,5920,6655,
08:55,22222,22517,5635,6655,
09:00,22222,22428,5543,6655,
09:05,22326,22265,5201,3448,
09:10,22326,22531,5347,3448,
09:15,22326,22458,5321,3448,
09:20,22082,22316,5138,3448,
09:25,22082,22156,4807,3448,
09:30,22082,21993,4475,3448,
09:35,21708,21893,4214,3448,
09:40,21708,21750,3900,3448,
09:45,21708,21612,3745,3448,
09:50,21323,21580,3577,3448,
09:55,21323,21449,3379,3448,
10:00,21323,21332,3171,3448,
10:05,21042,21248,3085,1271,
10:10,21042,21266,2938,1271,
10:15,21042,21313,2879,1271,
10:20,20776,21200,2719,1271,
10:25,20776,21181,2530,1271,
10:30,20776,21136,2342,1271,
10:35,20485,21146,2294,1271,
10:40,20485,21013,2157,1271,
10:45,20485,21027,2131,1271,
10:50,20197,20973,1992,1271,
10:55,20197,20900,1911,1271,
11:00,20197,20909,1620,1271,
11:05,19980,21024,1467,-438,
11:10,19980,21010,1287,-438,
11:15,19980,20901,1266,-438,
11:20,19766,20813,1109,-438,
11:25,19766,20836,1077,-438,
11:30,19766,20718,1092,-438,
11:35,20384,20505,937,-438,
11:40,20384,20428,983,-438,
11:45,20384,20385,1088,-438,
11:50,20445,20420,1152,-438,
11:55,20445,20443,917,-438,
12:00,20445,20442,730,-438,
12:05,20394,20173,469,-1710,
12:10,20394,19875,-216,-1710,
12:15,20394,19971,-208,-1710,
12:20,20069,19948,-276,-1710,
12:25,20069,19939,-304,-1710,
12:30,20069,19939,-190,-1710,
12:35,20169,19904,-289,-1710,
12:40,20169,19873,-378,-1710,
12:45,20169,19892,-374,-1710,
12:50,19649,19978,-325,-1710,
12:55,19649,20010,-263,-1710,
13:00,19649,19983,-393,-1710,
13:05,19683,20061,-536,-2006,
13:10,19683,20045,-347,-2006,
13:15,19683,20165,-309,-2006,
13:20,19851,20194,-364,-2006,
13:25,19851,20154,-361,-2006,
13:30,19851,20082,-200,-2006,
13:35,19949,20276,-191,-2006,
13:40,19949,20324,-224,-2006,
13:45,19949,20454,-146,-2006,
13:50,20175,20500,28,-2006,
13:55,20175,20559,40,-2006,
14:00,20175,20611,157,-2006,
14:05,20293,20770,355,-1777,
14:10,20293,20425,237,-1777,
14:15,20293,20579,259,-1777,
14:20,20400,20575,351,-1777,
14:25,20400,20634,406,-1777,
14:30,20400,20744,592,-1777,
14:35,20467,20936,810,-1777,
14:40,20467,20955,772,-1777,
14:45,20467,20787,614,-1777,
14:50,20794,20794,588,-1777,
14:55,20794,20698,1150,-1777,
15:00,20794,21205,1698,-1777,
15:05,20936,21220,2307,-804,
15:10,20936,21086,2324,-804,
15:15,20936,21318,2431,-804,
15:20,21263,21390,2580,-804,
15:25,21263,21629,2572,-804,
15:30,21263,21698,2332,-804,
15:35,21262,21528,2127,-804,
15:40,21262,21490,1946,-804,
15:45,21262,21721,2364,-804,
15:50,21640,21738,2785,-804,
15:55,21640,21700,2778,-804,
16:00,21640,22089,3230,-804,
16:05,22143,21987,3469,1781,
16:10,22143,21743,3411,1781,
16:15,22143,21934,3649,1781,
16:20,22194,21970,3927,1781,
16:25,22194,21928,4128,1781,
16:30,22194,22198,4251,1781,
16:35,22460,22385,4712,1781,
16:40,22460,22467,5161,1781,
16:45,22460,22618,5440,1781,
16:50,22845,22797,5732,1781,
16:55,22845,23033,6134,1781,
17:00,22845,23199,6550,1781,
17:05,22959,23298,6913,7126,
17:10,22959,23267,7033,7126,
17:15,22959,23209,7590,7126,
17:20,23469,23581,8212,7126,
17:25,23469,23821,8521,7126,
17:30,23469,24020,8612,7126,
17:35,23938,24199,9101,7126,
17:40,23938,24247,9464,7126,
17:45,23938,24505,9875,7126,
17:50,24476,24670,10348,7126,
17:55,24476,24754,10876,7126,
18:00,24476,24799,11342,7126,
18:05,24867,24888,12114,15718,
18:10,24867,24870,12738,15718,
18:15,24867,25093,13629,15718,
18:20,25374,25231,14503,15718,
18:25,25374,25456,15220,15718,
18:30,25374,25584,15998,15718,
18:35,25792,25846,16879,15718,
18:40,25792,26032,17666,15718,
18:45,25792,26097,18393,15718,
18:50,26163,26226,19026,15718,
18:55,26163,26237,19851,15718,
19:00,26163,26361,20460,15718,
19:05,26414,26383,21006,22125,
19:10,26414,26461,21482,22125,
19:15,26414,26608,22010,22125,
19:20,26821,26646,22398,22125,
19:25,26821,26725,22711,22125,
19:30,26821,26847,23024,22125,
19:35,26946,26918,23239,22125,
19:40,26946,26989,23388,22125,
19:45,26946,27066,23529,22125,
19:50,27249,27137,23632,22125,
19:55,27249,27201,23797,22125,
20:00,27249,27194,23786,22125,
20:05,27323,27186,23856,23521,
20:10,27323,27109,23837,23521,
20:15,27323,27153,23864,23521,
20:20,27330,27174,23928,23521,
20:25,27330,27182,24013,23521,
20:30,27330,27170,24062,23521,
20:35,27183,27095,24028,23521,
20:40,27183,27056,24062,23521,
20:45,27183,27052,24104,23521,
20:50,26849,26978,24095,23521,
20:55,26849,26870,23937,23521,
21:00,26849,26788,23906,23521,
21:05,26790,26866,23853,22843,
21:10,26790,26804,24003,22843,
21:15,26790,26618,23709,22843,
21:20,26628,26573,23661,22843,
21:25,26628,26550,23570,22843,
21:30,26628,26459,23476,22843,
21:35,26315,26360,23275,22843,
21:40,26315,26313,23315,22843,
21:45,26315,26328,23432,22843,
21:50,25875,26359,23659,22843,
21:55,25875,26078,23497,22843,
22:00,25875,25709,23094,22843,
22:05,25401,25850,23145,21307,
22:10,25401,25706,23105,21307,
22:15,25401,25605,23026,21307,
22:20,25083,25411,22872,21307,
22:25,25083,25244,22742,21307,
22:30,25083,25047,22490,21307,
22:35,24790,24877,22329,21307,
22:40,24790,24759,22234,21307,
22:45,24790,24577,22087,21307,
22:50,24358,24444,22000,21307,
22:55,24358,24306,21876,21307,
23:00,24358,23937,21604,21307,
23:05,23967,23888,21373,20075,
23:10,23967,23885,21381,20075,
23:15,23967,23712,21207,20075,
23:20,23567,23581,21063,20075,
23:25,23567,23449,20960,20075,
23:30,23567,23333,20820,20075,
23:35,23242,23188,20716,20075,
23:40,23242,23084,20600,20075,
23:45,23242,22961,20465,20075,
23:50,22874,22803,20234,20075,
23:55,22874,22812,20255,20075,
00:00,22874,22683,20150,20075,
