Time,Hour ahead forecast,Current demand,Net demand,Net demand forecast,Demand response
00:00,22125,22008,16694,17177,
00:05,22125,22227,16750,16323,
00:10,22125,22367,17044,16323,
00:15,22125,22233,16975,16323,
00:20,22089,22206,16875,16323,
00:25,22089,22128,16824,16323,
00:30,22089,22041,16702,16323,
00:35,21854,21937,16546,16323,
00:40,21854,21858,16432,16323,
00:45,21854,21751,16341,16323,
00:50,21583,21649,16241,16323,
00:55,21583,21550,16164,16323,
01:00,21583,21466,16065,16323,
01:05,21381,21350,15976,15630,
01:10,21381,21323,15999,15630,
01:15,21381,21256,15933,15630,
01:20,21150,21148,15865,15630,
01:25,21150,21065,15816,15630,
01:30,21150,20959,15759,15630,
01:35,20909,20881,15684,15630,
01:40,20909,20804,15617,15630,
01:45,20909,20745,15578,15630,
01:50,20645,20653,15520,15630,
01:55,20645,20593,15437,15630,
02:00,20645,20542,15412,15630,
02:05,20409,20432,15355,15083,
02:10,20409,20413,15371,15083,
02:15,20409,20362,15438,15083,
02:20,20211,20327,15448,15083,
02:25,20211,20262,15500,15083,
02:30,20211,20185,15489,15083,
02:35,20063,20159,15494,15083,
02:40,20063,20101,15452,15083,
02:45,20063,20061,15380,15083,
02:50,19926,20029,15339,15083,
02:55,19926,19935,15241,15083,
03:00,19926,19894,15154,15083,
03:05,19878,19910,15138,14870,
03:10,19878,19868,15152,14870,
03:15,19878,19853,15097,14870,
03:20,19786,19817,15050,14870,
03:25,19786,19776,15036,14870,
03:30,19786,19762,15076,14870,
03:35,19611,19734,15038,14870,
03:40,19611,19706,14989,14870,
03:45,19611,19683,15000,14870,
03:50,19542,19634,14954,14870,
03:55,19542,19643,14970,14870,
04:00,19542,19608,14948,14870,
04:05,19605,19717,15061,14995,
04:10,19605,19728,15089,14995,
04:15,19605,19697,15130,14995,
04:20,19717,19694,15095,14995,
04:25,19717,19718,15130,14995,
04:30,19717,19712,15074,14995,
04:35,19717,19702,15124,14995,
04:40,19717,19702,15145,14995,
04:45,19717,19707,15189,14995,
04:50,19753,19689,15231,14995,
04:55,19753,19711,15251,14995,
05:00,19753,19734,15283,14995,
05:05,19888,19865,15409,15399,
05:10,19888,19965,15519,15399,
05:15,19888,19991,15569,15399,
05:20,19958,20030,15616,15399,
05:25,19958,20040,15638,15399,
05:30,19958,20044,15689,15399,
05:35,19991,20079,15698,15399,
05:40,19991,20076,15679,15399,
05:45,19991,20039,15616,15399,
05:50,19907,19961,15458,15399,
05:55,19907,19914,15213,15399,
06:00,19907,19869,14911,15399,
06:05,19995,20001,14654,11350,
06:10,19995,20107,14504,11350,
06:15,19995,20122,14115,11350,
06:20,19941,20068,13597,11350,
06:25,19941,20053,13045,11350,
06:30,19941,20062,12506,11350,
06:35,19856,20110,11971,11350,
06:40,19856,20141,11331,11350,
06:45,19856,20210,10637,11350,
06:50,19777,20187,10081,11350,
06:55,19777,20228,9452,11350,
07:00,19777,20085,8400,11350,
07:05,19893,20155,7756,3324,
07:10,19893,20212,7166,3324,
07:15,19893,20501,6726,3324,
07:20,19958,20627,5876,3324,
07:25,19958,20446,5426,3324,
07:30,19958,20252,5001,3324,
07:35,19930,20207,4703,3324,
07:40,19930,20011,4610,3324,
07:45,19930,20094,4784,3324,
07:50,19632,20102,4652,3324,
07:55,19632,20089,4276,3324,
08:00,19632,19945,3899,3324,
08:05,19820,20013,3395,-1912,
08:10,19820,20163,3188,-1912,
08:15,19820,20139,2938,-1912,
08:20,19628,20103,2915,-1912,
08:25,19628,19967,2677,-1912,
08:30,19628,19853,2498,-1912,
08:35,19664,19878,2171,-1912,
08:40,19664,19816,2001,-1912,
08:45,19664,19740,1914,-1912,
08:50,19482,19655,1860,-1912,
08:55,19482,19540,1697,-1912,
09:00,19482,19467,1344,-1912,
09:05,19276,19602,1180,-4412,
09:10,19276,19358,757,-4412,
09:15,19276,19264,617,-4412,
09:20,19159,19137,399,-4412,
09:25,19159,19048,395,-4412,
09:30,19159,18837,290,-4412,
09:35,18814,18773,76,-4412,
09:40,18814,18701,-57,-4412,
09:45,18814,18523,-217,-4412,
09:50,18424,18350,-445,-4412,
09:55,18424,18195,-726,-4412,
10:00,18424,18109,-946,-4412,
10:05,18012,18151,-1210,-6057,
10:10,18012,17958,-1736,-6057,
10:15,18012,17940,-2125,-6057,
10:20,17695,17654,-2207,-6057,
10:25,17695,17493,-2251,-6057,
10:30,17695,17346,-2256,-6057,
10:35,17272,17236,-2376,-6057,
10:40,17272,17180,-2476,-6057,
10:45,17272,17013,-2586,-6057,
10:50,17019,16787,-2639,-6057,
10:55,17019,16595,-2587,-6057,
11:00,17019,16574,-2533,-6057,
11:05,16706,16806,-2575,-7045,
11:10,16706,16432,-3177,-7045,
11:15,16706,16284,-3176,-7045,
11:20,16391,16059,-3322,-7045,
11:25,16391,15925,-3189,-7045,
11:30,16391,15896,-3119,-7045,
