Time,Hour ahead forecast,Current demand,Net demand,Net demand forecast,Demand response
00:00,23656,23471,19462,18963,
00:05,23656,23822,19534,18156,
00:10,23656,24072,19957,18156,
00:15,23656,24019,19930,18156,
00:20,23603,23968,19892,18156,
00:25,23603,23871,19795,18156,
00:30,23603,23704,19628,18156,
00:35,23370,23591,19456,18156,
00:40,23370,23513,19340,18156,
00:45,23370,23363,19143,18156,
00:50,23219,23220,18921,18156,
00:55,23219,23079,18721,18156,
01:00,23219,23013,18679,18156,
01:05,23099,22984,18586,17702,
01:10,23099,23102,18741,17702,
01:15,23099,23021,18736,17702,
01:20,22801,22949,18644,17702,
01:25,22801,22854,18604,17702,
01:30,22801,22765,18498,17702,
01:35,22478,22676,18415,17702,
01:40,22478,22603,18353,17702,
01:45,22478,22506,18298,17702,
01:50,22299,22435,18207,17702,
01:55,22299,22365,18088,17702,
02:00,22299,22302,17947,17702,
02:05,22059,22175,17791,16952,
02:10,22059,21969,17507,16952,
02:15,22059,21922,17388,16952,
02:20,21804,21862,17298,16952,
02:25,21804,21778,17197,16952,
02:30,21804,21767,17173,16952,
02:35,21640,21715,17106,16952,
02:40,21640,21619,17043,16952,
02:45,21640,21537,16921,16952,
02:50,21443,21506,16841,16952,
02:55,21443,21469,16882,16952,
03:00,21443,21432,16907,16952,
03:05,21389,21450,16907,16723,
03:10,21389,21366,16818,16723,
03:15,21389,21319,16804,16723,
03:20,21315,21271,16804,16723,
03:25,21315,21255,16821,16723,
03:30,21315,21209,16789,16723,
03:35,21234,21206,16743,16723,
03:40,21234,21164,16684,16723,
03:45,21234,21158,16643,16723,
03:50,21174,21136,16600,16723,
03:55,21174,21081,16555,16723,
04:00,21174,21050,16563,16723,
04:05,21243,21052,16589,17198,
04:10,21243,21190,16817,17198,
04:15,21243,21271,16947,17198,
04:20,21340,21306,17019,17198,
04:25,21340,21327,17129,17198,
04:30,21340,21335,17201,17198,
04:35,21349,21380,17264,17198,
04:40,21349,21417,17356,17198,
04:45,21349,21419,17439,17198,
04:50,21455,21462,17515,17198,
04:55,21455,21543,17622,17198,
05:00,21455,21583,17713,17198,
05:05,21868,21806,17885,18351,
05:10,21868,21889,18038,18351,
05:15,21868,22057,18196,18351,
05:20,22142,22119,18333,18351,
05:25,22142,22188,18392,18351,
05:30,22142,22273,18511,18351,
05:35,22407,22382,18551,18351,
05:40,22407,22481,18670,18351,
05:45,22407,22512,18665,18351,
05:50,22536,22585,18671,18351,
05:55,22536,22577,18605,18351,
06:00,22536,22575,18486,18351,
06:05,22925,22787,18307,16111,
06:10,22925,22995,18256,16111,
06:15,22925,23062,17964,16111,
06:20,23165,23123,17601,16111,
06:25,23165,23155,17193,16111,
06:30,23165,23222,16737,16111,
06:35,23410,23282,16273,16111,
06:40,23410,23354,15830,16111,
06:45,23410,23408,15165,16111,
06:50,23477,23463,14451,16111,
06:55,23477,23514,13882,16111,
07:00,23477,23478,13121,16111,
07:05,23749,23510,12306,8085,
07:10,23749,23732,12150,8085,
07:15,23749,23855,11629,8085,
07:20,23725,23769,10755,8085,
07:25,23725,23825,9862,8085,
07:30,23725,23825,9359,8085,
07:35,23707,23823,9003,8085,
07:40,23707,23744,8568,8085,
07:45,23707,23678,7925,8085,
07:50,23320,23734,7326,8085,
07:55,23320,23622,6617,8085,
08:00,23320,23555,5828,8085,
08:05,23206,23479,5387,3160,
08:10,23206,23597,5012,3160,
08:15,23206,23637,4951,3160,
08:20,23222,23662,4771,3160,
08:25,23222,23510,4646,3160,
08:30,23222,23465,4371,3160,
08:35,23226,23418,4113,3160,
08:40,23226,23306,3845,3160,
08:45,23226,23279,3713,3160,
08:50,23023,23027,3648,3160,
08:55,23023,22824,3434,3160,
09:00,23023,22601,3349,3160,
09:05,22884,22677,3375,658,
09:10,22884,22537,3275,658,
09:15,22884,22482,2954,658,
09:20,22658,22471,2863,658,
09:25,22658,22341,2667,658,
09:30,22658,22216,2527,658,
09:35,22026,21918,2193,658,
09:40,22026,21746,2085,658,
09:45,22026,21569,2010,658,
09:50,21519,21490,1867,658,
09:55,21519,21388,1872,658,
10:00,21519,21239,1677,658,
10:05,21306,21155,1327,-1148,
10:10,21306,21049,1377,-1148,
10:15,21306,20997,1313,-1148,
10:20,20760,20891,1227,-1148,
10:25,20760,20645,1027,-1148,
10:30,20760,20612,983,-1148,
10:35,20521,20316,716,-1148,
10:40,20521,20103,427,-1148,
10:45,20521,19952,192,-1148,
10:50,20016,19823,-39,-1148,
10:55,20016,19678,-188,-1148,
11:00,20016,19474,-316,-1148,
11:05,19668,19380,-463,-2413,
11:10,19668,19178,-821,-2413,
11:15,19668,18978,-973,-2413,
11:20,19169,18825,-1064,-2413,
11:25,19169,18673,-1315,-2413,
11:30,19169,18653,-1280,-2413,
11:35,18576,18581,-1093,-2413,
11:40,18576,18570,-981,-2413,
11:45,18576,18523,-1117,-2413,
11:50,18287,18450,-1411,-2413,
11:55,18287,18516,-1534,-2413,
12:00,18287,18443,-1648,-2413,
12:05,18009,18309,-1759,-3018,
12:10,18009,18166,-2035,-3018,
12:15,18009,18271,-1946,-3018,
12:20,17966,18298,-2073,-3018,
12:25,17966,18259,-2100,-3018,
12:30,17966,18244,-2046,-3018,
12:35,18034,18222,-2001,-3018,
12:40,18034,18197,-2044,-3018,
12:45,18034,18318,-1937,-3018,
12:50,17908,18387,-1776,-3018,
12:55,17908,18292,-1747,-3018,
13:00,17908,18260,-1666,-3018,
13:05,18168,18278,-1561,-2918,
13:10,18168,18296,-1580,-2918,
13:15,18168,18373,-1580,-2918,
13:20,18315,18326,-1760,-2918,
13:25,18315,18502,-1503,-2918,
13:30,18315,18558,-1466,-2918,
13:35,18543,18582,-1527,-2918,
13:40,18543,18592,-1591,-2918,
13:45,18543,18598,-1705,-2918,
13:50,18647,18689,-1644,-2918,
13:55,18647,18830,-1407,-2918,
14:00,18647,18939,-1560,-2918,
14:05,18857,18849,-1560,-2374,
14:10,18857,18755,-1618,-2374,
14:15,18857,18799,-1549,-2374,
14:20,19176,18729,-1613,-2374,
14:25,19176,18836,-1568,-2374,
14:30,19176,18979,-1313,-2374,
14:35,19351,18982,-1311,-2374,
14:40,19351,19230,-1334,-2374,
14:45,19351,19252,-1332,-2374,
14:50,19529,19183,-1122,-2374,
14:55,19529,19409,-863,-2374,
15:00,19529,19499,-671,-2374,
15:05,19466,19628,-612,-462,
15:10,19466,19809,-573,-462,
15:15,19466,19935,-376,-462,
15:20,20006,19779,-623,-462,
15:25,20006,20039,-70,-462,
15:30,20006,20211,194,-462,
15:35,20358,20473,410,-462,
15:40,20358,20559,518,-462,
15:45,20358,20795,941,-462,
15:50,20946,20905,1294,-462,
15:55,20946,21131,1590,-462,
16:00,20946,21344,2006,-462,
16:05,21077,21426,2407,2530,
16:10,21077,21444,2640,2530,
16:15,21077,21764,2855,2530,
16:20,21751,21796,3026,2530,
16:25,21751,22189,3439,2530,
16:30,21751,22504,4096,2530,
16:35,22308,22739,4645,2530,
16:40,22308,22927,4905,2530,
16:45,22308,23147,5333,2530,
16:50,22929,23286,5713,2530,
16:55,22929,23442,6116,2530,
17:00,22929,23595,6332,2530,
17:05,23509,23807,6661,6638,
17:10,23509,23737,6743,6638,
17:15,23509,23869,7219,6638,
17:20,24292,24046,7684,6638,
17:25,24292,24239,7918,6638,
17:30,24292,24410,8091,6638,
17:35,24724,24721,8411,6638,
17:40,24724,24810,8385,6638,
17:45,24724,24956,8759,6638,
17:50,25263,25088,9077,6638,
17:55,25263,25297,9812,6638,
18:00,25263,25448,10679,6638,
18:05,25471,25434,11551,15370,
18:10,25471,25538,12298,15370,
18:15,25471,25666,13122,15370,
18:20,25938,25761,14213,15370,
18:25,25938,25968,15228,15370,
18:30,25938,26192,16076,15370,
18:35,26314,26396,16987,15370,
18:40,26314,26512,17809,15370,
18:45,26314,26706,18533,15370,
18:50,26733,26818,19305,15370,
18:55,26733,27020,20145,15370,
19:00,26733,27112,20833,15370,
19:05,26791,27055,21381,22404,
19:10,26791,27003,21771,22404,
19:15,26791,27132,22227,22404,
19:20,27178,27204,22579,22404,
19:25,27178,27297,22835,22404,
19:30,27178,27355,23128,22404,
19:35,27413,27462,23318,22404,
19:40,27413,27496,23464,22404,
19:45,27413,27591,23583,22404,
19:50,27579,27657,23694,22404,
19:55,27579,27747,23783,22404,
20:00,27579,27819,23881,22404,
20:05,27726,27628,23960,23529,
20:10,27726,27635,23862,23529,
20:15,27726,27657,23859,23529,
20:20,27846,27668,23845,23529,
20:25,27846,27682,23839,23529,
20:30,27846,27672,23818,23529,
20:35,27846,27639,23723,23529,
20:40,27846,27585,23685,23529,
20:45,27846,27568,23640,23529,
20:50,27493,27574,23645,23529,
20:55,27493,27493,23576,23529,
21:00,27493,27438,23502,23529,
21:05,27479,27431,23431,22870,
21:10,27479,27394,23370,22870,
21:15,27479,27387,23349,22870,
21:20,27281,27316,23263,22870,
21:25,27281,27292,23203,22870,
21:30,27281,27238,23154,22870,
21:35,27074,27148,23060,22870,
21:40,27074,26856,22826,22870,
21:45,27074,26856,22695,22870,
21:50,26676,26748,22585,22870,
21:55,26676,26628,22441,22870,
22:00,26676,26500,22287,22870,
22:05,26372,26322,22108,21298,
22:10,26372,26208,22030,21298,
22:15,26372,26130,21962,21298,
22:20,25949,26014,21903,21298,
22:25,25949,25947,21813,21298,
22:30,25949,25861,21701,21298,
22:35,25542,25723,21593,21298,
22:40,25542,25468,21290,21298,
22:45,25542,25331,21122,21298,
22:50,25040,25234,21037,21298,
22:55,25040,25045,20875,21298,
23:00,25040,24886,20762,21298,
23:05,24727,24884,20770,19594,
23:10,24727,24976,20982,19594,
23:15,24727,24861,20822,19594,
23:20,24383,24707,20670,19594,
23:25,24383,24565,20383,19594,
23:30,24383,24390,20192,19594,
23:35,24032,24269,20001,19594,
23:40,24032,24130,19859,19594,
23:45,24032,24030,19672,19594,
23:50,23768,23912,19545,19594,
23:55,23768,23798,19422,19594,
00:00,23768,23677,19290,19594,
