Time,Hour ahead forecast,Current demand,Net demand,Net demand forecast,Demand response
00:00,24199,24081,19484,19314,
00:05,24199,24115,19266,18123,
00:10,24199,24335,19585,18123,
00:15,24199,24200,19569,18123,
00:20,24106,24157,19503,18123,
00:25,24106,24064,19465,18123,
00:30,24106,23957,19430,18123,
00:35,23814,23842,19318,18123,
00:40,23814,23804,19367,18123,
00:45,23814,23704,19317,18123,
00:50,23464,23612,19213,18123,
00:55,23464,23531,19140,18123,
01:00,23464,23373,19024,18123,
01:05,23181,23301,18823,17491,
01:10,23181,23289,18705,17491,
01:15,23181,23173,18524,17491,
01:20,22929,23139,18456,17491,
01:25,22929,22990,18235,17491,
01:30,22929,22918,18168,17491,
01:35,22742,22818,18043,17491,
01:40,22742,22688,17967,17491,
01:45,22742,22579,17848,17491,
01:50,22431,22535,17749,17491,
01:55,22431,22436,17680,17491,
02:00,22431,22345,17624,17491,
02:05,22217,22272,17478,16404,
02:10,22217,22228,17423,16404,
02:15,22217,22189,17332,16404,
02:20,21929,22108,17265,16404,
02:25,21929,22007,17123,16404,
02:30,21929,21918,17002,16404,
02:35,21730,21887,16937,16404,
02:40,21730,21765,16888,16404,
02:45,21730,21762,16849,16404,
02:50,21576,21759,16643,16404,
02:55,21576,21678,16585,16404,
03:00,21576,21583,16563,16404,
03:05,21492,21598,16422,15825,
03:10,21492,21589,16416,15825,
03:15,21492,21556,16471,15825,
03:20,21367,21531,16435,15825,
03:25,21367,21467,16438,15825,
03:30,21367,21415,16420,15825,
03:35,21295,21384,16377,15825,
03:40,21295,21367,16343,15825,
03:45,21295,21306,16338,15825,
03:50,21195,21251,16260,15825,
03:55,21195,21255,16242,15825,
04:00,21195,21195,16188,15825,
04:05,21222,21227,16145,15784,
04:10,21222,21314,16188,15784,
04:15,21222,21321,16196,15784,
04:20,21238,21299,16188,15784,
04:25,21238,21294,16165,15784,
04:30,21238,21261,16157,15784,
04:35,21203,21251,16127,15784,
04:40,21203,21257,16185,15784,
04:45,21203,21233,16194,15784,
04:50,21222,21239,16229,15784,
04:55,21222,21226,16321,15784,
05:00,21222,21247,16393,15784,
05:05,21336,21309,16486,15993,
05:10,21336,21408,16599,15993,
05:15,21336,21443,16617,15993,
05:20,21401,21436,16572,15993,
05:25,21401,21497,16537,15993,
05:30,21401,21471,16484,15993,
05:35,21435,21481,16442,15993,
05:40,21435,21504,16422,15993,
05:45,21435,21479,16356,15993,
05:50,21324,21430,16216,15993,
05:55,21324,21370,16117,15993,
06:00,21324,21310,15964,15993,
06:05,21327,21414,16053,12300,
06:10,21327,21415,15995,12300,
06:15,21327,21380,15662,12300,
06:20,21239,21361,15272,12300,
06:25,21239,21348,15010,12300,
06:30,21239,21270,14629,12300,
06:35,21202,21292,13842,12300,
06:40,21202,21241,13040,12300,
06:45,21202,21259,11980,12300,
06:50,21143,21175,11115,12300,
06:55,21143,21038,10404,12300,
07:00,21143,21000,9513,12300,
07:05,21161,20871,8799,4247,
07:10,21161,21026,8299,4247,
07:15,21161,20965,7843,4247,
07:20,21020,20772,7284,4247,
07:25,21020,20885,6582,4247,
07:30,21020,20835,5761,4247,
07:35,20744,20779,5111,4247,
07:40,20744,20527,4487,4247,
07:45,20744,20829,3869,4247,
07:50,20312,20572,3431,4247,
07:55,20312,20516,3226,4247,
08:00,20312,20415,3026,4247,
08:05,20240,20312,2196,-1467,
08:10,20240,20566,2059,-1467,
08:15,20240,20504,1915,-1467,
08:20,20157,20314,1532,-1467,
08:25,20157,20221,1408,-1467,
08:30,20157,20245,1273,-1467,
08:35,19938,19957,1133,-1467,
08:40,19938,19922,898,-1467,
08:45,19938,19747,647,-1467,
08:50,19564,19546,375,-1467,
08:55,19564,19519,199,-1467,
09:00,19564,19598,229,-1467,
09:05,19365,19354,-9,-4549,
09:10,19365,19341,27,-4549,
09:15,19365,19042,-310,-4549,
09:20,18981,18812,-692,-4549,
09:25,18981,18836,-642,-4549,
09:30,18981,18670,-624,-4549,
09:35,18625,18241,-834,-4549,
09:40,18625,18316,-1038,-4549,
09:45,18625,18347,-1026,-4549,
09:50,18089,17955,-1145,-4549,
09:55,18089,17766,-1269,-4549,
10:00,18089,17584,-1803,-4549,
10:05,17666,17737,-2402,-6696,
10:10,17666,17529,-2507,-6696,
10:15,17666,17370,-2761,-6696,
10:20,17184,17266,-3114,-6696,
10:25,17184,17177,-3182,-6696,
10:30,17184,17031,-2950,-6696,
10:35,16669,16737,-2952,-6696,
10:40,16669,16739,-3056,-6696,
10:45,16669,16627,-3324,-6696,
10:50,16275,16542,-3456,-6696,
10:55,16275,16458,-3608,-6696,
11:00,16275,16321,-3436,-6696,
11:05,16088,16184,-3531,-8414,
11:10,16088,16095,-3788,-8414,
11:15,16088,15910,-3562,-8414,
11:20,15756,15842,-3661,-8414,
11:25,15756,15715,-3687,-8414,
11:30,15756,15645,-3498,-8414,
11:35,15637,15570,-3851,-8414,
11:40,15637,15442,-3943,-8414,
11:45,15637,15368,-3657,-8414,
11:50,15254,15480,-3746,-8414,
11:55,15254,15360,-3799,-8414,
12:00,15254,15295,-3655,-8414,
