Time,Hour ahead forecast,Current demand,Net demand,Net demand forecast,Demand response
00:00,22542,22445,19157,19494,
00:05,22542,22727,19284,18936,
00:10,22542,22779,19504,18936,
00:15,22542,22756,19410,18936,
00:20,22452,22703,19321,18936,
00:25,22452,22706,19292,18936,
00:30,22452,22542,19253,18936,
00:35,22199,22482,19127,18936,
00:40,22199,22372,19037,18936,
00:45,22199,22302,18975,18936,
00:50,22072,22191,18959,18936,
00:55,22072,22055,18862,18936,
01:00,22072,21971,18840,18936,
01:05,21940,21963,18811,18081,
01:10,21940,22039,18963,18081,
01:15,21940,21971,19015,18081,
01:20,21741,21883,18973,18081,
01:25,21741,21822,18965,18081,
01:30,21741,21710,18939,18081,
01:35,21495,21731,18902,18081,
01:40,21495,21740,19014,18081,
01:45,21495,21705,19003,18081,
01:50,21324,21638,18963,18081,
01:55,21324,21549,18896,18081,
02:00,21324,21504,18878,18081,
02:05,21089,21415,18892,17427,
02:10,21089,21269,18692,17427,
02:15,21089,21183,18583,17427,
02:20,20984,21050,18514,17427,
02:25,20984,20938,18399,17427,
02:30,20984,20894,18365,17427,
02:35,20905,20815,18300,17427,
02:40,20905,20768,18224,17427,
02:45,20905,20672,18224,17427,
02:50,20782,20657,18148,17427,
02:55,20782,20582,18115,17427,
03:00,20782,20521,18031,17427,
03:05,20606,20503,18006,17396,
03:10,20606,20545,18010,17396,
03:15,20606,20510,17971,17396,
03:20,20532,20477,17992,17396,
03:25,20532,20440,17925,17396,
03:30,20532,20454,17912,17396,
03:35,20463,20423,17928,17396,
03:40,20463,20452,17936,17396,
03:45,20463,20482,17962,17396,
03:50,20407,20439,18002,17396,
03:55,20407,20450,18015,17396,
04:00,20407,20467,18030,17396,
04:05,20508,20526,18096,18015,
04:10,20508,20612,18177,18015,
04:15,20508,20658,18272,18015,
04:20,20672,20652,18279,18015,
04:25,20672,20686,18265,18015,
04:30,20672,20662,18252,18015,
04:35,20826,20652,18217,18015,
04:40,20826,20718,18198,18015,
04:45,20826,20738,18151,18015,
04:50,20945,20786,18157,18015,
04:55,20945,20781,18122,18015,
05:00,20945,20855,18186,18015,
05:05,21286,21161,18454,19391,
05:10,21286,21136,18449,19391,
05:15,21286,21371,18661,19391,
05:20,21550,21409,18832,19391,
05:25,21550,21571,18954,19391,
05:30,21550,21616,18989,19391,
05:35,21862,21708,19049,19391,
05:40,21862,21941,19270,19391,
05:45,21862,21977,19345,19391,
05:50,22111,22123,19474,19391,
05:55,22111,22309,19615,19391,
06:00,22111,22391,19744,19391,
06:05,22527,22520,19841,18791,
06:10,22527,22592,19847,18791,
06:15,22527,22695,19877,18791,
06:20,22814,22729,19852,18791,
06:25,22814,22763,19678,18791,
06:30,22814,22829,19492,18791,
06:35,23157,22924,19175,18791,
06:40,23157,23017,18801,18791,
06:45,23157,23071,18407,18791,
06:50,23258,23104,17926,18791,
06:55,23258,23157,17350,18791,
07:00,23258,23153,16723,18791,
07:05,23405,23432,15967,13214,
07:10,23405,23671,15589,13214,
07:15,23405,23852,14842,13214,
07:20,23527,23749,14214,13214,
07:25,23527,23836,13434,13214,
07:30,23527,23869,12736,13214,
07:35,23393,23913,11941,13214,
07:40,23393,23964,11257,13214,
07:45,23393,23821,10604,13214,
07:50,23294,23763,9882,13214,
07:55,23294,23709,9158,13214,
08:00,23294,23321,8104,13214,
08:05,23346,23135,7209,6465,
08:10,23346,23459,7054,6465,
08:15,23346,23495,6961,6465,
08:20,23320,23378,6644,6465,
08:25,23320,23277,6305,6465,
08:30,23320,23188,5981,6465,
08:35,22970,23027,5773,6465,
08:40,22970,23068,5573,6465,
08:45,22970,23044,5449,6465,
08:50,22732,23175,5313,6465,
08:55,22732,22733,4805,6465,
09:00,22732,22416,4282,6465,
09:05,22571,22308,3799,2784,
09:10,22571,22501,3995,2784,
09:15,22571,22529,3888,2784,
09:20,22113,22463,4105,2784,
09:25,22113,22140,3761,2784,
09:30,22113,21962,3565,2784,
09:35,21734,21863,3150,2784,
09:40,21734,21496,2764,2784,
09:45,21734,21323,2492,2784,
09:50,20996,21209,2231,2784,
09:55,20996,20906,2060,2784,
10:00,20996,20913,1866,2784,
10:05,20657,20800,1597,463,
10:10,20657,20627,1296,463,
10:15,20657,20511,1077,463,
10:20,20137,20359,914,463,
10:25,20137,20142,686,463,
10:30,20137,19970,390,463,
10:35,19728,19826,212,463,
10:40,19728,19639,46,463,
10:45,19728,19490,-148,463,
10:50,19348,19285,-293,463,
10:55,19348,19156,-537,463,
11:00,19348,19031,-649,463,
11:05,19048,19165,-748,-886,
11:10,19048,18912,-819,-886,
11:15,19048,18732,-1095,-886,
11:20,18510,18728,-1067,-886,
11:25,18510,18520,-1152,-886,
11:30,18510,18362,-1239,-886,
11:35,18115,18178,-1445,-886,
11:40,18115,18123,-1393,-886,
11:45,18115,17959,-1500,-886,
11:50,17939,17853,-1571,-886,
11:55,17939,17921,-1513,-886,
12:00,17939,17852,-1553,-886,
12:05,17731,17690,-1796,-1429,
12:10,17731,17681,-1767,-1429,
12:15,17731,17590,-1807,-1429,
12:20,17584,17486,-1800,-1429,
12:25,17584,17419,-1842,-1429,
12:30,17584,17425,-1895,-1429,
12:35,17602,17387,-1872,-1429,
12:40,17602,17336,-1734,-1429,
12:45,17602,17319,-1778,-1429,
12:50,17399,17333,-1773,-1429,
12:55,17399,17316,-1836,-1429,
13:00,17399,17429,-1655,-1429,
13:05,17223,17322,-1857,-1041,
13:10,17223,17257,-1982,-1041,
13:15,17223,17409,-1756,-1041,
13:20,17358,17384,-1650,-1041,
13:25,17358,17387,-1776,-1041,
13:30,17358,17443,-1627,-1041,
13:35,17562,17515,-1281,-1041,
13:40,17562,17396,-1117,-1041,
13:45,17562,17412,-987,-1041,
13:50,17373,17512,-785,-1041,
13:55,17373,17570,-728,-1041,
14:00,17373,17725,-517,-1041,
14:05,18016,17788,-326,-233,
14:10,18016,17659,-241,-233,
14:15,18016,17777,14,-233,
14:20,17862,17798,130,-233,
14:25,17862,17832,212,-233,
14:30,17862,17853,355,-233,
14:35,18037,17940,537,-233,
14:40,18037,17988,620,-233,
14:45,18037,18089,599,-233,
14:50,18324,18383,679,-233,
14:55,18324,18444,620,-233,
15:00,18324,18547,652,-233,
15:05,18673,18733,901,1674,
15:10,18673,18578,1015,1674,
15:15,18673,18752,1121,1674,
15:20,19020,18860,1208,1674,
15:25,19020,18982,1379,1674,
15:30,19020,19094,1589,1674,
15:35,19574,19193,1552,1674,
15:40,19574,19311,1716,1674,
15:45,19574,19546,1875,1674,
15:50,20100,19642,2037,1674,
15:55,20100,19795,2490,1674,
16:00,20100,19957,3030,1674,
16:05,20228,19911,3198,4595,
16:10,20228,20041,3457,4595,
16:15,20228,20209,3559,4595,
16:20,20657,20487,3946,4595,
16:25,20657,20569,4395,4595,
16:30,20657,20811,4881,4595,
16:35,21076,21051,5286,4595,
16:40,21076,21261,5663,4595,
16:45,21076,21470,6068,4595,
16:50,21620,21644,6293,4595,
16:55,21620,21956,6507,4595,
17:00,21620,22101,6706,4595,
17:05,22162,22246,6741,9773,
17:10,22162,22472,7105,9773,
17:15,22162,22548,7178,9773,
17:20,22791,22757,7439,9773,
17:25,22791,23007,7919,9773,
17:30,22791,23311,8456,9773,
17:35,23340,23586,9118,9773,
17:40,23340,23823,9714,9773,
17:45,23340,24027,10469,9773,
17:50,24069,24204,11337,9773,
17:55,24069,24439,12122,9773,
18:00,24069,24644,12994,9773,
18:05,24485,24669,13718,17941,
18:10,24485,24666,14351,17941,
18:15,24485,24869,15227,17941,
18:20,25261,25050,16194,17941,
18:25,25261,25246,17059,17941,
18:30,25261,25439,17864,17941,
18:35,25685,25604,18667,17941,
18:40,25685,25761,19348,17941,
18:45,25685,25885,20118,17941,
18:50,26110,26011,20809,17941,
18:55,26110,26149,21483,17941,
19:00,26110,26174,22080,17941,
19:05,26233,26232,22556,23134,
19:10,26233,26218,22824,23134,
19:15,26233,26278,23133,23134,
19:20,26518,26352,23481,23134,
19:25,26518,26481,23775,23134,
19:30,26518,26557,23972,23134,
19:35,26722,26661,24107,23134,
19:40,26722,26752,24328,23134,
19:45,26722,26848,24462,23134,
19:50,27005,26926,24600,23134,
19:55,27005,26978,24651,23134,
20:00,27005,27033,24690,23134,
20:05,27090,27101,24729,23780,
20:10,27090,27042,24696,23780,
20:15,27090,27097,24594,23780,
20:20,27120,27092,24617,23780,
20:25,27120,27056,24541,23780,
20:30,27120,27040,24484,23780,
20:35,27037,27018,24438,23780,
20:40,27037,26936,24386,23780,
20:45,27037,26867,24281,23780,
20:50,26837,26814,24219,23780,
20:55,26837,26754,24129,23780,
21:00,26837,26699,24031,23780,
21:05,26724,26790,23939,22895,
21:10,26724,26798,23929,22895,
21:15,26724,26713,23862,22895,
21:20,26502,26671,23803,22895,
21:25,26502,26651,23651,22895,
21:30,26502,26537,23495,22895,
21:35,26209,26460,23295,22895,
21:40,26209,26305,23126,22895,
21:45,26209,26143,22962,22895,
21:50,25894,26016,22815,22895,
21:55,25894,25897,22638,22895,
22:00,25894,25762,22469,22895,
22:05,25536,25755,22405,21236,
22:10,25536,25765,22512,21236,
22:15,25536,25582,22432,21236,
22:20,25110,25445,22291,21236,
22:25,25110,25271,22093,21236,
22:30,25110,25173,21987,21236,
22:35,24619,24986,21778,21236,
22:40,24619,24858,21578,21236,
22:45,24619,24683,21408,21236,
22:50,24324,24597,21272,21236,
22:55,24324,24418,21152,21236,
23:00,24324,24291,21003,21236,
23:05,23987,24204,20873,19468,
23:10,23987,24089,20802,19468,
23:15,23987,23941,20691,19468,
23:20,23638,23851,20606,19468,
23:25,23638,23748,20500,19468,
23:30,23638,23586,20426,19468,
23:35,23422,23372,20199,19468,
23:40,23422,23317,20080,19468,
23:45,23422,23129,19901,19468,
23:50,23090,23112,19822,19468,
23:55,23090,23267,20043,19468,
00:00,23090,22689,19613,19468,
