Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural Gas,Large Hydro,Batteries,Imports,Other
00:00,-54,4055,775,244,151,253,0,1135,6967,4084,-348,5225,0
00:05,-55,4113,774,243,152,255,0,1134,6956,3749,1057,4411,0
00:10,-54,4154,773,243,151,256,0,1133,6993,3534,1248,4395,0
00:15,-55,4146,778,244,151,256,0,1133,7004,3533,1153,4365,0
00:20,-54,4087,780,245,152,257,0,1134,7048,3451,1171,4378,0
00:25,-54,4045,780,243,151,258,0,1134,7116,3437,1042,4367,0
00:30,-54,3971,779,243,152,258,0,1134,7160,3424,958,4355,0
00:35,-54,3881,779,242,151,257,0,1134,7134,3453,902,4400,0
00:40,-54,3803,758,245,151,257,0,1133,7156,3456,819,4461,0
00:45,-54,3705,742,242,151,257,0,1133,7176,3461,744,4483,0
00:50,-54,3628,744,241,151,258,0,1133,7179,3448,637,4523,0
00:55,-55,3644,744,241,151,258,0,1133,7175,3424,454,4577,0
01:00,-55,3697,742,242,151,258,0,1134,7173,3408,370,4555,0
01:05,-55,3745,738,242,151,257,0,1134,7183,3426,412,4536,0
01:10,-57,3787,732,242,151,258,0,1134,7184,3434,337,4645,0
01:15,-56,3778,733,241,151,258,0,1134,7159,3409,356,4620,0
01:20,-57,3795,734,241,151,258,0,1135,7128,3414,410,4506,0
01:25,-56,3839,733,241,151,258,0,1134,7119,3411,340,4511,0
01:30,-56,3899,732,240,151,258,0,1134,7120,3432,125,4539,0
01:35,-56,3908,733,239,151,257,0,1134,7038,3435,-10,4626,0
01:40,-56,3902,735,240,151,257,0,1135,7008,3422,-104,4660,0
01:45,-56,3840,734,239,151,258,0,1134,7035,3402,-123,4618,0
01:50,-56,3813,733,240,151,258,0,1134,7061,3411,-197,4623,0
01:55,-56,3780,733,242,151,258,0,1134,7083,3410,-245,4600,0
02:00,-56,3781,732,243,151,257,0,1134,7078,3298,-214,4634,0
02:05,-55,3803,747,243,151,257,0,1134,7066,3061,-44,4625,0
02:10,-55,3742,747,243,151,257,0,1133,7062,2904,6,4673,0
02:15,-56,3684,747,243,151,257,0,1134,7062,2881,121,4538,0
02:20,-56,3633,746,244,151,257,0,1133,7061,2881,148,4457,0
02:25,-56,3578,745,243,151,257,0,1134,7062,2892,133,4508,0
02:30,-56,3562,745,242,151,257,0,1134,7058,2890,104,4513,0
02:35,-56,3528,748,242,151,257,0,1134,7037,2880,126,4494,0
02:40,-56,3485,749,240,151,257,0,1134,7041,2848,82,4526,0
02:45,-56,3431,748,241,151,257,0,1134,7060,2861,91,4482,0
02:50,-56,3359,749,241,151,257,0,1134,7038,2888,91,4518,0
02:55,-56,3281,750,241,151,257,0,1134,7030,2891,116,4522,0
03:00,-56,3165,749,242,151,258,0,1134,7029,2946,138,4525,0
03:05,-56,3042,748,240,151,258,0,1134,7047,3127,84,4465,0
03:10,-56,2959,746,242,151,257,0,1133,7055,3201,-8,4435,0
03:15,-56,2945,746,242,151,258,0,1134,7055,3218,-11,4428,0
03:20,-56,2923,748,244,151,258,0,1133,7056,3255,-121,4447,0
03:25,-56,2922,749,243,151,258,0,1133,7061,3261,-152,4417,0
03:30,-56,2932,749,243,151,258,0,1134,7146,3259,-165,4346,0
03:35,-56,2951,749,243,151,257,0,1133,7276,3249,-293,4316,0
03:40,-56,2980,747,243,151,257,0,1133,7270,3231,-239,4213,0
03:45,-56,2986,747,243,151,257,0,1133,7256,3270,-205,4202,0
03:50,-56,2972,748,242,151,257,0,1133,7250,3275,-118,4140,0
03:55,-56,2954,752,241,151,258,0,1133,7245,3275,-72,4064,0
04:00,-56,2938,751,239,151,257,0,1133,7223,3288,-28,4018,0
04:05,-55,2899,751,242,151,257,0,1134,7206,3282,151,3895,0
04:10,-55,2869,748,243,151,257,0,1133,7236,3331,200,3847,0
04:15,-55,2833,743,243,151,257,0,1133,7261,3337,204,3836,0
04:20,-55,2794,745,245,151,258,0,1133,7266,3382,232,3847,0
04:25,-55,2783,743,245,151,258,0,1133,7256,3389,323,3749,0
04:30,-55,2772,743,244,151,258,0,1133,7251,3365,381,3773,0
04:35,-55,2750,744,245,150,258,0,1133,7264,3369,389,3840,0
04:40,-56,2732,744,244,151,258,0,1134,7268,3380,418,3881,0
04:45,-56,2691,744,244,151,258,0,1133,7249,3383,475,3933,0
04:50,-55,2687,745,245,150,257,0,1133,7212,3393,591,3862,0
04:55,-56,2707,747,243,150,257,0,1134,7176,3382,635,3895,0
05:00,-56,2725,753,243,152,258,0,1133,7126,3225,768,4000,0
05:05,-56,2723,754,243,150,258,0,1134,6827,3539,1351,3589,0
05:10,-56,2668,754,245,150,258,0,1133,6602,3714,1673,3529,0
05:15,-56,2627,757,245,151,258,0,1133,6544,3813,1702,3643,0
05:20,-56,2602,758,245,150,258,0,1134,6621,3872,1869,3529,0
05:25,-56,2570,758,245,151,258,0,1134,6803,3906,1753,3542,0
05:30,-56,2523,765,244,150,258,0,1134,6908,3951,1792,3541,0
05:35,-57,2490,762,243,150,258,0,1134,6990,3986,1739,3625,0
05:40,-58,2453,763,243,150,258,0,1134,7050,4039,1862,3591,0
05:45,-57,2436,762,246,150,258,0,1134,7119,4048,1980,3474,0
05:50,-57,2428,764,245,150,258,0,1134,7162,4090,2047,3406,0
05:55,-52,2427,765,246,151,258,0,1134,7184,4149,2118,3348,0
06:00,-29,2378,764,244,149,258,0,1134,7230,4166,2229,3325,0
06:05,13,2331,764,244,149,259,0,1133,7282,4246,2143,3456,0
06:10,105,2289,765,242,149,272,0,1134,7264,4279,2447,3273,0
06:15,253,2231,773,243,149,277,0,1133,7403,4251,2453,3146,0
06:20,484,2200,775,243,149,278,0,1134,7556,4235,2145,3216,0
06:25,798,2184,776,242,150,278,0,1134,7551,4237,1906,3276,0
06:30,1179,2198,772,242,148,277,0,1134,7557,4249,1609,3298,0
06:35,1672,2165,772,244,150,277,0,1133,7504,4242,1460,3114,0
06:40,2237,2159,770,245,148,277,0,1133,7446,4234,1237,2872,0
06:45,2874,2101,769,244,149,277,0,1134,7449,4154,1037,2554,0
06:50,3696,2030,769,244,148,276,0,1134,7425,4118,641,2304,0
06:55,4590,1980,778,244,148,276,0,1133,7084,3956,360,2269,0
07:00,5424,1928,786,244,149,276,0,1134,6357,3758,496,2304,0
07:05,6246,1841,789,243,149,277,0,1133,5984,3596,841,2041,0
07:10,7142,1760,778,243,148,271,0,1133,5861,3481,659,1672,0
07:15,8111,1693,782,244,149,262,0,1133,5688,3228,263,1569,0
07:20,8775,1642,785,245,149,259,0,1133,5550,3022,91,1454,0
07:25,9427,1595,789,245,149,259,0,1133,5434,3015,27,989,0
07:30,10136,1518,790,246,149,259,0,1134,5360,2999,-38,465,0
07:35,10842,1450,790,244,149,260,0,1133,5178,3001,-262,133,0
07:40,11440,1402,788,242,148,259,0,1133,4968,2983,-314,-196,0
07:45,12155,1362,790,245,149,259,0,1132,4802,2946,-681,-394,0
07:50,12846,1323,791,245,149,260,0,1133,4590,2936,-1276,-362,0
07:55,13224,1269,790,244,150,259,0,1133,4481,2937,-1542,-518,0
08:00,13698,1233,789,245,150,259,0,1133,4428,2860,-1334,-1132,0
08:05,14321,1206,787,247,149,257,0,1133,3982,2616,-478,-1603,0
08:10,15044,1175,791,245,150,251,0,1133,3682,2475,-638,-1750,0
08:15,15431,1136,787,244,148,251,0,1133,3494,2474,-604,-1851,0
08:20,15973,1081,788,244,148,249,0,1132,3308,2466,-710,-1890,0
08:25,16287,1041,792,245,148,249,0,1134,3103,2441,-745,-1900,0
08:30,16738,1022,786,244,149,249,0,1134,2946,2405,-971,-1946,0
08:35,16975,1001,790,243,147,249,0,1134,2863,2370,-1218,-1949,0
08:40,17021,997,787,243,147,249,0,1134,2735,2330,-1349,-1705,0
08:45,17160,998,787,243,148,250,0,1134,2532,2082,-1161,-1629,0
08:50,17391,1008,798,245,147,250,0,1134,2472,2072,-1477,-1570,0
08:55,17554,1008,790,245,147,250,0,1134,2441,2074,-1533,-1697,0
09:00,17675,1008,794,245,147,250,0,1134,2304,2029,-1534,-1684,0
09:05,17751,969,790,245,148,251,0,1134,2032,1870,-1152,-1825,0
09:10,17871,934,786,243,148,251,0,1134,2007,1648,-957,-1809,0
09:15,17978,916,786,246,148,251,0,1134,1977,1647,-1323,-1550,0
09:20,18063,911,787,244,147,251,0,1134,1951,1625,-1609,-1428,0
09:25,18233,899,787,245,147,251,0,1134,1853,1617,-1907,-1258,0
09:30,18408,895,787,244,147,251,0,1135,1722,1596,-1901,-1418,0
09:35,18582,898,787,246,148,251,0,1133,1623,1576,-2030,-1507,0
09:40,18687,896,784,244,147,251,0,1134,1574,1591,-2032,-1668,0
09:45,18753,890,784,245,148,250,0,1134,1564,1613,-2133,-1780,0
09:50,18877,891,785,243,147,251,0,1133,1544,1592,-2244,-1813,0
09:55,19015,884,785,245,147,251,0,1134,1547,1663,-2277,-2045,0
10:00,19062,887,784,244,147,251,0,1133,1557,1649,-2229,-2270,0
10:05,19096,891,783,246,147,251,0,1133,1549,1472,-2120,-2251,0
10:10,19229,888,784,245,147,250,0,1133,1536,1475,-2059,-2468,0
10:15,19357,901,784,246,147,250,0,1132,1535,1486,-2195,-2510,0
10:20,19439,914,783,248,147,250,0,1132,1532,1497,-2201,-2670,0
10:25,19527,957,781,246,147,249,0,1132,1528,1508,-2236,-2792,0
10:30,19610,996,783,246,147,250,0,1131,1531,1482,-2288,-2849,0
10:35,19690,1016,783,247,147,249,0,1132,1534,1487,-2650,-2616,0
10:40,19670,1039,783,249,148,249,0,1132,1535,1499,-2639,-2710,0
10:45,19686,1072,783,250,148,249,0,1132,1536,1504,-2741,-2706,0
10:50,19696,1124,782,250,148,249,0,1132,1538,1499,-2879,-2650,0
10:55,19710,1175,781,251,149,250,0,1132,1531,1500,-3006,-2631,0
11:00,19904,1220,780,247,148,249,0,1132,1490,1461,-3068,-2646,0
11:05,20214,1220,782,250,149,249,0,1132,1431,1287,-3450,-2385,0
11:10,20333,1257,781,248,148,249,0,1132,1441,1196,-3400,-2519,0
11:15,20242,1297,780,249,149,251,0,1132,1470,1192,-3466,-2558,0
11:20,20317,1300,779,249,149,250,0,1131,1481,1184,-3622,-2554,0
11:25,20183,1350,781,248,149,250,0,1132,1466,1149,-3738,-2385,0
11:30,20011,1415,779,249,149,250,0,1131,1467,1181,-3798,-2259,0
11:35,19925,1466,778,246,150,250,0,1131,1438,1092,-3794,-2332,0
11:40,19665,1488,778,247,149,250,0,1132,1427,1135,-3593,-2381,0
11:45,19316,1559,780,248,149,250,0,1131,1430,1185,-3423,-2340,0
11:50,19241,1642,780,248,148,251,0,1132,1433,1164,-3499,-2308,0
11:55,19408,1763,780,248,150,251,0,1132,1444,1147,-3887,-2158,0
12:00,19424,1874,779,248,148,251,0,1131,1455,1178,-4139,-1946,0
12:05,19678,1982,778,248,148,250,0,1133,1470,1370,-4660,-2226,0
12:10,19606,2126,777,248,148,250,0,1133,1511,1467,-4579,-2665,0
12:15,19581,2195,778,246,148,249,0,1132,1542,1457,-4323,-2880,0
12:20,19591,2252,778,247,148,249,0,1132,1553,1457,-4292,-3041,0
12:25,19508,2266,778,248,148,249,0,1133,1564,1429,-4238,-3148,0
12:30,19356,2310,776,247,148,250,0,1133,1572,1424,-4245,-3136,0
12:35,19378,2286,779,246,148,249,0,1133,1581,1448,-4174,-3248,0
12:40,19515,2288,777,248,148,250,0,1132,1593,1459,-4105,-3498,0
12:45,19494,2255,779,249,148,249,0,1132,1600,1474,-4051,-3563,0
12:50,19432,2315,778,246,148,251,0,1132,1598,1470,-3924,-3509,0
12:55,19409,2377,777,248,148,249,0,1133,1600,1452,-3993,-3427,0
13:00,19578,2409,777,249,149,249,0,1133,1607,1455,-4223,-3408,0
13:05,19845,2383,778,248,148,250,0,1132,1608,1417,-4763,-3099,0
13:10,19806,2297,777,249,148,251,0,1132,1609,1443,-4751,-2991,0
13:15,19908,2285,771,248,149,250,0,1133,1625,1431,-4688,-3060,0
13:20,20110,2344,769,246,148,250,0,1132,1648,1419,-4885,-3104,0
13:25,20013,2378,776,248,148,250,0,1133,1701,1406,-5111,-2946,0
13:30,19718,2451,777,247,150,250,0,1133,1734,1440,-4982,-2840,0
13:35,19790,2565,777,246,150,250,0,1132,1705,1445,-4941,-2875,0
13:40,19770,2645,777,246,148,250,0,1132,1683,1438,-5020,-2794,0
13:45,19690,2707,775,247,149,250,0,1132,1685,1424,-5039,-2638,0
13:50,19643,2732,774,247,150,249,0,1131,1725,1393,-4957,-2772,0
13:55,19378,2820,776,245,149,249,0,1132,1761,1388,-4858,-2634,0
14:00,19116,2934,776,245,148,249,0,1132,1745,1407,-4887,-2560,0
14:05,19052,3028,775,247,149,250,0,1131,1547,1566,-5276,-2130,0
14:10,19030,3000,774,246,148,250,0,1131,1471,1614,-5361,-1979,0
14:15,18957,3115,774,244,148,249,0,1131,1477,1594,-5220,-2087,0
14:20,18790,3202,775,243,150,249,0,1132,1471,1562,-5235,-1955,0
14:25,18695,3227,775,241,149,250,0,1131,1476,1561,-5071,-1962,0
14:30,18564,3312,776,242,149,249,0,1132,1489,1593,-4914,-1927,0
14:35,18351,3376,774,243,149,249,0,1132,1513,1579,-4623,-1884,0
14:40,18575,3389,773,245,148,249,0,1131,1544,1602,-4789,-1879,0
14:45,18505,3427,772,244,149,250,0,1131,1570,1601,-4887,-1943,0
14:50,18241,3510,774,243,149,250,0,1131,1600,1566,-4760,-1870,0
14:55,17581,3514,774,245,148,251,0,1131,1645,1592,-4024,-1886,0
15:00,17443,3503,773,246,148,250,0,1132,1700,1610,-3536,-2018,0
15:05,17162,3518,772,245,148,251,0,1131,1690,1666,-4332,-1339,0
15:10,17040,3563,753,246,149,251,0,1131,1703,1688,-4519,-1037,0
15:15,17180,3570,753,244,150,251,0,1131,1732,1636,-4586,-887,0
15:20,16993,3690,758,244,149,250,0,1131,1744,1570,-4202,-1055,0
15:25,17140,3812,773,243,149,250,0,1131,1739,1565,-4106,-1078,0
15:30,17469,3882,776,243,148,249,0,1131,1737,1563,-4424,-970,0
15:35,17317,4024,773,244,149,250,0,1131,1728,1530,-4549,-764,0
15:40,17397,4091,773,244,149,249,0,1131,1683,1444,-4609,-783,0
15:45,17151,3964,775,245,148,250,0,1131,1684,1474,-4172,-760,0
15:50,16917,3959,774,243,149,251,0,1131,1700,1476,-3681,-1154,0
15:55,16865,3978,770,242,148,250,0,1131,1764,1543,-3438,-1421,0
16:00,16819,3930,768,245,150,250,0,1131,1895,1588,-3646,-1149,0
16:05,16670,3909,771,247,149,250,0,1131,1943,1838,-4314,-856,0
16:10,16320,3842,772,245,149,251,0,1133,1906,1871,-3995,-726,0
16:15,16363,3803,773,246,150,250,0,1132,1908,1917,-3898,-838,0
16:20,16167,3768,771,246,149,250,0,1131,1904,1933,-3748,-733,0
16:25,15907,3791,771,245,150,250,0,1131,1934,1943,-3161,-918,0
16:30,15894,3797,770,245,149,249,0,1132,1961,1916,-2881,-1000,0
16:35,15557,3843,771,245,149,250,0,1133,1989,1878,-2733,-663,0
16:40,15285,3787,772,246,149,250,0,1132,2073,1874,-2368,-585,0
16:45,15188,3781,772,246,149,250,0,1133,2175,1924,-2083,-718,0
16:50,15040,3772,770,246,149,250,0,1133,2269,1938,-2021,-554,0
16:55,14782,3791,770,246,149,251,0,1133,2322,1955,-1807,-454,0
17:00,14537,3794,772,243,149,252,0,1132,2394,1982,-1643,-255,0
17:05,14376,3764,772,245,150,252,0,1133,2463,2273,-1981,-238,0
17:10,14070,3763,773,244,149,252,0,1133,2593,2472,-1766,-329,0
17:15,13454,3797,771,243,150,253,0,1133,2693,2479,-1361,-137,0
17:20,13128,3816,769,242,150,253,0,1133,2791,2795,-1144,-175,0
17:25,13140,3830,770,245,152,252,0,1133,2939,2788,-1184,-145,0
17:30,13138,3862,771,246,150,252,0,1133,3063,2760,-1355,-32,0
17:35,12874,3800,772,246,149,252,0,1133,3209,2817,-1435,181,0
17:40,12696,3700,772,245,149,252,0,1132,3367,2867,-1205,197,0
17:45,12420,3654,770,244,150,252,0,1132,3628,2865,-851,98,0
17:50,12129,3628,772,245,150,252,0,1132,3797,2881,-656,93,0
17:55,11774,3553,773,246,150,251,0,1132,3894,2879,-485,282,0
18:00,11278,3524,772,245,150,252,0,1132,3945,3106,-147,285,0
18:05,10540,3492,773,245,150,252,0,1131,4040,3263,36,483,0
18:10,9839,3411,775,243,149,252,0,1132,4204,3387,479,480,0
18:15,9050,3402,778,243,150,252,0,1131,4467,3496,954,648,0
18:20,8401,3323,781,243,150,252,0,1131,4807,3652,1245,682,0
18:25,7784,3345,784,243,150,252,0,1131,4996,3873,1428,778,0
18:30,7063,3308,783,242,149,253,0,1131,5100,4069,1859,984,0
18:35,6292,3346,778,243,151,253,0,1131,5099,4149,2182,1490,0
18:40,5523,3445,773,241,150,254,0,1132,5115,4374,2491,1840,0
18:45,4736,3543,774,245,149,253,0,1131,5223,4415,3183,1772,0
18:50,3992,3611,776,244,149,253,0,1131,5363,4425,3816,1753,0
18:55,3167,3613,776,245,149,253,0,1131,5542,4525,4315,1842,0
19:00,2550,3597,781,244,149,253,0,1132,5778,4652,4707,1835,0
19:05,2039,3581,780,246,149,254,0,1132,6096,4978,4878,1494,0
19:10,1597,3511,774,247,149,265,0,1132,6202,5234,4934,1725,0
19:15,1193,3483,778,242,150,272,0,1132,6323,5247,5264,1737,0
19:20,831,3487,769,243,151,273,0,1132,6468,5273,5518,1730,0
19:25,565,3475,758,243,151,274,0,1132,6531,5208,5795,1897,0
19:30,352,3449,761,242,150,273,0,1132,6560,5169,6195,1868,0
19:35,219,3438,768,242,151,274,0,1132,6632,5119,6440,1824,0
19:40,134,3445,770,242,151,274,0,1132,6669,5081,6580,1820,0
19:45,77,3439,770,244,151,275,0,1132,6699,5060,6618,1919,0
19:50,37,3423,769,243,152,274,0,1133,6712,5047,6690,1998,0
19:55,-4,3380,773,245,151,274,0,1133,6726,5033,6821,2054,0
20:00,-60,3449,768,243,152,272,0,1133,6748,5030,6739,2153,0
20:05,-66,3387,773,243,152,273,0,1133,6807,5071,6661,2240,0
20:10,-67,3379,776,244,151,272,0,1134,6826,5062,6398,2450,0
20:15,-66,3307,777,242,151,271,0,1133,6848,5106,6305,2592,0
20:20,-65,3293,777,245,151,272,0,1134,6892,5162,6370,2499,0
20:25,-64,3243,773,243,152,273,0,1134,6910,5171,6305,2659,0
20:30,-63,3176,769,242,151,273,0,1133,6930,5181,6266,2764,0
20:35,-62,3133,771,241,151,274,0,1134,6953,5142,6224,2842,0
20:40,-61,3065,773,242,151,273,0,1133,6993,5123,6153,2930,0
20:45,-60,3010,775,243,151,273,0,1134,7027,5140,6065,3041,0
20:50,-59,2991,778,243,151,274,0,1134,7062,5143,5871,3150,0
20:55,-59,3015,781,244,151,274,0,1134,7074,5153,5630,3280,0
21:00,-59,2982,784,243,151,274,0,1134,7110,5118,5666,3181,0
21:05,-59,3022,774,243,151,273,0,1134,7116,5085,5843,3139,0
21:10,-59,2986,768,243,151,273,0,1134,7132,5147,5858,3176,0
21:15,-58,2980,762,245,151,274,0,1133,7163,5143,5632,3327,0
21:20,-58,2982,757,244,151,274,0,1134,7191,5152,5500,3392,0
21:25,-26,3022,757,244,151,274,0,1134,7197,5153,5382,3449,0
21:30,18,3044,752,244,151,274,0,1133,7213,5127,5136,3598,0
21:35,19,3083,758,245,151,273,0,1133,7224,5084,4845,3750,0
21:40,-3,3015,756,244,151,273,0,1133,7242,5108,4590,3936,0
21:45,-57,2897,764,246,151,274,0,1134,7242,5119,4221,4199,0
21:50,-55,2801,767,244,151,274,0,1133,7235,5122,3925,4426,0
21:55,-55,2773,768,243,152,273,0,1133,7276,5103,3763,4384,0
22:00,-55,2743,769,244,151,274,0,1133,7322,5085,3928,4047,0
22:05,-56,2726,785,243,151,271,0,1133,7345,5167,4319,3512,0
22:10,-57,2710,791,243,151,262,0,1133,7368,5154,4374,3278,0
22:15,-57,2672,790,243,151,255,0,1133,7372,5176,4235,3308,0
22:20,-57,2659,782,241,151,254,0,1133,7463,5188,3833,3482,0
22:25,-57,2650,781,241,152,254,0,1133,7576,5130,3321,3714,0
22:30,-57,2667,781,240,151,254,0,1133,7578,4998,3053,3891,0
22:35,-57,2655,787,242,151,254,0,1133,7571,4788,3011,4031,0
22:40,-57,2629,788,242,151,253,0,1134,7579,4788,2730,4190,0
22:45,-57,2599,783,241,151,253,0,1133,7584,4780,2488,4315,0
22:50,-57,2570,786,242,151,253,0,1134,7608,4760,2326,4363,0
22:55,-57,2538,784,242,151,254,0,1133,7642,4746,2009,4572,0
23:00,-56,2543,785,241,151,254,0,1133,7681,4732,1871,4578,0
23:05,-56,2574,789,241,151,253,0,1132,7709,4673,2024,4393,0
23:10,-56,2608,786,240,152,253,0,1133,7714,4691,1903,4524,0
23:15,-56,2621,784,242,151,253,0,1132,7686,4675,1731,4583,0
23:20,-56,2620,786,240,151,254,0,1133,7682,4652,1555,4600,0
23:25,-56,2604,785,243,152,254,0,1132,7699,4663,1228,4792,0
23:30,-56,2596,783,241,151,254,0,1132,7713,4661,979,4909,0
23:35,-57,2575,784,240,151,254,0,1132,7712,4633,906,4900,0
23:40,-57,2579,785,239,151,253,0,1133,7761,4628,692,4927,0
23:45,-57,2624,784,241,151,253,0,1132,7807,4604,488,4927,0
23:50,-57,2647,783,240,151,254,0,1132,7825,4630,282,4950,0
23:55,-57,2629,784,241,151,253,0,1132,7849,4604,41,5110,0
