Time,Hour ahead forecast,Current demand,Net demand,Net demand forecast,Demand response
00:00,27896,27638,24822,26556,
00:05,27896,27953,24949,24065,
00:10,27896,27894,25021,24065,
00:15,27896,27782,25067,24065,
00:20,27409,27564,24830,24065,
00:25,27409,27554,24932,24065,
00:30,27409,27372,24895,24065,
00:35,26973,27060,24609,24065,
00:40,26973,27069,24694,24065,
00:45,26973,26871,24539,24065,
00:50,26591,26758,24509,24065,
00:55,26591,26532,24401,24065,
01:00,26591,26197,24160,24065,
01:05,26206,26024,23963,22883,
01:10,26206,25987,24033,22883,
01:15,26206,25832,23923,22883,
01:20,25781,25727,23841,22883,
01:25,25781,25682,23787,22883,
01:30,25781,25603,23769,22883,
01:35,25423,25428,23621,22883,
01:40,25423,25310,23470,22883,
01:45,25423,25188,23356,22883,
01:50,24841,25087,23317,22883,
01:55,24841,24930,23236,22883,
02:00,24841,24726,23138,22883,
02:05,24587,24536,22952,21920,
02:10,24587,24674,23160,21920,
02:15,24587,24559,23143,21920,
02:20,24290,24446,23054,21920,
02:25,24290,24376,22931,21920,
02:30,24290,24368,22959,21920,
02:35,24012,24265,22871,21920,
02:40,24012,24093,22691,21920,
02:45,24012,23984,22596,21920,
02:50,23712,23958,22558,21920,
02:55,23712,23834,22481,21920,
03:00,23712,23695,22319,21920,
03:05,23637,23635,22209,21469,
03:10,23637,23657,22194,21469,
03:15,23637,23579,22149,21469,
03:20,23454,23527,22114,21469,
03:25,23454,23399,22025,21469,
03:30,23454,23350,21974,21469,
03:35,23262,23287,21853,21469,
03:40,23262,23247,21786,21469,
03:45,23262,23158,21688,21469,
03:50,23077,23110,21709,21469,
03:55,23077,23028,21679,21469,
04:00,23077,22994,21648,21469,
04:05,23013,22878,21591,21392,
04:10,23013,22957,21657,21392,
04:15,23013,22967,21712,21392,
04:20,22926,22894,21714,21392,
04:25,22926,22834,21623,21392,
04:30,22926,22821,21625,21392,
04:35,22818,22829,21610,21392,
04:40,22818,22810,21630,21392,
04:45,22818,22774,21627,21392,
04:50,22709,22785,21626,21392,
04:55,22709,22722,21587,21392,
05:00,22709,22669,21562,21392,
05:05,22790,22752,21590,21482,
05:10,22790,22756,21651,21482,
05:15,22790,22795,21630,21482,
