Time,Hour ahead forecast,Current demand,Net demand,Net demand forecast,Demand response
00:00,25533,25419,20978,22275,
00:05,25533,25647,20935,20171,
00:10,25533,25766,21210,20171,
00:15,25533,25621,21075,20171,
00:20,25382,25578,20923,20171,
00:25,25382,25407,20802,20171,
00:30,25382,25291,20641,20171,
00:35,25024,25151,20455,20171,
00:40,25024,24962,20284,20171,
00:45,25024,24847,20113,20171,
00:50,24664,24762,20010,20171,
00:55,24664,24618,19866,20171,
01:00,24664,24440,19746,20171,
01:05,24387,24386,19580,19053,
01:10,24387,24340,19555,19053,
01:15,24387,24261,19533,19053,
01:20,24018,24115,19458,19053,
01:25,24018,24011,19330,19053,
01:30,24018,23935,19312,19053,
01:35,23728,23838,19232,19053,
01:40,23728,23741,19164,19053,
01:45,23728,23656,19049,19053,
01:50,23408,23572,18934,19053,
01:55,23408,23433,18795,19053,
02:00,23408,23310,18670,19053,
02:05,23188,23244,18545,17896,
02:10,23188,23198,18473,17896,
02:15,23188,23093,18414,17896,
02:20,22972,23001,18298,17896,
02:25,22972,22943,18226,17896,
02:30,22972,22905,18116,17896,
02:35,22754,22814,18056,17896,
02:40,22754,22739,17984,17896,
02:45,22754,22677,17887,17896,
02:50,22528,22606,17701,17896,
02:55,22528,22517,17645,17896,
03:00,22528,22464,17661,17896,
03:05,22432,22452,17607,17386,
03:10,22432,22442,17658,17386,
03:15,22432,22372,17605,17386,
03:20,22302,22372,17503,17386,
03:25,22302,22294,17472,17386,
03:30,22302,22244,17410,17386,
03:35,22217,22235,17362,17386,
03:40,22217,22221,17372,17386,
03:45,22217,22176,17351,17386,
03:50,22133,22144,17377,17386,
03:55,22133,22143,17393,17386,
04:00,22133,22130,17406,17386,
04:05,22259,22272,17545,17659,
04:10,22259,22341,17690,17659,
04:15,22259,22340,17766,17659,
04:20,22341,22408,17866,17659,
04:25,22341,22411,17950,17659,
04:30,22341,22437,17960,17659,
04:35,22408,22455,17996,17659,
04:40,22408,22542,18054,17659,
04:45,22408,22534,18095,17659,
04:50,22557,22567,18132,17659,
04:55,22557,22587,18183,17659,
05:00,22557,22659,18244,17659,
05:05,22950,22851,18380,18497,
05:10,22950,23052,18622,18497,
05:15,22950,23197,18821,18497,
05:20,23243,23295,18918,18497,
05:25,23243,23350,18992,18497,
05:30,23243,23398,19039,18497,
05:35,23483,23466,19122,18497,
05:40,23483,23527,19179,18497,
05:45,23483,23542,19152,18497,
05:50,23575,23553,19144,18497,
05:55,23575,23576,19059,18497,
06:00,23575,23574,18875,18497,
06:05,23955,23716,18642,15469,
06:10,23955,23858,18428,15469,
06:15,23955,23916,18059,15469,
06:20,24154,23977,17605,15469,
06:25,24154,24037,17127,15469,
06:30,24154,24059,16538,15469,
06:35,24354,24175,15938,15469,
06:40,24354,24253,15318,15469,
06:45,24354,24293,14654,15469,
06:50,24373,24240,13966,15469,
06:55,24373,24393,13257,15469,
07:00,24373,24283,12260,15469,
07:05,24532,24368,11242,7774,
07:10,24532,24621,10927,7774,
07:15,24532,24745,10121,7774,
07:20,24585,24721,9241,7774,
07:25,24585,24549,8645,7774,
07:30,24585,24434,8297,7774,
07:35,24386,24345,8014,7774,
07:40,24386,24201,7888,7774,
07:45,24386,24220,7433,7774,
07:50,24081,23960,7110,7774,
07:55,24081,24004,6878,7774,
08:00,24081,23742,6522,7774,
08:05,24034,23690,5685,1920,
08:10,24034,23929,5063,1920,
08:15,24034,23676,4750,1920,
08:20,23646,23547,4354,1920,
08:25,23646,23446,4210,1920,
08:30,23646,23331,4025,1920,
08:35,23352,23316,3717,1920,
08:40,23352,23086,3476,1920,
08:45,23352,23046,3298,1920,
08:50,22880,23029,3059,1920,
08:55,22880,22909,2687,1920,
09:00,22880,22736,2308,1920,
09:05,22682,22687,1949,-594,
09:10,22682,22637,1479,-594,
09:15,22682,22486,1182,-594,
09:20,22280,22483,1005,-594,
09:25,22280,22233,790,-594,
09:30,22280,22233,571,-594,
09:35,21971,22233,176,-594,
09:40,21971,22233,15,-594,
09:45,21971,22157,-56,-594,
09:50,21546,21830,-198,-594,
09:55,21546,21687,-333,-594,
10:00,21546,21510,-514,-594,
10:05,21341,21698,-908,-2090,
10:10,21341,21445,-1338,-2090,
10:15,21341,21382,-1624,-2090,
10:20,20974,21415,-1714,-2090,
10:25,20974,21313,-1775,-2090,
10:30,20974,21222,-1796,-2090,
10:35,20757,21195,-1927,-2090,
10:40,20757,21163,-1943,-2090,
10:45,20757,21078,-1989,-2090,
10:50,20702,21008,-2220,-2090,
10:55,20702,20973,-2262,-2090,
11:00,20702,20833,-2348,-2090,
11:05,20725,21004,-2225,-2749,
11:10,20725,20844,-2423,-2749,
11:15,20725,20767,-2496,-2749,
11:20,20726,20671,-2612,-2749,
11:25,20726,20737,-2656,-2749,
11:30,20726,20681,-2654,-2749,
11:35,20642,20542,-2889,-2749,
11:40,20642,20638,-2945,-2749,
11:45,20642,20593,-2817,-2749,
11:50,20594,20508,-2839,-2749,
11:55,20594,20622,-2814,-2749,
12:00,20594,20687,-2760,-2749,
12:05,20602,20805,-2803,-2755,
12:10,20602,20729,-3129,-2755,
12:15,20602,20663,-3117,-2755,
12:20,20639,20619,-3150,-2755,
12:25,20639,20621,-3153,-2755,
12:30,20639,20652,-3246,-2755,
12:35,20825,20693,-3265,-2755,
12:40,20825,20640,-3226,-2755,
12:45,20825,20784,-3243,-2755,
12:50,21131,20796,-3141,-2755,
12:55,21131,20806,-3203,-2755,
13:00,21131,20940,-3097,-2755,
13:05,21117,20944,-3030,-2189,
13:10,21117,21035,-2932,-2189,
13:15,21117,21074,-2787,-2189,
13:20,21254,21159,-2682,-2189,
13:25,21254,21244,-2694,-2189,
13:30,21254,21341,-2561,-2189,
13:35,21495,21348,-2490,-2189,
13:40,21495,21472,-2390,-2189,
13:45,21495,21506,-2382,-2189,
13:50,21809,21643,-2383,-2189,
13:55,21809,21775,-2195,-2189,
14:00,21809,21983,-1941,-2189,
14:05,22085,22079,-1595,-902,
14:10,22085,22076,-1558,-902,
14:15,22085,22233,-1447,-902,
14:20,22310,22395,-1458,-902,
14:25,22310,22480,-1227,-902,
14:30,22310,22588,-1122,-902,
14:35,22670,22725,-960,-902,
14:40,22670,22854,-845,-902,
14:45,22670,23086,-591,-902,
14:50,23205,23154,-368,-902,
14:55,23205,23420,-78,-902,
15:00,23205,23518,41,-902,
15:05,23591,23725,436,963,
15:10,23591,23704,442,963,
15:15,23591,23865,624,963,
15:20,24030,24081,740,963,
15:25,24030,24308,1084,963,
15:30,24030,24376,1255,963,
15:35,24597,24511,1469,963,
15:40,24597,24592,1444,963,
15:45,24597,24648,1686,963,
15:50,25122,24902,1885,963,
15:55,25122,25035,2108,963,
16:00,25122,25183,2310,963,
16:05,25466,25203,2355,3767,
16:10,25466,25256,2608,3767,
16:15,25466,25203,2627,3767,
16:20,25722,25380,3031,3767,
16:25,25722,25629,3546,3767,
16:30,25722,25943,4025,3767,
16:35,26308,26108,4110,3767,
16:40,26308,26393,4209,3767,
16:45,26308,26566,4478,3767,
16:50,26747,26681,4940,3767,
16:55,26747,26898,5270,3767,
17:00,26747,27091,5819,3767,
17:05,27005,27227,6407,8386,
17:10,27005,27337,6508,8386,
17:15,27005,27356,6551,8386,
17:20,27614,27572,6987,8386,
17:25,27614,27731,7820,8386,
17:30,27614,28147,8174,8386,
17:35,28159,28327,8326,8386,
17:40,28159,28482,8850,8386,
17:45,28159,28520,9450,8386,
17:50,28837,28754,10033,8386,
17:55,28837,28950,10350,8386,
18:00,28837,29064,11066,8386,
18:05,28974,28998,11584,16964,
18:10,28974,28933,11807,16964,
18:15,28974,29099,12567,16964,
18:20,29481,29345,13324,16964,
18:25,29481,29399,14178,16964,
18:30,29481,29565,15158,16964,
18:35,29742,29691,16258,16964,
18:40,29742,29828,17022,16964,
18:45,29742,29952,17813,16964,
18:50,30009,30056,18575,16964,
18:55,30009,30091,19364,16964,
19:00,30009,30143,20174,16964,
19:05,29986,29961,20662,23937,
19:10,29986,29867,21186,23937,
19:15,29986,29925,21940,23937,
19:20,30166,29945,22641,23937,
19:25,30166,30001,23148,23937,
19:30,30166,30042,23599,23937,
19:35,30160,30064,23915,23937,
19:40,30160,30109,24288,23937,
19:45,30160,30108,24516,23937,
19:50,30029,30134,24666,23937,
19:55,30029,30137,24871,23937,
20:00,30029,30211,25072,23937,
20:05,30097,30180,25138,25511,
20:10,30097,30212,25153,25511,
20:15,30097,30195,25160,25511,
20:20,30149,30205,25173,25511,
20:25,30149,30204,25238,25511,
20:30,30149,30185,25204,25511,
20:35,30069,30120,25155,25511,
20:40,30069,30063,25055,25511,
20:45,30069,29991,25031,25511,
20:50,29850,29927,24985,25511,
20:55,29850,29848,24917,25511,
21:00,29850,29760,24829,25511,
21:05,29829,30027,24973,24700,
21:10,29829,30090,25232,24700,
21:15,29829,29998,25140,24700,
21:20,29572,29916,25106,24700,
21:25,29572,29844,24996,24700,
21:30,29572,29770,24951,24700,
21:35,29175,29693,24850,24700,
21:40,29175,29531,24773,24700,
21:45,29175,29413,24638,24700,
21:50,28883,29252,24514,24700,
21:55,28883,29057,24298,24700,
22:00,28883,28886,24150,24700,
22:05,28453,28657,23903,22678,
22:10,28453,28571,23837,22678,
22:15,28453,28448,23723,22678,
22:20,28041,28230,23561,22678,
22:25,28041,28062,23355,22678,
22:30,28041,27860,23190,22678,
22:35,27538,27681,23015,22678,
22:40,27538,27524,22831,22678,
22:45,27538,27337,22679,22678,
22:50,26966,27137,22484,22678,
22:55,26966,26913,22287,22678,
23:00,26966,26708,22059,22678,
23:05,26467,26668,21930,20684,
23:10,26467,26527,21869,20684,
23:15,26467,26385,21690,20684,
23:20,26003,26128,21447,20684,
23:25,26003,25980,21296,20684,
23:30,26003,25869,21147,20684,
23:35,25623,25729,20958,20684,
23:40,25623,25587,20832,20684,
23:45,25623,25410,20619,20684,
23:50,25305,25331,20492,20684,
23:55,25305,25043,20256,20684,
00:00,25305,24785,19971,20684,
