Time,Hour ahead forecast,Current demand,Net demand,Net demand forecast,Demand response
00:00,22827,22555,17124,18630,
00:05,22827,22635,16881,17027,
00:10,22827,23019,17565,17027,
00:15,22827,22942,17441,17027,
00:20,22712,22901,17327,17027,
00:25,22712,22791,17239,17027,
00:30,22712,22712,17138,17027,
00:35,22457,22615,17035,17027,
00:40,22457,22577,17006,17027,
00:45,22457,22447,16913,17027,
00:50,22206,22391,16811,17027,
00:55,22206,22207,16672,17027,
01:00,22206,22125,16595,17027,
01:05,22073,22139,16530,16334,
01:10,22073,22189,16658,16334,
01:15,22073,22057,16563,16334,
01:20,21929,21997,16506,16334,
01:25,21929,21889,16385,16334,
01:30,21929,21867,16291,16334,
01:35,21692,21791,16236,16334,
01:40,21692,21702,16165,16334,
01:45,21692,21666,16119,16334,
01:50,21520,21617,16148,16334,
01:55,21520,21535,16025,16334,
02:00,21520,21449,15970,16334,
02:05,21241,21381,15901,15556,
02:10,21241,21231,15852,15556,
02:15,21241,21174,15751,15556,
02:20,21017,21112,15661,15556,
02:25,21017,21068,15596,15556,
02:30,21017,21009,15550,15556,
02:35,20909,20954,15553,15556,
02:40,20909,20924,15585,15556,
02:45,20909,20880,15637,15556,
02:50,20751,20834,15710,15556,
02:55,20751,20781,15716,15556,
03:00,20751,20704,15664,15556,
03:05,20785,20770,15675,15461,
03:10,20785,20835,15779,15461,
03:15,20785,20804,15763,15461,
03:20,20720,20827,15803,15461,
03:25,20720,20777,15819,15461,
03:30,20720,20755,15812,15461,
03:35,20703,20747,15903,15461,
03:40,20703,20759,16067,15461,
03:45,20703,20737,16109,15461,
03:50,20690,20714,16103,15461,
03:55,20690,20651,16043,15461,
04:00,20690,20702,16081,15461,
04:05,20884,20750,16139,15991,
04:10,20884,20740,16215,15991,
04:15,20884,20795,16302,15991,
04:20,21003,20832,16360,15991,
04:25,21003,20891,16493,15991,
04:30,21003,20868,16486,15991,
04:35,21016,20900,16538,15991,
04:40,21016,20943,16555,15991,
04:45,21016,20980,16610,15991,
04:50,21173,21020,16591,15991,
04:55,21173,21012,16545,15991,
05:00,21173,21079,16561,15991,
05:05,21530,21262,16749,17074,
05:10,21530,21171,16682,17074,
05:15,21530,21415,16891,17074,
05:20,21767,21494,17022,17074,
05:25,21767,21683,17164,17074,
05:30,21767,21794,17392,17074,
05:35,22013,21894,17553,17074,
05:40,22013,22005,17754,17074,
05:45,22013,22053,17802,17074,
05:50,22086,22074,17788,17074,
05:55,22086,22145,17746,17074,
06:00,22086,22133,17673,17074,
06:05,22631,22362,17480,15676,
06:10,22631,22721,17655,15676,
06:15,22631,22775,17328,15676,
06:20,22939,22926,17020,15676,
06:25,22939,22881,16587,15676,
06:30,22939,22926,16111,15676,
06:35,23126,22993,15527,15676,
06:40,23126,23111,15005,15676,
06:45,23126,23015,14260,15676,
06:50,23278,23006,13580,15676,
06:55,23278,23028,12853,15676,
07:00,23278,23115,12317,15676,
07:05,23603,23083,11530,8918,
07:10,23603,23466,11150,8918,
07:15,23603,23490,10526,8918,
07:20,23546,23426,9739,8918,
07:25,23546,23589,9149,8918,
07:30,23546,23597,8497,8918,
07:35,23252,23561,7996,8918,
07:40,23252,23567,7255,8918,
07:45,23252,23389,6639,8918,
07:50,22879,23249,5931,8918,
07:55,22879,22839,5309,8918,
08:00,22879,22716,4922,8918,
08:05,22821,22714,4511,2672,
08:10,22821,22685,4341,2672,
08:15,22821,22737,4103,2672,
08:20,22544,22624,3959,2672,
08:25,22544,22603,3822,2672,
08:30,22544,22505,3566,2672,
08:35,22152,22358,3397,2672,
08:40,22152,22294,3256,2672,
08:45,22152,22223,3167,2672,
08:50,21833,22129,3147,2672,
08:55,21833,22112,2966,2672,
09:00,21833,21994,2635,2672,
09:05,21677,21955,2341,-333,
09:10,21677,21788,1892,-333,
09:15,21677,21517,1610,-333,
09:20,21260,21624,1453,-333,
09:25,21260,21502,1422,-333,
09:30,21260,21392,1374,-333,
09:35,21098,21200,1138,-333,
09:40,21098,21113,1167,-333,
09:45,21098,21033,1158,-333,
09:50,20537,21010,943,-333,
09:55,20537,20930,785,-333,
10:00,20537,20857,606,-333,
10:05,20133,20874,873,-2507,
10:10,20133,20724,759,-2507,
10:15,20133,20722,678,-2507,
10:20,19795,20650,486,-2507,
10:25,19795,20698,367,-2507,
10:30,19795,20591,263,-2507,
10:35,19796,20326,-44,-2507,
10:40,19796,20249,-260,-2507,
10:45,19796,20277,-361,-2507,
10:50,19615,20167,-538,-2507,
10:55,19615,20114,-607,-2507,
11:00,19615,20054,-682,-2507,
11:05,19745,20328,-379,-4209,
11:10,19745,19904,-165,-4209,
11:15,19745,19841,-726,-4209,
11:20,19280,19723,-871,-4209,
11:25,19280,19606,-987,-4209,
11:30,19280,19525,-964,-4209,
11:35,19250,19427,-1059,-4209,
11:40,19250,19321,-1201,-4209,
11:45,19250,19286,-1233,-4209,
11:50,19121,19446,-963,-4209,
11:55,19121,19518,-1150,-4209,
12:00,19121,19548,-855,-4209,
12:05,18755,19054,-1726,-5589,
12:10,18755,18904,-2153,-5589,
12:15,18755,18836,-1949,-5589,
12:20,18545,18737,-1875,-5589,
12:25,18545,18696,-1869,-5589,
12:30,18545,18740,-1949,-5589,
12:35,18812,18611,-1775,-5589,
12:40,18812,18558,-1850,-5589,
12:45,18812,18414,-1822,-5589,
12:50,18590,18219,-2247,-5589,
12:55,18590,18296,-2041,-5589,
13:00,18590,18302,-1951,-5589,
13:05,18116,18035,-1905,-6228,
13:10,18116,18125,-1412,-6228,
13:15,18116,18086,-1642,-6228,
13:20,18142,18154,-1777,-6228,
13:25,18142,17957,-1980,-6228,
13:30,18142,17981,-1966,-6228,
13:35,18041,17858,-2225,-6228,
13:40,18041,18072,-2105,-6228,
13:45,18041,17913,-2231,-6228,
13:50,17894,17952,-2486,-6228,
13:55,17894,17987,-2450,-6228,
14:00,17894,17902,-2397,-6228,
14:05,18107,17996,-2598,-6003,
14:10,18107,17681,-2888,-6003,
14:15,18107,17619,-3114,-6003,
14:20,18023,17703,-3013,-6003,
14:25,18023,17933,-2889,-6003,
14:30,18023,17901,-2707,-6003,
14:35,18001,17723,-2229,-6003,
14:40,18001,17711,-2124,-6003,
14:45,18001,17832,-1903,-6003,
14:50,17985,17842,-1903,-6003,
14:55,17985,17875,-1845,-6003,
15:00,17985,17997,-2214,-6003,
15:05,18230,18187,-2266,-4440,
15:10,18230,18029,-2554,-4440,
15:15,18230,18012,-2350,-4440,
15:20,18093,18051,-1964,-4440,
15:25,18093,18227,-1496,-4440,
15:30,18093,18375,-855,-4440,
15:35,18373,18350,-732,-4440,
15:40,18373,18382,-555,-4440,
15:45,18373,18551,-617,-4440,
15:50,18822,18547,-808,-4440,
15:55,18822,18746,-250,-4440,
16:00,18822,18868,-23,-4440,
16:05,19003,18791,700,-2476,
16:10,19003,18852,881,-2476,
