Time,Hour ahead forecast,Current demand,Net demand,Net demand forecast,Demand response
00:00,27044,26883,22337,24613,
00:05,27044,27144,22426,22366,
00:10,27044,27215,22745,22366,
00:15,27044,27095,22781,22366,
00:20,26796,27053,22783,22366,
00:25,26796,26930,22719,22366,
00:30,26796,26773,22607,22366,
00:35,26332,26620,22414,22366,
00:40,26332,26473,22288,22366,
00:45,26332,26273,22084,22366,
00:50,25965,26133,21894,22366,
00:55,25965,25957,21677,22366,
01:00,25965,25788,21421,22366,
01:05,25629,25700,21198,20523,
01:10,25629,25616,21163,20523,
01:15,25629,25463,20990,20523,
01:20,25236,25294,20771,20523,
01:25,25236,25172,20604,20523,
01:30,25236,25079,20441,20523,
01:35,24889,24958,20317,20523,
01:40,24889,24835,20249,20523,
01:45,24889,24698,20174,20523,
01:50,24512,24627,20199,20523,
01:55,24512,24478,20119,20523,
02:00,24512,24409,20107,20523,
02:05,24153,24115,19868,19576,
02:10,24153,24224,19928,19576,
02:15,24153,24152,19973,19576,
02:20,23843,24070,19921,19576,
02:25,23843,23972,19839,19576,
02:30,23843,23894,19851,19576,
02:35,23635,23758,19808,19576,
02:40,23635,23676,19756,19576,
02:45,23635,23526,19597,19576,
02:50,23390,23435,19441,19576,
02:55,23390,23398,19478,19576,
03:00,23390,23259,19395,19576,
03:05,23292,23258,19386,18904,
03:10,23292,23234,19417,18904,
03:15,23292,23228,19432,18904,
03:20,23071,23095,19379,18904,
03:25,23071,23001,19303,18904,
03:30,23071,22879,19223,18904,
03:35,22841,22813,19214,18904,
03:40,22841,22757,19220,18904,
03:45,22841,22707,19176,18904,
03:50,22690,22657,19119,18904,
03:55,22690,22616,19096,18904,
04:00,22690,22531,19053,18904,
04:05,22578,22506,19050,18397,
04:10,22578,22575,19173,18397,
04:15,22578,22548,19152,18397,
04:20,22440,22540,19160,18397,
04:25,22440,22506,19132,18397,
04:30,22440,22467,19118,18397,
04:35,22369,22414,19104,18397,
04:40,22369,22381,19088,18397,
04:45,22369,22346,19044,18397,
04:50,22263,22347,18994,18397,
04:55,22263,22304,18946,18397,
05:00,22263,22263,18924,18397,
05:05,22333,22262,18901,18166,
05:10,22333,22297,18915,18166,
05:15,22333,22320,18940,18166,
05:20,22270,22309,18920,18166,
05:25,22270,22245,18899,18166,
05:30,22270,22198,18873,18166,
05:35,22181,22165,18803,18166,
05:40,22181,22121,18736,18166,
05:45,22181,22030,18630,18166,
05:50,21956,21991,18539,18166,
05:55,21956,21905,18479,18166,
06:00,21956,21704,18237,18166,
06:05,21879,21659,17994,15331,
06:10,21879,21789,17965,15331,
06:15,21879,21744,17830,15331,
06:20,21711,21703,17648,15331,
06:25,21711,21720,17446,15331,
