timestamp_utc,market_id,gross_demand_mw,net_load_mw,wind_mw,solar_mw,market_scale_mw,da_lmp_usd_per_mwh,forecast_gross_h1_mw,forecast_gross_h2_mw,forecast_gross_h3_mw,forecast_net_h1_mw,forecast_net_h2_mw,forecast_net_h3_mw,forecast_issue_time_utc,forecast_vintage_id,quality_ok
2026-03-08T21:00:00Z,CAISO_NP15,21632.0,10375.0,1350.0,9907.0,32722.8,-13.80127,24559.31792285754,24724.764577387436,24817.633375628324,12798.875983780748,14274.033839095471,16106.610245733118,2026-03-08T21:00:00Z,bundle-7c9cd8b3c5e3cdaef57583cc,True
2026-03-08T21:00:00Z,ERCOT_LZ_NORTH,48835.950966,22034.95262713333,7072.335647272222,19728.662691594443,71754.41932255,17.1,49920.87783475971,49415.73657719945,49130.30335920136,37027.53157289703,38307.17817139234,38006.515256779734,2026-03-08T21:00:00Z,bundle-109861ef5e61f980f9d7e90b,True
2026-03-08T21:00:00Z,ISONE_NEMA,12094.0,10423.0,1252.0,419.0,17608.25,39.04,14229.196724277968,14269.06356999067,14332.065122028358,12871.450170845603,12913.405956988774,13071.995370162624,2026-03-08T21:00:00Z,bundle-300300ae302ff22f5c9d57a4,True
2026-03-08T21:00:00Z,MISO_MINN_HUB,63212.0,32166.0,20137.0,10909.0,91510.75,4.89,67633.58573772195,67036.0865436232,66857.10060476969,42644.68520330312,42522.46273994777,43901.89329427718,2026-03-08T21:00:00Z,bundle-fbcddb17c6afab4b862b2d0a,True
2026-03-08T21:00:00Z,NYISO_NYC_J,5165.1086,5165.1086,1932.0,0.0,7054.87155,36.67,5535.580267773689,5553.9291082495265,5468.495859286579,5535.580267773689,5553.9291082495265,5468.495859286579,2026-03-08T21:00:00Z,bundle-5e6c704f87cc84392722a1dc,True
2026-03-08T21:00:00Z,SPP_NORTH_HUB,32864.0,14949.0,17915.0,0.0,41569.45,1.9399,33977.4326486858,33858.80201372759,33695.98621698375,16752.584349778663,16279.28516345152,15950.75815687537,2026-03-08T21:00:00Z,bundle-2f15011435d8697103800f66,True
2026-03-08T22:00:00Z,CAISO_NP15,21164.0,10351.0,1243.0,9570.0,32722.8,-13.22143,24724.764577387436,24817.633375628324,24940.933319453743,14274.033839095471,16106.610245733118,17488.710270116375,2026-03-08T22:00:00Z,bundle-7c9cd8b3c5e3cdaef57583cc,True
2026-03-08T22:00:00Z,ERCOT_LZ_NORTH,49472.418367,25663.33715778333,7945.532289427778,15863.548919788886,71754.41932255,21.29,49415.73657719945,49130.30335920136,49392.13948477064,38307.17817139234,38006.515256779734,36311.98623590301,2026-03-08T22:00:00Z,bundle-109861ef5e61f980f9d7e90b,True
2026-03-08T22:00:00Z,ISONE_NEMA,13129.0,11715.0,1217.0,197.0,17608.25,55.77,14269.06356999067,14332.065122028358,14350.695943157278,12913.405956988774,13071.995370162624,13172.04307305772,2026-03-08T22:00:00Z,bundle-300300ae302ff22f5c9d57a4,True
2026-03-08T22:00:00Z,MISO_MINN_HUB,64128.0,32861.0,20642.0,10625.0,91510.75,17.93,67036.0865436232,66857.10060476969,67023.96600090829,42522.46273994777,43901.89329427718,43789.8747911395,2026-03-08T22:00:00Z,bundle-fbcddb17c6afab4b862b2d0a,True
2026-03-08T22:00:00Z,NYISO_NYC_J,5231.1079,5231.1079,1818.0,0.0,7054.87155,52.63,5553.9291082495265,5468.495859286579,5248.567541011463,5553.9291082495265,5468.495859286579,5248.567541011463,2026-03-08T22:00:00Z,bundle-5e6c704f87cc84392722a1dc,True
2026-03-08T22:00:00Z,SPP_NORTH_HUB,32864.0,14949.0,17915.0,0.0,41569.45,5.4716,33858.80201372759,33695.98621698375,33469.000857035615,16279.28516345152,15950.75815687537,15465.97655116106,2026-03-08T22:00:00Z,bundle-2f15011435d8697103800f66,True
2026-03-08T23:00:00Z,CAISO_NP15,20878.0,10068.0,1152.0,9658.0,32722.8,-10.38096,24817.633375628324,24940.933319453743,24694.225809285886,16106.610245733118,17488.710270116375,18583.259019512225,2026-03-08T23:00:00Z,bundle-7c9cd8b3c5e3cdaef57583cc,True
2026-03-08T23:00:00Z,ERCOT_LZ_NORTH,49818.970486,31950.44583298611,10315.79842465,7552.726228363889,71754.41932255,32.51,49130.30335920136,49392.13948477064,49430.069798186065,38006.515256779734,36311.98623590301,36928.57326489557,2026-03-08T23:00:00Z,bundle-109861ef5e61f980f9d7e90b,True
2026-03-08T23:00:00Z,ISONE_NEMA,14008.0,12831.0,1150.0,27.0,17608.25,55.77,14332.065122028358,14350.695943157278,14446.536009187399,13071.995370162624,13172.04307305772,13420.627294278402,2026-03-08T23:00:00Z,bundle-300300ae302ff22f5c9d57a4,True
2026-03-08T23:00:00Z,MISO_MINN_HUB,65791.0,36933.0,20838.0,8020.0,91510.75,30.47,66857.10060476969,67023.96600090829,67118.82450555227,43901.89329427718,43789.8747911395,42268.5638355837,2026-03-08T23:00:00Z,bundle-fbcddb17c6afab4b862b2d0a,True
2026-03-08T23:00:00Z,NYISO_NYC_J,5297.9985,5297.9985,1652.0,0.0,7054.87155,57.76,5468.495859286579,5248.567541011463,5086.776614197819,5468.495859286579,5248.567541011463,5086.776614197819,2026-03-08T23:00:00Z,bundle-5e6c704f87cc84392722a1dc,True
2026-03-08T23:00:00Z,SPP_NORTH_HUB,32864.0,14949.0,17915.0,0.0,41569.45,6.5304,33695.98621698375,33469.000857035615,33208.53510491896,15950.75815687537,15465.97655116106,14990.983392284234,2026-03-08T23:00:00Z,bundle-2f15011435d8697103800f66,True
2026-03-09T00:00:00Z,CAISO_NP15,20663.0,10362.0,1000.0,9301.0,32722.8,1.32646,24940.933319453743,24694.225809285886,24234.859928399772,17488.710270116375,18583.259019512225,19665.790050845022,2026-03-09T00:00:00Z,bundle-7c9cd8b3c5e3cdaef57583cc,True
2026-03-09T00:00:00Z,ERCOT_LZ_NORTH,50517.417116,35949.93173724166,13696.07040903889,871.4149697194448,71754.41932255,44.23,49392.13948477064,49430.069798186065,48522.18420885365,36311.98623590301,36928.57326489557,38696.16127886111,2026-03-09T00:00:00Z,bundle-109861ef5e61f980f9d7e90b,True
