interaction_count,mean_raw_ramp_reward,mean_raw_incremental_ramp_impact,episode_count,mean_completed_episode_return,elapsed_seconds
2048,-1.3280397406495578e-06,1.3280397406495578e-06,72,-4.671033963583254e-05,34.09034779993817
4096,-7.216335413463556e-07,7.216335413463556e-07,76,-3.6317563440221183e-06,67.17522470001131
6144,2.1245105813822498e-06,-2.1245105813822498e-06,76,5.814302775003256e-05,103.37348240008578
8192,6.033782582373054e-06,-6.033782582373054e-06,76,0.0001550325916741574,137.25932359998114
10240,8.050245087159034e-06,-8.050245087159034e-06,76,0.00020780907420118108,170.2529824001249
12288,1.019081125031535e-05,-1.019081125031535e-05,76,0.00026804071166741243,204.06452540005557
14336,1.628205725946991e-05,-1.628205725946991e-05,76,0.00043652815453112015,238.25108650000766
16384,1.8531028463955655e-05,-1.8531028463955655e-05,76,0.0005030608764012743,271.7902631999459
18432,1.9517327964150605e-05,-1.9517327964150605e-05,76,0.0005220973417931627,307.36046410002746
20480,1.9599470258319146e-05,-1.9599470258319146e-05,76,0.0005190376710885672,342.41884830011986
22528,2.321866321340928e-05,-2.321866321340928e-05,76,0.0006382849274029714,376.38089890009724
24576,2.8724051708214114e-05,-2.8724051708214114e-05,76,0.0007664438692773165,407.35522420005873
26624,2.7489106082270735e-05,-2.7489106082270735e-05,76,0.0007514064522022762,440.74296479998156
28672,3.0622394503099505e-05,-3.0622394503099505e-05,76,0.0008115778515792812,472.85397709999233
30720,3.160332055154416e-05,-3.160332055154416e-05,76,0.0008609793130917526,505.70928100007586
32768,3.117962058328259e-05,-3.117962058328259e-05,76,0.0008368020424932618,540.3516001999378
34816,3.492024483483185e-05,-3.492024483483185e-05,76,0.0009456885147696908,575.1716241999529
36864,3.7579340601479584e-05,-3.7579340601479584e-05,76,0.001012734361865474,607.6377886999398
38912,3.53901866257306e-05,-3.53901866257306e-05,76,0.0009499064805207564,640.1426462999079
40960,3.766745500420347e-05,-3.766745500420347e-05,76,0.001014177408517703,671.8429145000409
43008,4.011374726018675e-05,-4.011374726018675e-05,76,0.00107767930775331,705.1366526999045
45056,4.0943664039657744e-05,-4.0943664039657744e-05,76,0.0011084964027275742,736.2264250000007
47104,3.816074232625136e-05,-3.816074232625136e-05,76,0.0010306198926755567,767.8539678999223
49152,3.973581230027366e-05,-3.973581230027366e-05,76,0.001072569216217193,799.5246472000144
51200,4.272903778258929e-05,-4.272903778258929e-05,76,0.0011627997076342704,834.0892918999307
53248,4.5418692682019414e-05,-4.5418692682019414e-05,76,0.0012252485518103172,873.2212459000293
55296,4.2104294940374196e-05,-4.2104294940374196e-05,76,0.0011343265823917377,911.2364873001352
57344,4.2264780413348664e-05,-4.2264780413348664e-05,72,0.0011311657011580825,951.5881873001345
59392,4.760182985570298e-05,-4.760182985570298e-05,76,0.00128220635631357,989.1514308000915
61440,4.474470220486174e-05,-4.474470220486174e-05,76,0.00123539899657655,1027.8610229999758
63488,4.634176385560599e-05,-4.634176385560599e-05,76,0.0012265578392303181,1066.4557008000556
65536,4.64866298389498e-05,-4.64866298389498e-05,76,0.0012538456806322617,1106.0791603000835
67584,4.720323587252852e-05,-4.720323587252852e-05,76,0.001294735556733214,1145.434235099936
69632,4.6668547971053395e-05,-4.6668547971053395e-05,76,0.0012513499096660553,1188.553424099926
71680,4.7780397531690556e-05,-4.7780397531690556e-05,76,0.0012742768750878231,1231.4343860999215
73728,4.8170926042893716e-05,-4.8170926042893716e-05,76,0.0012990331211322232,1278.2940732000861
75776,4.826504548629937e-05,-4.826504548629937e-05,76,0.001310037794344686,1326.1881391999777
77824,4.986425532414844e-05,-4.986425532414844e-05,76,0.0013480300067294794,1372.796595599968
79872,5.0708414423117835e-05,-5.0708414423117835e-05,76,0.0013707760046014442,1423.0740954000503
81920,4.871869087110757e-05,-4.871869087110757e-05,76,0.0013189921556807736,1469.8357009999454
83968,5.041834982552955e-05,-5.041834982552955e-05,76,0.0013497719766746028,1511.899642799981
86016,5.177755661737578e-05,-5.177755661737578e-05,76,0.0014116558419469266,1555.42338990001
88064,5.167307035913526e-05,-5.167307035913526e-05,76,0.0013934618058175391,1600.1301593999378
90112,5.214726755124433e-05,-5.214726755124433e-05,76,0.0014016021234105804,1644.8783712000586
92160,5.026621274892392e-05,-5.026621274892392e-05,76,0.0013612983149284858,1692.357118499931
94208,4.985324318121556e-05,-4.985324318121556e-05,76,0.0013343305988310495,1738.3537723000627
96256,5.520770741783201e-05,-5.520770741783201e-05,76,0.001493176951928701,1784.9439672001172
98304,5.288847888545065e-05,-5.288847888545065e-05,76,0.001421234700968523,1827.6858010001015
100352,5.571685103021721e-05,-5.571685103021721e-05,76,0.0015078268337984945,1868.4007717000786
102400,5.376618830278982e-05,-5.376618830278982e-05,76,0.0014546233707134822,1910.6341780000366
104448,5.291631095664073e-05,-5.291631095664073e-05,76,0.001429830907623441,1950.8701653000899
106496,5.397496160007711e-05,-5.397496160007711e-05,76,0.0014592265259197636,1993.4402376001235
108544,5.396422398300658e-05,-5.396422398300658e-05,76,0.001463004339188206,2035.478370900033
110592,5.149776485330735e-05,-5.149776485330735e-05,76,0.0013849453991655108,2077.388535999926
112640,5.0266124841269907e-05,-5.0266124841269907e-05,72,0.0013453280384804988,2116.907851600088
114688,5.608218046566819e-05,-5.608218046566819e-05,76,0.001535249017944134,2160.6199300000444
116736,5.5584037702533785e-05,-5.5584037702533785e-05,76,0.0014912572151884005,2199.446087999968
118784,5.5423472099649996e-05,-5.5423472099649996e-05,76,0.0014787004442156255,32692.15525229997
120832,5.8082138051439804e-05,-5.8082138051439804e-05,76,0.0015651552444386607,32732.54388309992
122880,5.3401223920525425e-05,-5.3401223920525425e-05,76,0.0014473996895196409,32788.72074160003
124928,5.5124203400461265e-05,-5.5124203400461265e-05,76,0.0014969792012307901,32836.48483669991
126976,5.7784914890809976e-05,-5.7784914890809976e-05,76,0.0015657174251149355,32877.497361100046
