interaction_count,mean_raw_ramp_reward,mean_raw_incremental_ramp_impact,episode_count,mean_completed_episode_return,elapsed_seconds
2048,-4.347642845672205e-05,4.347642845672205e-05,0,nan,12.327649700455368
4096,-3.330681967547967e-05,3.330681967547967e-05,4,-0.029554068369747333,28.910654000006616
6144,-3.9366838717574615e-05,3.9366838717574615e-05,4,-0.02803521486543959,42.48023490002379
8192,-2.6775863392618752e-05,2.6775863392618752e-05,0,nan,53.54215510003269
10240,-1.1066215172237587e-05,1.1066215172237587e-05,4,-0.019736002522514545,61.3791697002016
12288,1.953756920304135e-06,-1.953756920304135e-06,4,0.0013744516632083837,73.96291750017554
14336,6.023977253108958e-06,-6.023977253108958e-06,0,nan,85.77852690033615
16384,1.3844215554231907e-05,-1.3844215554231907e-05,4,0.0012696558972076144,99.02437560027465
18432,3.052585011232333e-05,-3.052585011232333e-05,4,0.013776019746203808,114.51175160007551
20480,3.999893296458888e-05,-3.999893296458888e-05,1,0.031603036246398764,126.17489780019969
22528,5.394802463208838e-05,-5.394802463208838e-05,3,0.029197285162042213,137.42340390011668
24576,5.543914390273022e-05,-5.543914390273022e-05,4,0.041553213017930246,143.7099929000251
26624,7.924020312146239e-05,-7.924020312146239e-05,4,0.04861418227465861,150.10968580003828
28672,7.236942130816621e-05,-7.236942130816621e-05,0,nan,155.3362222001888
30720,7.580994924596024e-05,-7.580994924596024e-05,4,0.05314460147240052,161.67863360000774
32768,7.859033247519803e-05,-7.859033247519803e-05,4,0.05837853215096546,167.95598640013486
34816,0.0001153197959660596,-0.0001153197959660596,0,nan,173.10797390015796
36864,0.00010918577495379571,-0.00010918577495379571,4,0.07421924598164292,179.38881530007347
38912,0.0001259055912628465,-0.0001259055912628465,4,0.08031330078754548,185.63028580043465
40960,0.00011784757489926721,-0.00011784757489926721,4,0.09166775762206565,191.91581460041925
43008,0.00011053790179828759,-0.00011053790179828759,0,nan,197.01390150003135
45056,0.00012962582889878627,-0.00012962582889878627,4,0.07564125152045732,203.3984249001369
47104,0.00013010401263616845,-0.00013010401263616845,4,0.10031184035464713,209.78206530027092
49152,0.00014167193723191844,-0.00014167193723191844,0,nan,214.91398480022326
51200,0.00013630975023062926,-0.00013630975023062926,4,0.1006046545326337,221.34990560030565
53248,0.0001340081659264604,-0.0001340081659264604,4,0.10124351508659321,227.8477053004317
55296,0.00016579032150812874,-0.00016579032150812874,1,0.10540171478337898,233.26976740034297
57344,0.00013499448617118175,-0.00013499448617118175,3,0.11919070026618617,241.86619190033525
59392,0.00013139005871001526,-0.00013139005871001526,4,0.09442235551609021,248.54067980032414
61440,0.00013675480731801734,-0.00013675480731801734,4,0.09997562904028459,257.3014856004156
63488,0.00016305026734792264,-0.00016305026734792264,0,nan,269.0603187000379
65536,0.00017224855701502043,-0.00017224855701502043,4,0.11615768370658403,282.5675267004408
67584,0.00016655404240873342,-0.00016655404240873342,4,0.1266257830505303,296.6628300002776
69632,0.00016069020126279133,-0.00016069020126279133,0,nan,308.3516097003594
71680,0.00017236177331710328,-0.00017236177331710328,4,0.11502433148744746,316.3152889003977
73728,0.0001908090363945841,-0.0001908090363945841,4,0.1319671507652873,323.16861060028896
75776,0.00018169797179060757,-0.00018169797179060757,1,0.12146676786794479,330.75039610033855
77824,0.00018044432556822308,-0.00018044432556822308,3,0.14173860114444267,343.13333840016276
79872,0.00017725866460428414,-0.00017725866460428414,4,0.13161549078963064,356.0978540000506
81920,0.00016402539816441023,-0.00016402539816441023,4,0.12079741473424799,369.20200720010325
83968,0.0001755230581567162,-0.0001755230581567162,0,nan,379.1040974003263
86016,0.0001667464272378304,-0.0001667464272378304,4,0.1296857411798208,391.25416330015287
88064,0.00014261317745919216,-0.00014261317745919216,4,0.09996702739043309,404.4677667003125
90112,0.00021522457472016566,-0.00021522457472016566,0,nan,414.5896950000897
92160,0.00016801151681619629,-0.00016801151681619629,4,0.15594521792888646,428.53503670031205
94208,0.0001720674219183513,-0.0001720674219183513,4,0.1267002728914498,442.9001848003827
96256,0.00015618007564892496,-0.00015618007564892496,4,0.11200511451725235,457.0582183999941
98304,0.00018601395872247831,-0.00018601395872247831,0,nan,468.76813360024244
100352,0.00018342556947178643,-0.00018342556947178643,4,0.12981786082947705,483.1419046004303
102400,0.0001719903551349261,-0.0001719903551349261,4,0.13445662434608366,498.70709350006655
104448,0.00017623302834055568,-0.00017623302834055568,0,nan,511.8147487002425
106496,0.00018888107103845486,-0.00018888107103845486,4,0.1261841913187742,526.1606483003125
108544,0.00022087260897618786,-0.00022087260897618786,4,0.14633415813745565,541.5636925003491
110592,0.0001944033635128781,-0.0001944033635128781,2,0.1406120168919438,555.1279292004183
112640,0.00021352575169033202,-0.00021352575169033202,2,0.15535910164904915,569.4385576001368
