timestamp_utc,market_id,gross_demand_mw,net_load_mw,wind_mw,solar_mw,market_scale_mw,da_lmp_usd_per_mwh,forecast_issue_time_utc,forecast_vintage_id,quality_ok,forecast_gross_h1_mw,forecast_gross_h2_mw,forecast_gross_h3_mw,forecast_net_h1_mw,forecast_net_h2_mw,forecast_net_h3_mw
2025-11-08T21:00:00Z,CAISO_NP15,24378.0,8256.0,823.0,15299.0,32722.8,28.21208,2025-11-08T21:00:00Z,bundle-5aa566f3b0c26b6aec6ead2b,True,26609.38933653328,27279.158243145903,26856.08862010445,8815.576128478137,12757.185833604615,15971.898946188518
2025-11-08T21:00:00Z,ISONE_NEMA,11552.0,10514.0,857.0,181.0,17608.25,41.91,2025-11-08T21:00:00Z,bundle-3deab1a312a73a8a54af919b,True,11759.916682169976,12713.669145404783,13200.488253320049,10604.498320158573,11500.632443296528,12234.964411716312
2025-11-08T21:00:00Z,MISO_MINN_HUB,68999.0,55967.0,7707.0,5325.0,91510.75,43.6,2025-11-08T21:00:00Z,bundle-c7b6dfa15b0c694c835d6039,True,71630.94857748623,70844.43454714988,70683.30368748475,61530.825659239694,62616.3064282644,62617.77690810217
2025-11-08T21:00:00Z,SPP_NORTH_HUB,30698.0,9894.0,20155.0,649.0,41569.45,6.139,2025-11-08T21:00:00Z,bundle-18e15715c4bd464a8094e2b7,True,32133.955400836057,31762.57645598241,31284.326594361984,15421.83457773096,13256.379480230466,11844.468185958904
2025-11-08T22:00:00Z,CAISO_NP15,24691.0,8512.0,710.0,15469.0,32722.8,34.8992,2025-11-08T22:00:00Z,bundle-5aa566f3b0c26b6aec6ead2b,True,27279.158243145903,26856.08862010445,25938.427548779666,12757.185833604615,15971.898946188518,17265.867323489732
2025-11-08T22:00:00Z,ISONE_NEMA,12668.0,11828.0,826.0,14.0,17608.25,49.35,2025-11-08T22:00:00Z,bundle-3deab1a312a73a8a54af919b,True,12713.669145404783,13200.488253320049,13326.336696614868,11500.632443296528,12234.964411716312,12666.642319177188
2025-11-08T22:00:00Z,MISO_MINN_HUB,69368.0,56367.0,9528.0,3473.0,91510.75,52.76,2025-11-08T22:00:00Z,bundle-c7b6dfa15b0c694c835d6039,True,70844.43454714988,70683.30368748475,69498.5421408729,62616.3064282644,62617.77690810217,61547.45437975544
2025-11-08T22:00:00Z,SPP_NORTH_HUB,30769.0,10029.0,20253.0,487.0,41569.45,17.7144,2025-11-08T22:00:00Z,bundle-18e15715c4bd464a8094e2b7,True,31762.57645598241,31284.326594361984,30755.88721163725,13256.379480230466,11844.468185958904,10749.571754526947
2025-11-08T23:00:00Z,CAISO_NP15,25617.0,9374.0,693.0,15550.0,32722.8,45.79153,2025-11-08T23:00:00Z,bundle-5aa566f3b0c26b6aec6ead2b,True,26856.08862010445,25938.427548779666,26006.28679359897,15971.898946188518,17265.867323489732,19154.871819036605
2025-11-08T23:00:00Z,ISONE_NEMA,13312.0,12405.0,904.0,3.0,17608.25,42.29,2025-11-08T23:00:00Z,bundle-3deab1a312a73a8a54af919b,True,13200.488253320049,13326.336696614868,13109.281357810229,12234.964411716312,12666.642319177188,12583.53536406374
2025-11-08T23:00:00Z,MISO_MINN_HUB,70504.0,57888.0,11792.0,824.0,91510.75,52.02,2025-11-08T23:00:00Z,bundle-c7b6dfa15b0c694c835d6039,True,70683.30368748475,69498.5421408729,68293.71904830323,62617.77690810217,61547.45437975544,59610.55058009361
2025-11-08T23:00:00Z,SPP_NORTH_HUB,30923.0,10876.0,19819.0,228.0,41569.45,23.8717,2025-11-08T23:00:00Z,bundle-18e15715c4bd464a8094e2b7,True,31284.326594361984,30755.88721163725,30297.943693986643,11844.468185958904,10749.571754526947,10106.809041530989
2025-11-09T00:00:00Z,CAISO_NP15,25246.0,9670.0,704.0,14872.0,32722.8,49.77448,2025-11-09T00:00:00Z,bundle-cbbaf7b8c655867d325d36c0,True,25938.427548779666,26006.28679359897,26180.895721873712,17265.867323489732,19154.871819036605,21240.263181898088
2025-11-09T00:00:00Z,ISONE_NEMA,13109.0,12269.0,837.0,3.0,17608.25,40.72,2025-11-09T00:00:00Z,bundle-9623e41b5f83e42e54d0f3a2,True,13326.336696614868,13109.281357810229,12274.452721481644,12666.642319177188,12583.53536406374,11603.764335638629
2025-11-09T00:00:00Z,MISO_MINN_HUB,71510.0,57912.0,13592.0,6.0,91510.75,41.11,2025-11-09T00:00:00Z,bundle-9c06ace81ad4e6ab1c35e242,True,69498.5421408729,68293.71904830323,67625.26155534846,61547.45437975544,59610.55058009361,58933.08892362834
2025-11-09T00:00:00Z,SPP_NORTH_HUB,31376.0,11686.0,19675.0,15.0,41569.45,17.2446,2025-11-09T00:00:00Z,bundle-b12ce8f78459243df2373d27,True,30755.88721163725,30297.943693986643,29882.469339852105,10749.571754526947,10106.809041530989,9928.687215953716
2025-11-09T01:00:00Z,CAISO_NP15,24461.0,14067.0,595.0,9799.0,32722.8,50.42359,2025-11-09T01:00:00Z,bundle-33d99a8f8e68182160fbc9ca,True,26006.28679359897,26180.895721873712,25621.61760805695,19154.871819036605,21240.263181898088,22283.10574746726
2025-11-09T01:00:00Z,ISONE_NEMA,12745.0,11941.0,801.0,3.0,17608.25,36.57,2025-11-09T01:00:00Z,bundle-d7020e1ac7412e7a68ae155c,True,13109.281357810229,12274.452721481644,11121.553196495914,12583.53536406374,11603.764335638629,10406.770015378332
2025-11-09T01:00:00Z,MISO_MINN_HUB,70722.0,55924.0,14793.0,5.0,91510.75,34.89,2025-11-09T01:00:00Z,bundle-5902c34b6966db0d8acd3d6c,True,68293.71904830323,67625.26155534846,66891.59677016309,59610.55058009361,58933.08892362834,57228.96197246456
2025-11-09T01:00:00Z,SPP_NORTH_HUB,31546.0,11943.0,19603.0,0.0,41569.45,13.2092,2025-11-09T01:00:00Z,bundle-9160a7d18dcbb4ef2a1ab5fe,True,30297.943693986643,29882.469339852105,29797.53684803408,10106.809041530989,9928.687215953716,9964.286171209198
2025-11-09T02:00:00Z,CAISO_NP15,25342.0,23306.0,549.0,1487.0,32722.8,49.70503,2025-11-09T02:00:00Z,bundle-8ceb4b03dafaa5366e61f38d,True,26180.895721873712,25621.61760805695,24179.905616114447,21240.263181898088,22283.10574746726,21972.1307729141
2025-11-09T02:00:00Z,ISONE_NEMA,12378.0,11751.0,624.0,3.0,17608.25,38.23,2025-11-09T02:00:00Z,bundle-3c359e546cdf263c299519dc,True,12274.452721481644,11121.553196495914,10227.273069440183,11603.764335638629,10406.770015378332,9665.131420240124
2025-11-09T02:00:00Z,MISO_MINN_HUB,69210.0,52442.0,16764.0,4.0,91510.75,29.97,2025-11-09T02:00:00Z,bundle-a96fb66e4299b805ccaef4e4,True,67625.26155534846,66891.59677016309,63987.35188551494,58933.08892362834,57228.96197246456,53112.30013932172
2025-11-09T02:00:00Z,SPP_NORTH_HUB,31161.0,11716.0,19445.0,0.0,41569.45,8.2209,2025-11-09T02:00:00Z,bundle-1f05799abb9126ae68f027e3,True,29882.469339852105,29797.53684803408,29393.387086541,9928.687215953716,9964.286171209198,9295.98036162446
2025-11-09T03:00:00Z,CAISO_NP15,26384.0,25726.0,658.0,0.0,32722.8,48.83182,2025-11-09T03:00:00Z,bundle-8ceb4b03dafaa5366e61f38d,True,25621.61760805695,24179.905616114447,23889.49663625553,22283.10574746726,21972.1307729141,24914.41729162439
2025-11-09T03:00:00Z,ISONE_NEMA,11916.0,11393.0,521.0,2.0,17608.25,39.21,2025-11-09T03:00:00Z,bundle-3c359e546cdf263c299519dc,True,11121.553196495914,10227.273069440183,10073.899232025478,10406.770015378332,9665.131420240124,9636.975977807744
2025-11-09T03:00:00Z,MISO_MINN_HUB,67899.0,50564.0,17331.0,4.0,91510.75,26.14,2025-11-09T03:00:00Z,bundle-a96fb66e4299b805ccaef4e4,True,66891.59677016309,63987.35188551494,60678.34386338793,57228.96197246456,53112.30013932172,48286.75407832876
2025-11-09T03:00:00Z,SPP_NORTH_HUB,30780.0,10926.0,19854.0,0.0,41569.45,3.9689,2025-11-09T03:00:00Z,bundle-1f05799abb9126ae68f027e3,True,29797.53684803408,29393.387086541,28210.991622646477,9964.286171209198,9295.98036162446,8392.290565141047
2025-11-09T04:00:00Z,CAISO_NP15,25807.0,25060.0,747.0,0.0,32722.8,48.81903,2025-11-09T04:00:00Z,bundle-8ceb4b03dafaa5366e61f38d,True,24179.905616114447,23889.49663625553,23984.99105887216,21972.1307729141,24914.41729162439,24925.147906828643
2025-11-09T04:00:00Z,ISONE_NEMA,11446.0,11003.0,441.0,2.0,17608.25,41.32,2025-11-09T04:00:00Z,bundle-3c359e546cdf263c299519dc,True,10227.273069440183,10073.899232025478,9979.953808135147,9665.131420240124,9636.975977807744,9653.70869133597
2025-11-09T04:00:00Z,MISO_MINN_HUB,66352.0,48961.0,17387.0,4.0,91510.75,23.49,2025-11-09T04:00:00Z,bundle-a96fb66e4299b805ccaef4e4,True,63987.35188551494,60678.34386338793,59183.221240253486,53112.30013932172,48286.75407832876,46155.04807972605
2025-11-09T04:00:00Z,SPP_NORTH_HUB,30400.0,10461.0,19939.0,0.0,41569.45,1.3149,2025-11-09T04:00:00Z,bundle-1f05799abb9126ae68f027e3,True,29393.387086541,28210.991622646477,27382.773662110107,9295.98036162446,8392.290565141047,7438.65979435486
2025-11-09T05:00:00Z,CAISO_NP15,25056.0,24198.0,858.0,0.0,32722.8,49.17675,2025-11-09T05:00:00Z,bundle-8ceb4b03dafaa5366e61f38d,True,23889.49663625553,23984.99105887216,22580.927765047603,24914.41729162439,24925.147906828643,21271.46163524781
2025-11-09T05:00:00Z,ISONE_NEMA,10885.0,10514.0,369.0,2.0,17608.25,47.78,2025-11-09T05:00:00Z,bundle-3c359e546cdf263c299519dc,True,10073.899232025478,9979.953808135147,9884.83338385927,9636.975977807744,9653.70869133597,9502.34647909116
2025-11-09T05:00:00Z,MISO_MINN_HUB,64544.0,47797.0,16743.0,4.0,91510.75,27.77,2025-11-09T05:00:00Z,bundle-a96fb66e4299b805ccaef4e4,True,60678.34386338793,59183.221240253486,58338.06541881466,48286.75407832876,46155.04807972605,45418.59408749494
2025-11-09T05:00:00Z,SPP_NORTH_HUB,29730.0,9963.0,19767.0,0.0,41569.45,-4.7746,2025-11-09T05:00:00Z,bundle-1f05799abb9126ae68f027e3,True,28210.991622646477,27382.773662110107,27150.655032820134,8392.290565141047,7438.65979435486,7366.570624508657
2025-11-09T06:00:00Z,CAISO_NP15,24223.0,23312.0,911.0,0.0,32722.8,48.62695,2025-11-09T06:00:00Z,bundle-8ceb4b03dafaa5366e61f38d,True,23984.99105887216,22580.927765047603,21096.076459233667,24925.147906828643,21271.46163524781,20575.40048501479
2025-11-09T06:00:00Z,ISONE_NEMA,10377.0,10118.0,257.0,2.0,17608.25,44.35,2025-11-09T06:00:00Z,bundle-3c359e546cdf263c299519dc,True,9979.953808135147,9884.83338385927,9771.475985572726,9653.70869133597,9502.34647909116,9385.152484079495
2025-11-09T06:00:00Z,MISO_MINN_HUB,62213.0,44479.0,17730.0,4.0,91510.75,29.46,2025-11-09T06:00:00Z,bundle-a96fb66e4299b805ccaef4e4,True,59183.221240253486,58338.06541881466,57459.75860198928,46155.04807972605,45418.59408749494,44401.71569524845
2025-11-09T06:00:00Z,SPP_NORTH_HUB,29019.0,9821.0,19198.0,0.0,41569.45,-1.1064,2025-11-09T06:00:00Z,bundle-1f05799abb9126ae68f027e3,True,27382.773662110107,27150.655032820134,26718.37438997888,7438.65979435486,7366.570624508657,7806.320230511589
2025-11-09T07:00:00Z,CAISO_NP15,23741.0,22831.0,910.0,0.0,32722.8,48.07368,2025-11-09T07:00:00Z,bundle-8ceb4b03dafaa5366e61f38d,True,22580.927765047603,21096.076459233667,20394.10338250108,21271.46163524781,20575.40048501479,20886.15285799953
2025-11-09T07:00:00Z,ISONE_NEMA,10037.0,9762.0,273.0,2.0,17608.25,44.02,2025-11-09T07:00:00Z,bundle-3c359e546cdf263c299519dc,True,9884.83338385927,9771.475985572726,9682.858792879995,9502.34647909116,9385.152484079495,9281.252299551394
2025-11-09T07:00:00Z,MISO_MINN_HUB,60796.0,43366.0,17427.0,3.0,91510.75,27.38,2025-11-09T07:00:00Z,bundle-a96fb66e4299b805ccaef4e4,True,58338.06541881466,57459.75860198928,56632.3068725964,45418.59408749494,44401.71569524845,41447.97453784
2025-11-09T07:00:00Z,SPP_NORTH_HUB,28470.0,9411.0,19059.0,0.0,41569.45,-0.1667,2025-11-09T07:00:00Z,bundle-1f05799abb9126ae68f027e3,True,27150.655032820134,26718.37438997888,26396.72312831136,7366.570624508657,7806.320230511589,8691.587908619498
2025-11-09T08:00:00Z,CAISO_NP15,22854.0,21923.0,931.0,0.0,32722.8,45.11447,2025-11-09T08:00:00Z,bundle-8ceb4b03dafaa5366e61f38d,True,21096.076459233667,20394.10338250108,20143.981071192666,20575.40048501479,20886.15285799953,21027.806498020254
2025-11-09T08:00:00Z,ISONE_NEMA,10068.0,9762.0,304.0,2.0,17608.25,42.03,2025-11-09T08:00:00Z,bundle-3c359e546cdf263c299519dc,True,9771.475985572726,9682.858792879995,9740.26255869953,9385.152484079495,9281.252299551394,9215.057334196048
2025-11-09T08:00:00Z,MISO_MINN_HUB,59928.0,42393.0,17532.0,3.0,91510.75,26.08,2025-11-09T08:00:00Z,bundle-a96fb66e4299b805ccaef4e4,True,57459.75860198928,56632.3068725964,57213.8577770545,44401.71569524845,41447.97453784,40538.17445453612
2025-11-09T08:00:00Z,SPP_NORTH_HUB,28131.0,8759.0,19372.0,0.0,41569.45,0.4246,2025-11-09T08:00:00Z,bundle-1f05799abb9126ae68f027e3,True,26718.37438997888,26396.72312831136,26614.41669509862,7806.320230511589,8691.587908619498,9393.619333786266
2025-11-09T09:00:00Z,CAISO_NP15,21981.0,21070.0,911.0,0.0,32722.8,45.33623,2025-11-09T09:00:00Z,bundle-8ceb4b03dafaa5366e61f38d,True,20394.10338250108,20143.981071192666,19988.775127809047,20886.15285799953,21027.806498020254,20601.76606512832
2025-11-09T09:00:00Z,ISONE_NEMA,10010.0,9719.0,289.0,2.0,17608.25,41.43,2025-11-09T09:00:00Z,bundle-3c359e546cdf263c299519dc,True,9682.858792879995,9740.26255869953,10023.969550952912,9281.252299551394,9215.057334196048,9337.10740391146
2025-11-09T09:00:00Z,MISO_MINN_HUB,59251.0,40643.0,18603.0,5.0,91510.75,24.39,2025-11-09T09:00:00Z,bundle-a96fb66e4299b805ccaef4e4,True,56632.3068725964,57213.8577770545,59024.388644895495,41447.97453784,40538.17445453612,41278.766490857495
2025-11-09T09:00:00Z,SPP_NORTH_HUB,28038.0,8935.0,19103.0,0.0,41569.45,-1.9289,2025-11-09T09:00:00Z,bundle-1f05799abb9126ae68f027e3,True,26396.72312831136,26614.41669509862,27216.256199709685,8691.587908619498,9393.619333786266,9681.19589013618
2025-11-09T10:00:00Z,CAISO_NP15,21353.0,20468.0,885.0,0.0,32722.8,42.99923,2025-11-09T10:00:00Z,bundle-8ceb4b03dafaa5366e61f38d,True,20143.981071192666,19988.775127809047,19690.50594879701,21027.806498020254,20601.76606512832,19268.640753927277
2025-11-09T10:00:00Z,ISONE_NEMA,10095.0,9879.0,214.0,2.0,17608.25,40.35,2025-11-09T10:00:00Z,bundle-3c359e546cdf263c299519dc,True,9740.26255869953,10023.969550952912,10158.716751312531,9215.057334196048,9337.10740391146,9444.407820082084
2025-11-09T10:00:00Z,MISO_MINN_HUB,59286.0,39827.0,19455.0,4.0,91510.75,23.2,2025-11-09T10:00:00Z,bundle-a96fb66e4299b805ccaef4e4,True,57213.8577770545,59024.388644895495,60563.5838748256,40538.17445453612,41278.766490857495,40243.57290102033
2025-11-09T10:00:00Z,SPP_NORTH_HUB,28132.0,9101.0,19031.0,0.0,41569.45,-4.6779,2025-11-09T10:00:00Z,bundle-1f05799abb9126ae68f027e3,True,26614.41669509862,27216.256199709685,28056.73971451373,9393.619333786266,9681.19589013618,11042.006543802005
2025-11-09T11:00:00Z,CAISO_NP15,20587.0,19701.0,886.0,0.0,32722.8,45.70547,2025-11-09T11:00:00Z,bundle-8ceb4b03dafaa5366e61f38d,True,19988.775127809047,19690.50594879701,20047.62932385504,20601.76606512832,19268.640753927277,17967.169041588422
2025-11-09T11:00:00Z,ISONE_NEMA,10148.0,9953.0,193.0,2.0,17608.25,46.73,2025-11-09T11:00:00Z,bundle-3c359e546cdf263c299519dc,True,10023.969550952912,10158.716751312531,10037.49129357883,9337.10740391146,9444.407820082084,9360.646667462266
2025-11-09T11:00:00Z,MISO_MINN_HUB,59647.0,39995.0,19646.0,6.0,91510.75,24.78,2025-11-09T11:00:00Z,bundle-a96fb66e4299b805ccaef4e4,True,59024.388644895495,60563.5838748256,62535.00962629821,41278.766490857495,40243.57290102033,40114.89441419187
2025-11-09T11:00:00Z,SPP_NORTH_HUB,28386.0,9009.0,19377.0,0.0,41569.45,-1.5446,2025-11-09T11:00:00Z,bundle-1f05799abb9126ae68f027e3,True,27216.256199709685,28056.73971451373,28979.815408332062,9681.19589013618,11042.006543802005,12459.868721670777
2025-11-09T12:00:00Z,CAISO_NP15,19983.0,18960.0,1023.0,0.0,32722.8,41.12401,2025-11-09T12:00:00Z,bundle-8ceb4b03dafaa5366e61f38d,True,19690.50594879701,20047.62932385504,20458.93047582424,19268.640753927277,17967.169041588422,16402.040732936744
2025-11-09T12:00:00Z,ISONE_NEMA,10625.0,10438.0,182.0,5.0,17608.25,49.85,2025-11-09T12:00:00Z,bundle-3c359e546cdf263c299519dc,True,10158.716751312531,10037.49129357883,9998.48456531698,9444.407820082084,9360.646667462266,9313.58605513936
2025-11-09T12:00:00Z,MISO_MINN_HUB,60846.0,40733.0,20108.0,5.0,91510.75,28.26,2025-11-09T12:00:00Z,bundle-a96fb66e4299b805ccaef4e4,True,60563.5838748256,62535.00962629821,64766.07047645528,40243.57290102033,40114.89441419187,41168.27486241596
2025-11-09T12:00:00Z,SPP_NORTH_HUB,28820.0,9635.0,19185.0,0.0,41569.45,0.3735,2025-11-09T12:00:00Z,bundle-1f05799abb9126ae68f027e3,True,28056.73971451373,28979.815408332062,29896.691374252117,11042.006543802005,12459.868721670777,13052.808855537816
2025-11-09T13:00:00Z,CAISO_NP15,19511.0,18427.0,1084.0,0.0,32722.8,43.89787,2025-11-09T13:00:00Z,bundle-8ceb4b03dafaa5366e61f38d,True,20047.62932385504,20458.93047582424,20934.663844456747,17967.169041588422,16402.040732936744,14402.842152122304
2025-11-09T13:00:00Z,ISONE_NEMA,10782.0,10525.0,204.0,53.0,17608.25,47.65,2025-11-09T13:00:00Z,bundle-3c359e546cdf263c299519dc,True,10037.49129357883,9998.48456531698,10289.366127379042,9360.646667462266,9313.58605513936,9578.65280077726
2025-11-09T13:00:00Z,MISO_MINN_HUB,62403.0,41974.0,20417.0,12.0,91510.75,27.49,2025-11-09T13:00:00Z,bundle-a96fb66e4299b805ccaef4e4,True,62535.00962629821,64766.07047645528,67242.68690740492,40114.89441419187,41168.27486241596,42557.66792473771
2025-11-09T13:00:00Z,SPP_NORTH_HUB,29630.0,10538.0,19092.0,0.0,41569.45,7.7189,2025-11-09T13:00:00Z,bundle-1f05799abb9126ae68f027e3,True,28979.815408332062,29896.691374252117,30839.210080917004,12459.868721670777,13052.808855537816,14294.182982994276
