timestamp_utc,market_id,gross_demand_mw,wind_mw,solar_mw,net_load_mw,market_scale_mw,forecast_issue_time_utc,forecast_vintage_id,quality_ok,forecast_gross_h1_mw,forecast_gross_h3_mw,forecast_gross_h6_mw,forecast_gross_h12_mw,forecast_net_h1_mw,forecast_net_h3_mw,forecast_net_h6_mw,forecast_net_h12_mw
2025-11-30 20:00:00+00:00,CAISO_NP15,26472,2711,10953,12808,33983.0,2025-11-30T20:00:00Z,causal-ridge-shortlag-v2,True,26471.300073403247,26396.72468028791,25409.229888508875,21117.468756273825,13311.547846332223,15397.774057128681,18694.147944811346,23209.658683943824
2025-11-30 20:00:00+00:00,ISONE_NEMA,15097,1205,7,13885,18007.25,2025-11-30T20:00:00Z,causal-ridge-shortlag-v2,True,15398.70031662834,15136.827869828276,13282.21602988678,12077.660488940217,14155.137681303911,13868.344609123327,12050.831200289427,11029.555530015408
2025-11-30 20:00:00+00:00,MISO_MINN_HUB,74337,12192,4742,57403,101249.75,2025-11-30T20:00:00Z,causal-ridge-shortlag-v2,True,74742.21803622722,74187.8528899715,71309.79769297526,68570.50887005197,59586.61232426336,60822.98446939034,59439.32472493416,56861.318342060295
2025-11-30 20:00:00+00:00,SPP_NORTH_HUB,34679,3741,274,30664,46366.75,2025-11-30T20:00:00Z,causal-ridge-shortlag-v2,True,34646.795431498605,34631.468121259415,34415.43369669033,33632.06592269826,30055.51576614688,28754.35563892439,26423.199468730167,23026.714198746067
2025-11-30 21:00:00+00:00,CAISO_NP15,25770,2703,9939,13128,33983.0,2025-11-30T21:00:00Z,causal-ridge-shortlag-v2,True,25521.31135472118,25407.333450534174,24887.02444058258,20844.53249900104,14028.268532244754,16312.846726782083,20629.1653143682,21762.598880350106
2025-11-30 21:00:00+00:00,ISONE_NEMA,15724,1245,2,14477,18007.25,2025-11-30T21:00:00Z,causal-ridge-shortlag-v2,True,16165.073391118403,15599.64340945488,13194.630112763196,12042.788867448999,14947.386760189122,14394.026733942028,12034.728936051242,11005.206439854272
2025-11-30 21:00:00+00:00,MISO_MINN_HUB,75445,10809,2427,62209,101249.75,2025-11-30T21:00:00Z,causal-ridge-shortlag-v2,True,76293.41583584379,75287.33238875732,71257.62430416241,70596.2346825528,64727.33796385433,65034.566437972375,61438.45523307957,59971.47012352458
2025-11-30 21:00:00+00:00,SPP_NORTH_HUB,35072,4460,206,30406,46366.75,2025-11-30T21:00:00Z,causal-ridge-shortlag-v2,True,35321.56111592566,35403.62205089205,34686.91602986518,33836.21974262097,29820.57383685888,28457.60884151642,25668.57673815516,22960.554264973147
2025-11-30 22:00:00+00:00,CAISO_NP15,24329,2508,8033,13788,33983.0,2025-11-30T22:00:00Z,causal-ridge-shortlag-v2,True,24059.187382058535,23938.21005823688,23876.90427239816,19531.14414106355,15078.776927562663,17812.962649469362,22983.211459630445,18939.42895172703
2025-11-30 22:00:00+00:00,ISONE_NEMA,15958,1207,2,14749,18007.25,2025-11-30T22:00:00Z,causal-ridge-shortlag-v2,True,15827.10837144578,14788.068731684201,12802.48114169109,12235.594412685623,14646.740026222255,13639.154048246211,11757.672478115575,11232.98929277054
2025-11-30 22:00:00+00:00,MISO_MINN_HUB,78504,9623,243,68638,101249.75,2025-11-30T22:00:00Z,causal-ridge-shortlag-v2,True,80548.57462683464,79424.12471608423,72294.64462448265,70874.84099450613,71947.859710413,70708.29952190675,62556.22209264561,60660.665811791514
2025-11-30 22:00:00+00:00,SPP_NORTH_HUB,36179,5091,113,30975,46366.75,2025-11-30T22:00:00Z,causal-ridge-shortlag-v2,True,36818.241877118184,36946.01682373757,35348.87707056052,34075.30701567679,30730.34145746508,29438.34326761152,25833.529093593643,23296.88983599156
2025-11-30 23:00:00+00:00,CAISO_NP15,23448,2700,5815,14933,33983.0,2025-11-30T23:00:00Z,causal-ridge-shortlag-v2,True,23152.36422320621,23291.710671345034,23433.580992582218,18436.649781020635,16243.431276544256,19732.734806785284,24556.39552741696,16523.207459703066
2025-11-30 23:00:00+00:00,ISONE_NEMA,15590,1186,2,14402,18007.25,2025-11-30T23:00:00Z,causal-ridge-shortlag-v2,True,15046.731071638711,13874.937870024867,12279.16045668671,12494.674914626667,13879.557676743125,12784.126596041458,11307.716830536163,11494.172386296905
2025-11-30 23:00:00+00:00,MISO_MINN_HUB,81485,8680,0,72805,101249.75,2025-11-30T23:00:00Z,causal-ridge-shortlag-v2,True,82544.27068313232,79901.4909539925,72025.33578719375,72375.7999670825,73700.83452590366,69789.62414787414,61944.70856772195,61200.031070355355
2025-11-30 23:00:00+00:00,SPP_NORTH_HUB,37742,5880,9,31853,46366.75,2025-11-30T23:00:00Z,causal-ridge-shortlag-v2,True,38587.30201641456,38460.969227541544,35768.25887088716,34270.23965745283,31708.47811022447,30207.777669152943,25646.46229686521,23460.20454051233
2025-12-01 00:00:00+00:00,CAISO_NP15,23190,2742,2477,17971,33983.0,2025-12-01T00:00:00Z,causal-ridge-shortlag-v2,True,22978.831917334966,24018.149384560216,23997.253549500118,20034.025605120667,20096.552815925872,22809.2907328208,24903.050762005307,16884.020982051807
2025-12-01 00:00:00+00:00,ISONE_NEMA,15066,1182,2,13882,18007.25,2025-12-01T00:00:00Z,causal-ridge-shortlag-v2,True,14561.22343199588,13542.024403947544,12323.123799404144,12474.051686782794,13413.453744299513,12499.577554852398,11388.41415384999,11399.484869057731
2025-12-01 00:00:00+00:00,MISO_MINN_HUB,81733,7488,0,74245,101249.75,2025-12-01T00:00:00Z,causal-ridge-shortlag-v2,True,80626.73169204195,76382.60995337517,69350.40510876758,75975.28014331001,72963.0323445171,68344.90177699679,60756.06115280201,65429.56267000055
2025-12-01 00:00:00+00:00,SPP_NORTH_HUB,38147,6834,0,31313,46366.75,2025-12-01T00:00:00Z,causal-ridge-shortlag-v2,True,38130.138277732025,37153.37913035585,34736.266768888585,35776.0849707664,30591.00150849524,28400.788231461178,24276.14890190287,25225.55796084841
2025-12-01 01:00:00+00:00,CAISO_NP15,24716,2597,282,21837,33983.0,2025-12-01T01:00:00Z,causal-ridge-shortlag-v2,True,25794.994063500166,26122.987622118788,22272.019674151354,21284.986194797762,23818.989834618078,24725.102866390713,22632.937816593672,19658.384352571473
2025-12-01 01:00:00+00:00,ISONE_NEMA,14335,1055,2,13278,18007.25,2025-12-01T01:00:00Z,causal-ridge-shortlag-v2,True,13739.292456640915,12896.173410653564,12204.957341979893,12040.90461204404,12767.00057163646,12057.867358788193,11468.03322355665,11002.771129884677
2025-12-01 01:00:00+00:00,MISO_MINN_HUB,81030,5878,0,75152,101249.75,2025-12-01T01:00:00Z,causal-ridge-shortlag-v2,True,79596.4503168553,75229.0255114781,69769.84831776655,76446.04926003196,74096.17921861036,69895.34759750191,62479.54498436464,65245.07754885335
2025-12-01 01:00:00+00:00,SPP_NORTH_HUB,37971,7193,0,30778,46366.75,2025-12-01T01:00:00Z,causal-ridge-shortlag-v2,True,37517.01405014033,36051.03769625014,33729.48916080166,36010.28397422424,29975.95221375128,27361.13714255049,23633.75378119634,26180.282679030817
2025-12-01 02:00:00+00:00,CAISO_NP15,26547,2543,71,23933,33983.0,2025-12-01T02:00:00Z,causal-ridge-shortlag-v2,True,27161.77735203565,26129.843993923463,21327.958324251013,23152.726361013654,24349.242860127444,24364.23681811805,20700.0371595874,20740.307564779734
2025-12-01 02:00:00+00:00,ISONE_NEMA,13577,926,2,12649,18007.25,2025-12-01T02:00:00Z,causal-ridge-shortlag-v2,True,13046.19634095059,12461.655189461286,12226.51417588996,12186.385179583895,12203.301027186688,11758.023183859103,11590.885607767163,11187.240295945368
2025-12-01 02:00:00+00:00,MISO_MINN_HUB,79964,4872,2,75090,101249.75,2025-12-01T02:00:00Z,causal-ridge-shortlag-v2,True,78120.99346447256,73499.31860526883,68938.94084690069,75411.33027561246,73548.83895201553,68761.79067276628,62746.44901282284,62440.145176591934
2025-12-01 02:00:00+00:00,SPP_NORTH_HUB,37671,7024,0,30647,46366.75,2025-12-01T02:00:00Z,causal-ridge-shortlag-v2,True,37074.557462680066,35275.46535525605,32721.25310866207,35354.06067371633,29829.390109202344,27288.00604706074,23859.1874577223,27103.216570036013
2025-12-01 03:00:00+00:00,CAISO_NP15,26254,2145,26,24083,33983.0,2025-12-01T03:00:00Z,causal-ridge-shortlag-v2,True,25808.942976211536,24003.65481817565,20544.21878464477,24838.281530401608,24090.377955504064,23093.01397667476,20036.78078775258,19281.580653807123
2025-12-01 03:00:00+00:00,ISONE_NEMA,13140,833,2,12305,18007.25,2025-12-01T03:00:00Z,causal-ridge-shortlag-v2,True,12884.93456920513,12734.99058372073,12860.814040178095,12709.200593490656,12139.777387047361,12129.33500871721,12261.937360209251,11721.441266897657
2025-12-01 03:00:00+00:00,MISO_MINN_HUB,77964,4512,0,73452,101249.75,2025-12-01T03:00:00Z,causal-ridge-shortlag-v2,True,75414.67426655655,70769.47137755831,67430.96009432478,76053.53276361084,70900.74604825693,65945.49951060614,61025.72814617451,62124.26940139685
2025-12-01 03:00:00+00:00,SPP_NORTH_HUB,36900,7080,0,29820,46366.75,2025-12-01T03:00:00Z,causal-ridge-shortlag-v2,True,36004.98850249168,33996.61126258626,31942.405574819146,35669.30810503324,28690.09382718195,26047.67496845299,23422.01832800646,27902.90784703747
2025-12-01 04:00:00+00:00,CAISO_NP15,25994,1264,0,24730,33983.0,2025-12-01T04:00:00Z,causal-ridge-shortlag-v2,True,25313.06147048717,23060.273504105484,20465.775238294216,25089.644818892175,24984.910377901382,23830.665349777166,21095.06838145524,17049.750915818793
2025-12-01 04:00:00+00:00,ISONE_NEMA,12376,754,2,11620,18007.25,2025-12-01T04:00:00Z,causal-ridge-shortlag-v2,True,11825.356331738118,11877.09451968682,12625.96521398954,13131.492937479306,11122.735633720964,11263.021271449525,11977.358808689825,12166.90970807999
2025-12-01 04:00:00+00:00,MISO_MINN_HUB,75713,4347,0,71366,101249.75,2025-12-01T04:00:00Z,causal-ridge-shortlag-v2,True,73330.55818320037,69784.20304906789,68718.05127555218,78026.15196659697,69024.59862839023,65281.50037872046,61692.09683302453,63106.67813281922
2025-12-01 04:00:00+00:00,SPP_NORTH_HUB,35698,7161,0,28537,46366.75,2025-12-01T04:00:00Z,causal-ridge-shortlag-v2,True,34557.7175307349,32580.249756252317,31402.66432931619,36237.69727294059,27273.144202641233,24835.096215049794,23414.92647718206,28891.365431886235
2025-12-01 05:00:00+00:00,CAISO_NP15,25360,924,0,24436,33983.0,2025-12-01T05:00:00Z,causal-ridge-shortlag-v2,True,24369.465001792552,22127.55714097275,20715.59308717768,24120.500241690195,24042.497059943737,23531.295453579984,21827.408062141403,14352.502026359096
2025-12-01 05:00:00+00:00,ISONE_NEMA,12183,729,2,11452,18007.25,2025-12-01T05:00:00Z,causal-ridge-shortlag-v2,True,12336.891737426744,12745.57824261383,12864.387219902095,13916.796238695555,11650.694580249752,12096.11029491671,12075.235851326937,12978.432694356872
2025-12-01 05:00:00+00:00,MISO_MINN_HUB,73677,4154,0,69523,101249.75,2025-12-01T05:00:00Z,causal-ridge-shortlag-v2,True,71761.91529389082,69378.54625601548,69796.15263025231,78317.3869994583,67712.45360273572,64676.58238300595,62331.75717418043,63077.504900928034
2025-12-01 05:00:00+00:00,SPP_NORTH_HUB,34655,7499,0,27156,46366.75,2025-12-01T05:00:00Z,causal-ridge-shortlag-v2,True,33712.66000024668,32199.908983062323,31723.69743233105,36468.99462041876,25909.369431871157,23882.537238357818,23413.821583087207,28996.715231126593
2025-12-01 06:00:00+00:00,CAISO_NP15,24819,922,0,23897,33983.0,2025-12-01T06:00:00Z,causal-ridge-shortlag-v2,True,23940.85453615086,22037.8304927088,21242.29943931711,23891.704029290755,23850.0815252566,23174.680144297035,21109.82721029656,13384.115322355183
2025-12-01 06:00:00+00:00,ISONE_NEMA,12063,726,2,11335,18007.25,2025-12-01T06:00:00Z,causal-ridge-shortlag-v2,True,12045.107679692313,12504.250231793847,13251.931789051769,14383.874252065076,11330.636317808814,11768.596616413339,12370.021135393812,13427.62175385727
2025-12-01 06:00:00+00:00,MISO_MINN_HUB,72422,4119,0,68303,101249.75,2025-12-01T06:00:00Z,causal-ridge-shortlag-v2,True,71343.93750600057,70450.76344800106,72395.53430458484,79688.29338078626,67193.97466772854,65261.45156032878,64069.20206929748,64353.38020283074
2025-12-01 06:00:00+00:00,SPP_NORTH_HUB,33979,7401,0,26578,46366.75,2025-12-01T06:00:00Z,causal-ridge-shortlag-v2,True,33345.700882670455,32384.44237304311,32435.21122602789,36751.78549728327,25862.59594345897,24765.66552523125,25011.048238435757,29755.912300228018
2025-12-01 07:00:00+00:00,CAISO_NP15,23710,896,0,22814,33983.0,2025-12-01T07:00:00Z,causal-ridge-shortlag-v2,True,22594.361680164544,21056.937869008478,21733.49527533064,24018.72094732246,22583.6844558569,21929.33515418872,20252.882776181523,12230.73590838242
2025-12-01 07:00:00+00:00,ISONE_NEMA,11989,767,2,11220,18007.25,2025-12-01T07:00:00Z,causal-ridge-shortlag-v2,True,12055.41210306998,12516.590328717946,13076.864050847835,15239.664973772238,11256.09700783141,11638.223181938578,12021.000263592101,14309.814959977379
2025-12-01 07:00:00+00:00,MISO_MINN_HUB,71705,3658,0,68047,101249.75,2025-12-01T07:00:00Z,causal-ridge-shortlag-v2,True,71261.52678130472,71602.63608746603,74554.87089167243,81220.74034281474,67638.98372193698,66629.5324051476,66135.53886975207,66873.70182468672
