timestamp_utc,market_id,gross_demand_mw,net_load_mw,wind_mw,solar_mw,market_scale_mw,da_lmp_usd_per_mwh,forecast_issue_time_utc,forecast_vintage_id,quality_ok,forecast_gross_h1_mw,forecast_gross_h2_mw,forecast_gross_h3_mw,forecast_net_h1_mw,forecast_net_h2_mw,forecast_net_h3_mw
2026-02-07T21:00:00Z,CAISO_NP15,23762.0,7572.0,649.0,15541.0,32722.8,-0.04813,2026-02-07T21:00:00Z,bundle-7c9cd8b3c5e3cdaef57583cc,True,25116.992120742045,24537.14344290242,24894.11861831194,11189.695961190568,14597.903688351627,16276.393447115322
2026-02-07T21:00:00Z,ISONE_NEMA,17627.0,16647.0,925.0,55.0,17608.25,239.19,2026-02-07T21:00:00Z,bundle-300300ae302ff22f5c9d57a4,True,17170.204654134508,17388.470751953097,17498.62879778561,16652.344828510744,16815.25444105888,16827.997597874717
2026-02-07T21:00:00Z,MISO_MINN_HUB,73092.0,41751.0,16866.0,14475.0,91510.75,19.4,2026-02-07T21:00:00Z,bundle-fbcddb17c6afab4b862b2d0a,True,77386.58493101006,77006.97614522773,77210.89526759837,59142.18490113001,60931.69980546688,60202.95653946726
2026-02-07T21:00:00Z,SPP_NORTH_HUB,30619.0,12055.0,17461.0,1103.0,41569.45,11.4541,2026-02-07T21:00:00Z,bundle-2f15011435d8697103800f66,True,31883.64724211733,31498.746397211413,31280.66465689036,14785.092276095042,13964.577755159162,13265.48051371004
2026-02-07T22:00:00Z,CAISO_NP15,24358.0,8105.0,587.0,15666.0,32722.8,-0.08952,2026-02-07T22:00:00Z,bundle-7c9cd8b3c5e3cdaef57583cc,True,24537.14344290242,24894.11861831194,24950.02497411286,14597.903688351627,16276.393447115322,17662.010313548162
2026-02-07T22:00:00Z,ISONE_NEMA,18152.0,17071.0,1066.0,15.0,17608.25,243.54,2026-02-07T22:00:00Z,bundle-300300ae302ff22f5c9d57a4,True,17388.470751953097,17498.62879778561,17372.333340968926,16815.25444105888,16827.997597874717,16725.5027001115
2026-02-07T22:00:00Z,MISO_MINN_HUB,72304.0,43376.0,16614.0,12314.0,91510.75,28.87,2026-02-07T22:00:00Z,bundle-fbcddb17c6afab4b862b2d0a,True,77006.97614522773,77210.89526759837,77027.50911688017,60931.69980546688,60202.95653946726,59335.84072271507
2026-02-07T22:00:00Z,SPP_NORTH_HUB,30498.0,11537.0,17940.0,1021.0,41569.45,26.8425,2026-02-07T22:00:00Z,bundle-2f15011435d8697103800f66,True,31498.746397211413,31280.66465689036,31240.367883598363,13964.577755159162,13265.48051371004,12314.478756937096
2026-02-07T23:00:00Z,CAISO_NP15,24432.0,9194.0,516.0,14722.0,32722.8,7.00726,2026-02-07T23:00:00Z,bundle-7c9cd8b3c5e3cdaef57583cc,True,24894.11861831194,24950.02497411286,25004.51566793121,16276.393447115322,17662.010313548162,19508.876670099464
2026-02-07T23:00:00Z,ISONE_NEMA,19090.0,17913.0,1177.0,0.0,17608.25,243.09,2026-02-07T23:00:00Z,bundle-300300ae302ff22f5c9d57a4,True,17498.62879778561,17372.333340968926,17260.781894818727,16827.997597874717,16725.5027001115,16675.175315360393
2026-02-07T23:00:00Z,MISO_MINN_HUB,74192.0,52341.0,16043.0,5808.0,91510.75,40.96,2026-02-07T23:00:00Z,bundle-fbcddb17c6afab4b862b2d0a,True,77210.89526759837,77027.50911688017,75785.62519308428,60202.95653946726,59335.84072271507,58846.43555056952
2026-02-07T23:00:00Z,SPP_NORTH_HUB,30797.0,12094.0,17821.0,882.0,41569.45,38.093,2026-02-07T23:00:00Z,bundle-2f15011435d8697103800f66,True,31280.66465689036,31240.367883598363,31444.49636685756,13265.48051371004,12314.478756937096,11339.787160052325
2026-02-08T00:00:00Z,CAISO_NP15,23349.0,9079.0,1287.0,12983.0,32722.8,26.67598,2026-02-08T00:00:00Z,bundle-7c9cd8b3c5e3cdaef57583cc,True,24950.02497411286,25004.51566793121,24508.87104979532,17662.010313548162,19508.876670099464,20878.96806046836
2026-02-08T00:00:00Z,ISONE_NEMA,19311.0,18073.0,1238.0,0.0,17608.25,233.33,2026-02-08T00:00:00Z,bundle-300300ae302ff22f5c9d57a4,True,17372.333340968926,17260.781894818727,17546.634898459644,16725.5027001115,16675.175315360393,16947.47727562877
2026-02-08T00:00:00Z,MISO_MINN_HUB,77163.0,59433.0,17229.0,501.0,91510.75,31.29,2026-02-08T00:00:00Z,bundle-fbcddb17c6afab4b862b2d0a,True,77027.50911688017,75785.62519308428,76728.39355051653,59335.84072271507,58846.43555056952,64859.736541749866
2026-02-08T00:00:00Z,SPP_NORTH_HUB,31261.0,14477.0,16575.0,209.0,41569.45,31.8014,2026-02-08T00:00:00Z,bundle-2f15011435d8697103800f66,True,31240.367883598363,31444.49636685756,31897.168870122703,12314.478756937096,11339.787160052325,11755.36904979419
2026-02-08T01:00:00Z,CAISO_NP15,22227.0,14523.0,2134.0,5570.0,32722.8,34.66122,2026-02-08T01:00:00Z,bundle-7c9cd8b3c5e3cdaef57583cc,True,25004.51566793121,24508.87104979532,23620.329463314654,19508.876670099464,20878.96806046836,20584.159006119688
2026-02-08T01:00:00Z,ISONE_NEMA,19125.0,17771.0,1354.0,0.0,17608.25,212.64,2026-02-08T01:00:00Z,bundle-300300ae302ff22f5c9d57a4,True,17260.781894818727,17546.634898459644,17228.071477101872,16675.175315360393,16947.47727562877,16651.611472858385
2026-02-08T01:00:00Z,MISO_MINN_HUB,79003.0,61576.0,17424.0,3.0,91510.75,27.21,2026-02-08T01:00:00Z,bundle-fbcddb17c6afab4b862b2d0a,True,75785.62519308428,76728.39355051653,79482.22753664682,58846.43555056952,64859.736541749866,69874.36640017077
2026-02-08T01:00:00Z,SPP_NORTH_HUB,32261.0,13552.0,18707.0,2.0,41569.45,19.421,2026-02-08T01:00:00Z,bundle-2f15011435d8697103800f66,True,31444.49636685756,31897.168870122703,32245.78256380779,11339.787160052325,11755.36904979419,15168.679684861972
2026-02-08T02:00:00Z,CAISO_NP15,23494.0,21525.0,1797.0,172.0,32722.8,36.92274,2026-02-08T02:00:00Z,bundle-7c9cd8b3c5e3cdaef57583cc,True,24508.87104979532,23620.329463314654,22402.90499453402,20878.96806046836,20584.159006119688,21302.401073145236
2026-02-08T02:00:00Z,ISONE_NEMA,18812.0,17490.0,1322.0,0.0,17608.25,216.68,2026-02-08T02:00:00Z,bundle-300300ae302ff22f5c9d57a4,True,17546.634898459644,17228.071477101872,16307.917942092745,16947.47727562877,16651.611472858385,15704.43737856304
2026-02-08T02:00:00Z,MISO_MINN_HUB,78995.0,60951.0,18042.0,2.0,91510.75,26.02,2026-02-08T02:00:00Z,bundle-fbcddb17c6afab4b862b2d0a,True,76728.39355051653,79482.22753664682,79070.95181599466,64859.736541749866,69874.36640017077,65161.81298702253
2026-02-08T02:00:00Z,SPP_NORTH_HUB,32341.0,12570.0,19771.0,0.0,41569.45,12.4804,2026-02-08T02:00:00Z,bundle-2f15011435d8697103800f66,True,31897.168870122703,32245.78256380779,33025.85901482902,11755.36904979419,15168.679684861972,13451.347312060923
2026-02-08T03:00:00Z,CAISO_NP15,24156.0,22506.0,1650.0,0.0,32722.8,32.56402,2026-02-08T03:00:00Z,bundle-7c9cd8b3c5e3cdaef57583cc,True,23620.329463314654,22402.90499453402,22672.40334354032,20584.159006119688,21302.401073145236,23966.823952596085
2026-02-08T03:00:00Z,ISONE_NEMA,18348.0,17057.0,1291.0,0.0,17608.25,196.14,2026-02-08T03:00:00Z,bundle-300300ae302ff22f5c9d57a4,True,17228.071477101872,16307.917942092745,15897.15924191873,16651.611472858385,15704.43737856304,15313.539747364415
2026-02-08T03:00:00Z,MISO_MINN_HUB,78189.0,59816.0,18371.0,2.0,91510.75,22.88,2026-02-08T03:00:00Z,bundle-fbcddb17c6afab4b862b2d0a,True,79482.22753664682,79070.95181599466,75795.91412947314,69874.36640017077,65161.81298702253,58817.19049461584
2026-02-08T03:00:00Z,SPP_NORTH_HUB,32171.0,12142.0,20029.0,0.0,41569.45,14.4042,2026-02-08T03:00:00Z,bundle-2f15011435d8697103800f66,True,32245.78256380779,33025.85901482902,32471.6824092771,15168.679684861972,13451.347312060923,10248.5174627387
2026-02-08T04:00:00Z,CAISO_NP15,23889.0,22800.0,1089.0,0.0,32722.8,31.92611,2026-02-08T04:00:00Z,bundle-7c9cd8b3c5e3cdaef57583cc,True,22402.90499453402,22672.40334354032,22828.240784195204,21302.401073145236,23966.823952596085,22336.98793221517
