timestamp_utc,market_id,gross_demand_mw,net_load_mw,wind_mw,solar_mw,market_scale_mw,da_lmp_usd_per_mwh,forecast_gross_h1_mw,forecast_gross_h2_mw,forecast_gross_h3_mw,forecast_net_h1_mw,forecast_net_h2_mw,forecast_net_h3_mw,forecast_issue_time_utc,forecast_vintage_id,quality_ok
2025-12-19T21:00:00Z,CAISO_NP15,29106.0,15123.0,2066.0,11917.0,32722.8,30.50432,28143.68350490365,27488.614110461254,27339.903133269985,13470.673404226623,15822.876600323802,16794.30068761877,2025-12-19T21:00:00Z,bundle-cafc19c22dd9f0eccf56e920,True
2025-12-19T21:00:00Z,ERCOT_LZ_NORTH,49569.472096,14469.244801078125,17819.790043402776,17280.4372515191,71754.41932255,6.09,50293.38240232427,50472.70792790541,50639.34294669876,34560.4189455984,35944.85625006643,35461.83634430835,2025-12-19T21:00:00Z,bundle-e96c4f7420130063364226d0,True
2025-12-19T21:00:00Z,ISONE_NEMA,14442.0,13429.0,995.0,18.0,17608.25,69.32,15363.569495927073,15455.050760039878,15185.768029795752,13885.358648927531,13914.910241234164,13774.88883180597,2025-12-19T21:00:00Z,bundle-dd16f47e23af59c9b56aaca4,True
2025-12-19T21:00:00Z,MISO_MINN_HUB,79702.0,50843.0,18881.0,9978.0,91510.75,48.85,80537.79739183447,80500.42545112925,80544.48793669006,59466.181704182374,59669.165013190424,57992.37563077541,2025-12-19T21:00:00Z,bundle-bdde90bf2d609fe0211923da,True
2025-12-19T21:00:00Z,NYISO_NYC_J,6163.6826,6163.6826,1828.0,0.0,7054.87155,66.16,5947.654087162372,5838.4965870195565,5703.519257455005,5947.654087162372,5838.4965870195565,5703.519257455005,2025-12-19T21:00:00Z,bundle-4d738caa254d640cce103d48,True
2025-12-19T21:00:00Z,SPP_NORTH_HUB,37455.0,21052.0,15786.0,617.0,41569.45,5.3879,38435.35648830371,38297.435370437124,38101.20034456759,22229.827377364796,21574.99192171046,20704.954311091027,2025-12-19T21:00:00Z,bundle-881dba7deeecb2203b249fa6,True
2025-12-19T22:00:00Z,CAISO_NP15,29400.0,15056.0,2110.0,12234.0,32722.8,30.94817,27488.614110461254,27339.903133269985,28072.250432362962,15822.876600323802,16794.30068761877,18591.235811382758,2025-12-19T22:00:00Z,bundle-cafc19c22dd9f0eccf56e920,True
2025-12-19T22:00:00Z,ERCOT_LZ_NORTH,49554.818504,20434.382720579863,18905.083257378472,10215.352526041666,71754.41932255,20.81,50472.70792790541,50639.34294669876,50037.95934137754,35944.85625006643,35461.83634430835,32984.18606009071,2025-12-19T22:00:00Z,bundle-e96c4f7420130063364226d0,True
2025-12-19T22:00:00Z,ISONE_NEMA,15101.0,13842.0,1259.0,0.0,17608.25,67.17,15455.050760039878,15185.768029795752,14725.779966411543,13914.910241234164,13774.88883180597,13502.9389311043,2025-12-19T22:00:00Z,bundle-dd16f47e23af59c9b56aaca4,True
2025-12-19T22:00:00Z,MISO_MINN_HUB,80363.0,54929.0,19610.0,5824.0,91510.75,65.91,80500.42545112925,80544.48793669006,80181.39260312753,59669.165013190424,57992.37563077541,58058.22150456734,2025-12-19T22:00:00Z,bundle-bdde90bf2d609fe0211923da,True
