interaction_count,mean_raw_ramp_reward,mean_raw_incremental_ramp_impact,episode_count,mean_completed_episode_return,elapsed_seconds
2048,-3.2829455860350743e-06,3.2829455860350743e-06,72,-9.733332841470377e-05,33.334356100065634
4096,2.6071416821336036e-06,-2.6071416821336036e-06,76,7.841142208585027e-05,65.88764700014144
6144,3.4319476656811247e-06,-3.4319476656811247e-06,76,8.074998553846257e-05,102.04696970013902
8192,5.100580703521296e-06,-5.100580703521296e-06,76,0.00013060513933853195,136.27310370001942
10240,9.322867457341892e-06,-9.322867457341892e-06,76,0.0002627994573189709,168.91326090018265
12288,1.2770998821756445e-05,-1.2770998821756445e-05,76,0.0003314115412071279,202.72227110015228
14336,1.392902531974678e-05,-1.392902531974678e-05,76,0.00038134666559337514,236.18278160016052
16384,1.7797220008553164e-05,-1.7797220008553164e-05,76,0.00047120316212670676,270.0827074002009
18432,2.0838758354066826e-05,-2.0838758354066826e-05,76,0.0005678197590540132,304.61721140006557
20480,2.4268739577231663e-05,-2.4268739577231663e-05,76,0.0006378668015756596,339.7015082000289
22528,2.53257326176317e-05,-2.53257326176317e-05,76,0.0006969576566235057,373.97816830012016
24576,2.686740963717196e-05,-2.686740963717196e-05,76,0.0007241074236259674,404.8691709002014
26624,2.6413917976232e-05,-2.6413917976232e-05,76,0.0007095257691363191,437.8448944000993
28672,3.304826531782553e-05,-3.304826531782553e-05,76,0.0008876966789515946,469.5325817000121
30720,3.129635839535524e-05,-3.129635839535524e-05,76,0.0008446118045788243,501.8751703000162
32768,3.362025805737497e-05,-3.362025805737497e-05,76,0.0009061353613994754,535.6726667000912
34816,3.588622244061135e-05,-3.588622244061135e-05,76,0.0009748052764111022,570.3628384000622
36864,3.46283979050922e-05,-3.46283979050922e-05,76,0.0009229949386747601,602.1552844999824
38912,3.809200866844202e-05,-3.809200866844202e-05,76,0.0010306164191000926,634.6450060000643
40960,4.0120797997008156e-05,-4.0120797997008156e-05,76,0.001079295124931802,666.2863803000655
43008,3.832105164582688e-05,-3.832105164582688e-05,76,0.0010315243952648738,700.0454778000712
45056,4.1305187146397424e-05,-4.1305187146397424e-05,76,0.0011187700449116738,731.2265837001614
47104,3.978722177789305e-05,-3.978722177789305e-05,76,0.0010738237033099199,762.8600451000966
49152,4.108046491634775e-05,-4.108046491634775e-05,76,0.001108270616008423,794.3875305000693
51200,4.229656142593125e-05,-4.229656142593125e-05,76,0.0011425755782313342,828.5242912000977
53248,4.51694345237248e-05,-4.51694345237248e-05,76,0.0012243610307497473,866.2961654001847
55296,4.247720522523343e-05,-4.247720522523343e-05,76,0.00114395975512823,904.4364167000167
57344,4.464142129212863e-05,-4.464142129212863e-05,72,0.0012082530475347952,945.1175208000932
59392,4.492255214137609e-05,-4.492255214137609e-05,76,0.001211996947540792,982.0532222001348
61440,4.672216989550395e-05,-4.672216989550395e-05,76,0.00123987287429923,1020.3530730002094
63488,4.657353066621022e-05,-4.657353066621022e-05,76,0.001279258322192608,1058.8073621999938
65536,4.686966655379619e-05,-4.686966655379619e-05,76,0.001258373571416785,1098.3408689000644
67584,4.808661287679718e-05,-4.808661287679718e-05,76,0.0013077458570000524,1135.9962777001783
69632,4.8149900084329704e-05,-4.8149900084329704e-05,76,0.0012893132098565235,1178.7850459001493
71680,5.031348644625107e-05,-5.031348644625107e-05,76,0.0013493947656787815,1220.5436760000885
73728,4.885340939972088e-05,-4.885340939972088e-05,76,0.001326274518297426,1265.7164843000937
75776,4.857106313762407e-05,-4.857106313762407e-05,76,0.001319788300374735,1314.5498782000504
77824,5.1844379132285246e-05,-5.1844379132285246e-05,76,0.0013882353067629664,1359.919491100125
79872,4.770560766819726e-05,-4.770560766819726e-05,76,0.0013032662510841341,1408.6555099000689
81920,5.3201212817938546e-05,-5.3201212817938546e-05,76,0.001425449373729768,1456.188703900203
83968,5.016956003954211e-05,-5.016956003954211e-05,76,0.0013658679869159938,1499.2537243000697
86016,4.979500843436838e-05,-4.979500843436838e-05,76,0.001336562314854469,1541.9810816000681
88064,5.525420017879391e-05,-5.525420017879391e-05,76,0.0014822882264530985,1585.5489348000847
90112,5.031612325333581e-05,-5.031612325333581e-05,76,0.0013646370305029308,1629.779913400067
92160,5.156046369941437e-05,-5.156046369941437e-05,76,0.001395726588781075,1676.7027164001483
94208,5.3555270826005215e-05,-5.3555270826005215e-05,76,0.0014421752824571952,1723.1497500000987
96256,5.2408072912828834e-05,-5.2408072912828834e-05,76,0.0014141442074059132,1769.4011427001096
98304,5.307659788748193e-05,-5.307659788748193e-05,76,0.0014298645495995398,1812.8949977001175
100352,5.3590386716517634e-05,-5.3590386716517634e-05,76,0.0014475115248016107,1853.7853273001965
102400,5.6451794438229914e-05,-5.6451794438229914e-05,76,0.0015254197508286563,1896.2010628001299
104448,5.15314039313268e-05,-5.15314039313268e-05,76,0.0013912744510087849,1935.6731375001837
106496,5.6920111433009146e-05,-5.6920111433009146e-05,76,0.0015386178724754122,1978.1580833001062
108544,5.223434291391986e-05,-5.223434291391986e-05,76,0.0014116317520404427,2020.4463623000775
110592,5.416493330251308e-05,-5.416493330251308e-05,76,0.0014607241935910777,2060.9384868000634
112640,5.37096356795193e-05,-5.37096356795193e-05,72,0.0014430238520451398,2101.1406180001795
114688,5.333347164524942e-05,-5.333347164524942e-05,76,0.0014411735741723156,2144.211584400153
116736,5.831642691094578e-05,-5.831642691094578e-05,76,0.001574463500326093,2183.225343900034
118784,5.530034303461402e-05,-5.530034303461402e-05,76,0.001499101180649418,32652.30780280009
120832,5.536470218817694e-05,-5.536470218817694e-05,76,0.0015072025141717382,32712.887080500135
