timestep,cpu_demand_norm
0,0.5195538147041951
1,0.48796431662116563
2,0.47785747821435276
3,0.5239744017852461
4,0.5528114388682008
5,0.5632959497179381
6,0.5578438796408093
7,0.5501609024212868
8,0.5274395395675527
9,0.4838787979163164
10,0.4446077911374036
11,0.4172335880365139
12,0.39014982824629674
13,0.41615270525012754
14,0.4119940783155671
15,0.38777915269935037
16,0.40034377036233726
17,0.39315712316077334
18,0.3967666592569516
19,0.4130835555786536
20,0.4378212444988206
21,0.4490555294431361
22,0.45639830738261117
23,0.4480660591142268
24,0.4420835937630585
25,0.4283003859484372
26,0.44445755625822264
27,0.43230036252349013
28,0.4217524513814263
29,0.4363769985158575
30,0.4154243638437071
31,0.44928489425232426
32,0.4193287324983457
33,0.429864096873554
34,0.41679535873469353
35,0.4385179540511471
36,0.453236171257489
37,0.45707612856234203
38,0.44966115955773917
39,0.4366609840056854
40,0.43104900068894436
41,0.4301856004497447
42,0.40937136624805226
43,0.4263922431696301
44,0.423000853288409
45,0.43045218757576165
46,0.4468681842701163
47,0.4527668581122962
48,0.45655265010998075
49,0.43719283985107
50,0.4415747307901237
51,0.47130156400853623
52,0.4652905358307312
53,0.4607129450731019
54,0.4705270574423008
55,0.46655622546697745
56,0.4727950897998271
57,0.46510694972776884
58,0.4769605810988276
59,0.48259118617704183
60,0.48178251362566715
61,0.47826677707032783
62,0.4801837724266077
63,0.45737579151164026
64,0.46275845954663875
65,0.4609209307674818
66,0.45476928077840717
67,0.46337089808059545
68,0.46526334303089834
69,0.46007258505804993
70,0.47138267671053274
71,0.48312216796764784
72,0.47492782642991915
73,0.4751618304958596
74,0.460850895471618
75,0.4538087407558292
76,0.45852940318935903
77,0.44958007894394675
78,0.45894854586928757
79,0.46257579325902437
80,0.4497003989669844
81,0.4602173498750187
82,0.46265160345504
83,0.4619730404797372
84,0.46148663269256157
85,0.4793517293385716
86,0.4554390074993671
87,0.43029007768930355
88,0.4259254073733126
89,0.43948200731353904
90,0.44650477042998254
91,0.44677700954437793
92,0.45495248851958836
93,0.4680860646418357
94,0.4761877146583667
95,0.48052634302494274
96,0.48549586078238305
97,0.45824213340207803
98,0.46026467258192044
99,0.4766020097872438
100,0.45466153863383174
101,0.4804879489306063
102,0.4750132745273259
103,0.4794540422985167
104,0.47972581390172886
105,0.46987106614688967
106,0.4557980749224901
107,0.4681904192486491
108,0.4631976992083484
109,0.4639327019864391
110,0.45849703456219465
111,0.4714775627858674
