timestep,cpu_demand_norm
0,0.5081847523380738
1,0.49355028284176083
2,0.5052333566870254
3,0.473753954784185
4,0.49295106714194964
5,0.5104748687638802
6,0.511348700433439
7,0.5178218760586905
8,0.5076245019435935
9,0.5237007397834205
10,0.517480402061383
11,0.5158044429512455
12,0.5123824351506843
13,0.5324313085247089
14,0.5272117290918015
15,0.507756771285974
16,0.49449603360463973
17,0.5019943457303174
18,0.4901015714894313
19,0.5104199570895044
20,0.5074512213571211
21,0.5150537250784708
22,0.5149145436448394
23,0.510182828224357
24,0.5214101133909399
25,0.5249666456118929
26,0.5211196628648779
27,0.5109230813276858
28,0.5286599871711086
29,0.5154160780430472
30,0.5132725795950086
31,0.5207558554673662
32,0.5075535374655568
33,0.5118009741674696
34,0.5214034141689214
35,0.5032550266340319
36,0.5067776903538509
37,0.511315754539134
38,0.5119049912346592
39,0.5089564442492989
40,0.4954292128519227
41,0.5062901079984747
42,0.4839727098527975
43,0.5054754234417675
44,0.4993948943108806
45,0.5040170747189313
46,0.5010802012775712
47,0.5032710406632239
48,0.4993589207984722
49,0.5301311528944342
50,0.5405881977201825
51,0.5163657918689374
52,0.5085134538344503
53,0.5096762648555868
54,0.5074532085703441
55,0.5251278779212418
56,0.5068707530697083
57,0.520536503438479
58,0.5160048235952982
59,0.5147590610601088
60,0.5245890965252125
61,0.5309441049176522
62,0.5321754921003704
63,0.5238302549240876
64,0.5361720033391553
65,0.5361007931159938
66,0.5343505808109427
67,0.5524562901465474
68,0.5424730852063124
69,0.5376036433055965
70,0.5374353215139693
71,0.5426446742023592
72,0.5298454065702275
73,0.5459597973598991
74,0.5414863574631338
75,0.5290357833395118
76,0.5429329772126953
77,0.544221420115764
78,0.5455814080729795
79,0.5569077755399332
80,0.5449900231677782
81,0.5596342871643601
82,0.5716750600837375
83,0.5761792526451106
84,0.5688775694083189
85,0.5794478627476591
86,0.588684592453329
87,0.5829087277708034
88,0.5757435471462735
89,0.5737727156592178
90,0.5704690837969995
91,0.5952659521434046
92,0.5932713387217865
93,0.5996646035493989
94,0.5941237384324881
95,0.5907563106848371
96,0.586812280819984
97,0.5956730611677377
98,0.5944538345085927
99,0.5852419012059755
100,0.5898594704015017
101,0.5865607480636623
102,0.5832849816861261
103,0.583060318075446
104,0.5866256766493554
105,0.5792558921731696
106,0.5750267288289054
107,0.5694163115094166
108,0.576832574863545
109,0.5935232094318695
110,0.5974693577532827
111,0.5941202975670238
112,0.5971472248427941
113,0.600938238769004
114,0.6103402373190144
115,0.6127876554333316
116,0.601341390542159
117,0.5962500422685084
118,0.5773070632455468
119,0.5787426520490196
120,0.5823902843210962
121,0.6017773364080066
122,0.5975167261886746
123,0.5830660778623427
124,0.5864009398269261
125,0.5819504568446454
126,0.5794102696421612
127,0.5735538712549227
128,0.559804812594938
129,0.5666735387227725
130,0.5643742628479
131,0.5736411005384154
132,0.5826119138946334
133,0.5908077837490868
134,0.5752379917402102
135,0.5719035111012772
136,0.5717763282405843
137,0.5667351227285954
138,0.5757428754024523
139,0.5877647433827293
140,0.563234586999713
141,0.5580216873582177
142,0.5682402374512814
143,0.571001893144106
144,0.561314876397166
145,0.5621648660187241
146,0.5453585218423221
147,0.5551339907865449
148,0.5522155222064018
149,0.5594694483089299
150,0.5716501525619043
151,0.5604426652748783
152,0.5652165849266394
153,0.5669255008607981
154,0.5682932834404678
155,0.5649802202741812
156,0.5553502098903819
157,0.5296204786512541
158,0.5546002107765563
159,0.5277640108558076
160,0.5230967858781927
161,0.5281430740551429
162,0.5294429190809288
163,0.5291471482119523
164,0.5209717089461765
165,0.5316027377636977
166,0.5320588588445389
167,0.5184589672149987
168,0.528734039467431
169,0.5376936607076198
170,0.5284352140030363
171,0.5310528494340298
172,0.5353741018819808
173,0.5367314684422081
174,0.5265485780225618
175,0.5318467258063913
176,0.5143272561687623
177,0.5384753867054303
178,0.5445283130117966
179,0.5247615420293288
180,0.5274776418847584
181,0.5371745338036813
182,0.5199208817143404
183,0.5281176825897692
184,0.5399673422234206
185,0.5359842401849012
186,0.5395926934149764
187,0.5577630579198841
188,0.5684853300892511
189,0.5718086450690073
190,0.5695183934096502
191,0.5425431947376678
192,0.5346672944038654
193,0.5474914147357622
194,0.5370466696573516
195,0.5462272799550167
196,0.558102643158157
197,0.5416514477020343
198,0.55431429504175
199,0.5582654739818573
200,0.5513998692421506
201,0.5551670186537208
202,0.5641225469754618
203,0.5682394584054061
204,0.5729851102548401
205,0.5853874462499462
206,0.5645555195248115
207,0.5701985126029022
208,0.5701879763565828
209,0.5784652094465035
210,0.5836600279545636
211,0.5921014973776287
212,0.5654809033689463
213,0.584675285292793
214,0.5826391154424345
215,0.590398404553325
216,0.5923989062293759
217,0.6150874536792387
218,0.6042697838249829
219,0.5872418805977356
220,0.5792387339067946
221,0.5439473805584247
222,0.599536278012911
223,0.600036507871433
224,0.5876087386004518
225,0.5903944290859534
226,0.589513673701477
227,0.5936845166878431
228,0.5945657696346334
229,0.6135650424205945
230,0.5937692068941934
231,0.5927371561339215
232,0.5829793967995304
233,0.5797834411173127
234,0.5747904747747649
235,0.5882343574583261
236,0.5787319465655881
237,0.5878125548185983
238,0.5969955145715058
239,0.5863857365050885
240,0.584628936617262
241,0.604914772742098
242,0.5860833265275321
