timestep,cpu_demand_norm
0,0.4567818507211999
1,0.46752620115199656
2,0.4678061864809763
3,0.46987810048054557
4,0.4909882533598149
5,0.4883697139450515
6,0.4834368319114803
7,0.4571854908893551
8,0.4466746450386547
9,0.43817194232505735
10,0.4315885443533497
11,0.4477707114776662
12,0.459664713964291
13,0.4751432347714699
14,0.43206343470206615
15,0.4214246263888481
16,0.43544004123690205
17,0.44180209249824315
18,0.4567963712620209
19,0.4397290228224609
20,0.45252320161124027
21,0.453906173097471
22,0.4510316580679124
23,0.44472340989880943
24,0.4450187866765443
25,0.4398172295452817
26,0.44462996376668795
27,0.44934646907620157
28,0.4546398627195924
29,0.4675014396445245
30,0.4546431178071759
31,0.4516516662812333
32,0.45692049073636515
33,0.4522664133251333
34,0.4544721872829321
35,0.44252032589437285
36,0.44291115865949787
37,0.44532010547648
38,0.4474116576701223
39,0.4651095296181067
40,0.4513993456119539
41,0.44597851313252285
42,0.46870762977556607
43,0.4758056252842048
44,0.4625958839196509
45,0.45754514152794284
46,0.45924527821289296
47,0.4504795654539507
48,0.4497178487969472
49,0.45605234394762717
50,0.44774069383201487
51,0.44089583380224506
52,0.443154327248606
53,0.46014958956680024
54,0.46286625379110097
55,0.4676337455779813
56,0.47002891647791056
57,0.4682861592642531
58,0.4609356851053463
59,0.46326929926649
60,0.4804296112163137
61,0.4908770051852701
62,0.4897982599277588
63,0.48939745385803984
64,0.4884150743621947
65,0.5009233466794465
66,0.5174867639402102
67,0.5140132643695804
68,0.4951427529998919
69,0.5080212448335588
70,0.4911927075504721
71,0.48937689570142623
72,0.49133349401911747
73,0.5085686812849112
74,0.5021980255940552
75,0.5062019809238177
76,0.5178369842709619
77,0.5056947266098943
78,0.5158094483385987
79,0.5073043027056053
80,0.4997540784412276
81,0.5161428338831394
82,0.523566183816793
83,0.5199164231213633
84,0.5173122180914789
85,0.5304160968483593
86,0.5299780462574453
87,0.531470642839656
88,0.5311472907230472
89,0.5219719152738821
90,0.5069605281501273
91,0.5032638409378015
92,0.493553580475894
93,0.4978456828148836
94,0.507249124575017
95,0.49646161225390867
96,0.4946040841160657
97,0.5029719568480383
98,0.5095836306495289
99,0.5025993046004917
100,0.5020171218909986
101,0.5090898976718295
102,0.5132851405585634
103,0.5020280108815776
104,0.5044182604724611
105,0.5056581475961919
106,0.514927232059856
107,0.5137982918650746
108,0.5010148765373945
109,0.5185266730432221
110,0.5237603567908657
111,0.526165837333895
112,0.5342822016905567
113,0.5290048694057503
114,0.5218996663918481
115,0.5460071925685132
116,0.5392243529064493
117,0.5350311120765594
118,0.5484697639944349
119,0.5545035185606288
120,0.5559987638400201
121,0.5394074541300892
122,0.5361544653290213
123,0.5266227287928574
124,0.511727754161666
125,0.5138075316146322
126,0.5244692783649009
127,0.5317481519172638
128,0.514596777842497
129,0.5180910842388602
130,0.5156437835118933
131,0.5231978324004123
132,0.5433898973798162
133,0.5502875956354518
134,0.5573479685250834
135,0.5640194407721747
136,0.5661253318788134
137,0.5648981788277655
138,0.567050068312992
139,0.5670554130010247
140,0.5514569770766083
141,0.5537395323105052
142,0.5550303662905746
143,0.5570643371810419
144,0.5682202184020957
145,0.5706784374266244
146,0.5411638151923341
147,0.5512962323011383
