timestep,cpu_demand_norm
0,0.5150853735717308
1,0.5688970885104636
2,0.5693619684639725
3,0.5769337459561288
4,0.5581758824671821
5,0.5606200313399317
6,0.5284822886650061
7,0.5393875173010675
8,0.5256833680084271
9,0.5152240163072753
10,0.5388225871405
11,0.5291884593445502
12,0.5234522202304291
13,0.5649231457010848
14,0.5442273076112729
15,0.5301417829095235
16,0.5333599554736815
17,0.5492550871528356
18,0.5091015746828984
19,0.5319298631785464
20,0.5455229261902372
21,0.5342860717754155
22,0.5014772565327129
23,0.49608642661871477
24,0.5189567310948732
25,0.543917858362227
26,0.5301830981293172
27,0.5169081938749335
28,0.48973476452433384
29,0.4878940279511124
30,0.4774975974032715
31,0.4868305051012957
32,0.4923711550031701
33,0.5002870941185918
34,0.48551381538976845
35,0.535944378644166
36,0.5426523815054705
37,0.5195006912506966
38,0.5178324264207205
39,0.5439637451101396
40,0.524781762311529
41,0.5318133258828631
42,0.497766827537931
43,0.48618642953099567
44,0.504542253117236
45,0.5084666251473222
46,0.5357832392242522
47,0.5069150250240688
48,0.4822057834991728
49,0.5138600763744925
50,0.49343092373301944
51,0.4811431040904116
52,0.46200443428665455
53,0.45243754384942286
54,0.46119223997502506
55,0.4487541571593834
56,0.4393281114909254
57,0.43075625195907613
58,0.4709766198049298
59,0.47696368845152665
60,0.49936629253432063
61,0.5153453870871734
62,0.5265570913387984
63,0.5303796163908225
64,0.49442379503379985
65,0.4850386256553563
66,0.499738695853282
67,0.47824564851700396
68,0.46268979966963525
69,0.43325831177755486
70,0.4690004837203916
71,0.4728117226324572
72,0.4474482231673973
73,0.4504939664169372
74,0.4698636688561594
75,0.4962121738051105
76,0.5008942719274829
77,0.49247808265287596
78,0.4812381762555437
79,0.4888122119769573
80,0.5058201346527124
81,0.5272139928702925
82,0.5359469978296488
83,0.511913964613778
84,0.5058118379161685
85,0.5426653065919526
86,0.53750904240402
87,0.5312722985589514
88,0.50202736132997
89,0.494832196852561
90,0.5419111366193742
91,0.558386505681445
92,0.5156657717829243
93,0.5262403073190717
94,0.49696110891115275
95,0.47774956625076875
96,0.46114907904737484
97,0.4852809505635315
98,0.4887481014453484
99,0.469443807052711
100,0.4732636358218061
101,0.4636437276235176
102,0.4928454393432217
103,0.48150849892609865
104,0.47689067291456094
105,0.4834658993299355
106,0.48196052400687117
107,0.5062889918832449
108,0.5010689462045901
109,0.5131226595768549
110,0.5441406242991141
111,0.552506819884898
112,0.550638328856822
113,0.48469271657341495
114,0.5027483772729769
115,0.4822409177816573
116,0.48516917616284255
117,0.4953457088989229
118,0.5360715436225602
119,0.4895021067097463
120,0.485807362664737
121,0.5029284295975919
122,0.5519538946477855
123,0.5633907320783401
124,0.5322358034925231
125,0.5103868966225695
126,0.5168021788787633
127,0.5174618664316101
128,0.498633315473226
129,0.4529806262708463
130,0.4359565315296354
131,0.4508232703860787
132,0.4508439656685913
133,0.4869259526158455
134,0.5230726340828321
135,0.5257394859378984
136,0.5068654431056973
137,0.5283110022949967
138,0.5424987016389548
139,0.5514478999779064
140,0.5251277750244533
141,0.49544388924259375
142,0.45055372932843246
143,0.46041082769491337
144,0.4797804385183391
145,0.4471746089615524
146,0.5288837095352952
147,0.5312521522202687
148,0.5357351244102065
149,0.5065238230698356
150,0.4652215293639381
151,0.42368423500725816
152,0.4203765421702044
153,0.5345696778603561
154,0.5047586691532548
155,0.47167471164834196
156,0.45547503767221525
157,0.45622781863917955
158,0.4148544488476587
159,0.44870681594812223
160,0.4153256993531376
161,0.4341450178923348
162,0.43442745875450833
163,0.4507696586242429
164,0.45618164703122205
165,0.47004693874757286
166,0.5056845431487292
167,0.4993010211604815
168,0.4999225343383615
169,0.5139156897912921
170,0.49937330439686617
171,0.5056126974653836
172,0.4670836445834002
173,0.4771611346358671
174,0.4760849445254437
175,0.45616683430888905
176,0.4413415502236234
