timestep,cpu_demand_norm
0,0.4674978037521322
1,0.48431526660081226
2,0.5047804185363853
3,0.5057032945341127
4,0.513945360306142
5,0.5029287995666596
6,0.5188275906494323
7,0.516762546809389
8,0.5173927126811533
9,0.5243375197851391
10,0.5277320402576283
11,0.5297725147485439
12,0.5142965330866084
13,0.5458831850204513
14,0.544457879435528
15,0.5531506368639023
16,0.5873844271423434
17,0.5559135444718676
18,0.5327510841206766
19,0.5231582134681242
20,0.5498353613580347
21,0.5788529941834555
22,0.5709725969419321
23,0.5852348755655309
24,0.5945924659302786
25,0.5749420223623516
26,0.5876527382616966
27,0.601068017324337
28,0.6015444267638418
29,0.5903583791561181
30,0.6100878431482568
31,0.6126587362868446
32,0.6011727682614654
33,0.5980226757849535
34,0.607450262357504
35,0.5877997428047405
36,0.5943788565441058
37,0.6089352938612425
38,0.588220945914007
39,0.5730243354302678
40,0.5802647049131313
41,0.5738740295001451
42,0.5715995125262234
43,0.5834303666695296
44,0.5856306593191302
45,0.5988049245852886
46,0.5880497804239275
47,0.5929046312914835
48,0.5891420978827226
49,0.5691639758095692
50,0.5630755616458958
51,0.5226618122737642
52,0.5422057951801229
53,0.5741230382400254
54,0.5957778297742117
55,0.5710527550389385
56,0.5679613880798444
57,0.5935672474129019
58,0.5858973465414755
59,0.5871335027709274
60,0.6090102013929195
61,0.5801151888022085
62,0.5830547387140423
63,0.5893925789436415
64,0.6066363826051566
65,0.6060865815249022
66,0.6098660137513373
67,0.603660629133953
68,0.6003742640867268
69,0.6099212132573761
70,0.6105449100504996
71,0.5965010950498946
72,0.5848095788552167
73,0.5768718251356794
74,0.60771470756785
75,0.6152483236637436
76,0.5903741406947013
77,0.5891499300952102
78,0.5861598115528599
79,0.607056288591583
80,0.602694865010993
81,0.6098681879150457
82,0.595129822557837
83,0.5911023686069892
84,0.5970015996878977
85,0.5862405703106554
86,0.5990687183470531
87,0.6022859028095494
88,0.6047384954317003
89,0.6297090392470757
90,0.6262949586503486
91,0.6354705176933897
92,0.6254952502668703
93,0.6208843120369959
94,0.6196934884397725
95,0.6246714993099706
96,0.6255201239490481
97,0.6129764288884734
98,0.6358170725905595
99,0.6440020535402082
100,0.6287340871269191
101,0.6265519006533627
102,0.6254200750165981
103,0.6177650271465815
104,0.6200775087170435
105,0.6407631274406277
106,0.6411549824238438
107,0.6550969698693913
108,0.641838248966602
109,0.6510455982804664
110,0.6573521311825904
111,0.6532078355191797
112,0.6632937591776035
113,0.6458545391832684
114,0.6262203474464106
115,0.6485369730750012
116,0.6502408510130774
117,0.6518075838015476
118,0.654561953154848
119,0.6411399453002826
120,0.6367483654509417
121,0.6345125599296999
122,0.6531777129777225
123,0.6543717070717789
124,0.6489421187116493
125,0.6459495903082392
126,0.6153241679480344
127,0.6311900060213796
128,0.6388501737470585
129,0.6267509519222841
130,0.6422901868267602
131,0.6415130925280231
132,0.6343681429393716
133,0.6133066761798667
134,0.6233126885935769
135,0.6269019057083097
136,0.626486019831552
137,0.6297884629552299
138,0.6365349048848116
139,0.6196075274109826
140,0.6150678853989126
141,0.6257574978225134
142,0.628470984052883
143,0.6235930348448917
144,0.6126104742357535
145,0.6445370888900654
146,0.6300592614952948
147,0.6024067059699122
148,0.6191515841394316
149,0.610710487964783
150,0.6125042144943662
151,0.6080026549275122
152,0.6167329260303223
153,0.61941637108469
154,0.6084227504167087
155,0.6117611902740182
156,0.61843346063559
157,0.6089520476646775
158,0.6156842102193097
159,0.6154679935952305
160,0.6198763680619687
161,0.5885378891660387
162,0.5945359690389304
163,0.6184422920683635
164,0.6119036789030541
165,0.5925090261481822
166,0.597512780523523
167,0.5890043459043011
168,0.581251322477366
169,0.5918296434935723
170,0.5781767078781264
171,0.563696019175253
172,0.5817125071278239
173,0.5568630410156058
174,0.5687295775856636
175,0.6048898504019147
176,0.6134099217248361
177,0.5909443037426328
178,0.5824416248107366
179,0.5849760868291488
180,0.5782076018165944
181,0.5649319155601861
182,0.5660442333040857
183,0.541388459758145
184,0.517287408196459
185,0.5395755408236883
186,0.529028301411436
187,0.52358681086
188,0.5272988035912155
189,0.5215953601058255
190,0.5078449213780408
191,0.4932330875717226
192,0.4919990123294093
193,0.4930813176376857
194,0.4675105842966527
195,0.4554533428473453
196,0.4590208911601999
197,0.45061262935889546
198,0.4392335391898952
199,0.4502260884585577
200,0.4318320672864977
201,0.4288694597169562
202,0.4328375989070077
203,0.4370432846752652
204,0.4421112132976074
205,0.41807699978294427
206,0.4101266047588028
207,0.4098230656781368
208,0.4279039147557872
209,0.4545764123474537
210,0.407455961377727
211,0.41914951288990077
212,0.4093911158982649
213,0.38248786036329735
214,0.3974439334321724
215,0.4035800911390109
216,0.39358745035048415
217,0.38525849598347356
218,0.36741115250805834
219,0.36371570951046645
220,0.3637234985467689
221,0.359911079189909
222,0.35270556942405534
223,0.3539303018123377
224,0.3603855428139189
225,0.36134077365374206
226,0.3512559014469772
227,0.36536711460390114
228,0.3584955875912503
229,0.35094379825842903
230,0.3665608479347965
231,0.3664602247197131
232,0.3667394359229254
233,0.36308050068651865
234,0.3632218456059681
235,0.35205685957760313
236,0.34585189071144895
237,0.34315341286426193
238,0.3354916191418216
239,0.3375630584378921
240,0.33203749637351543
241,0.325620666822306
242,0.3518809218723312
243,0.34077592291964637
244,0.34781873405846003
245,0.3538788659835485
246,0.3543842840451795
247,0.35614601820264713
248,0.35804345064819565
249,0.35225572803671923
250,0.3581087619118187
251,0.36091353926447844
252,0.3681889780460169
253,0.39267857419799657
254,0.36042196212298
255,0.3656344436947017
256,0.3638879736966627
257,0.37596071303423106
258,0.38123651280962295
259,0.37039787758598103
260,0.4026046430832803
261,0.41273193831983623
262,0.3933711240142748
263,0.37775648905464754
264,0.39090513128903104
265,0.4067694690883669
266,0.40183357219046406
267,0.3958286073564669
268,0.3980260621889593
269,0.39381598898537246
