timestamp_utc,market_id,gross_demand_mw,net_load_mw,wind_mw,solar_mw,market_scale_mw,da_lmp_usd_per_mwh,forecast_gross_h1_mw,forecast_gross_h2_mw,forecast_gross_h3_mw,forecast_net_h1_mw,forecast_net_h2_mw,forecast_net_h3_mw,forecast_issue_time_utc,forecast_vintage_id,quality_ok
2026-03-16T21:00:00Z,CAISO_NP15,28790.0,9723.0,925.0,18142.0,32722.8,1.7844,26309.45015394556,27351.848611746296,27727.963144808222,13232.215619262945,16451.98451006158,18245.618094541267,2026-03-16T21:00:00Z,bundle-7c9cd8b3c5e3cdaef57583cc,True
2026-03-16T21:00:00Z,ERCOT_LZ_NORTH,51022.269531,24885.122440947227,7253.408209044445,18883.73888100833,71754.41932255,19.97,51747.350915536255,51490.995010753344,50943.61664722339,27466.51767370225,28556.677020480893,31132.414148631327,2026-03-16T21:00:00Z,bundle-109861ef5e61f980f9d7e90b,True
2026-03-16T21:00:00Z,ISONE_NEMA,14123.0,12929.0,1145.0,49.0,17608.25,38.53,14934.157484145328,15002.424058754814,15445.2413011741,13616.787445779333,13859.514391003298,14205.127185820416,2026-03-16T21:00:00Z,bundle-300300ae302ff22f5c9d57a4,True
2026-03-16T21:00:00Z,MISO_MINN_HUB,77354.0,43471.0,23436.0,10447.0,91510.75,29.26,77963.01502656857,77351.64875796437,76377.106577712,50590.244022157305,50447.07148352199,50953.492735624655,2026-03-16T21:00:00Z,bundle-fbcddb17c6afab4b862b2d0a,True
2026-03-16T21:00:00Z,NYISO_NYC_J,6026.2794,6026.2794,1404.0,0.0,7054.87155,73.29,5981.049856178132,5913.9291213986035,5922.957321471417,5981.049856178132,5913.9291213986035,5922.957321471417,2026-03-16T21:00:00Z,bundle-5e6c704f87cc84392722a1dc,True
2026-03-16T21:00:00Z,SPP_NORTH_HUB,32864.0,14949.0,17915.0,0.0,41569.45,31.9787,34002.43506933588,33884.50127739399,33652.83342081586,16556.492701631294,16088.65732139858,15779.392816213733,2026-03-16T21:00:00Z,bundle-2f15011435d8697103800f66,True
2026-03-16T22:00:00Z,CAISO_NP15,28615.0,9701.0,841.0,18073.0,32722.8,3.35021,27351.848611746296,27727.963144808222,27309.480093503404,16451.98451006158,18245.618094541267,19129.94276426803,2026-03-16T22:00:00Z,bundle-7c9cd8b3c5e3cdaef57583cc,True
2026-03-16T22:00:00Z,ERCOT_LZ_NORTH,51532.519201,30010.843406522225,6895.906344047221,14625.769450430553,71754.41932255,28.69,51490.995010753344,50943.61664722339,50399.56439224627,28556.677020480893,31132.414148631327,33710.74464689413,2026-03-16T22:00:00Z,bundle-109861ef5e61f980f9d7e90b,True
2026-03-16T22:00:00Z,ISONE_NEMA,14657.0,13479.0,1149.0,29.0,17608.25,46.96,15002.424058754814,15445.2413011741,14849.87970031058,13859.514391003298,14205.127185820416,13488.558240615834,2026-03-16T22:00:00Z,bundle-300300ae302ff22f5c9d57a4,True
2026-03-16T22:00:00Z,MISO_MINN_HUB,78127.0,46419.0,22486.0,9222.0,91510.75,40.27,77351.64875796437,76377.106577712,76437.99913259763,50447.07148352199,50953.492735624655,51249.6917495284,2026-03-16T22:00:00Z,bundle-fbcddb17c6afab4b862b2d0a,True
2026-03-16T22:00:00Z,NYISO_NYC_J,5965.5778,5965.5778,1473.0,0.0,7054.87155,73.08,5913.9291213986035,5922.957321471417,5812.6417231969235,5913.9291213986035,5922.957321471417,5812.6417231969235,2026-03-16T22:00:00Z,bundle-5e6c704f87cc84392722a1dc,True
2026-03-16T22:00:00Z,SPP_NORTH_HUB,32864.0,14949.0,17915.0,0.0,41569.45,43.6586,33884.50127739399,33652.83342081586,33426.40812163614,16088.65732139858,15779.392816213733,15268.798498258016,2026-03-16T22:00:00Z,bundle-2f15011435d8697103800f66,True
2026-03-16T23:00:00Z,CAISO_NP15,28620.0,10388.0,772.0,17460.0,32722.8,10.34671,27727.963144808222,27309.480093503404,27176.35209449081,18245.618094541267,19129.94276426803,20427.67399269659,2026-03-16T23:00:00Z,bundle-7c9cd8b3c5e3cdaef57583cc,True
2026-03-16T23:00:00Z,ERCOT_LZ_NORTH,52266.804834,37173.70390304444,6244.000957908333,8849.099973047221,71754.41932255,82.13,50943.61664722339,50399.56439224627,50786.4497149774,31132.414148631327,33710.74464689413,34643.765645369065,2026-03-16T23:00:00Z,bundle-109861ef5e61f980f9d7e90b,True
2026-03-16T23:00:00Z,ISONE_NEMA,14858.0,13695.0,1160.0,3.0,17608.25,56.62,15445.2413011741,14849.87970031058,14546.432405000423,14205.127185820416,13488.558240615834,13167.518373266163,2026-03-16T23:00:00Z,bundle-300300ae302ff22f5c9d57a4,True
2026-03-16T23:00:00Z,MISO_MINN_HUB,79524.0,51089.0,22374.0,6061.0,91510.75,63.84,76377.106577712,76437.99913259763,77430.3259640384,50953.492735624655,51249.6917495284,53070.8807743075,2026-03-16T23:00:00Z,bundle-fbcddb17c6afab4b862b2d0a,True
2026-03-16T23:00:00Z,NYISO_NYC_J,5896.7574,5896.7574,1395.0,0.0,7054.87155,81.38,5922.957321471417,5812.6417231969235,5524.420970058466,5922.957321471417,5812.6417231969235,5524.420970058466,2026-03-16T23:00:00Z,bundle-5e6c704f87cc84392722a1dc,True
2026-03-16T23:00:00Z,SPP_NORTH_HUB,32864.0,14949.0,17915.0,0.0,41569.45,75.4545,33652.83342081586,33426.40812163614,33167.24141550322,15779.392816213733,15268.798498258016,14788.878501688414,2026-03-16T23:00:00Z,bundle-2f15011435d8697103800f66,True
2026-03-17T00:00:00Z,CAISO_NP15,29383.0,12193.0,658.0,16532.0,32722.8,27.90356,27309.480093503404,27176.35209449081,27094.938177234337,19129.94276426803,20427.67399269659,21916.24878172046,2026-03-17T00:00:00Z,bundle-7c9cd8b3c5e3cdaef57583cc,True
2026-03-17T00:00:00Z,ERCOT_LZ_NORTH,53078.671312,46142.57482331111,5445.938052366666,1490.1584363222223,71754.41932255,116.76,50399.56439224627,50786.4497149774,51560.50873467385,33710.74464689413,34643.765645369065,36798.90886782869,2026-03-17T00:00:00Z,bundle-109861ef5e61f980f9d7e90b,True
2026-03-17T00:00:00Z,ISONE_NEMA,14779.0,13523.0,1253.0,3.0,17608.25,40.48,14849.87970031058,14546.432405000423,14567.924794216024,13488.558240615834,13167.518373266163,13235.760263792015,2026-03-17T00:00:00Z,bundle-300300ae302ff22f5c9d57a4,True
2026-03-17T00:00:00Z,MISO_MINN_HUB,81716.0,57197.0,22542.0,1977.0,91510.75,70.45,76437.99913259763,77430.3259640384,78494.1640367096,51249.6917495284,53070.8807743075,56272.57824569768,2026-03-17T00:00:00Z,bundle-fbcddb17c6afab4b862b2d0a,True
2026-03-17T00:00:00Z,NYISO_NYC_J,5705.4935,5705.4935,1200.0,0.0,7054.87155,65.53,5812.6417231969235,5524.420970058466,5278.533607775885,5812.6417231969235,5524.420970058466,5278.533607775885,2026-03-17T00:00:00Z,bundle-5e6c704f87cc84392722a1dc,True
2026-03-17T00:00:00Z,SPP_NORTH_HUB,32864.0,14949.0,17915.0,0.0,41569.45,98.0357,33426.40812163614,33167.24141550322,32892.99508514683,15268.798498258016,14788.878501688414,14372.338581165848,2026-03-17T00:00:00Z,bundle-2f15011435d8697103800f66,True
