Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural Gas,Large Hydro,Batteries,Imports,Other
00:00,-55,1874,781,233,151,253,0,1133,6434,3930,1168,6501,0
00:05,-54,1728,784,229,152,255,0,1132,6475,3669,1801,6398,0
00:10,-54,1634,782,232,151,256,0,1132,6543,3446,2076,6402,0
00:15,-54,1576,781,231,151,257,0,1132,6580,3461,2083,6345,0
00:20,-55,1567,777,231,152,257,0,1132,6576,3381,2132,6396,0
00:25,-55,1605,778,232,152,257,0,1132,6505,3373,2099,6401,0
00:30,-55,1656,778,232,152,256,0,1131,6380,3365,2029,6456,0
00:35,-55,1617,779,232,152,256,0,1132,6316,3338,1940,6529,0
00:40,-55,1543,780,232,152,256,0,1131,6362,3334,1762,6625,0
00:45,-55,1553,779,232,151,256,0,1131,6417,3360,1621,6621,0
00:50,-55,1521,778,230,151,257,0,1131,6454,3368,1473,6695,0
00:55,-55,1547,778,232,152,257,0,1132,6480,3364,1369,6673,0
01:00,-54,1616,780,231,152,257,0,1132,6517,3334,1244,6634,0
01:05,-55,1610,782,231,152,257,0,1131,6597,3352,1465,6384,0
01:10,-55,1585,784,231,152,257,0,1131,6656,3339,1485,6390,0
01:15,-55,1561,782,233,152,257,0,1132,6655,3367,1414,6413,0
01:20,-55,1536,781,232,151,257,0,1132,6634,3370,1431,6314,0
01:25,-55,1511,781,232,152,257,0,1132,6636,3354,1348,6354,0
01:30,-55,1521,781,230,152,257,0,1132,6656,3287,1244,6393,0
01:35,-55,1511,783,232,152,257,0,1132,6654,3336,1115,6395,0
01:40,-55,1486,784,231,152,257,0,1132,6650,3362,1023,6443,0
01:45,-54,1453,784,231,152,257,0,1132,6617,3369,834,6603,0
01:50,-55,1432,783,232,152,257,0,1132,6525,3362,774,6695,0
01:55,-54,1419,782,233,152,257,0,1132,6480,3325,732,6730,0
02:00,-54,1417,782,231,152,257,0,1132,6433,3264,724,6765,0
02:05,-54,1435,784,230,152,256,0,1132,6380,3263,796,6658,0
02:10,-54,1449,784,229,152,256,0,1132,6301,3291,727,6650,0
02:15,-54,1443,785,228,152,257,0,1132,6268,3256,679,6731,0
02:20,-54,1445,785,231,152,257,0,1132,6256,3221,668,6714,0
02:25,-54,1447,782,231,152,257,0,1132,6249,3209,627,6722,0
02:30,-54,1451,781,231,152,257,0,1132,6242,3229,569,6742,0
02:35,-54,1450,782,230,152,257,0,1132,6230,3241,559,6715,0
02:40,-54,1446,783,231,152,257,0,1133,6233,3239,516,6708,0
02:45,-54,1440,782,232,152,256,0,1132,6224,3245,496,6686,0
02:50,-54,1448,781,231,152,257,0,1132,6192,3211,447,6709,0
02:55,-54,1457,781,232,152,257,0,1132,6192,3203,421,6701,0
03:00,-54,1472,784,232,152,256,0,1133,6198,3258,372,6675,0
03:05,-53,1474,784,233,152,256,0,1132,6234,3307,318,6556,0
03:10,-53,1447,784,233,152,256,0,1133,6257,3328,248,6486,0
03:15,-54,1428,784,234,152,257,0,1132,6269,3303,255,6469,0
03:20,-54,1413,783,235,152,256,0,1132,6192,3297,260,6525,0
03:25,-54,1402,782,234,152,257,0,1132,6123,3315,288,6547,0
03:30,-54,1403,782,234,152,256,0,1132,6152,3283,162,6627,0
03:35,-54,1389,784,235,151,257,0,1133,6092,3273,123,6661,0
03:40,-54,1381,784,234,151,256,0,1132,6044,3250,78,6690,0
03:45,-54,1383,784,233,151,257,0,1132,6042,3246,93,6649,0
03:50,-54,1394,783,232,152,257,0,1132,6018,3262,127,6651,0
03:55,-54,1382,782,232,152,257,0,1133,6006,3281,200,6616,0
04:00,-54,1368,781,232,152,257,0,1133,6006,3294,243,6662,0
04:05,-55,1355,784,234,151,256,0,1132,5963,3302,393,6722,0
04:10,-55,1348,785,234,151,256,0,1132,5922,3290,473,6747,0
04:15,-55,1344,784,234,152,256,0,1132,5912,3301,481,6776,0
04:20,-55,1353,783,234,151,256,0,1132,5923,3332,499,6762,0
04:25,-55,1373,782,235,151,256,0,1132,5921,3350,477,6778,0
04:30,-55,1407,781,234,152,256,0,1132,5919,3357,485,6764,0
04:35,-55,1451,781,235,151,256,0,1132,5936,3315,479,6792,0
04:40,-55,1483,783,236,152,256,0,1132,5987,3330,496,6759,0
04:45,-55,1494,782,235,152,256,0,1132,6052,3331,505,6717,0
04:50,-55,1484,782,235,152,256,0,1132,6061,3357,529,6728,0
04:55,-55,1487,783,235,152,257,0,1132,6065,3327,560,6762,0
05:00,-55,1463,783,235,146,257,0,1132,6042,3262,632,6849,0
05:05,-55,1444,786,235,142,257,0,1133,5855,3278,1288,6461,0
05:10,-55,1435,784,236,142,257,0,1133,5694,3327,1703,6255,0
05:15,-55,1418,785,235,142,257,0,1132,5774,3355,1716,6217,0
05:20,-55,1396,781,236,142,258,0,1133,5939,3348,1779,6077,0
05:25,-55,1367,781,235,141,257,0,1133,6042,3353,1931,6039,0
05:30,-55,1345,782,235,141,258,0,1133,6070,3336,1958,6157,0
05:35,-56,1315,783,236,142,257,0,1133,6104,3348,2095,6111,0
05:40,-55,1276,784,236,142,257,0,1133,6160,3381,2198,6116,0
05:45,-49,1245,783,233,141,263,0,1134,6214,3363,2268,6077,0
05:50,-37,1197,782,234,141,274,0,1134,6293,3343,2221,6117,0
05:55,-5,1147,781,235,142,276,0,1134,6363,3352,2239,6077,0
06:00,70,1126,782,234,141,277,0,1134,6428,3341,2498,5842,0
06:05,225,1095,786,234,141,276,0,1134,6470,3357,2964,5558,0
06:10,485,1057,786,231,139,277,0,1134,6512,3404,3277,5249,0
06:15,837,1013,789,233,139,277,0,1133,6525,3387,3413,4893,0
06:20,1269,963,788,234,137,277,0,1134,6434,3386,3205,4829,0
06:25,1784,918,788,235,137,277,0,1133,6339,3389,2930,4803,0
06:30,2395,905,786,235,137,277,0,1134,6230,3371,2604,4727,0
06:35,3102,897,786,234,138,277,0,1133,6070,3390,2244,4671,0
06:40,3852,874,787,235,138,277,0,1133,5841,3414,1929,4522,0
06:45,4644,834,786,233,137,277,0,1134,5508,3385,1761,4298,0
06:50,5494,825,784,234,136,277,0,1133,5229,3375,1463,4092,0
06:55,6445,817,784,233,136,277,0,1133,5069,3336,1070,3803,0
07:00,7387,801,786,234,136,276,0,1133,4849,3249,821,3470,0
07:05,8376,780,790,234,137,274,0,1134,4668,3056,776,3275,0
07:10,9325,747,789,235,136,266,0,1134,4541,2905,622,2890,0
07:15,10263,706,784,235,136,259,0,1134,4384,2863,455,2364,0
07:20,11178,660,778,234,136,258,0,1133,4251,2812,-226,2213,0
07:25,12046,624,780,230,137,258,0,1134,4101,2817,-940,2128,0
07:30,12970,605,778,228,138,258,0,1134,3988,2813,-1744,2088,0
07:35,13795,573,780,230,137,257,0,1134,3992,2792,-2631,1975,0
07:40,14552,556,784,234,137,257,0,1134,4091,2733,-3265,1708,0
07:45,15204,542,781,232,137,257,0,1133,4203,2756,-3979,1551,0
07:50,15810,525,780,232,138,257,0,1134,4192,2684,-4585,1500,0
07:55,16318,508,782,231,141,257,0,1134,4135,2410,-4620,1300,0
08:00,16805,490,783,233,144,257,0,1134,3858,2476,-4053,444,0
08:05,17105,481,783,235,145,257,0,1134,3459,2336,-2517,-531,0
08:10,17464,474,779,233,144,257,0,1133,3299,2140,-1751,-1222,0
08:15,17762,446,776,230,145,257,0,1133,3232,2104,-1189,-1953,0
08:20,17993,420,776,228,144,256,0,1134,3212,2042,-1721,-1760,0
08:25,18193,397,776,230,144,257,0,1133,3135,1799,-1912,-1509,0
08:30,18373,382,776,227,144,257,0,1134,3044,1787,-1990,-1567,0
08:35,18503,383,776,230,146,257,0,1133,3011,1759,-2113,-1701,0
08:40,18686,379,775,231,144,257,0,1133,3005,1761,-2200,-1866,0
08:45,18842,356,773,229,144,257,0,1134,2997,1753,-2280,-2057,0
08:50,19013,331,772,230,144,257,0,1134,2989,1733,-2448,-2224,0
08:55,19165,305,771,231,144,256,0,1134,2980,1761,-2648,-2295,0
09:00,19309,300,774,230,144,256,0,1134,2978,1671,-2941,-2159,0
09:05,19508,301,773,231,143,257,0,1134,2948,1416,-3511,-1589,0
09:10,19615,303,771,230,144,258,0,1135,2876,1444,-3660,-1613,0
09:15,19656,302,768,231,145,258,0,1134,2753,1469,-3689,-1503,0
09:20,19714,293,764,230,145,259,0,1134,2540,1485,-3740,-1469,0
09:25,19813,281,766,229,145,259,0,1134,2377,1519,-3726,-1608,0
09:30,19679,269,762,231,145,259,0,1134,2294,1470,-3840,-1585,0
09:35,19349,264,761,233,145,259,0,1135,2143,1448,-3841,-1353,0
09:40,18637,265,761,232,145,259,0,1134,2143,1455,-3395,-1218,0
09:45,18555,271,759,232,145,259,0,1133,2144,1453,-3525,-1101,0
09:50,18858,274,758,236,145,259,0,1133,2151,1453,-3946,-1140,0
09:55,19198,270,759,236,145,258,0,1133,2145,1455,-4607,-1029,0
10:00,19426,269,761,236,146,258,0,1133,2148,1454,-4996,-1044,0
10:05,19883,268,760,235,147,258,0,1133,2177,1435,-5024,-1599,0
10:10,20152,276,759,236,147,259,0,1133,2201,1463,-5084,-2066,0
10:15,20243,279,757,236,147,260,0,1133,2175,1476,-4965,-2337,0
10:20,20442,281,756,235,148,260,0,1134,2191,1469,-5056,-2490,0
10:25,20491,285,754,237,148,260,0,1133,2179,1435,-5033,-2609,0
10:30,20475,278,756,238,148,260,0,1133,2133,1439,-5163,-2464,0
10:35,20638,270,757,238,149,260,0,1133,2102,1341,-5235,-2580,0
10:40,20698,270,758,238,148,260,0,1133,2098,1175,-5159,-2628,0
10:45,20829,277,758,238,148,261,0,1133,2094,1175,-5241,-2737,0
10:50,20849,277,756,238,147,259,0,1134,2090,1174,-5176,-2985,0
10:55,20846,278,754,237,147,260,0,1133,2076,1161,-5059,-3163,0
11:00,20874,291,755,237,147,260,0,1133,2033,1143,-4976,-3291,0
