Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural Gas,Large Hydro,Batteries,Imports,Other
00:00,-23,5282,768,250,147,250,0,1135,3736,3528,625,5336,0
00:05,-23,5300,779,252,148,249,0,1134,3814,3291,1244,5202,0
00:10,-24,5336,795,249,148,251,0,1133,3933,3099,1681,5000,0
00:15,-24,5394,796,251,148,252,0,1134,3946,3045,1601,5006,0
00:20,-24,5448,793,253,148,252,0,1134,3951,3072,1451,5075,0
00:25,-24,5464,791,251,148,252,0,1134,4020,3076,1255,5089,0
00:30,-25,5498,791,251,148,252,0,1133,4040,3074,1123,5038,0
00:35,-23,5533,790,251,148,252,0,1134,4043,3055,1116,4995,0
00:40,-24,5533,782,251,148,251,0,1134,4076,3048,1098,4953,0
00:45,-24,5543,788,251,148,252,0,1134,4087,3082,1019,4912,0
00:50,-24,5514,790,250,148,252,0,1134,4072,3099,934,4876,0
00:55,-24,5453,790,249,148,252,0,1134,4062,3084,898,4907,0
01:00,-24,5428,788,251,148,252,0,1135,4053,3075,789,4957,0
01:05,-24,5374,784,251,148,252,0,1135,4075,3076,792,5064,0
01:10,-24,5383,785,251,148,253,0,1135,4088,3109,765,5084,0
01:15,-24,5404,780,250,148,252,0,1135,4060,3111,690,5054,0
01:20,-24,5386,780,249,148,252,0,1135,4052,3128,643,5100,0
01:25,-24,5384,780,249,148,252,0,1135,4053,3098,585,5071,0
01:30,-24,5400,779,248,148,252,0,1135,4066,3072,560,5031,0
01:35,-24,5427,778,248,148,252,0,1135,4043,3073,358,5161,0
01:40,-24,5415,780,249,148,252,0,1135,3994,3072,285,5251,0
01:45,-24,5431,780,250,148,251,0,1135,3951,3106,274,5245,0
01:50,-24,5451,780,250,148,251,0,1135,3926,3076,248,5273,0
01:55,-24,5439,780,251,148,251,0,1135,3905,3011,235,5281,0
02:00,-24,5385,776,251,148,252,0,1135,3905,2975,186,5365,0
02:05,-25,5389,776,250,148,252,0,1134,3970,2840,210,5372,0
02:10,-32,5396,776,250,148,252,0,1134,4047,2822,162,5341,0
02:15,-41,5417,777,246,148,251,0,1134,4046,2732,15,5509,0
02:20,-41,5461,777,244,148,252,0,1135,4061,2491,91,5580,0
02:25,-41,5411,777,244,148,252,0,1135,4091,2491,95,5574,0
02:30,-41,5369,776,244,147,252,0,1135,4143,2483,77,5487,0
02:35,-41,5257,775,245,147,252,0,1135,4161,2503,78,5435,0
02:40,-42,5221,778,245,147,252,0,1135,4138,2529,142,5345,0
02:45,-42,5125,778,246,147,252,0,1134,4165,2532,179,5296,0
02:50,-42,5077,777,244,147,252,0,1134,4175,2495,137,5344,0
02:55,-41,5066,777,243,147,252,0,1135,4195,2491,139,5272,0
03:00,-41,5030,776,243,147,251,0,1135,4204,2471,142,5204,0
03:05,-42,4996,776,245,147,252,0,1135,4205,2532,235,5119,0
03:10,-43,5014,778,245,147,252,0,1134,4199,2549,218,5070,0
03:15,-43,4980,778,244,147,251,0,1135,4148,2524,268,5016,0
03:20,-43,4958,778,245,147,252,0,1135,4081,2519,293,5011,0
03:25,-43,4955,777,245,148,251,0,1134,4076,2523,294,4967,0
03:30,-43,4950,777,244,148,252,0,1134,4078,2523,278,4968,0
03:35,-43,4962,777,245,148,252,0,1134,4089,2532,245,4960,0
03:40,-43,4983,780,246,148,252,0,1134,4087,2549,190,4951,0
03:45,-42,4974,783,242,148,252,0,1135,4111,2524,105,5012,0
03:50,-42,4941,788,243,148,251,0,1135,4104,2520,50,5057,0
03:55,-42,4951,788,243,148,251,0,1134,4044,2522,33,5129,0
04:00,-42,4948,788,242,148,251,0,1134,4080,2549,-104,5188,0
04:05,-42,4901,792,243,148,250,0,1135,4010,2568,23,5178,0
04:10,-42,4878,801,243,148,248,0,1135,3881,2550,223,5160,0
04:15,-42,4858,803,244,148,247,0,1135,3864,2542,326,5082,0
04:20,-43,4832,801,244,148,247,0,1134,3893,2526,364,4988,0
04:25,-43,4823,801,244,148,247,0,1135,3894,2514,369,5015,0
04:30,-43,4822,800,244,148,248,0,1135,3893,2543,381,4997,0
04:35,-43,4824,801,243,148,247,0,1135,3900,2516,374,5036,0
04:40,-43,4825,797,243,148,247,0,1134,3902,2533,385,5161,0
