Time,Hour ahead forecast,Current demand,Net demand,Net demand forecast,Demand response
00:00,21059,20805,17142,17440,
00:05,21059,21054,17226,17030,
00:10,21059,21022,17322,17030,
00:15,21059,21069,17393,17030,
00:20,21008,20915,17262,17030,
00:25,21008,20955,17416,17030,
00:30,21008,20914,17285,17030,
00:35,20812,20923,17361,17030,
00:40,20812,20748,17207,17030,
00:45,20812,20661,17115,17030,
00:50,20612,20502,16991,17030,
00:55,20612,20498,16886,17030,
01:00,20612,20369,16826,17030,
01:05,20314,20409,16727,16886,
01:10,20314,20567,16954,16886,
01:15,20314,20469,16904,16886,
01:20,20212,20429,16773,16886,
01:25,20212,20378,16716,16886,
01:30,20212,20318,16637,16886,
01:35,19976,20245,16553,16886,
01:40,19976,20176,16507,16886,
01:45,19976,20135,16417,16886,
01:50,19994,20085,16319,16886,
01:55,19994,20064,16280,16886,
02:00,19994,19991,16182,16886,
02:05,19858,19879,15967,16349,
02:10,19858,19783,15736,16349,
02:15,19858,19722,15620,16349,
02:20,19704,19670,15518,16349,
02:25,19704,19628,15500,16349,
02:30,19704,19576,15422,16349,
02:35,19599,19578,15405,16349,
02:40,19599,19513,15299,16349,
02:45,19599,19484,15207,16349,
02:50,19425,19468,15154,16349,
02:55,19425,19427,15110,16349,
03:00,19425,19405,14984,16349,
03:05,19421,19383,14901,16308,
03:10,19421,19422,14875,16308,
03:15,19421,19489,14927,16308,
03:20,19450,19479,14943,16308,
03:25,19450,19473,14942,16308,
03:30,19450,19438,14956,16308,
03:35,19451,19396,14858,16308,
03:40,19451,19458,14845,16308,
03:45,19451,19436,14909,16308,
03:50,19425,19424,14814,16308,
03:55,19425,19432,14833,16308,
04:00,19425,19432,14927,16308,
04:05,19650,19542,14987,16753,
04:10,19650,19734,15284,16753,
04:15,19650,19814,15387,16753,
04:20,19747,19877,15531,16753,
04:25,19747,19904,15584,16753,
04:30,19747,19977,15760,16753,
04:35,19912,20130,15888,16753,
04:40,19912,20143,16030,16753,
04:45,19912,20157,16072,16753,
04:50,20151,20165,16091,16753,
04:55,20151,20267,16268,16753,
05:00,20151,20416,16465,16753,
05:05,20638,20655,16776,18104,
05:10,20638,20467,16658,18104,
05:15,20638,20782,16960,18104,
05:20,21056,20839,16998,18104,
05:25,21056,21036,17203,18104,
05:30,21056,21119,17245,18104,
05:35,21380,21244,17350,18104,
05:40,21380,21383,17536,18104,
05:45,21380,21407,17607,18104,
05:50,21634,21523,17774,18104,
05:55,21634,21666,17923,18104,
06:00,21634,21728,17958,18104,
06:05,22098,22001,18117,18078,
06:10,22098,22162,18318,18078,
06:15,22098,22197,18236,18078,
06:20,22408,22307,18225,18078,
06:25,22408,22426,18193,18078,
06:30,22408,22611,18178,18078,
06:35,22718,22744,18058,18078,
06:40,22718,22813,17867,18078,
06:45,22718,22953,17605,18078,
06:50,22928,23057,17264,18078,
06:55,22928,23000,16668,18078,
07:00,22928,22967,16040,18078,
07:05,23399,23187,15485,14177,
07:10,23399,23519,15584,14177,
07:15,23399,23516,15207,14177,
07:20,23714,23545,14933,14177,
07:25,23714,23516,14668,14177,
07:30,23714,23519,14338,14177,
07:35,23529,23467,13792,14177,
07:40,23529,23376,13284,14177,
07:45,23529,23361,12655,14177,
07:50,23268,23196,11999,14177,
07:55,23268,23093,11497,14177,
08:00,23268,23018,11132,14177,
08:05,23156,22969,11030,9381,
08:10,23156,23099,11069,9381,
08:15,23156,23054,11238,9381,
08:20,22869,23027,11181,9381,
08:25,22869,22913,10828,9381,
08:30,22869,22914,10491,9381,
08:35,22613,22873,10178,9381,
08:40,22613,22647,9884,9381,
08:45,22613,22535,9623,9381,
08:50,22417,22499,9285,9381,
08:55,22417,22443,8781,9381,
09:00,22417,22321,8031,9381,
09:05,22322,22193,7795,6536,
09:10,22322,22106,7257,6536,
09:15,22322,22011,6712,6536,
09:20,21917,21784,6042,6536,
09:25,21917,21819,5508,6536,
09:30,21917,21723,5107,6536,
09:35,21486,21591,4855,6536,
09:40,21486,21457,4726,6536,
09:45,21486,21452,4627,6536,
09:50,21062,21272,4556,6536,
09:55,21062,21247,4473,6536,
10:00,21062,21297,4107,6536,
10:05,20725,21270,3742,4811,
10:10,20725,21304,3527,4811,
10:15,20725,21138,3327,4811,
10:20,20464,21105,2912,4811,
10:25,20464,21003,3010,4811,
10:30,20464,20871,3141,4811,
10:35,20361,20824,3173,4811,
10:40,20361,20750,2995,4811,
10:45,20361,20833,2972,4811,
10:50,20452,20587,2454,4811,
10:55,20452,20692,2600,4811,
11:00,20452,20593,2669,4811,
11:05,20316,20790,2865,3454,
11:10,20316,20568,2893,3454,
11:15,20316,20369,2644,3454,
11:20,19852,20343,2501,3454,
11:25,19852,20376,2633,3454,
11:30,19852,20505,2567,3454,
11:35,20102,20361,2020,3454,
11:40,20102,20226,1658,3454,
11:45,20102,20075,1780,3454,
11:50,19947,20157,1958,3454,
11:55,19947,20183,2005,3454,
12:00,19947,20023,1797,3454,
12:05,20073,20136,1759,2622,
12:10,20073,20051,1909,2622,
12:15,20073,20123,1885,2622,
12:20,19706,20213,1626,2622,
12:25,19706,20154,1329,2622,
12:30,19706,20042,1157,2622,
12:35,19865,19902,1248,2622,
12:40,19865,19931,1266,2622,
12:45,19865,19910,1250,2622,
12:50,19750,19937,1174,2622,
12:55,19750,20022,1102,2622,
13:00,19750,20029,983,2622,
13:05,19859,20088,1001,2467,
13:10,19859,19824,1066,2467,
13:15,19859,19818,1303,2467,
13:20,19823,19781,1371,2467,
13:25,19823,19715,1764,2467,
13:30,19823,19688,1943,2467,
13:35,20078,19742,2414,2467,
13:40,20078,19768,2969,2467,
13:45,20078,19846,3100,2467,
13:50,19963,19715,3244,2467,
13:55,19963,19996,3580,2467,
14:00,19963,20119,4011,2467,
14:05,19648,20265,4228,3097,
14:10,19648,20069,4456,3097,
14:15,19648,20124,4658,3097,
14:20,19546,20131,4845,3097,
14:25,19546,20306,4909,3097,
14:30,19546,20299,5070,3097,
14:35,19808,20330,5405,3097,
14:40,19808,20414,5782,3097,
14:45,19808,20526,6432,3097,
14:50,20219,20645,6882,3097,
14:55,20219,20699,6909,3097,
15:00,20219,20810,7169,3097,
15:05,20444,20916,7525,4696,
15:10,20444,21201,8238,4696,
15:15,20444,21330,8529,4696,
15:20,20803,21239,8386,4696,
15:25,20803,21188,7982,4696,
15:30,20803,21564,8386,4696,
15:35,21251,21717,8734,4696,
15:40,21251,21620,8547,4696,
15:45,21251,21659,8443,4696,
15:50,21826,21959,8196,4696,
15:55,21826,22022,8363,4696,
16:00,21826,22037,8488,4696,
16:05,21915,21824,8216,6531,
16:10,21915,21499,7654,6531,
16:15,21915,21607,7833,6531,
16:20,22254,21783,8033,6531,
16:25,22254,22104,8073,6531,
16:30,22254,22395,8129,6531,
16:35,22638,22297,8127,6531,
16:40,22638,22252,8137,6531,
16:45,22638,22396,8275,6531,
16:50,22737,22595,8408,6531,
16:55,22737,22772,8625,6531,
17:00,22737,23010,8757,6531,
17:05,23167,23011,8675,10704,
17:10,23167,23009,8750,10704,
17:15,23167,23115,8868,10704,
17:20,23202,23304,9314,10704,
17:25,23202,23558,9793,10704,
17:30,23202,23980,10165,10704,
17:35,23857,23882,10479,10704,
17:40,23857,24123,10789,10704,
17:45,23857,24340,11101,10704,
17:50,24331,24518,11552,10704,
17:55,24331,24617,12085,10704,
18:00,24331,24752,12464,10704,
18:05,24700,24683,12880,17212,
18:10,24700,24582,13007,17212,
18:15,24700,24724,13739,17212,
18:20,25261,24779,14229,17212,
18:25,25261,25080,14951,17212,
18:30,25261,25111,15346,17212,
18:35,25737,25338,15992,17212,
18:40,25737,25544,16836,17212,
18:45,25737,25715,17537,17212,
18:50,25929,25854,18175,17212,
18:55,25929,25950,18694,17212,
19:00,25929,26042,19464,17212,
19:05,26108,26097,19945,22364,
19:10,26108,26236,20358,22364,
19:15,26108,26363,20751,22364,
19:20,26506,26499,21177,22364,
19:25,26506,26585,21503,22364,
19:30,26506,26651,21851,22364,
19:35,26758,26883,22123,22364,
19:40,26758,27058,22530,22364,
19:45,26758,27167,22713,22364,
19:50,26987,27227,22803,22364,
19:55,26987,27322,22938,22364,
20:00,26987,27331,23004,22364,
20:05,27195,27308,23122,23354,
20:10,27195,27197,23026,23354,
20:15,27195,27211,23076,23354,
20:20,27406,27190,23019,23354,
20:25,27406,27240,23094,23354,
20:30,27406,27235,23160,23354,
20:35,27355,27179,23210,23354,
20:40,27355,27115,23143,23354,
20:45,27355,27004,23025,23354,
20:50,26998,26931,22928,23354,
20:55,26998,26848,22804,23354,
21:00,26998,26769,22843,23354,
21:05,26942,26846,22896,22641,
21:10,26942,26857,23075,22641,
21:15,26942,26780,22990,22641,
21:20,26693,26724,22846,22641,
21:25,26693,26618,22765,22641,
21:30,26693,26541,22682,22641,
21:35,26325,26412,22554,22641,
21:40,26325,26271,22359,22641,
21:45,26325,26159,22186,22641,
21:50,25887,26001,22036,22641,
21:55,25887,25876,21869,22641,
22:00,25887,25792,21738,22641,
22:05,25422,25666,21630,21063,
22:10,25422,25420,21354,21063,
22:15,25422,25371,21297,21063,
22:20,24950,25251,21155,21063,
22:25,24950,25090,21069,21063,
22:30,24950,24944,20988,21063,
22:35,24531,24786,20842,21063,
22:40,24531,24779,20722,21063,
22:45,24531,24722,20676,21063,
22:50,24083,24600,20506,21063,
22:55,24083,24271,20224,21063,
23:00,24083,24013,19916,21063,
23:05,23741,23941,19774,19893,
23:10,23741,23912,19793,19893,
23:15,23741,23795,19689,19893,
23:20,23497,23626,19531,19893,
23:25,23497,23517,19412,19893,
23:30,23497,23364,19318,19893,
23:35,23199,23243,19172,19893,
23:40,23199,23209,19153,19893,
23:45,23199,23125,19154,19893,
23:50,22892,22922,18979,19893,
23:55,22892,22767,18816,19893,
00:00,22892,22527,18640,19893,
