Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural Gas,Large Hydro,Batteries,Imports,Other
00:00,-56,2647,785,240,151,253,0,1131,7894,4486,-217,5334,0
00:05,-57,2674,786,240,151,255,0,1131,7825,4110,486,5318,0
00:10,-56,2708,786,240,152,256,0,1131,7601,3816,699,5643,0
00:15,-56,2732,785,241,152,255,0,1131,7566,3807,548,5739,0
00:20,-56,2699,784,241,152,255,0,1131,7622,3727,492,5797,0
00:25,-56,2651,784,242,152,255,0,1131,7641,3711,360,5853,0
00:30,-56,2612,778,241,152,254,0,1131,7611,3701,361,5847,0
00:35,-56,2556,778,240,152,254,0,1131,7548,3690,390,5815,0
00:40,-56,2516,776,239,152,255,0,1131,7554,3671,375,5767,0
00:45,-56,2492,775,240,152,255,0,1131,7584,3685,338,5701,0
00:50,-56,2463,777,241,152,255,0,1131,7593,3669,267,5688,0
00:55,-57,2443,778,240,152,256,0,1131,7610,3647,228,5640,0
01:00,-57,2405,780,239,152,255,0,1131,7631,3625,218,5584,0
01:05,-57,2390,783,241,151,255,0,1131,7627,3607,262,5713,0
01:10,-56,2358,783,241,151,255,0,1132,7588,3599,307,5885,0
01:15,-56,2323,781,241,151,256,0,1131,7574,3673,281,5834,0
01:20,-57,2298,781,238,152,255,0,1131,7556,3778,180,5792,0
01:25,-57,2274,782,239,152,255,0,1132,7555,3851,132,5713,0
01:30,-57,2253,778,239,151,255,0,1132,7544,3842,134,5675,0
01:35,-57,2219,782,241,152,255,0,1132,7528,3835,79,5610,0
01:40,-57,2177,785,238,151,255,0,1131,7526,3861,-59,5624,0
01:45,-57,2133,786,239,151,254,0,1133,7496,3858,-102,5642,0
01:50,-57,2110,787,239,152,254,0,1133,7500,3863,-196,5672,0
01:55,-57,2082,787,240,152,255,0,1133,7499,3831,-211,5647,0
02:00,-57,2061,786,240,152,255,0,1133,7499,3722,-163,5616,0
02:05,-57,2033,785,239,152,254,0,1133,7491,3545,-12,5603,0
