Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural Gas,Large Hydro,Batteries,Imports,Other
00:00,-29,4930,793,246,148,295,0,2274,5141,4486,926,5980,0
00:05,-29,4887,798,246,147,295,0,2273,4810,4279,2033,5701,0
00:10,-29,4860,794,244,147,296,0,2274,4624,4230,2406,5590,0
00:15,-29,4840,791,247,148,294,0,2273,4520,4223,2382,5575,0
00:20,-29,4826,791,245,147,294,0,2275,4553,4225,2328,5545,0
00:25,-29,4809,790,243,148,295,0,2275,4673,4200,2063,5611,0
00:30,-29,4927,789,245,148,293,0,2275,4614,4206,1891,5598,0
00:35,-29,4965,790,243,147,295,0,2276,4574,4216,1667,5672,0
00:40,-29,4928,791,243,147,296,0,2276,4569,4234,1576,5705,0
00:45,-28,4922,792,244,147,296,0,2277,4544,4241,1510,5632,0
00:50,-26,4915,792,243,147,296,0,2276,4492,4236,1401,5735,0
00:55,-27,4915,793,244,148,295,0,2276,4464,4240,1305,5812,0
01:00,-27,4919,792,243,148,296,0,2277,4314,4192,1275,5937,0
01:05,-29,4871,791,238,148,296,0,2276,4160,4216,1264,5912,0
01:10,-29,4815,791,231,147,296,0,2276,4178,4193,1249,5875,0
01:15,-29,4738,790,232,148,295,0,2276,4200,4218,1088,5989,0
01:20,-29,4674,789,232,147,294,0,2277,4238,4202,986,6054,0
01:25,-29,4614,789,230,148,294,0,2276,4278,4209,845,6107,0
01:30,-29,4605,791,229,147,293,0,2277,4305,4170,669,6169,0
01:35,-29,4590,790,230,148,293,0,2276,4305,4174,589,6180,0
01:40,-29,4562,790,232,148,293,0,2276,4307,4195,526,6143,0
01:45,-29,4530,792,232,148,295,0,2276,4296,4205,476,6093,0
01:50,-29,4487,792,232,148,295,0,2276,4252,4200,397,6169,0
01:55,-29,4472,791,230,148,295,0,2275,4205,4180,344,6212,0
02:00,-29,4469,789,230,148,292,0,2276,4165,4150,360,6254,0
02:05,-29,4488,789,235,148,284,0,2275,4051,4184,379,6318,0
02:10,-30,4492,789,234,148,279,0,2276,4010,4153,412,6363,0
02:15,-29,4504,789,241,148,275,0,2277,3995,4147,334,6356,0
02:20,-29,4525,792,245,148,274,0,2277,3963,4146,374,6246,0
02:25,-29,4513,791,245,148,273,0,2278,3966,4131,294,6270,0
02:30,-29,4489,793,245,148,273,0,2278,3984,4123,263,6244,0
02:35,-29,4497,793,245,148,272,0,2279,4005,4118,179,6224,0
02:40,-29,4496,793,247,148,273,0,2279,3997,4128,118,6212,0
02:45,-29,4525,792,246,148,272,0,2278,4011,4123,37,6212,0
02:50,-29,4559,791,247,148,272,0,2278,3971,4116,29,6152,0
02:55,-29,4566,790,247,148,273,0,2277,3941,4100,6,6128,0
03:00,-29,4565,790,248,147,272,0,2278,3972,4072,18,6036,0
03:05,-29,4570,791,248,148,272,0,2277,4072,4035,38,5997,0
