Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural Gas,Large Hydro,Batteries,Imports,Other
00:00,-50,4685,696,248,150,322,0,2275,9073,3373,540,5731,0
00:05,-50,4623,697,248,149,321,0,2275,8668,3277,1498,5516,0
00:10,-51,4523,702,246,149,320,0,2276,8556,3230,1899,5342,0
00:15,-51,4409,702,245,149,309,0,2275,8479,3206,1836,5493,0
00:20,-51,4341,703,248,149,302,0,2276,8417,3294,1686,5642,0
00:25,-50,4311,704,248,149,302,0,2274,8377,3366,1515,5641,0
00:30,-51,4255,704,247,150,301,0,2275,8381,3417,1326,5616,0
00:35,-51,4318,703,247,149,301,0,2274,8377,3386,1101,5634,0
00:40,-52,4307,703,247,149,301,0,2274,8366,3367,920,5708,0
00:45,-51,4312,705,245,151,301,0,2274,8287,3366,709,5853,0
00:50,-51,4329,712,246,151,302,0,2274,8209,3345,704,5819,0
00:55,-50,4402,714,247,151,302,0,2275,8196,3316,534,5759,0
01:00,-49,4478,715,245,151,303,0,2274,8181,3260,326,5827,0
01:05,-49,4561,714,246,151,303,0,2273,8136,3144,546,5671,0
01:10,-51,4566,715,248,151,303,0,2275,8150,3085,525,5587,0
01:15,-51,4593,714,247,151,303,0,2275,8159,3078,331,5595,0
01:20,-51,4624,713,248,151,303,0,2273,8105,3085,72,5663,0
01:25,-50,4671,711,247,151,304,0,2274,8075,3085,-93,5666,0
01:30,-50,4721,699,245,151,304,0,2274,8063,3062,-210,5675,0
01:35,-50,4727,684,244,151,304,0,2273,7999,3050,-257,5663,0
01:40,-50,4683,685,246,151,303,0,2273,7933,3058,-326,5666,0
01:45,-50,4599,687,246,150,304,0,2274,7911,3051,-270,5589,0
01:50,-50,4510,687,247,150,303,0,2273,7912,3052,-392,5673,0
01:55,-51,4441,688,238,150,303,0,2274,7912,3061,-485,5712,0
02:00,-50,4410,688,240,150,304,0,2273,7916,3021,-587,5739,0
02:05,-49,4340,688,240,150,304,0,2272,7908,2922,-386,5599,0
02:10,-49,4299,688,239,150,304,0,2272,7865,2842,-371,5762,0
02:15,-49,4265,688,240,150,304,0,2273,7781,2840,-340,5779,0
02:20,-49,4236,686,241,151,304,0,2273,7660,2837,-327,5834,0
02:25,-49,4200,687,241,150,304,0,2275,7567,2835,-278,5826,0
02:30,-49,4119,686,240,150,303,0,2274,7640,2824,-339,5787,0
02:35,-49,4041,687,241,150,303,0,2275,7664,2829,-356,5727,0
02:40,-49,4012,688,239,150,302,0,2274,7610,2833,-356,5716,0
02:45,-49,4029,688,240,150,302,0,2274,7416,2841,-263,5724,0
02:50,-49,4060,688,242,150,302,0,2274,7162,2843,-219,5801,0
02:55,-49,3995,688,243,150,303,0,2273,7053,2840,-246,5861,0
03:00,-48,3941,688,242,150,302,0,2273,6936,2843,-138,5839,0
03:05,-50,3911,687,246,150,302,0,2273,6938,2844,-57,5702,0
03:10,-51,3878,686,245,150,306,0,2273,6838,2837,-116,5836,0
03:15,-51,3852,686,243,150,310,0,2274,6788,2826,-144,5857,0
03:20,-51,3825,686,243,150,311,0,2274,6755,2822,-164,5839,0
03:25,-52,3778,687,244,150,312,0,2273,6685,2829,-201,5887,0
03:30,-51,3738,688,245,150,312,0,2273,6598,2825,-240,5950,0
03:35,-50,3667,696,243,150,313,0,2273,6461,2834,-116,5962,0
03:40,-50,3608,702,241,150,315,0,2274,6306,2837,42,5939,0
03:45,-51,3593,698,243,151,314,0,2275,6235,2829,150,5834,0
03:50,-51,3615,698,247,151,314,0,2274,6223,2820,68,5841,0
03:55,-51,3584,697,245,150,314,0,2274,6200,2814,42,5852,0
04:00,-52,3545,696,243,150,314,0,2274,6141,2807,4,5934,0
04:05,-51,3475,697,244,150,314,0,2274,6110,2797,113,5972,0
04:10,-51,3443,697,244,150,315,0,2273,6100,2796,172,5966,0
04:15,-51,3456,698,245,150,315,0,2273,6095,2799,132,6007,0
04:20,-50,3432,699,244,150,314,0,2272,6096,2798,87,6072,0
04:25,-50,3438,699,243,150,313,0,2273,6062,2792,69,6082,0
04:30,-52,3396,700,243,150,311,0,2273,6053,2792,99,6050,0
04:35,-51,3374,700,244,150,311,0,2274,6054,2790,15,6104,0
04:40,-52,3354,700,244,150,312,0,2272,6055,2794,-50,6134,0
04:45,-52,3362,699,243,150,312,0,2273,6062,2789,1,6034,0
04:50,-52,3410,699,243,150,313,0,2273,6067,2783,-57,6036,0
04:55,-52,3414,699,244,150,313,0,2274,6062,2778,-59,6031,0
05:00,-51,3407,698,245,151,309,0,2273,6054,2770,-55,5993,0
05:05,-52,3403,708,244,151,304,0,2274,6039,2623,146,5964,0
05:10,-52,3412,713,243,151,300,0,2274,6033,2556,184,6021,0
05:15,-52,3436,712,243,151,296,0,2273,6040,2548,195,6011,0
05:20,-53,3431,717,241,151,295,0,2274,6033,2542,209,5990,0
05:25,-53,3407,716,242,151,293,0,2274,6010,2536,209,6055,0
05:30,-52,3408,718,242,151,293,0,2274,5989,2533,231,6056,0
05:35,-50,3425,718,243,151,293,0,2275,5964,2541,153,6065,0
05:40,-44,3443,717,242,151,294,0,2274,5890,2526,98,6114,0
05:45,-27,3463,716,242,150,292,0,2274,5654,2513,196,6215,0
05:50,-1,3458,716,243,150,290,0,2273,5370,2526,261,6327,0
05:55,42,3442,716,244,151,291,0,2275,5276,2543,183,6348,0
06:00,94,3457,721,244,151,291,0,2275,5277,2489,313,6209,0
06:05,187,3483,723,247,151,293,0,2273,5308,2340,517,6089,0
06:10,301,3505,721,245,151,294,0,2275,5357,2251,451,6112,0
06:15,451,3495,719,247,151,294,0,2274,5388,2240,262,6110,0
06:20,653,3481,716,245,150,295,0,2274,5363,2234,-3,6173,0
06:25,875,3476,715,246,151,294,0,2274,5316,2240,-381,6330,0
06:30,1221,3526,713,246,150,295,0,2273,5242,2229,-798,6443,0
06:35,1661,3546,711,245,150,294,0,2274,5088,2232,-1091,6447,0
06:40,1972,3541,709,243,150,294,0,2274,4845,2226,-1264,6586,0
06:45,2398,3522,709,242,150,295,0,2274,4583,2218,-1309,6460,0
06:50,2765,3541,715,243,149,294,0,2273,4386,2210,-1240,6196,0
06:55,2921,3589,717,244,149,293,0,2273,4318,2199,-1315,6053,0
07:00,3074,3697,714,244,149,293,0,2274,4312,2162,-1174,5747,0
07:05,3524,3864,713,245,151,294,0,2273,4289,2144,-1112,5240,0
07:10,3908,4014,710,243,150,295,0,2273,4101,2101,-1018,4986,0
07:15,4270,4172,705,242,150,295,0,2274,4028,2087,-1140,4676,0
07:20,4599,4337,703,243,149,294,0,2274,3852,2078,-1355,4564,0
07:25,4979,4439,704,243,150,293,0,2274,3630,2090,-1472,4399,0
07:30,5347,4509,702,244,150,293,0,2274,3524,2085,-1792,4329,0
07:35,5643,4585,702,243,150,293,0,2273,3466,1975,-1976,4267,0
07:40,5994,4648,703,243,150,293,0,2273,3422,1768,-2050,4164,0
07:45,6440,4614,704,242,149,292,0,2273,3367,1761,-2240,3941,0
07:50,6977,4597,704,242,150,292,0,2273,3253,1766,-2565,3845,0
07:55,7465,4551,705,242,150,292,0,2274,3112,1759,-2777,3718,0
08:00,7808,4518,707,241,150,293,0,2274,3080,1763,-2950,3563,0
08:05,8036,4414,709,239,150,293,0,2272,3080,1667,-2775,3422,0
08:10,8392,4384,705,241,149,294,0,2273,2971,1470,-2461,3275,0
08:15,8856,4297,707,239,150,293,0,2274,2910,1472,-2744,3228,0
08:20,9372,4224,711,241,149,292,0,2273,2880,1480,-3230,3227,0
08:25,9838,4209,722,240,150,292,0,2273,2878,1468,-3606,3056,0
08:30,10016,4147,723,237,149,293,0,2273,2879,1462,-3667,2848,0
08:35,10196,4124,725,239,150,294,0,2273,2846,1465,-3664,2607,0
08:40,10280,4082,724,242,150,293,0,2273,2857,1467,-3571,2424,0
08:45,10396,4078,724,243,151,293,0,2274,2823,1477,-3581,2310,0
08:50,10625,4016,723,243,149,294,0,2274,2669,1491,-3629,2348,0
08:55,11008,3976,723,243,150,294,0,2273,2617,1476,-3787,2109,0
09:00,11267,3963,722,243,150,293,0,2274,2604,1437,-3957,2059,0
09:05,11398,3934,720,243,149,293,0,2273,2584,1257,-4171,2346,0
09:10,11471,3902,718,243,150,294,0,2274,2467,1156,-3897,2360,0
09:15,11647,3892,717,241,149,294,0,2274,2448,1154,-3885,2205,0
09:20,11838,3940,717,239,149,294,0,2274,2408,1138,-4116,2250,0
09:25,11992,3902,719,240,150,293,0,2275,2360,1134,-4410,2414,0
09:30,12104,3821,719,243,149,292,0,2275,2353,1154,-4465,2402,0
09:35,12192,3707,718,241,149,294,0,2274,2302,1164,-4441,2330,0
09:40,12253,3647,718,239,149,294,0,2274,2281,1160,-4268,2135,0
09:45,12313,3521,718,240,149,294,0,2273,2288,1168,-4118,1917,0
09:50,12316,3448,717,243,147,294,0,2273,2337,1171,-4014,1758,0
09:55,12281,3414,716,246,150,294,0,2273,2357,1179,-4043,1843,0
10:00,12346,3379,714,244,149,295,0,2274,2364,1187,-4039,1706,0
10:05,12397,3354,713,243,150,294,0,2274,2416,1393,-4412,1820,0
10:10,12509,3352,712,243,150,294,0,2274,2439,1470,-4375,1677,0
10:15,12659,3320,715,243,150,293,0,2273,2517,1468,-4181,1364,0
10:20,12956,3254,714,243,150,292,0,2273,2581,1464,-4383,1280,0
10:25,13300,3245,716,245,150,292,0,2274,2519,1475,-4569,1229,0
10:30,13591,3182,715,247,150,292,0,2274,2429,1480,-4832,1260,0
10:35,13719,3080,714,246,151,292,0,2274,2360,1488,-4719,1315,0
10:40,13845,3049,713,244,151,294,0,2273,2248,1489,-4503,1142,0
10:45,14046,3086,712,244,151,294,0,2274,2145,1486,-4461,999,0
10:50,14190,3052,710,244,150,294,0,2274,2179,1475,-4678,1129,0
10:55,14416,2932,710,245,151,293,0,2275,2172,1461,-4776,1068,0
11:00,14685,2916,709,244,151,294,0,2274,2199,1460,-5045,1013,0
11:05,14963,2920,710,243,152,294,0,2274,2292,1449,-5624,1198,0
11:10,15054,2922,711,243,151,295,0,2274,2371,1444,-5867,1221,0
11:15,15008,2882,710,244,152,295,0,2275,2411,1451,-5720,1153,0
11:20,15039,2872,709,245,152,295,0,2274,2341,1474,-5602,1018,0
11:25,15047,2879,707,243,152,296,0,2273,2274,1477,-5493,955,0
11:30,14977,2924,708,242,151,295,0,2274,2246,1468,-5408,932,0
11:35,14957,2913,707,244,151,294,0,2273,2242,1476,-5483,975,0
11:40,14845,2904,707,243,151,294,0,2273,2263,1476,-5218,826,0
11:45,14885,2903,707,245,153,294,0,2273,2323,1481,-5236,744,0
11:50,14872,2888,707,242,152,292,0,2272,2381,1468,-5278,824,0
11:55,14891,2844,708,244,151,291,0,2272,2342,1472,-5265,859,0
12:00,14857,2804,709,243,152,291,0,2271,2378,1482,-4963,600,0
12:05,14850,2792,711,243,152,292,0,2272,2432,1696,-5076,694,0
12:10,14680,2762,711,241,151,293,0,2272,2445,1792,-4694,585,0
12:15,14505,2710,711,242,152,292,0,2271,2441,1796,-4419,685,0
12:20,14449,2688,710,242,151,292,0,2272,2459,1813,-4205,667,0
12:25,14485,2730,709,242,153,292,0,2270,2540,1796,-3966,471,0
12:30,14625,2716,708,241,152,291,0,2271,2694,1772,-3982,428,0
12:35,14982,2734,707,239,152,291,0,2271,2826,1770,-4294,422,0
12:40,15240,2744,706,239,152,292,0,2270,2840,1770,-4383,337,0
12:45,15318,2789,701,242,152,292,0,2271,2828,1777,-4267,180,0
12:50,15320,2779,703,241,152,293,0,2270,2821,1780,-4104,155,0
12:55,15083,2719,705,240,153,293,0,2272,2831,1779,-3494,-47,0
13:00,14970,2692,709,242,152,293,0,2273,2836,1779,-2983,-200,0
13:05,14684,2635,708,241,153,293,0,2271,2891,1802,-2691,-232,0
13:10,14441,2616,716,241,152,295,0,2272,2849,1807,-2193,-285,0
13:15,14401,2583,723,241,153,295,0,2270,2850,1810,-2080,-180,0
13:20,14680,2602,721,239,152,295,0,2272,2867,1825,-2146,-225,0
13:25,14719,2564,716,242,152,294,0,2272,2799,1838,-1957,-235,0
13:30,14557,2538,712,241,153,293,0,2272,2758,1846,-1659,-81,0
13:35,14647,2508,709,240,152,293,0,2272,2742,1826,-1376,-403,0
13:40,14672,2518,706,241,153,291,0,2272,2742,1816,-1164,-618,0
13:45,14411,2517,707,242,153,291,0,2273,2810,1822,-888,-701,0
13:50,14344,2505,708,241,152,292,0,2272,2874,1827,-750,-748,0
13:55,14500,2454,707,241,153,292,0,2272,2928,1857,-837,-727,0
14:00,15105,2481,707,241,152,293,0,2273,2910,1847,-945,-1068,0
14:05,15486,2420,707,242,153,292,0,2272,2947,1610,-1321,-743,0
14:10,15536,2390,706,239,152,293,0,2273,2938,1494,-1220,-666,0
14:15,15659,2369,706,241,153,290,0,2273,2954,1492,-1185,-718,0
14:20,15510,2375,704,240,151,289,0,2273,2974,1497,-1124,-659,0
14:25,15233,2391,706,241,152,290,0,2273,2993,1517,-1018,-620,0
14:30,15133,2459,712,241,152,292,0,2274,2993,1515,-603,-769,0
14:35,15002,2500,711,240,152,292,0,2274,2988,1509,-217,-933,0
14:40,14922,2510,709,242,152,291,0,2274,2982,1492,-165,-927,0
