Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural Gas,Large Hydro,Batteries,Imports,Other
00:00,-38,4137,758,233,151,286,0,1133,1924,3927,1575,8955,0
00:05,-38,4082,760,233,152,286,0,1133,2005,3911,1712,9115,0
00:10,-38,4037,758,230,151,285,0,1133,2030,3923,1644,9304,0
00:15,-38,4057,756,235,152,285,0,1133,2020,3935,1564,9269,0
00:20,-38,4077,755,234,151,284,0,1133,2046,3970,1397,9318,0
00:25,-38,4084,753,234,152,284,0,1133,2087,3946,1272,9328,0
00:30,-38,4104,748,236,152,284,0,1133,2092,3925,1141,9364,0
00:35,-38,4115,748,234,151,283,0,1133,2119,3939,964,9438,0
00:40,-38,4103,750,233,150,284,0,1133,2117,3939,831,9534,0
00:45,-38,4075,753,233,150,284,0,1133,2111,3940,817,9497,0
00:50,-38,4101,752,232,150,284,0,1133,2114,3935,742,9459,0
00:55,-38,4129,752,233,150,284,0,1133,2124,3922,564,9515,0
01:00,-38,4132,752,236,150,284,0,1134,2116,3887,624,9482,0
01:05,-38,4150,751,237,150,284,0,1134,2116,3873,1150,9087,0
01:10,-38,4157,752,235,150,284,0,1133,2124,3864,1348,8988,0
01:15,-39,4166,752,231,150,284,0,1133,2134,3854,1336,8921,0
01:20,-39,4189,756,232,150,283,0,1134,2166,3849,1233,8877,0
01:25,-38,4235,756,232,151,283,0,1133,2232,3808,888,9054,0
01:30,-38,4273,757,232,150,285,0,1134,2200,3814,818,9056,0
01:35,-38,4295,757,231,150,283,0,1134,2177,3830,786,9020,0
01:40,-38,4286,757,231,150,284,0,1133,2165,3838,803,8946,0
01:45,-38,4268,756,231,150,283,0,1134,2144,3835,812,8891,0
01:50,-38,4306,755,232,150,284,0,1134,2135,3835,790,8825,0
01:55,-38,4379,756,233,150,283,0,1134,2131,3807,679,8800,0
02:00,-38,4473,756,234,150,283,0,1134,2133,3786,517,8787,0
02:05,-39,4565,757,232,151,284,0,1134,2170,3782,166,8983,0
02:10,-39,4629,759,232,150,284,0,1133,2171,3769,130,8846,0
02:15,-39,4657,772,232,151,284,0,1133,2143,3772,244,8661,0
02:20,-39,4650,780,232,151,285,0,1134,2131,3759,206,8650,0
02:25,-39,4663,779,232,151,284,0,1134,2145,3744,235,8539,0
02:30,-39,4687,778,233,151,284,0,1134,2189,3755,168,8505,0
02:35,-39,4718,778,232,151,285,0,1133,2200,3742,132,8479,0
02:40,-39,4771,777,232,151,285,0,1134,2183,3739,110,8444,0
02:45,-39,4791,775,234,150,285,0,1133,2189,3744,135,8342,0
02:50,-39,4799,776,233,151,285,0,1134,2242,3725,185,8163,0
02:55,-39,4753,775,234,150,284,0,1133,2326,3726,171,8121,0
03:00,-39,4714,774,234,150,284,0,1134,2349,3742,127,8148,0
03:05,-39,4662,773,237,151,284,0,1133,2357,3757,54,8187,0
03:10,-39,4640,772,236,151,284,0,1133,2361,3770,19,8143,0
03:15,-40,4647,771,236,151,284,0,1133,2358,3767,15,8155,0
03:20,-40,4711,773,235,151,284,0,1133,2358,3741,-54,8185,0
03:25,-39,4770,775,236,150,284,0,1133,2359,3737,-92,8171,0
03:30,-39,4778,775,235,150,285,0,1132,2362,3721,-120,8189,0
03:35,-39,4802,775,235,150,284,0,1133,2362,3733,-148,8178,0
03:40,-40,4788,774,236,150,284,0,1134,2361,3748,-135,8139,0
03:45,-40,4789,773,236,150,284,0,1133,2356,3727,-131,8107,0
03:50,-40,4808,773,236,150,283,0,1133,2306,3757,-122,8129,0
03:55,-40,4819,772,236,150,284,0,1133,2328,3736,-134,8081,0
04:00,-40,4813,773,236,150,284,0,1133,2351,3702,-91,8066,0
04:05,-39,4808,772,239,150,285,0,1132,2309,3677,323,7806,0
04:10,-39,4800,770,236,150,286,0,1133,2227,3617,519,7752,0
04:15,-40,4768,773,237,150,285,0,1133,2206,3597,595,7776,0
04:20,-40,4773,775,236,150,286,0,1133,2165,3600,632,7799,0
04:25,-40,4692,774,236,150,285,0,1133,2206,3597,623,7879,0
04:30,-40,4638,773,235,151,285,0,1132,2272,3598,592,7929,0
04:35,-40,4598,773,237,151,286,0,1133,2344,3611,625,7924,0
04:40,-39,4580,775,235,151,286,0,1133,2396,3588,593,7961,0
