Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural Gas,Large Hydro,Batteries,Imports,Other
00:00,-48,2482,708,247,155,312,0,2280,8117,3709,1280,5980,0
00:05,-48,2463,707,248,155,311,0,2280,8237,3488,1729,5913,0
00:10,-50,2471,707,247,155,307,0,2282,8333,3331,1917,5804,0
00:15,-46,2463,706,246,155,304,0,2282,8361,3303,1729,5875,0
00:20,-46,2418,706,247,154,304,0,2282,8326,3359,1785,5800,0
00:25,-47,2417,706,247,155,302,0,2282,8293,3354,1668,5854,0
00:30,-46,2392,707,246,155,301,0,2281,8283,3346,1526,5922,0
00:35,-46,2311,707,245,155,301,0,2281,8306,3339,1491,5861,0
00:40,-46,2234,707,245,155,301,0,2281,8337,3340,1444,5803,0
00:45,-46,2187,708,246,155,301,0,2281,8318,3334,1413,5735,0
00:50,-46,2160,709,248,155,301,0,2281,8277,3292,1255,5813,0
00:55,-46,2121,708,250,155,301,0,2281,8260,3294,1184,5817,0
01:00,-46,2088,708,246,155,301,0,2283,8246,3287,1019,5888,0
01:05,-48,2044,708,246,154,302,0,2281,8254,3186,996,5996,0
01:10,-48,2025,706,249,154,302,0,2282,8217,3164,862,6161,0
01:15,-48,2003,706,248,154,302,0,2282,8229,3169,790,6135,0
01:20,-48,1997,705,246,153,302,0,2282,8261,3197,662,6097,0
01:25,-49,1980,708,243,154,303,0,2281,8284,3216,483,6108,0
01:30,-48,1977,708,242,154,303,0,2282,8288,3191,367,6130,0
01:35,-48,1977,709,244,154,302,0,2283,8262,3203,280,6105,0
01:40,-48,1972,708,244,151,303,0,2281,8198,3208,220,6130,0
01:45,-48,1886,710,241,151,303,0,2282,8153,3214,180,6176,0
01:50,-48,1770,708,244,151,303,0,2283,8123,3224,225,6157,0
01:55,-48,1697,704,244,151,304,0,2283,8128,3209,239,6130,0
02:00,-48,1644,691,242,151,303,0,2282,8137,3193,225,6099,0
02:05,-48,1629,693,244,151,304,0,2282,8225,3106,244,6048,0
02:10,-49,1624,700,244,151,303,0,2281,8308,3039,160,6050,0
02:15,-49,1622,706,242,151,304,0,2282,8318,3012,151,6001,0
02:20,-49,1607,707,245,151,305,0,2281,8343,3010,103,5971,0
02:25,-49,1566,708,245,151,305,0,2283,8282,3011,143,5938,0
02:30,-50,1520,708,243,151,305,0,2282,8112,3012,208,6001,0
02:35,-49,1490,715,246,151,306,0,2283,8111,3007,213,5959,0
02:40,-49,1461,713,246,151,306,0,2281,8077,3000,246,5930,0
02:45,-49,1441,712,242,151,306,0,2283,8115,2983,251,5867,0
02:50,-49,1423,712,243,151,304,0,2284,8164,2983,114,5915,0
02:55,-50,1367,711,245,152,304,0,2283,8161,2976,48,5962,0
03:00,-49,1311,711,247,152,303,0,2283,8120,2935,152,5919,0
03:05,-48,1269,713,244,152,304,0,2283,8039,2809,477,5821,0
03:10,-48,1233,714,245,151,305,0,2282,8079,2731,530,5809,0
03:15,-48,1190,714,244,151,305,0,2281,8057,2727,540,5782,0
03:20,-48,1133,714,242,152,305,0,2281,8070,2715,511,5770,0
03:25,-48,1089,714,244,152,305,0,2281,8036,2717,481,5830,0
03:30,-48,1044,715,244,152,306,0,2280,8100,2716,526,5703,0
03:35,-49,1003,714,243,152,306,0,2280,8146,2762,504,5656,0
03:40,-49,964,714,245,152,306,0,2280,8112,2771,505,5653,0
03:45,-49,912,713,247,152,307,0,2280,8137,2754,370,5803,0
03:50,-49,854,713,247,152,309,0,2281,8180,2752,313,5864,0
03:55,-49,818,716,246,152,308,0,2281,8293,2752,243,5819,0
04:00,-48,778,717,245,152,307,0,2281,8373,2777,175,5825,0
04:05,-48,732,718,246,152,307,0,2280,8280,2838,398,5717,0
04:10,-48,685,719,247,152,308,0,2281,8166,2892,532,5741,0
04:15,-48,650,724,246,152,308,0,2281,8096,2885,579,5822,0
04:20,-48,621,728,246,152,306,0,2282,8094,2904,583,5824,0
04:25,-48,590,729,247,149,305,0,2281,8181,2882,539,5828,0
04:30,-49,552,728,246,143,305,0,2281,8197,2892,550,5823,0
04:35,-49,506,728,248,144,306,0,2281,8177,2892,598,5890,0
04:40,-49,488,727,247,143,307,0,2282,8212,2922,636,5843,0
04:45,-50,482,726,247,143,308,0,2282,8235,2905,652,5824,0
04:50,-50,492,727,247,144,308,0,2284,8219,2901,677,5838,0
04:55,-49,501,728,245,144,308,0,2282,8238,2900,720,5812,0
05:00,-49,524,728,247,143,308,0,2282,8234,2899,734,5789,0
05:05,-49,558,728,246,141,310,0,2282,8020,2924,1270,5574,0
05:10,-49,574,728,248,140,313,0,2282,7855,2955,1469,5648,0
05:15,-49,582,728,248,140,313,0,2283,7807,2951,1554,5702,0
05:20,-51,578,727,246,140,312,0,2282,7790,2955,1568,5777,0
05:25,-50,574,727,246,140,312,0,2282,7918,2958,1558,5728,0
05:30,-48,587,727,246,143,311,0,2282,8037,2958,1520,5680,0
05:35,-38,591,726,245,148,311,0,2282,8078,2972,1568,5649,0
05:40,-14,592,726,246,149,312,0,2282,8071,2979,1588,5676,0
05:45,32,572,726,245,149,312,0,2282,8083,2979,1643,5622,0
05:50,110,558,727,237,149,312,0,2283,8082,2988,1545,5688,0
05:55,240,565,727,236,150,312,0,2282,8084,2986,1527,5603,0
06:00,479,578,729,238,151,312,0,2282,8089,2994,1325,5575,0
06:05,893,585,731,239,150,312,0,2283,8168,2995,1131,5713,0
06:10,1348,573,728,237,151,314,0,2282,8191,2999,909,5837,0
06:15,1910,540,728,236,151,313,0,2281,8063,3020,615,5812,0
06:20,2526,511,726,238,150,313,0,2280,7843,3015,319,5809,0
06:25,3158,492,725,237,151,313,0,2281,7537,2965,23,5822,0
06:30,3842,470,724,241,150,312,0,2280,7262,2967,-303,5758,0
06:35,4559,429,725,239,150,312,0,2281,7235,2932,-528,5412,0
06:40,5362,396,727,239,150,312,0,2280,7189,2919,-972,5206,0
06:45,6173,421,727,238,150,312,0,2280,6980,2909,-1354,4976,0
06:50,7008,389,728,238,150,311,0,2281,6705,2825,-1697,4832,0
06:55,7780,383,728,239,151,311,0,2280,6473,2751,-2059,4702,0
07:00,8562,368,727,238,150,309,0,2280,6348,2642,-2193,4354,0
07:05,9600,343,727,241,150,306,0,2281,6267,2319,-2463,4260,0
07:10,10505,354,728,244,150,308,0,2282,6086,2208,-2710,3885,0
07:15,11289,350,730,243,151,308,0,2279,5776,2214,-2974,3711,0
07:20,12173,328,724,244,150,308,0,2280,5536,2216,-3474,3609,0
07:25,12934,291,723,244,150,307,0,2280,5342,2210,-3948,3501,0
07:30,13467,265,724,242,150,307,0,2281,5212,2214,-4210,3411,0
07:35,14134,261,724,243,150,306,0,2280,5100,2021,-4356,3122,0
07:40,14909,268,725,244,150,305,0,2281,5016,1918,-4425,2563,0
07:45,15463,281,724,244,150,304,0,2280,4990,1932,-4628,2174,0
07:50,16124,266,725,243,150,305,0,2282,4982,1922,-4986,1916,0
07:55,16555,279,724,244,150,304,0,2280,4940,1636,-5084,1871,0
08:00,16887,267,724,243,150,304,0,2282,4701,1605,-4812,1526,0
08:05,17314,271,723,246,149,303,0,2281,4421,1507,-4530,1277,0
08:10,17609,280,723,245,149,304,0,2281,4297,1489,-4490,1162,0
08:15,17846,283,722,244,150,304,0,2281,4197,1482,-4667,1132,0
08:20,17979,286,721,242,150,303,0,2280,4180,1474,-4878,1171,0
08:25,18146,280,722,242,150,302,0,2281,4143,1483,-5102,1142,0
08:30,18458,266,723,241,149,303,0,2281,4081,1471,-5403,1103,0
08:35,18687,256,722,243,150,303,0,2281,4048,1461,-5789,1227,0
08:40,18752,237,723,243,150,304,0,2281,4032,1481,-6040,1363,0
08:45,18793,228,722,243,149,304,0,2281,4027,1466,-6262,1446,0
08:50,18708,216,721,244,149,303,0,2281,4026,1403,-5935,1175,0
08:55,19047,237,720,243,139,304,0,2281,4036,1391,-5875,728,0
09:00,19336,239,718,241,138,306,0,2281,4125,1407,-5788,210,0
09:05,19578,238,718,240,140,306,0,2281,4249,1469,-6502,517,0
09:10,19778,309,717,239,142,306,0,2282,4212,1479,-6897,626,0
09:15,19813,337,719,240,145,306,0,2282,4156,1501,-6925,508,0
09:20,19900,362,719,239,148,305,0,2281,4083,1549,-6682,104,0
09:25,19952,384,719,239,148,305,0,2282,4070,1553,-6536,-239,0
09:30,19792,370,719,242,149,304,0,2282,4089,1561,-6371,-320,0
09:35,19639,320,719,241,149,304,0,2281,4158,1573,-6414,-279,0
09:40,19994,336,718,241,150,303,0,2282,4181,1561,-6597,-520,0
09:45,20221,357,718,243,151,302,0,2282,4184,1536,-6851,-553,0
09:50,20402,457,717,244,150,303,0,2283,4165,1518,-7031,-713,0
09:55,20487,479,716,244,151,303,0,2282,4156,1532,-7226,-625,0
10:00,20410,499,714,244,151,305,0,2283,4154,1544,-7177,-598,0
10:05,20589,471,713,244,153,293,0,2280,4058,1576,-7017,-720,0
10:10,20730,409,715,243,153,290,0,2281,3963,1587,-6936,-679,0
10:15,20931,413,715,243,153,289,0,2281,3942,1575,-6875,-973,0
10:20,20921,455,715,245,152,288,0,2281,3944,1562,-6871,-1018,0
10:25,20872,427,715,244,151,288,0,2282,3935,1552,-6705,-1099,0
10:30,20861,420,715,244,152,287,0,2281,3943,1537,-6594,-1223,0
10:35,20629,426,714,244,151,287,0,2284,3977,1454,-6392,-1123,0
10:40,20593,550,712,242,151,288,0,2282,3975,1348,-6068,-1411,0
10:45,20646,572,711,243,150,288,0,2282,3974,1280,-5960,-1520,0
10:50,20508,582,711,245,151,288,0,2283,4038,1318,-5748,-1644,0
10:55,20469,574,711,242,151,287,0,2283,4002,1433,-5513,-1829,0
11:00,20380,543,710,242,151,287,0,2282,3971,1404,-5262,-1866,0
11:05,20302,542,712,243,151,287,0,2283,3996,1329,-5573,-1401,0
11:10,20467,569,713,243,150,287,0,2282,3992,1298,-5629,-1441,0
11:15,20612,564,713,243,150,287,0,2283,3961,1284,-5520,-1588,0
11:20,20634,525,711,242,150,288,0,2282,3967,1291,-5393,-1735,0
11:25,20414,500,712,242,151,288,0,2283,3990,1286,-4975,-1867,0
11:30,20362,571,710,242,150,287,0,2282,4049,1294,-4835,-2078,0
11:35,20320,595,708,243,151,287,0,2282,4087,1286,-4735,-2099,0
11:40,20280,607,707,242,154,287,0,2283,4100,1285,-4542,-2217,0
11:45,20136,616,707,242,153,287,0,2283,4129,1285,-4354,-2279,0
11:50,20373,617,707,242,153,286,0,2283,4111,1157,-4060,-2537,0
11:55,20609,598,708,242,154,286,0,2281,4103,1089,-4051,-2554,0
12:00,20706,558,709,242,153,286,0,2281,4137,1184,-4067,-2617,0
12:05,20728,492,710,241,149,286,0,2282,4168,1181,-4154,-2414,0
12:10,20646,440,711,241,152,287,0,2281,4247,1168,-4282,-2149,0
12:15,20604,435,710,241,151,287,0,2281,4315,1183,-4142,-2186,0
12:20,20665,429,710,241,153,287,0,2282,4339,1184,-4030,-2283,0
12:25,20696,414,709,242,155,287,0,2280,4362,1203,-4127,-2147,0
12:30,20732,421,709,243,156,287,0,2281,4385,1226,-4099,-2122,0
12:35,20878,410,708,242,155,287,0,2281,4436,1248,-4061,-2232,0
12:40,20863,414,709,243,156,287,0,2282,4457,1240,-4225,-2014,0
12:45,20607,475,708,242,155,288,0,2280,4472,1239,-3987,-1984,0
12:50,20479,523,709,244,155,287,0,2281,4470,1521,-3799,-2302,0
12:55,20438,419,709,245,156,287,0,2281,4466,1531,-3619,-2115,0
13:00,20356,410,709,242,155,287,0,2281,4478,1537,-3467,-2039,0
13:05,20270,438,712,243,151,287,0,2282,4509,1579,-3664,-1589,0
13:10,20405,450,711,244,146,286,0,2281,4520,1585,-3784,-1441,0
13:15,20362,448,713,244,147,287,0,2282,4538,1627,-3697,-1469,0
13:20,20413,422,715,243,145,289,0,2281,4547,1646,-3376,-1589,0
13:25,20396,427,711,244,145,289,0,2282,4584,1649,-3284,-1519,0
13:30,20116,454,711,242,143,287,0,2282,4599,1648,-3026,-1352,0
13:35,19824,467,712,240,148,286,0,2281,4667,1642,-2595,-1425,0
13:40,19927,490,714,240,150,285,0,2283,4777,1644,-2489,-1570,0
13:45,20017,477,716,241,151,286,0,2282,4804,1660,-2325,-1626,0
13:50,19996,481,716,240,151,290,0,2281,4835,1955,-2312,-1762,0
13:55,20093,497,711,241,152,291,0,2282,4908,1954,-2241,-1865,0
14:00,20129,557,706,241,151,290,0,2282,4960,1959,-2269,-1870,0
14:05,20095,547,706,241,151,291,0,2283,4946,1967,-2312,-1630,0
14:10,20113,615,708,244,152,285,0,2281,4927,1962,-2285,-1493,0
14:15,20152,605,713,243,151,287,0,2280,4954,2007,-2191,-1534,0
14:20,19972,589,713,239,152,289,0,2280,5024,2032,-1761,-1627,0
14:25,19857,694,712,239,151,289,0,2283,5177,1994,-1407,-1838,0
14:30,19919,717,712,237,152,288,0,2283,5347,1921,-1316,-1905,0
14:35,19926,706,716,238,152,288,0,2282,5405,1908,-1160,-2031,0
14:40,19946,683,715,239,152,289,0,2283,5509,1952,-1144,-1948,0
14:45,19964,670,711,239,153,288,0,2282,5772,2019,-1201,-2002,0
14:50,19980,543,710,240,153,288,0,2282,5993,2375,-1267,-2201,0
14:55,20254,534,708,240,150,288,0,2282,6029,2371,-1175,-2339,0
15:00,20311,562,707,242,144,291,0,2281,5977,2372,-1071,-2255,0
15:05,20332,536,706,243,144,291,0,2281,5876,2403,-1169,-1992,0
15:10,20331,567,707,246,144,305,0,2280,5825,2422,-1080,-1892,0
15:15,20322,595,709,240,144,307,0,2280,5989,2424,-964,-1930,0
15:20,20277,591,709,240,144,307,0,2280,6300,2222,-802,-1852,0
15:25,20198,564,710,236,143,307,0,2281,6579,2134,-581,-1885,0
15:30,19982,587,712,235,143,307,0,2280,6731,2140,-460,-1775,0
15:35,19745,630,711,239,144,307,0,2280,6928,2118,-369,-1615,0
15:40,19584,618,710,238,144,307,0,2280,7035,2116,-149,-1399,0
15:45,19687,667,710,237,144,307,0,2280,7198,2119,30,-1629,0
15:50,19604,736,708,235,144,307,0,2280,7357,2134,284,-1860,0
15:55,19394,778,707,239,145,306,0,2280,7436,2197,379,-1737,0
16:00,19414,781,706,239,147,309,0,2277,7625,2306,54,-1564,0
16:05,19202,729,706,240,149,312,0,2277,7601,2422,-289,-1422,0
16:10,19025,869,705,239,148,315,0,2279,7589,2455,-526,-1039,0
16:15,18817,877,705,240,148,319,0,2279,7773,2479,-599,-751,0
16:20,18495,924,707,239,148,323,0,2278,7981,2509,-335,-731,0
16:25,18307,892,709,239,148,323,0,2278,8172,2547,-89,-657,0
16:30,18352,1011,709,238,148,323,0,2279,8421,2541,-138,-608,0
16:35,18259,1074,708,240,149,321,0,2278,8667,2553,-321,-505,0
16:40,18195,1101,708,238,148,318,0,2277,8905,2580,-56,-779,0
16:45,18113,1180,708,239,148,317,0,2279,9086,2594,-159,-576,0
16:50,18000,1240,707,239,147,318,0,2281,9303,2903,-403,-544,0
16:55,17718,1298,706,237,147,318,0,2279,9501,2940,-401,-353,0
17:00,17711,1307,706,237,148,318,0,2280,9806,3031,-355,-632,0
17:05,17749,1330,705,238,143,318,0,2279,9840,3056,-296,-862,0
17:10,17459,1366,706,238,141,317,0,2279,9886,3039,-175,-797,0
17:15,17000,1377,707,238,142,317,0,2280,10078,3084,-8,-598,0
17:20,16495,1415,711,237,141,318,0,2281,10300,3135,249,-350,0
17:25,16228,1473,714,237,141,318,0,2280,10453,3163,634,-516,0
17:30,15947,1537,717,237,137,319,0,2281,10596,3155,835,-376,0
17:35,15581,1562,716,237,128,318,0,2280,10869,3124,711,18,0
17:40,15379,1583,713,237,129,317,0,2281,11061,3123,665,185,0
17:45,15129,1612,711,238,129,318,0,2280,11205,3157,818,183,0
17:50,14729,1658,709,239,129,318,0,2280,11535,3175,946,166,0
17:55,14300,1675,710,239,132,319,0,2279,11711,3198,1080,355,0
18:00,13870,1690,711,239,136,322,0,2279,11827,3281,1134,509,0
18:05,13306,1683,705,234,136,322,0,2279,11760,3484,823,948,0
18:10,12713,1669,707,235,137,321,0,2279,11346,3568,1134,1446,0
18:15,12065,1621,712,236,137,322,0,2277,11347,3626,1668,1520,0
18:20,11292,1601,727,236,137,323,0,2279,11732,3741,2071,1410,0
18:25,10404,1607,712,236,138,324,0,2279,12127,3819,2547,1408,0
18:30,9552,1639,719,233,138,323,0,2280,12362,3813,3413,1164,0
18:35,8797,1622,707,236,138,323,0,2280,12559,3750,4171,1209,0
18:40,8051,1621,705,238,138,321,0,2279,12712,3730,4828,1285,0
18:45,7418,1639,704,238,138,321,0,2280,12799,3726,5693,928,0
18:50,6738,1649,701,238,138,321,0,2279,13024,3713,6148,946,0
18:55,6003,1661,702,240,138,321,0,2280,13215,3750,6413,1122,0
19:00,5261,1669,709,240,137,322,0,2279,13373,3799,6617,1453,0
19:05,4494,1601,713,238,139,322,0,2280,13535,3858,7149,1310,0
19:10,3751,1626,724,238,139,321,0,2281,13672,3924,7389,1464,0
19:15,3053,1613,724,239,139,321,0,2280,13766,3944,7801,1599,0
19:20,2402,1607,718,239,138,321,0,2280,13946,3983,8156,1636,0
19:25,1860,1587,730,238,138,321,0,2279,14110,3959,8550,1590,0
19:30,1388,1616,729,241,140,320,0,2280,14117,3929,8843,1698,0
19:35,1019,1715,729,248,138,320,0,2281,14059,3874,8996,1850,0
19:40,705,1746,729,251,139,320,0,2279,14115,3870,8919,2070,0
19:45,469,1775,722,250,139,320,0,2280,14211,3907,8731,2256,0
19:50,276,1782,720,249,140,320,0,2282,14322,3906,8651,2307,0
19:55,145,1788,733,251,142,320,0,2281,14392,3922,8631,2260,0
