Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural Gas,Large Hydro,Batteries,Imports,Other
00:00,-52,4618,779,243,161,271,0,1132,2784,3577,927,7382,0
00:05,-51,4631,780,243,164,271,0,1132,2792,3312,1459,7294,0
00:10,-51,4629,775,244,162,272,0,1131,2832,3167,1729,7207,0
00:15,-51,4650,774,243,163,271,0,1132,2823,3173,1698,7107,0
00:20,-51,4711,773,244,163,271,0,1131,2816,3156,1741,7005,0
00:25,-51,4766,773,243,162,272,0,1132,2769,3189,1602,7041,0
00:30,-51,4789,772,243,163,272,0,1131,2781,3182,1418,7088,0
00:35,-51,4815,775,243,163,271,0,1132,2762,3177,1263,7091,0
00:40,-51,4814,775,244,162,271,0,1131,2696,3187,1151,7032,0
00:45,-51,4808,776,243,162,271,0,1132,2680,3172,1049,7070,0
00:50,-51,4850,775,243,162,271,0,1132,2682,3163,895,7099,0
00:55,-51,4874,775,243,162,270,0,1131,2681,3168,855,7029,0
01:00,-52,4915,774,244,162,271,0,1131,2674,3183,792,6946,0
01:05,-52,4997,775,245,163,272,0,1131,2632,3267,778,7015,0
01:10,-52,5070,775,245,163,274,0,1131,2561,3318,775,7147,0
01:15,-52,5034,774,244,162,273,0,1131,2458,3309,834,7093,0
01:20,-52,5044,776,243,162,272,0,1132,2337,3305,805,7173,0
01:25,-53,5070,778,245,163,272,0,1131,2288,3310,785,7167,0
01:30,-54,5082,777,243,163,272,0,1132,2246,3299,797,7131,0
01:35,-54,5087,777,244,163,272,0,1132,2274,3290,712,7121,0
01:40,-54,5080,776,244,162,272,0,1132,2325,3263,608,7100,0
01:45,-54,5145,776,244,162,271,0,1132,2322,3271,520,7075,0
01:50,-54,5184,775,245,162,271,0,1132,2356,3280,421,7028,0
01:55,-54,5221,775,243,162,272,0,1132,2316,3286,282,7096,0
02:00,-54,5223,775,243,162,272,0,1132,2167,3287,224,7226,0
02:05,-54,5222,776,243,162,272,0,1132,2115,3263,286,7116,0
02:10,-55,5291,776,243,162,272,0,1132,2129,3243,277,6926,0
02:15,-56,5288,776,242,162,273,0,1132,2072,3259,320,6888,0
02:20,-56,5293,776,242,162,274,0,1132,2003,3261,312,6894,0
02:25,-56,5302,775,243,162,272,0,1132,1947,3262,237,6951,0
02:30,-55,5303,774,242,162,272,0,1132,1930,3259,175,6939,0
02:35,-55,5289,774,242,162,272,0,1131,1915,3253,154,6930,0
02:40,-55,5240,774,241,162,272,0,1132,1867,3276,75,7023,0
02:45,-55,5212,773,241,162,272,0,1132,1889,3256,94,6985,0
02:50,-55,5187,775,243,162,272,0,1132,1924,3266,92,6919,0
02:55,-56,5138,776,243,162,272,0,1132,1929,3256,32,6977,0
03:00,-56,5099,776,245,162,272,0,1132,1932,3207,-12,7091,0
03:05,-55,5088,777,244,162,272,0,1132,1957,3030,136,7184,0
03:10,-55,5070,777,243,162,273,0,1131,1944,2945,303,7209,0
03:15,-56,5065,776,244,162,272,0,1132,1931,2935,366,7180,0
03:20,-56,5049,775,245,162,272,0,1131,1872,2960,338,7218,0
03:25,-56,5035,775,244,162,272,0,1132,1870,2936,318,7227,0
03:30,-56,4962,775,245,162,274,0,1131,1921,2937,298,7228,0
03:35,-56,4889,776,246,162,273,0,1131,1890,2961,323,7229,0
03:40,-56,4806,776,246,162,272,0,1132,1964,2962,346,7148,0
03:45,-56,4746,775,246,162,272,0,1132,1976,2964,339,7186,0
03:50,-56,4691,776,245,162,272,0,1131,1895,2955,383,7257,0
03:55,-56,4669,777,244,162,272,0,1132,1868,2949,405,7250,0
04:00,-56,4627,776,245,162,272,0,1132,1827,3025,364,7264,0
04:05,-58,4597,777,244,162,272,0,1131,1776,2965,377,7515,0
04:10,-57,4581,776,246,162,272,0,1132,1796,2955,336,7586,0
04:15,-57,4552,776,245,162,272,0,1131,1761,2889,351,7669,0
04:20,-57,4543,779,244,162,272,0,1131,1660,2870,418,7687,0
04:25,-57,4493,779,243,163,273,0,1131,1639,2886,462,7683,0
04:30,-57,4424,779,245,162,273,0,1131,1638,2894,511,7671,0
04:35,-57,4340,779,245,162,273,0,1131,1652,2904,503,7732,0
04:40,-58,4309,780,245,162,273,0,1131,1659,2900,638,7635,0
04:45,-58,4268,778,246,163,273,0,1131,1678,2891,552,7742,0
04:50,-58,4255,775,245,163,272,0,1132,1689,2882,560,7765,0
04:55,-58,4226,778,246,163,272,0,1132,1721,2893,604,7829,0
05:00,-57,4187,777,244,163,272,0,1132,1731,2939,740,7769,0
05:05,-56,4170,782,244,162,271,0,1133,1666,3035,1235,7313,0
05:10,-56,4132,784,247,162,272,0,1131,1535,2819,1604,7284,0
05:15,-56,4157,775,245,162,273,0,1132,1427,2846,1806,7180,0
05:20,-56,4183,774,245,162,274,0,1132,1361,2843,1836,7113,0
05:25,-56,4150,787,245,162,273,0,1132,1340,2837,1710,7283,0
05:30,-57,4178,788,246,162,272,0,1132,1332,2845,1586,7366,0
05:35,-55,4202,786,245,162,273,0,1132,1339,2850,1533,7386,0
05:40,-46,4226,779,244,162,273,0,1132,1369,2814,1440,7456,0
05:45,-21,4244,777,246,162,271,0,1132,1381,2805,1332,7462,0
05:50,23,4282,785,245,162,271,0,1132,1387,2799,1202,7488,0
05:55,108,4260,788,246,162,271,0,1131,1415,2809,1121,7447,0
06:00,256,4241,789,247,162,271,0,1131,1436,2779,1154,7267,0
06:05,480,4250,781,247,162,271,0,1131,1467,2623,1214,7235,0
06:10,793,4247,772,245,162,273,0,1131,1540,2509,1421,6933,0
