Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural Gas,Large Hydro,Batteries,Imports,Other
00:00,-61,5569,744,251,163,287,0,2278,1979,4443,2465,4958,0
00:05,-61,5547,734,250,164,287,0,2278,1970,4591,2410,4870,0
00:10,-60,5527,739,251,163,288,0,2278,1905,4700,2372,4910,0
00:15,-60,5526,742,252,164,286,0,2279,1920,4696,2377,4817,0
00:20,-60,5538,742,252,164,285,0,2278,1963,4713,2247,4845,0
00:25,-60,5556,743,251,164,286,0,2277,1975,4712,2066,4936,0
00:30,-60,5564,744,251,164,286,0,2277,1961,4677,1937,4991,0
00:35,-59,5563,747,251,164,286,0,2278,1936,4661,1870,5003,0
00:40,-58,5569,748,251,163,286,0,2277,1926,4666,1795,4982,0
00:45,-59,5565,747,251,164,286,0,2278,1923,4668,1682,5021,0
00:50,-59,5568,747,252,164,287,0,2278,1890,4655,1615,5045,0
00:55,-59,5572,746,251,164,287,0,2277,1849,4625,1570,5066,0
01:00,-58,5582,746,250,164,286,0,2279,1784,4622,1532,5063,0
01:05,-58,5596,748,252,164,286,0,2277,1717,4655,1665,4958,0
01:10,-59,5609,748,251,164,286,0,2278,1692,4654,1613,5043,0
01:15,-59,5599,749,251,164,286,0,2279,1680,4626,1543,5078,0
01:20,-59,5613,749,249,164,286,0,2280,1685,4605,1498,5021,0
01:25,-59,5617,749,248,164,286,0,2279,1689,4621,1418,5048,0
01:30,-59,5640,748,248,164,286,0,2279,1693,4611,1300,5091,0
01:35,-59,5641,747,248,164,285,0,2279,1660,4566,1265,5120,0
01:40,-59,5637,746,246,164,285,0,2279,1616,4518,1247,5140,0
01:45,-59,5656,746,244,164,285,0,2280,1603,4482,1194,5148,0
01:50,-59,5626,747,245,164,285,0,2279,1597,4473,1105,5189,0
01:55,-59,5586,749,246,164,285,0,2279,1594,4476,1028,5211,0
02:00,-59,5602,749,247,164,283,0,2279,1601,4453,962,5184,0
02:05,-59,5556,748,247,164,278,0,2278,1666,4584,767,5276,0
02:10,-59,5564,748,249,164,273,0,2278,1732,4562,682,5331,0
02:15,-59,5560,748,250,164,269,0,2279,1752,4480,689,5325,0
02:20,-59,5570,748,249,164,267,0,2278,1755,4473,639,5274,0
02:25,-59,5574,747,249,164,267,0,2278,1751,4445,594,5311,0
02:30,-59,5552,747,247,164,267,0,2279,1746,4417,551,5350,0
02:35,-59,5521,746,248,164,267,0,2278,1734,4372,544,5335,0
02:40,-59,5494,747,246,165,266,0,2278,1767,4311,555,5266,0
02:45,-59,5471,749,248,165,266,0,2279,1814,4300,538,5210,0
02:50,-59,5451,750,250,164,265,0,2278,1823,4311,538,5122,0
02:55,-59,5443,750,248,164,265,0,2278,1837,4313,510,5082,0
03:00,-59,5432,751,249,164,266,0,2278,1843,4298,407,5113,0
03:05,-59,5443,751,247,164,266,0,2279,1891,4362,230,5166,0
03:10,-60,5405,750,248,164,266,0,2278,1942,4367,155,5168,0
03:15,-62,5381,749,248,164,266,0,2278,1906,4323,207,5163,0
03:20,-61,5394,749,246,164,265,0,2277,1887,4346,162,5145,0
03:25,-60,5359,748,246,164,266,0,2280,1897,4336,142,5121,0
03:30,-60,5066,748,246,165,266,0,2278,1897,4344,223,4955,0
03:35,-60,5028,750,247,164,266,0,2279,1921,4357,266,4859,0
03:40,-60,4986,750,247,165,266,0,2278,1951,4394,249,4819,0
03:45,-60,4998,750,247,164,266,0,2279,1993,4400,113,4867,0
03:50,-60,4986,751,247,164,266,0,2278,2043,4389,28,4873,0
03:55,-60,4947,749,248,164,266,0,2279,2017,4361,28,4902,0
04:00,-60,4900,749,247,164,266,0,2279,1983,4268,150,4937,0
04:05,-60,4877,749,249,164,266,0,2278,2018,4205,274,4967,0
04:10,-60,4878,748,249,164,267,0,2279,2005,4204,280,5040,0
04:15,-60,4864,747,251,165,267,0,2278,1983,4195,297,5049,0
04:20,-60,4825,746,251,158,267,0,2279,2020,4173,315,5023,0
04:25,-61,4803,747,252,158,267,0,2278,2057,4167,273,5032,0
04:30,-61,4798,749,251,158,266,0,2279,2062,4190,229,5038,0
04:35,-61,4774,749,250,158,266,0,2279,2062,4227,232,4985,0
04:40,-61,4726,749,251,158,265,0,2279,2065,4230,220,4998,0
04:45,-62,4678,749,251,158,266,0,2279,2071,4227,195,5025,0
04:50,-62,4655,748,252,158,266,0,2279,2072,4228,156,5032,0
04:55,-62,4619,748,250,158,268,0,2278,2076,4224,195,5090,0
05:00,-61,4596,747,251,158,267,0,2279,2073,4061,373,5142,0
05:05,-61,4568,754,250,158,268,0,2279,2020,3875,818,4963,0
05:10,-61,4565,749,247,158,269,0,2280,1972,3818,892,5003,0
05:15,-61,4524,748,247,158,268,0,2280,1966,3788,877,5098,0
05:20,-61,4523,750,247,159,267,0,2279,1974,3782,882,5113,0
05:25,-62,4528,750,248,158,266,0,2281,2027,3772,762,5200,0
05:30,-60,4569,750,247,158,265,0,2280,2060,3773,640,5250,0
05:35,-53,4600,749,248,158,265,0,2280,2064,3761,613,5231,0
05:40,-31,4648,750,249,158,265,0,2279,2059,3771,533,5214,0
05:45,3,4613,749,249,158,265,0,2281,1962,3797,448,5319,0
05:50,66,4606,748,250,158,267,0,2280,1815,3806,303,5467,0
05:55,198,4607,747,250,158,268,0,2281,1731,3765,267,5434,0
06:00,400,4569,750,251,158,268,0,2280,1705,3529,536,5188,0
06:05,692,4558,756,251,158,268,0,2279,1726,2989,718,5334,0
06:10,1129,4544,756,250,158,268,0,2281,1644,2738,860,5135,0
06:15,1675,4553,755,249,158,268,0,2279,1597,2719,827,4735,0
06:20,2264,4562,754,248,158,267,0,2279,1578,2676,565,4436,0
06:25,2863,4531,755,250,158,266,0,2280,1564,2644,301,4105,0
06:30,3615,4490,750,251,158,266,0,2280,1442,2671,157,3602,0
06:35,4452,4468,749,251,157,266,0,2282,1305,2652,-119,3169,0
06:40,5207,4462,748,250,157,266,0,2281,1240,2496,-293,2720,0
06:45,6031,4459,751,249,158,267,0,2280,1212,2186,-414,2323,0
06:50,6964,4429,747,248,158,268,0,2281,1163,2201,-701,1667,0
06:55,7713,4409,749,249,158,267,0,2281,1141,2177,-1038,1198,0
07:00,8649,4389,751,249,158,266,0,2282,1135,2170,-1339,677,0
