timestamp_utc,market_id,gross_demand_mw,net_load_mw,wind_mw,solar_mw,market_scale_mw,da_lmp_usd_per_mwh,forecast_gross_h1_mw,forecast_gross_h2_mw,forecast_gross_h3_mw,forecast_net_h1_mw,forecast_net_h2_mw,forecast_net_h3_mw,forecast_issue_time_utc,forecast_vintage_id,quality_ok
2026-04-12T21:00:00Z,CAISO_NP15,23432.0,7274.0,3853.0,12305.0,32722.8,-0.50682,25124.030783575974,24574.85429191661,25397.34594614301,11643.51167135207,12297.149775198664,13627.738001843682,2026-04-12T21:00:00Z,bundle-7c9cd8b3c5e3cdaef57583cc,True
2026-04-12T21:00:00Z,ERCOT_LZ_NORTH,55110.240051,26439.78660038612,17352.018566461113,11318.434884152775,71754.41932255,34.79,55108.22737047987,53875.81250653977,52720.03882259076,33214.624253026916,33668.51637034112,35629.40832522214,2026-04-12T21:00:00Z,bundle-109861ef5e61f980f9d7e90b,True
2026-04-12T21:00:00Z,ISONE_NEMA,10700.0,10220.0,133.0,347.0,17608.25,64.8,12525.305436291224,13101.980951188812,13544.768369156121,11366.408557621768,12074.886493931332,12739.45761644072,2026-04-12T21:00:00Z,bundle-300300ae302ff22f5c9d57a4,True
2026-04-12T21:00:00Z,MISO_MINN_HUB,69390.0,37733.0,22643.0,9014.0,91510.75,16.83,70535.10407365837,69776.6699474771,69324.07181989771,46019.9249307856,46352.58436975355,46310.60381982272,2026-04-12T21:00:00Z,bundle-fbcddb17c6afab4b862b2d0a,True
2026-04-12T21:00:00Z,NYISO_NYC_J,4922.0743,4922.0743,887.0,0.0,7054.87155,41.13,5170.9822971798285,5080.06680527656,5065.1436618216,5170.9822971798285,5080.06680527656,5065.1436618216,2026-04-12T21:00:00Z,bundle-5e6c704f87cc84392722a1dc,True
2026-04-12T21:00:00Z,SPP_NORTH_HUB,32547.0,10376.0,21011.0,1160.0,41569.45,7.4134,32595.726026347336,32464.56166272391,32033.182966273194,11084.83051975077,11726.008889093693,11843.952199383535,2026-04-12T21:00:00Z,bundle-2f15011435d8697103800f66,True
2026-04-12T22:00:00Z,CAISO_NP15,24006.0,7712.0,3793.0,12501.0,32722.8,-0.77154,24574.85429191661,25397.34594614301,25108.410563846035,12297.149775198664,13627.738001843682,14986.464480612118,2026-04-12T22:00:00Z,bundle-7c9cd8b3c5e3cdaef57583cc,True
2026-04-12T22:00:00Z,ERCOT_LZ_NORTH,55237.742181,27434.927607050005,17588.341164775,10214.473409175,71754.41932255,37.86,53875.81250653977,52720.03882259076,52148.570017170416,33668.51637034112,35629.40832522214,36891.121391742345,2026-04-12T22:00:00Z,bundle-109861ef5e61f980f9d7e90b,True
2026-04-12T22:00:00Z,ISONE_NEMA,12247.0,11895.0,207.0,145.0,17608.25,62.22,13101.980951188812,13544.768369156121,13482.796274703756,12074.886493931332,12739.45761644072,12928.291964979386,2026-04-12T22:00:00Z,bundle-300300ae302ff22f5c9d57a4,True
2026-04-12T22:00:00Z,MISO_MINN_HUB,70727.0,41142.0,23004.0,6581.0,91510.75,29.0,69776.6699474771,69324.07181989771,69325.65186204252,46352.58436975355,46310.60381982272,47538.107691874,2026-04-12T22:00:00Z,bundle-fbcddb17c6afab4b862b2d0a,True
