timestamp_utc,market_id,gross_demand_mw,wind_mw,solar_mw,net_load_mw,market_scale_mw,forecast_issue_time_utc,forecast_vintage_id,quality_ok,forecast_gross_h1_mw,forecast_gross_h3_mw,forecast_gross_h6_mw,forecast_gross_h12_mw,forecast_net_h1_mw,forecast_net_h3_mw,forecast_net_h6_mw,forecast_net_h12_mw
2025-08-31 20:00:00+00:00,CAISO_NP15,31142,308,17707,13127,33983.0,2025-08-31T20:00:00Z,causal-ridge-shortlag-v2,True,31139.227013019583,32388.708885385604,34692.52158146657,27996.070997843555,14332.09154701382,19069.57509945242,26986.896453593945,26856.599741456263
2025-08-31 20:00:00+00:00,ISONE_NEMA,10989,157,589,10243,18007.25,2025-08-31T20:00:00Z,causal-ridge-shortlag-v2,True,12307.708696329262,13790.01176215578,12571.799759876545,9470.371272798206,11733.109761509713,13445.548989327686,12331.931257252949,9235.31242441297
2025-08-31 20:00:00+00:00,MISO_MINN_HUB,79619,2564,12272,64783,101249.75,2025-08-31T20:00:00Z,causal-ridge-shortlag-v2,True,80932.76366596275,81988.13387327561,77212.52921694813,58476.31797469543,67544.24554163005,72869.56388958698,71314.72297119343,51945.07004746711
2025-08-31 20:00:00+00:00,SPP_NORTH_HUB,36108,2812,677,32619,46366.75,2025-08-31T20:00:00Z,causal-ridge-shortlag-v2,True,36415.017231646445,36087.39447754556,33588.24771278818,28215.574023440025,32560.068098303796,30871.215507082594,26078.582092271616,18613.14371466523
2025-08-31 21:00:00+00:00,CAISO_NP15,31471,355,17471,13645,33983.0,2025-08-31T21:00:00Z,causal-ridge-shortlag-v2,True,31859.636564753593,33131.9461980048,34372.54585034891,27448.61537824368,15468.958071321193,21013.725991033567,28409.36841664456,26836.198956608285
2025-08-31 21:00:00+00:00,ISONE_NEMA,12553,115,354,12084,18007.25,2025-08-31T21:00:00Z,causal-ridge-shortlag-v2,True,13813.411855862143,14469.045523315603,11949.856187865575,9869.542027162342,13535.779063806318,14353.006766088618,11821.370568745424,9673.628458901096
2025-08-31 21:00:00+00:00,MISO_MINN_HUB,80886,2927,11624,66335,101249.75,2025-08-31T21:00:00Z,causal-ridge-shortlag-v2,True,81428.0499808158,80899.55644305782,74666.00983159806,57665.25827057698,68279.90182172993,71450.49536595627,68546.35038343392,49517.40074910114
2025-08-31 21:00:00+00:00,SPP_NORTH_HUB,36447,3571,628,32248,46366.75,2025-08-31T21:00:00Z,causal-ridge-shortlag-v2,True,36422.5275874119,35489.22342737885,32570.879196019676,28090.877000744036,31446.208116962633,28912.047790997196,23868.37402698202,18137.307419385907
2025-08-31 22:00:00+00:00,CAISO_NP15,33055,626,17350,15079,33983.0,2025-08-31T22:00:00Z,causal-ridge-shortlag-v2,True,33720.417233974935,34597.145258441735,34052.6398616305,27321.064870641232,17388.861052502314,23046.305210201688,28696.438101270396,27771.96025077221
2025-08-31 22:00:00+00:00,ISONE_NEMA,13550,97,101,13352,18007.25,2025-08-31T22:00:00Z,causal-ridge-shortlag-v2,True,13999.233049382663,13409.971139994297,10350.737813332244,10408.78510343884,13929.881900613078,13409.943127542108,10276.416438942546,10207.512464391462
