interaction_count,mean_raw_ramp_reward,mean_raw_incremental_ramp_impact,episode_count,mean_completed_episode_return,elapsed_seconds
2048,-9.805959099139217e-07,9.805959099139217e-07,72,-4.173326089918398e-05,25.98882049997337
4096,-3.905757630209334e-07,3.905757630209334e-07,76,5.417272670384626e-06,51.8377588998992
6144,3.307627804737998e-06,-3.307627804737998e-06,76,9.35357838732048e-05,80.34525089990348
8192,6.054925704547764e-06,-6.054925704547764e-06,76,0.00015611802571595244,106.63526789983734
10240,1.1341412114006622e-05,-1.1341412114006622e-05,76,0.00029880661646287113,131.79933659988455
12288,1.164217125351511e-05,-1.164217125351511e-05,76,0.0003079031449402409,156.41745919990353
14336,1.5037214159919918e-05,-1.5037214159919918e-05,76,0.00041017064565787115,181.07287429994904
16384,1.86887324876153e-05,-1.86887324876153e-05,76,0.0004895380976059002,205.99426109995693
18432,2.023428182896551e-05,-2.023428182896551e-05,76,0.0005465737095785438,231.1290223998949
20480,2.6029631596537218e-05,-2.6029631596537218e-05,76,0.0006970958012547339,257.2301610999275
22528,2.4904991392733753e-05,-2.4904991392733753e-05,76,0.0006887661290336764,283.1829483998008
24576,2.5624680624844195e-05,-2.5624680624844195e-05,76,0.0006790684538838727,308.7090849999804
26624,2.6142707328243985e-05,-2.6142707328243985e-05,76,0.0007096999364414484,333.46530439984053
28672,3.104112950016478e-05,-3.104112950016478e-05,76,0.0008272049511776232,358.84038720000535
30720,3.16086034916601e-05,-3.16086034916601e-05,76,0.0008601331674404585,383.78024029987864
32768,3.307821607133743e-05,-3.307821607133743e-05,76,0.0008921763618612436,409.75019729998894
34816,3.688177068886821e-05,-3.688177068886821e-05,76,0.00098973139108755,434.9924458998721
36864,3.5050188727036804e-05,-3.5050188727036804e-05,76,0.0009433396133607901,459.42647939990275
38912,3.793612959117137e-05,-3.793612959117137e-05,76,0.0010206885367121305,484.4782064999454
40960,3.8565030826496704e-05,-3.8565030826496704e-05,76,0.0010464828305287283,509.1627485000063
43008,4.026061768104421e-05,-4.026061768104421e-05,76,0.0010849782354967433,533.9160475998651
45056,4.0953225184261414e-05,-4.0953225184261414e-05,76,0.0011010619800621922,559.0647623999976
47104,3.987807662131383e-05,-3.987807662131383e-05,76,0.0010730947017750976,583.786999499891
49152,4.17512599203542e-05,-4.17512599203542e-05,76,0.0011296891275463545,608.6891157999635
51200,4.397302894987037e-05,-4.397302894987037e-05,76,0.0011889652880111247,633.4477409999818
53248,4.285605138577445e-05,-4.285605138577445e-05,76,0.0011637827592028398,657.9872633998748
55296,4.4664467959772025e-05,-4.4664467959772025e-05,76,0.0012029416134487821,683.8629585998133
57344,4.230999403160139e-05,-4.230999403160139e-05,72,0.001131363987441617,708.4359797998331
59392,4.6429549761413767e-05,-4.6429549761413767e-05,76,0.0012420674437711846,737.5160327998456
61440,4.511163831347053e-05,-4.511163831347053e-05,76,0.0012348244280521955,765.1319309999235
63488,4.577385380610274e-05,-4.577385380610274e-05,76,0.0012363220558381765,790.1493478999473
65536,4.600024917463322e-05,-4.600024917463322e-05,76,0.0012523507194245316,815.5491980998777
67584,4.7675944752128715e-05,-4.7675944752128715e-05,76,0.0012814546276242816,840.9438023997936
69632,4.7911872188123735e-05,-4.7911872188123735e-05,76,0.0012901350721456304,867.8160650997888
71680,4.715726703096799e-05,-4.715726703096799e-05,76,0.0012841397580757538,896.2844736999832
73728,4.762749113543606e-05,-4.762749113543606e-05,76,0.0012700954574698742,921.4223453998566
75776,5.1700905154851824e-05,-5.1700905154851824e-05,76,0.0013916507744831516,946.4864576999098
77824,4.808043306887803e-05,-4.808043306887803e-05,76,0.0013016933383385402,973.7264174998272
79872,4.933105345408341e-05,-4.933105345408341e-05,76,0.0013244231846931075,1001.4075225999113
81920,4.685079622258022e-05,-4.685079622258022e-05,76,0.0012758853879001819,1034.4330574998166
83968,5.2904291094482896e-05,-5.2904291094482896e-05,76,0.001424102667972142,1060.7027614999097
86016,4.891413394802218e-05,-4.891413394802218e-05,76,0.0013233333013803951,1091.2192503998522
88064,5.2342373709575236e-05,-5.2342373709575236e-05,76,0.0014156279377115905,1117.86213829997
90112,5.057597288437283e-05,-5.057597288437283e-05,76,0.001367388095125422,1146.2554705999792
92160,5.274201472431284e-05,-5.274201472431284e-05,76,0.0014185983242150845,1177.0072828999255
94208,5.136992411938963e-05,-5.136992411938963e-05,76,0.0013865832833429227,1211.762109400006
96256,5.521297119810058e-05,-5.521297119810058e-05,76,0.0014904454649236688,1242.6720177999232
98304,5.012994478348302e-05,-5.012994478348302e-05,76,0.0013458367637050033,1273.0515353998635
100352,5.262214963777069e-05,-5.262214963777069e-05,76,0.0014235046232363273,1302.213404199807
102400,5.184467001605856e-05,-5.184467001605856e-05,76,0.0013987582100547092,1331.8641325999051
104448,5.6271876369437845e-05,-5.6271876369437845e-05,76,0.0015232614411375416,1362.5536239999346
106496,5.335856240524709e-05,-5.335856240524709e-05,76,0.0014452073952978895,1392.4064474999905
108544,5.4853211017249476e-05,-5.4853211017249476e-05,76,0.0014808550465270115,1422.136781499954
110592,5.310555947089217e-05,-5.310555947089217e-05,76,0.0014303133240829568,1452.0231390998233
112640,5.766837889019118e-05,-5.766837889019118e-05,72,0.0015561733600225841,1482.9689760999754
114688,5.6160273503521044e-05,-5.6160273503521044e-05,76,0.0015246191696923754,1513.8441335000098
