timestamp_utc,market_id,gross_demand_mw,net_load_mw,wind_mw,solar_mw,market_scale_mw,da_lmp_usd_per_mwh,forecast_issue_time_utc,forecast_vintage_id,quality_ok,forecast_gross_h1_mw,forecast_gross_h2_mw,forecast_gross_h3_mw,forecast_net_h1_mw,forecast_net_h2_mw,forecast_net_h3_mw
2026-01-02T21:00:00Z,CAISO_NP15,25797.0,15687.0,1064.0,9046.0,32722.8,27.39167,2026-01-02T21:00:00Z,bundle-ad4b8f0bf05f4c612c431ee3,True,25054.692879178994,25245.40309706398,25289.99418665151,12468.881389315036,14375.000963591132,16019.896354925357
2026-01-02T21:00:00Z,ISONE_NEMA,16776.0,15541.0,1129.0,106.0,17608.25,211.68,2026-01-02T21:00:00Z,bundle-c9585decc6807e1257714791,True,16214.958947962685,16810.318705247933,17588.67821687155,14608.277931965677,15336.57264060131,16320.648843022842
2026-01-02T21:00:00Z,MISO_MINN_HUB,76983.0,69461.0,2388.0,5134.0,91510.75,52.58,2026-01-02T21:00:00Z,bundle-72fc6967a587bdbb8b963b5e,True,77945.04632625675,77198.88279639528,77144.31366967852,70080.11468856569,71142.16145858617,71093.0216900107
2026-01-02T21:00:00Z,SPP_NORTH_HUB,33401.0,29398.0,3254.0,749.0,41569.45,43.9561,2026-01-02T21:00:00Z,bundle-eb332a52b482da62a057099b,True,33393.55722175036,32815.3585605831,32684.62410269781,29104.400151943177,27484.56852437783,26174.44977995816
2026-01-02T22:00:00Z,CAISO_NP15,26645.0,17726.0,1096.0,7823.0,32722.8,29.70888,2026-01-02T22:00:00Z,bundle-ad4b8f0bf05f4c612c431ee3,True,25245.40309706398,25289.99418665151,24927.827540711976,14375.000963591132,16019.896354925357,17120.75428801155
2026-01-02T22:00:00Z,ISONE_NEMA,17856.0,16714.0,1125.0,17.0,17608.25,232.18,2026-01-02T22:00:00Z,bundle-c9585decc6807e1257714791,True,16810.318705247933,17588.67821687155,17524.91544745786,15336.57264060131,16320.648843022842,16472.58747671154
2026-01-02T22:00:00Z,MISO_MINN_HUB,77646.0,72749.0,2231.0,2666.0,91510.75,70.04,2026-01-02T22:00:00Z,bundle-72fc6967a587bdbb8b963b5e,True,77198.88279639528,77144.31366967852,77038.17589107767,71142.16145858617,71093.0216900107,70527.62430870658
2026-01-02T22:00:00Z,SPP_NORTH_HUB,33337.0,28925.0,3665.0,747.0,41569.45,57.8751,2026-01-02T22:00:00Z,bundle-eb332a52b482da62a057099b,True,32815.3585605831,32684.62410269781,32608.4149775663,27484.56852437783,26174.44977995816,25163.79468604637
2026-01-02T23:00:00Z,CAISO_NP15,25699.0,18791.0,1080.0,5828.0,32722.8,35.67082,2026-01-02T23:00:00Z,bundle-ad4b8f0bf05f4c612c431ee3,True,25289.99418665151,24927.827540711976,24848.021896851253,16019.896354925357,17120.75428801155,19164.168038596792
2026-01-02T23:00:00Z,ISONE_NEMA,18364.0,17241.0,1112.0,11.0,17608.25,226.03,2026-01-02T23:00:00Z,bundle-c9585decc6807e1257714791,True,17588.67821687155,17524.91544745786,17363.787613804518,16320.648843022842,16472.58747671154,16368.564524949408
2026-01-02T23:00:00Z,MISO_MINN_HUB,79483.0,76580.0,2372.0,531.0,91510.75,73.83,2026-01-02T23:00:00Z,bundle-72fc6967a587bdbb8b963b5e,True,77144.31366967852,77038.17589107767,76985.37880527429,71093.0216900107,70527.62430870658,71574.21307674787
2026-01-02T23:00:00Z,SPP_NORTH_HUB,33533.0,28550.0,4590.0,393.0,41569.45,75.3875,2026-01-02T23:00:00Z,bundle-eb332a52b482da62a057099b,True,32684.62410269781,32608.4149775663,32450.82629371893,26174.44977995816,25163.79468604637,24161.13739760382
2026-01-03T00:00:00Z,CAISO_NP15,24580.0,19986.0,1317.0,3277.0,32722.8,39.90287,2026-01-03T00:00:00Z,bundle-5e63bdbec8e7dc754cf47cd4,True,24927.827540711976,24848.021896851253,24541.004633586173,17120.75428801155,19164.168038596792,20733.67218772048
2026-01-03T00:00:00Z,ISONE_NEMA,18135.0,16929.0,1195.0,11.0,17608.25,208.22,2026-01-03T00:00:00Z,bundle-e6b621d6ae12b581af6dc04e,True,17524.91544745786,17363.787613804518,16947.337883409382,16472.58747671154,16368.564524949408,15906.38471453796
2026-01-03T00:00:00Z,MISO_MINN_HUB,81450.0,78478.0,2960.0,12.0,91510.75,63.93,2026-01-03T00:00:00Z,bundle-ed37d379a6047464d4b02d03,True,77038.17589107767,76985.37880527429,77713.37531157368,70527.62430870658,71574.21307674787,73462.22168555333
