interaction_count,mean_raw_ramp_reward,mean_raw_incremental_ramp_impact,episode_count,mean_completed_episode_return,elapsed_seconds
2048,-1.8547415771856e-06,1.8547415771856e-06,72,-4.988024416282901e-05,24.67890439997427
4096,1.9294136665979971e-07,-1.9294136665979971e-07,76,3.7365298013519156e-06,50.016188099980354
6144,4.221448705063379e-06,-4.221448705063379e-06,76,0.0001199124170758727,75.41590070002712
8192,5.9614056407626985e-06,-5.9614056407626985e-06,76,0.0001518864697605954,100.62106780009344
10240,7.5625971996247e-06,-7.5625971996247e-06,76,0.00020117503250014596,127.90609829989262
12288,1.0984027243209643e-05,-1.0984027243209643e-05,76,0.0002924664840378434,155.94937329995446
14336,1.2963742688384829e-05,-1.2963742688384829e-05,76,0.00034604724353535707,181.22385430010036
16384,1.6758294198811903e-05,-1.6758294198811903e-05,76,0.0004443898004877298,205.76400070008822
18432,1.9985236058703647e-05,-1.9985236058703647e-05,76,0.0005504137238140352,230.33948109997436
20480,2.096690463519997e-05,-2.096690463519997e-05,76,0.0005532356994958096,255.2202566000633
22528,2.6115729519844778e-05,-2.6115729519844778e-05,76,0.000692580873155566,280.1958065999206
24576,2.61215939460481e-05,-2.61215939460481e-05,76,0.0007180457468509146,305.8597397999838
26624,2.882409076855908e-05,-2.882409076855908e-05,76,0.0007636447548386649,331.5071342999581
28672,2.7194454788103628e-05,-2.7194454788103628e-05,76,0.0007489599026384004,356.9144512999337
30720,2.8546587217271852e-05,-2.8546587217271852e-05,76,0.0007635951372487763,382.40288050007075
32768,3.263027146690235e-05,-3.263027146690235e-05,76,0.0008765267999921407,407.9143664999865
34816,3.388175337621029e-05,-3.388175337621029e-05,76,0.0009113611813527332,432.7749757999554
36864,3.802482079333898e-05,-3.802482079333898e-05,76,0.0010307407719509526,457.8423065999523
38912,3.498881897846267e-05,-3.498881897846267e-05,76,0.0009414281605751491,484.13132450007834
40960,3.9618612449658614e-05,-3.9618612449658614e-05,76,0.0010726794968767062,508.5281185999047
43008,3.976993660205222e-05,-3.976993660205222e-05,76,0.0010697297789658098,533.6469352000859
45056,3.728404194982489e-05,-3.728404194982489e-05,76,0.0010005103495122033,558.235923799919
47104,4.1109170670811816e-05,-4.1109170670811816e-05,76,0.0011157098960849886,582.8447970999405
