timestamp_utc,market_id,gross_demand_mw,wind_mw,solar_mw,net_load_mw,market_scale_mw,forecast_issue_time_utc,forecast_vintage_id,quality_ok,forecast_gross_h1_mw,forecast_gross_h3_mw,forecast_gross_h6_mw,forecast_gross_h12_mw,forecast_net_h1_mw,forecast_net_h3_mw,forecast_net_h6_mw,forecast_net_h12_mw
2025-07-31 20:00:00+00:00,CAISO_NP15,11819,491,18570,-7242,33983.0,2025-07-31T20:00:00Z,causal-ridge-shortlag-v2,True,8354.0751439095,10155.740563610882,24337.198556863583,23883.433453335205,-11986.700970463608,-3042.050176369692,23245.353650765384,8326.098265956321
2025-07-31 20:00:00+00:00,ISONE_NEMA,16687,199,155,16333,18007.25,2025-07-31T20:00:00Z,causal-ridge-shortlag-v2,True,16586.56930014739,15742.371830407628,14458.278730810362,13084.128954704094,16237.375282211386,15415.971185448629,14241.949884146336,12698.657793704637
2025-07-31 20:00:00+00:00,MISO_MINN_HUB,95084,5262,10142,79680,101249.75,2025-07-31T20:00:00Z,causal-ridge-shortlag-v2,True,95248.94279516753,91935.74699973752,83252.87610883966,67981.64923628519,80777.51426454031,81101.71603789386,76337.67423436574,61064.2886517485
2025-07-31 20:00:00+00:00,SPP_NORTH_HUB,45114,6947,625,37542,46366.75,2025-07-31T20:00:00Z,causal-ridge-shortlag-v2,True,45211.16998598583,44058.73867349659,40080.02622761751,33355.85782337972,37372.174385419006,35293.30673252916,29882.04313588264,22640.00873633744
2025-07-31 21:00:00+00:00,CAISO_NP15,29886,641,18471,10774,33983.0,2025-07-31T21:00:00Z,causal-ridge-shortlag-v2,True,35086.72929899632,38615.35314220026,33973.97894614062,21755.802461218133,21105.169419105834,28644.30317677002,26482.08782041153,22297.575859200253
2025-07-31 21:00:00+00:00,ISONE_NEMA,16687,230,71,16386,18007.25,2025-07-31T21:00:00Z,causal-ridge-shortlag-v2,True,16587.916149095738,15604.168863449846,13776.100589259117,12831.198135806533,16325.890921886432,15353.791969398793,13548.671481826463,12409.250285824508
2025-07-31 21:00:00+00:00,MISO_MINN_HUB,95346,5546,8979,80821,101249.75,2025-07-31T21:00:00Z,causal-ridge-shortlag-v2,True,94717.13095458003,90101.133827748,80759.47047909218,68074.29261338155,81458.09843480018,80428.90840344952,75483.36608352273,60453.264314133856
2025-07-31 21:00:00+00:00,SPP_NORTH_HUB,45209,7452,515,37242,46366.75,2025-07-31T21:00:00Z,causal-ridge-shortlag-v2,True,44830.167756878385,42774.33964750282,38160.29735675283,32951.62503540256,36326.99086143734,33387.09035601221,27739.54270866885,22814.99684214132
2025-07-31 22:00:00+00:00,CAISO_NP15,30724,944,18323,11457,33983.0,2025-07-31T22:00:00Z,causal-ridge-shortlag-v2,True,30207.655409122966,31731.075027177667,31076.420729729987,21548.380727064985,9166.285981409254,17309.583282010695,23070.41861254433,24478.903282462634
2025-07-31 22:00:00+00:00,ISONE_NEMA,16385,262,23,16100,18007.25,2025-07-31T22:00:00Z,causal-ridge-shortlag-v2,True,15898.906720989016,14522.576180898986,12827.167439958299,12859.047681523682,15619.808652757478,14228.203502179014,12546.801386409832,12381.494718870706
2025-07-31 22:00:00+00:00,MISO_MINN_HUB,95269,5662,7225,82382,101249.75,2025-07-31T22:00:00Z,causal-ridge-shortlag-v2,True,94385.66086916107,89212.16971239501,79198.2365399672,69578.46335867609,83107.08994695288,80851.95682939602,73493.25935033004,60565.750617529535
2025-07-31 22:00:00+00:00,SPP_NORTH_HUB,44694,8012,514,36168,46366.75,2025-07-31T22:00:00Z,causal-ridge-shortlag-v2,True,43800.12591944698,41085.99843172569,36361.164701109694,32636.78477178007,34733.28504410199,31255.44647599817,25810.863404841257,23072.84673011559
2025-07-31 23:00:00+00:00,CAISO_NP15,31862,1586,17823,12453,33983.0,2025-07-31T23:00:00Z,causal-ridge-shortlag-v2,True,34281.0056601954,36114.06325299736,34322.545098615585,34158.59372992402,18304.615522052536,19736.321450346255,16817.240556643934,36556.485054009616
2025-07-31 23:00:00+00:00,ISONE_NEMA,16105,285,5,15815,18007.25,2025-07-31T23:00:00Z,causal-ridge-shortlag-v2,True,15653.780476866656,14190.973893905551,12539.637504883169,13036.186567425164,15369.144616946629,13901.071811884593,12247.05006408627,12498.721627918247
2025-07-31 23:00:00+00:00,MISO_MINN_HUB,93674,5364,3974,84336,101249.75,2025-07-31T23:00:00Z,causal-ridge-shortlag-v2,True,91578.62862243959,84658.85650006111,74038.15994699429,71762.90811357473,84366.70054735217,79487.93209928101,70342.04968177022,63245.060144286406
2025-07-31 23:00:00+00:00,SPP_NORTH_HUB,43889,8509,430,34950,46366.75,2025-07-31T23:00:00Z,causal-ridge-shortlag-v2,True,42690.443221586946,39598.052095589395,35026.86187044906,33124.39726752432,33261.16631688142,29468.340676035772,24486.035643675175,24274.889272901597
2025-08-01 00:00:00+00:00,CAISO_NP15,33033,2188,16913,13932,33983.0,2025-08-01T00:00:00Z,causal-ridge-shortlag-v2,True,33119.660946436175,32094.97735840644,29494.43600367686,24801.79831110303,16486.252984428207,20838.11449499672,24345.303239465506,21000.909223890314
2025-08-01 00:00:00+00:00,ISONE_NEMA,15667,270,1,15396,18007.25,2025-08-01T00:00:00Z,causal-ridge-shortlag-v2,True,15021.142259539874,13464.349572880285,12173.073647931187,12768.326900905126,14758.570705752314,13198.091550819783,11914.575875143202,12203.872165992809
